fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,None,32698500000,19756055000,10249382000,10249382000,None,None,12942445000,None,None,3201012000,3201012000,2725130000,None,None,6295010000,1984788000,None,18594587000,14762803000,None,None,None,1571836000,3831784000,None,None,None,None,4835989000,8389551000,None,14108397000,None,None,14108397000,424208294,BILI
2024-09-30,CNY,32021300000,18686995000,7463154000,7463154000,None,None,13334305000,None,None,3238432000,3238432000,2725130000,None,4172991000,7770948000,1936186000,None,18298184000,17756866000,None,None,None,4297045000,541318000,None,724000,4297045000,None,4297769000,4045696000,540594000,13726574000,None,None,None,139500000,BILI
2024-06-30,CNY,31318493000,17497754000,3732504000,3732504000,215787000,None,13820739000,None,None,3425849000,3425849000,2725130000,None,4303083000,10179425000,1979941000,None,17736790000,17156151000,None,None,None,4846173000,580639000,200450000,731000,4846173000,None,4846904000,3706586000,579908000,13584871000,None,-27668011000,267000,416287273,BILI
2024-03-31,CNY,31318493000,17497754000,3732504000,3732504000,50000000,None,13820739000,None,None,3425849000,3425849000,2725130000,None,4365225000,10179425000,1160404000,None,17736790000,17156151000,None,None,None,4846173000,580639000,None,732000,4941485000,None,4846904000,4018407000,611201000,13584871000,None,-27668011000,267000,416287273,BILI
2023-12-31,CNY,30249258000,16127496000,6037409000,6037409000,50000000,None,14121762000,None,None,3491750000,3491750000,2725130000,None,4366632000,6884281000,1927482999,None,16342539000,15730606000,None,None,None,4941485000,611933000,188504000,646000,7455753000,None,4942217000,2991800000,650459000,13910438000,None,-26310766000,13910438000,415274340,BILI
2023-09-30,CNY,33159067000,18727039000,7191821000,7191821000,186497000,None,14432028000,796644000,None,3627533000,3627533000,2725130000,None,4597966000,7847956000,994573000,None,18754800000,18103695000,None,None,None,7644257000,651105000,None,3076494000,4482382000,None,7644903000,2516690000,650689000,14391900000,None,-26310766000,265000,414793013,BILI
2023-06-30,CNY,33895233000,18750990000,7639889000,7639889000,167810000,None,15144243000,None,None,3881654000,3881654000,2725130000,None,5223492000,6873811000,2587329000,None,18420210000,14693027000,None,None,None,4482382000,3727183000,186098000,3197625000,4611656000,None,7558876000,2975513000,685593000,15462450000,None,-23654262000,15462450000,413983020,BILI
2023-03-31,CNY,41830570000,24452888000,10172584000,10172584000,437451000,None,17377682000,None,None,4326790000,4326790000,2725130000,None,5716958000,9391424000,1950573000,None,26590983000,17093404000,None,None,None,6621386000,9497579000,None,5957953000,6851698000,None,15304536000,3361039000,731274000,15237828000,None,-21479869000,253000,396083505,BILI
2022-12-31,CNY,40977221000,23964618000,10217931000,10217931000,14803000,None,17012603000,1227163000,None,4074346000,4074346000,2725130000,None,5651018000,9168208000,3290520000,None,23389554000,16700327000,None,None,None,6851698000,6689227000,238687000,8683150000,6621386000,None,12809651000,2718186000,814429000,17587867000,None,-21479869000,17587867000,410564084,BILI
2022-09-30,CNY,47600453000,29350265000,5466115000,5466115000,533561000,None,18250188000,1383123000,None,4584414000,4584414000,2725130000,None,5907854000,18475061000,91123000,None,31056933000,17929487000,None,None,None,7210255000,13127446000,256312000,12301692000,6953943000,None,19511947000,2527101000,825754000,16539379000,None,-19973663000,252000,395062497,BILI
2022-06-30,CNY,47600453000,29350265000,5466115000,5466115000,533561000,None,18250188000,1481859000,None,4584414000,4584414000,2725130000,None,6354323000,18475061000,91123000,None,31056933000,17929487000,None,None,None,7210255000,13127446000,None,16922598000,1449049000,None,19511947000,2527101000,647327000,16539379000,None,-19973663000,252000,395062497,BILI
2022-03-31,CNY,52053151000,36446856000,7523108000,7523108000,455767000,None,15606295000,1303154000,None,3835600000,3835600000,2338303000,None,5946991000,22693056000,4848364000,None,30337085000,12071011000,None,None,None,1232106000,18266074000,None,16442571000,1492027000,None,19016198000,3832610000,656896000,21703667000,None,-13971304000,251000,391248558,BILI
2021-12-31,CNY,52053151000,36446856000,7523108000,7523108000,455767000,None,15606295000,1350256000,None,3835600000,3835600000,2338303000,None,5502524000,22693056000,4848364000,None,30337085000,12071011000,None,None,None,1232106000,18266074000,206758000,17784092000,1232106000,None,19016198000,3832610000,481982000,21703667000,None,-13971304000,21703667000,391248558,BILI
2021-09-30,CNY,42467081000,29773704000,10470237000,10470237000,356388000,None,12693377000,1363808000,None,3259237000,3259237000,1633509000,None,4186112000,13960314000,1975329000,None,19043840000,10846552000,None,None,None,1131783000,8197288000,197477000,7856580000,934306000,None,8988363000,2436554000,340708000,23386384000,None,-11876553000,249000,391248558,BILI
