fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,17085100000,803800000,81800000,81800000,174800000,None,7340800000,5736400000,None,1093300000,350700000,742600000,14612500000,121000000,18127200000,None,None,9245700000,2147600000,None,382400000,None,1252000000,7361400000,None,13344800000,1252000000,None,13344800000,513200000,1025300000,7455500000,None,-2433300000,1300000,127400000,SUI
2024-06-30,USD,17011100000,758200000,104200000,104200000,182300000,None,7231400000,5628300000,None,1085900000,354200000,731700000,14585800000,121100000,10700000,-575900000,None,9781600000,2621200000,None,423300000,None,11600000,7420100000,None,13973100000,1671900000,None,13973100000,3028700000,979500000,6884300000,None,-2604100000,1200000,124700000,SUI
2024-03-31,USD,17113300000,849100000,132500000,132500000,191000000,None,7198600000,5583000000,None,1093100000,361700000,731400000,14580300000,122400000,17868400000,-849100000,None,9830000000,2647200000,None,480400000,None,1676700000,7442500000,None,14011200000,1676700000,None,14011200000,490100000,987500000,6938700000,None,-2540600000,1200000,124641861,SUI
2023-12-31,USD,16940700000,29200000,29200000,29200000,205600000,None,6925500000,5289900000,None,1102500000,369500000,733000000,14574200000,118900000,17716500000,-726100000,None,9506800000,2841500000,None,344500000,None,37000000,6926200000,None,7816400000,2065100000,None,7816400000,5762900000,953100000,7082800000,None,-2397500000,1200000,124400000,SUI
2023-09-30,USD,17246600000,1226800000,62000000,62000000,219800000,None,7000900000,4991500000,None,1458800000,374700000,725400000,14218000000,114500000,112800000,-1114000000,None,9464900000,2956000000,None,372700000,None,2084900000,6813500000,None,7665000000,2084900000,None,7665000000,498400000,928900000,7395800000,None,-1848200000,1200000,124400000,SUI
2023-06-30,USD,17234900000,1149000000,68700000,68700000,236600000,None,7012700000,4981300000,None,1489600000,385400000,777700000,14191500000,93600000,110400000,-1038600000,None,9474700000,2905400000,None,430900000,None,2002900000,6867500000,None,7614000000,2002900000,None,7614000000,471600000,958300000,7394500000,None,-1898200000,1200000,124400000,SUI
2023-03-31,USD,17348100000,1129500000,74800000,74800000,232500000,None,6869300000,4843800000,None,1485300000,392700000,1076900000,14044400000,88100000,105500000,-1024000000,None,9294700000,2730800000,None,433800000,None,1838100000,6862900000,None,9637600000,1838100000,None,7462000000,118000000,940100000,7675200000,None,-1875000000,1200000,124421717,SUI
2022-12-31,USD,17084200000,72800000,72800000,72800000,202700000,None,7107300000,5161300000,None,1420400000,402000000,1018400000,14231600000,101300000,127300000,-910400000,None,8992800000,859700000,None,352100000,None,2130600000,8336000000,None,7235100000,2130600000,None,7197200000,-2019300000,935900000,7809800000,None,-1731200000,1200000,124044803,SUI
2022-09-30,USD,16484600000,876900000,112000000,112000000,153500000,None,6862400000,4986900000,None,1384700000,403200000,981500000,13810600000,98100000,100400000,-776500000,None,8354600000,20600000,None,294200000,20600000,20600000,7763200000,None,8490100000,1856000000,None,6711000000,-1744800000,845400000,7838800000,None,-1628900000,1200000,123900000,SUI
2022-06-30,USD,16397800000,916400000,184700000,184700000,108100000,None,5289200000,4516600000,None,399100000,1344400000,954000000,13616400000,91800000,114600000,547799999,None,8566300000,2602200000,None,385200000,None,1746700000,6257400000,None,8709500000,1746700000,None,6930900000,470300000,779900000,7447300000,None,-1684700000,1200000,121644228,SUI
2022-03-31,USD,13914200000,837800000,102600000,102600000,63300000,None,4008000000,3392800000,None,334200000,1129000000,512700000,11939600000,77500000,158300000,12200000,None,6980700000,667600000,None,335100000,None,1453300000,6597000000,None,7263200000,1453300000,None,6076500000,-1348800000,236600000,6541900000,None,-1654600000,1200000,116200000,SUI
2021-12-31,USD,13494100000,65800000,65800000,65800000,51055000,None,4140948000,3212651000,None,306800000,306800000,495400000,11994244000,75134000,186898000,12400000,None,6474600000,578679000,None,242800000,None,5666101542,6184800000,None,5698458,1034833000,None,5671800000,335901000,466862000,6623900000,None,-1555994000,1200000,115976000,SUI
2021-09-30,USD,12583296000,546572000,85600000,85619000,43708000,None,3462044000,3048065000,None,297625000,297625000,461609000,11407028000,72646000,160321000,14019000,None,5488469000,554514000,None,223471000,None,624837000,5226349000,None,218400000,624837000,None,218400000,331043000,244518000,6697600000,None,-1475634000,1160000,115959000,SUI
2021-06-30,USD,12040990000,578680000,119600000,119612000,43686000,None,3343847000,2942178000,None,295663000,743980000,448317000,10944721000,62320000,153049000,16112000,None,5099563000,603542000,None,290913000,None,195700000,4781624000,None,6200000,191841000,None,201900000,312629000,184846000,6555208000,None,-1614243000,1159000,115889000,SUI
2021-03-31,USD,11454209000,540246000,120200000,120174000,43242000,None,3088492000,2682497000,None,300554000,739396000,438842000,10401724000,62199000,127821000,47174000,None,5101512000,1453052000,None,280301000,None,173500000,3909519000,None,6500000,4348023000,None,180000000,255148000,428429000,5992235000,None,-1631044000,1118000,111835000,SUI
2020-12-31,USD,11206586000,83000000,77300000,83000000,46643000,None,2977731000,2566403000,None,305611000,305611000,428800000,9899591000,59074000,5700000,15294000,None,5314879000,1665350000,None,187730000,None,4750476000,3913908000,None,6600000,1242197000,None,4757076000,86988000,134650000,5525276000,None,-1566636000,1076000,107626000,SUI
2020-09-30,USD,8335717000,462250000,115529000,115529000,48130000,None,1975035000,1779608000,None,100516000,100516000,None,7801333000,46781000,107083000,13129000,None,3791922000,446678000,None,146909000,None,79321000,3457793000,None,154700000,79321000,None,154700000,79600000,230861000,4358799000,None,-1491338000,983000,98280000,SUI
2020-06-30,USD,8348659000,728913000,389214000,389214000,58744000,None,1956079000,1745411000,None,108305000,108305000,None,7541702000,43619000,100564000,15714000,None,3845308000,489156000,None,None,None,3313952000,3440134000,None,1400000,115352000,None,3315352000,79549000,80733000,4347564000,None,-1496542000,983000,98274000,SUI
2020-03-31,USD,8209047000,701470000,394740000,394740000,64436000,None,1881874000,1704907000,None,112531000,112531000,None,7344003000,None,55602000,None,None,4346127000,920066000,None,None,None,582774000,3502511000,None,3882774000,582774000,None,3882774000,75636000,82341000,3724862000,None,-1479424000,933000,93327000,SUI
2019-12-31,USD,7802060000,22100000,22100000,22100000,62061000,None,1877052000,1697153000,None,66948000,66948000,0,7362147000,34800000,94727000,12700000,None,3848104000,516311000,None,133420000,None,183898000,3409797000,None,3442282,10000000,None,3442282,71704000,81289000,3819724000,None,-1393141000,932000,93174000,SUI
2019-09-30,USD,7802060000,26198000,26198000,26198000,55234000,None,1759262000,1562466000,None,110862000,110862000,None,6946011000,30700000,64818000,15528000,None,3720983000,348155000,None,None,None,140632000,3492479000,None,2967128000,None,None,2967128000,-70906000,242119000,3499826000,None,-1353214000,907000,90690000,SUI
