fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,EUR,9497146000,5019903000,1742214000,1742214000,1088194000,None,4477243000,None,None,1545664000,1545664000,785182000,None,80822000,5656000,100276000,None,5953908000,1491010000,None,None,None,None,4462898000,126270000,3225618000,None,None,3351888000,171956000,44970000,3533946000,None,3518258000,2573000,179992000,RACE
2024-09-30,EUR,8989178000,4618456000,1528690000,1528690000,1031451000,None,4370722000,None,None,1508356000,1508356000,785182000,None,75312000,52580000,166490000,None,5644514000,2841660000,None,None,None,1248497000,3211866000,131483000,1741591000,1222706000,None,3095780000,172447000,40405000,3336951000,None,3278765000,2573000,179840000,RACE
2024-06-30,EUR,8889571000,4589951000,1332131000,1332131000,1081470000,None,4299620000,None,None,1479552000,1479552000,785182000,None,72253000,51096000,202332000,None,5782692000,2421129000,None,None,None,1200521000,3361563000,125995000,1825338000,1177783000,None,3129116000,-614058000,596012000,3099842000,None,3045538000,2573000,180206000,RACE
2024-03-31,EUR,8647880000,4502330000,1366223000,1366223000,992959000,None,4145549999,None,None,1436633000,1436633000,785182000,None,69231000,60145000,203657000,None,5367461000,2055608000,None,None,None,809335000,3311853000,117657000,2505129000,788676000,None,2622786000,815310000,630057000,3274583000,None,3214389000,2573000,180527000,RACE
2023-12-31,EUR,8051312000,3986007000,1121981000,1121981000,948514000,None,4065305000,None,None,1419699000,1419699000,785182000,None,67671000,5568000,1631157000,None,4980690000,1120136000,None,None,None,740873000,3860554000,73047000,2404139000,None,None,2477186000,964757000,569781000,3060888000,None,2993422000,2573000,180883000,RACE
2023-09-30,EUR,7894182000,3956592000,1012444000,1012444000,897569000,None,3937590000,1491444000,None,1380773000,1380773000,785182000,None,65648000,36127000,1683515000,None,5050786000,1090527000,None,None,None,40714000,3960259000,81254000,2460715000,None,None,2541969000,571606000,509653000,2834516000,None,2772074000,2573000,181315000,RACE
2023-06-30,EUR,7950437000,4050985000,1110441000,1110441000,898763000,None,3899452000,None,None,1370667000,1370667000,785182000,None,66203000,3483000,191591000,None,5218258000,1124219000,None,None,None,27011000,4094039000,67612000,2613524000,None,None,2681136000,186378000,509884000,2725295000,None,2632088000,2573000,181764000,RACE
2023-03-31,EUR,8021590000,4189743000,1441137000,1441137000,763636000,None,3831847000,None,None,1329944000,1329944000,785182000,None,63674000,3488000,195107000,None,5214065000,1098995000,None,None,None,37864000,4115070000,67024000,2640489000,None,None,2707513000,238259000,511678000,2801495000,None,2704638000,2573000,182021000,RACE
2022-12-31,EUR,7765823000,3952512000,1388901000,1388901000,674662000,None,3813311000,1219211000,None,1307388000,1307388000,785182000,None,59534000,7068000,30417000,None,5163336000,1060066000,None,None,None,979393000,4103270000,57423000,2754356000,None,None,2811779000,157098000,520843000,2592857000,None,2499771000,2573000,182263009,RACE
2022-09-30,EUR,7626839000,3954131000,1362815000,1362815000,647184000,None,3672708000,1374958000,None,1253571000,1253571000,785182000,None,58768000,9222000,126253000,None,5216407000,970813000,None,None,None,41262000,4245594000,59989000,2844796000,None,None,2904785000,208162000,445964000,2402172000,None,2370560000,2573000,182944000,RACE
