fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,6833335000,36284000,36284000,36284000,None,None,1234810000,771794000,None,428865000,428865000,None,6530720000,None,None,97298000,None,3304227000,0,None,None,None,409000000,2744947000,35304000,3029135000,409000000,2928033000,3029135000,23469000,None,3457651000,None,-1029757000,1865000,186517523,STAG
2024-09-30,USD,6566232000,70036000,70036000,70036000,199510000,None,1181589000,739975000,None,413509000,413509000,None,6236260000,None,None,103030000,None,3201892000,0,None,None,None,256000000,2783076000,32217000,2925581000,256000000,2867147000,2925581000,22937000,None,3295672000,None,-1012760000,1822000,182205640,STAG
2024-03-31,USD,6294060000,12423000,12423000,12423000,-57531999,None,1151437000,700199000,None,422153000,422153000,None,6039001000,None,57532000,84754000,None,2870840000,0,None,None,None,152986000,2767415000,33133000,2656128000,435000000,2532472000,2656128000,22936000,None,3351502000,None,-979629000,1821000,182074776,STAG
2023-12-31,USD,6283458000,20741000,20741000,20741000,-50418000,None,1166921000,698633000,None,435722000,435722000,4900000,6023295000,None,50418000,81582000,None,2837647000,0,None,None,None,54190000,2329769000,33577000,2624046000,402000000,2504538000,2624046000,59837000,None,3374680000,None,-948720000,1817000,181690867,STAG
2023-09-30,USD,6276014000,11455000,10944000,10944000,1086000,None,1178927000,691155000,None,457730000,457730000,None,6029609000,None,76891000,83520000,None,2780651000,0,None,None,None,325000000,2332293000,34016000,2549775000,325000000,2374925000,2549775000,22726000,None,3419953000,None,-923706000,1815000,181513614,STAG
2023-06-30,USD,6106186000,14022000,13511000,13511000,1023000,None,1146255000,652173000,None,463569000,463569000,None,5872038000,72016000,72016000,76767000,None,2662327000,0,None,None,None,216000000,2331818000,34429000,2440623000,216000000,2296226000,2440623000,22515000,62841000,3366600000,None,-907061000,1797000,179660771,STAG
2023-03-31,USD,6115837000,17210000,17210000,17210000,4146000,None,1159903000,645477000,None,483583000,483583000,None,5868304000,59386000,56203000,78567000,None,2685017000,0,None,None,None,235000000,2333411000,34692000,2459204000,235000000,2339939000,2459204000,22484000,65065000,3352927000,None,-892676000,1794000,179372871,STAG
2022-12-31,USD,6184988000,25884000,25884000,25884000,-66185000,None,1192246000,647098000,None,513835000,508935000,4900000,5935001000,76866000,72223000,71733000,None,2726807000,0,None,None,None,175000000,2432154000,35100000,2498780000,175000000,2357138000,2498780000,-18565000,67527000,3384824000,None,-876145000,1792000,179248980,STAG
2022-09-30,USD,6195896000,13369000,13369000,13369000,1082000,None,1211773000,647379000,None,532616000,532616000,None,5968621000,77508000,77508000,77815000,None,2699182000,0,None,None,None,136000000,2431418000,35501000,2459338000,136000000,2313807000,2459338000,22282000,70061000,3421773000,None,-840521000,1792000,179214795,STAG
2022-06-30,USD,6109308000,12614000,12614000,12614000,-37899000,None,1219572000,636274000,None,551061000,551061000,None,5836048000,95672000,37899000,66903000,None,2652813000,0,None,None,None,116000000,2430152000,35894000,2435971000,116000000,2345086000,2435971000,22282000,72632000,3382415000,None,-838437000,1792000,179211738,STAG
