fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,464200000,327664000,62373000,251588000,26663000,18184000,149657000,85339000,106634000,7244000,5313000,1931000,247593000,16796000,189215000,31229000,26422000,674126000,72101000,6444000,71668000,52000,None,305429000,171000,227941000,None,227941000,227941000,57632000,296596000,-209926000,None,-3209241000,2753000,275775038,MNKD
2024-06-30,USD,443836000,325940000,96643000,247761000,24753000,23346000,121428000,85144000,104535000,2933000,1033000,1900000,245429000,13398000,151118000,30080000,15658000,669616000,80012000,9556000,73536000,39000,13099000,297149000,184000,227577000,None,227577000,227577000,62612000,292455000,-225780000,None,-3220791000,2740000,274467247,MNKD
2024-03-31,USD,480879000,383102000,193272000,300729000,26442000,19912000,102169000,83620000,102825000,2984000,1053000,1931000,245688000,3726000,107457000,36019000,7447000,710849000,99896000,7149000,75342000,9900000,32235000,392807000,94207000,264148000,20000000,227214000,264148000,51086000,295364000,-229970000,None,-3218777000,2703000,270801781,MNKD
2023-12-31,USD,475198000,373393000,238480000,295099000,28545000,14901000,106490000,84220000,101536000,3004000,1073000,1931000,122418000,7155000,56619000,34848000,7426000,721366000,104125000,9580000,157758000,9809000,31984000,394870000,94319000,268699000,20000000,226851000,268699000,51915000,294767000,-246168000,None,-3229407000,2700000,270034495,MNKD
2023-09-30,USD,320328000,225575000,83016000,141016000,27117000,21822000,99761000,80411000,101285000,3024000,1093000,1931000,129887000,3271000,58000000,35620000,8047000,572107000,96374000,16754000,73139000,9747000,20000000,394620000,94375000,273237000,20000000,226487000,273237000,55950000,148681000,-251779000,None,-3230808000,2695000,269543539,MNKD
2023-06-30,USD,313422000,230233000,86184000,144347000,25290000,27789000,88518000,69510000,100220000,3044000,1113000,1931000,135370000,2282000,58163000,32807000,8353000,573909000,96966000,17127000,63737000,9686000,26353000,385413000,94395000,274431000,26353000,226124000,274431000,49997000,59835000,-260487000,None,-3232529000,2682000,268235145,MNKD
2023-03-31,USD,298137000,223299000,85869000,166142000,21998000,19714000,80486000,54837000,99553000,3131000,1133000,1998000,155061000,492000,80273000,15445000,16378000,553533000,81853000,13889000,47975000,9626000,21293000,379528000,94400000,273961000,21293000,225761000,273961000,44355000,245919000,-255396000,None,-3227264000,2643000,264278760,MNKD
2022-12-31,USD,295282000,234896000,69767000,170846000,21772000,16801000,67100000,45126000,98560000,3581000,1153000,2428000,154823000,1961000,101079000,25477000,9718000,545820000,67296000,11052000,78834000,9565000,9565000,371765000,94512000,273490000,9565000,225397000,273490000,44946000,67440000,-250538000,None,-3217469000,2638000,263793305,MNKD
2022-09-30,USD,293837000,218381000,54308000,165008000,18273000,23493000,82502000,41182000,99122000,4236000,1169000,3067000,None,12728000,110700000,11569000,17310000,531514000,59597000,9871000,33782000,9500000,9525000,366009000,94484000,273018000,None,225034000,273018000,38415000,246883000,-237677000,None,-3199522000,2632000,263156165,MNKD
2022-06-30,USD,285797000,193476000,35507000,154107000,20573000,15030000,92321000,37918000,98563000,4300000,1400000,2900000,None,32596000,118600000,3717000,17507000,532853000,59564000,7823000,31429000,9470000,9470000,363589000,94400000,272546000,None,224670000,272546000,40604000,248619000,-247056000,None,-3185090000,2573000,257276847,MNKD
2022-03-31,USD,308318000,184265000,67243000,162446000,8044000,9823000,124053000,41453000,97909000,None,None,None,None,70542000,95203000,3952000,12058000,540382000,53494000,8702000,27423000,9410000,9410000,370228000,93500000,281671000,9410000,224307000,281671000,34075000,7054000,-232064000,None,-3156067000,2524000,252413434,MNKD
2021-12-31,USD,321161000,219489000,124184000,204116000,7152000,4994000,101417000,36612000,97661000,None,None,None,160352000,56619000,79932000,3482000,8441000,530510000,48349000,6956000,40740000,6977000,6977000,361427000,93525000,281202000,6977000,223944000,281202000,33589000,4950000,-209349000,None,-3130069000,2515000,251477562,MNKD
2021-09-30,USD,238207000,159206000,51740000,139052000,7482000,9445000,85421000,30848000,97672000,None,None,None,None,42059000,87312000,3227000,6094000,422895000,50033000,9528000,15568000,None,18430000,249362000,798000,280728000,None,223580000,280728000,8059000,5007000,-184688000,None,-3102008000,2502000,250245831,MNKD
2021-06-30,USD,252791000,179903000,62522000,162492000,7482000,6305000,79671000,28139000,97318000,None,None,None,None,38950000,99970000,3624000,5799000,436342000,60429000,7486000,21715000,None,4873000,249112000,564000,285129000,4873000,223217000,285129000,27944000,5317000,-183551000,None,-3097582000,2496000,249617550,MNKD
2021-03-31,USD,319382000,288342000,247833000,276795000,5050000,3573000,38207000,26507000,96837000,None,None,None,None,1480000,28962000,2766000,3053000,493004000,73116000,6706000,27506000,None,4670000,278803000,869000,330587000,4670000,222855000,330587000,35860000,197033000,-173622000,None,-3062059000,2491000,249072677,MNKD
2020-12-31,USD,108608000,79476000,67005000,67005000,4973000,4218000,29132000,25867000,96820000,None,None,None,59495000,None,0,3122000,3265000,289027000,73705000,5582000,69874000,None,4061000,70891000,1202000,122235000,4061000,5000000,122235000,30787000,210322000,-180419000,None,-3049143000,2421000,242117089,MNKD
2020-09-30,USD,95681000,66346000,52398000,52398000,4881000,4135000,29758000,25736000,96623000,None,None,None,None,0,0,4616000,3599000,282101000,106124000,5797000,30566000,45379000,45379000,149693000,1523000,121825000,45379000,76446000,121825000,26081000,170977000,-186420000,None,-3022732000,2309000,230922513,MNKD
2020-06-30,USD,102781000,72583000,63222000,63222000,3823000,3366000,30648000,26187000,96168000,None,None,None,None,0,0,1856000,4011000,282491000,67939000,5821000,37044000,5387000,5387000,81727000,1843000,121745000,5387000,5000000,121745000,24547000,209552000,-179710000,None,-3011477000,2289000,228927505,MNKD
2020-03-31,USD,80212000,49348000,38868000,38868000,3231000,5032000,30864000,26517000,95768000,None,None,None,None,None,0,1901000,4347000,278262000,68248000,6731000,32612000,5101000,5101000,78949000,2155000,119016000,5101000,5000000,119016000,25576000,205014000,-198050000,None,-3001225000,2131000,213137684,MNKD
2019-12-31,USD,93725000,60757000,29906000,49906000,4155000,3513000,32968000,26778000,95364000,None,None,None,None,None,20000000,2889000,6190000,284251000,65618000,4789000,81694000,5028000,5028000,85878000,2514000,118899000,5028000,113871000,118899000,23298000,213633000,-190526000,None,-2991903000,2118000,211787573,MNKD
2019-09-30,USD,95140000,61743000,30173000,50058000,3692000,4093000,27126000,27126000,101632000,None,None,None,None,None,19885000,3584000,None,279846000,64287000,11664000,34843000,2520000,2520000,82833000,2746000,118774000,2520000,7437000,118774000,17891000,93121000,-184706000,None,-2977640000,2064000,206407551,MNKD
2019-06-30,USD,81795000,49834000,7968000,32877000,3963000,4974000,27146000,27146000,101236000,None,None,None,None,None,24909000,2704000,None,277794000,76978000,7533000,None,8974000,8974000,99411000,3094000,99986000,8974000,19031000,99986000,28101000,89179000,-195999000,None,-2967270000,1894000,189447055,MNKD
2019-03-31,USD,100961000,69692000,34530000,59294000,3720000,3759000,25750000,25750000,100865000,None,None,None,None,None,24764000,2392000,None,288965000,77868000,6978000,None,11385000,11385000,106968000,3615000,102486000,11385000,19065000,102486000,27121000,192032000,-188004000,None,-2954883000,1878000,187778236,MNKD
2018-12-31,USD,107705000,81854000,71157000,71157000,3597000,4017000,25851000,25602000,100497000,None,None,None,None,None,None,2556000,249000,282787000,75241000,5379000,47565000,11298000,11298000,101868000,None,102486000,11298000,19099000,30397000,7692000,188447000,-175082000,None,-2940000000,1870000,187029967,MNKD
2018-09-30,USD,45356000,19525000,10446000,10446000,2785000,2752000,25831000,25632000,101726000,None,None,None,None,None,527000,3015000,199000,250797000,59627000,5815000,None,14202000,14202000,91276000,None,105478000,14202000,19133000,105478000,16887000,172037000,-205441000,None,-2930249000,1594000,159497573,MNKD
2018-06-30,USD,62155000,35799000,26178000,26178000,3676000,2848000,26356000,26036000,101388000,None,None,None,None,None,527000,2570000,320000,268774000,74901000,9237000,None,38002000,38002000,91357000,None,129359000,38002000,19161000,129359000,14263000,174712000,-206619000,None,-2906085000,1456000,145619293,MNKD
2018-03-31,USD,61877000,35028000,26706000,26706000,3891000,1550000,26849000,26481000,100943000,None,None,None,None,None,527000,2354000,368000,285085000,80669000,4976000,None,43654000,43654000,96615000,None,140269000,43654000,24368000,140269000,16821000,180048000,-223208000,None,-2883410000,1260000,126013051,MNKD
2017-12-31,USD,84575000,57216000,43946000,43946000,2657000,2789000,27359000,26922000,100952000,None,None,None,None,None,4809000,3010000,437000,299307000,87597000,6984000,3038000,52745000,52745000,104077000,None,156822000,52745000,24411000,131556000,24830000,187299000,-214732000,None,-2854898000,1192000,119053414,MNKD
2017-09-30,USD,56483000,28629000,20092000,20092000,3129000,1804000,27854000,27374000,100702000,None,None,None,None,None,None,3061000,480000,307498000,91468000,5283000,3021000,57942000,57942000,107323000,None,135599000,57942000,27657000,135599000,25222000,188373000,-251015000,None,-2822114000,1047000,104707116,MNKD
2017-06-30,USD,79374000,50931000,43384000,43384000,3172000,1312000,28443000,27920000,100471000,None,None,None,None,None,None,2563000,523000,300617000,85869000,6541000,2592000,57484000,57484000,107920000,None,145133000,57484000,27649000,145133000,19252000,186494000,-221243000,None,-2789228000,1046000,104615982,MNKD
