fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,5389661000,69886000,69886000,69886000,51451000,None,289969000,2891000,None,8182000,103657000,8182000,5085324000,257381000,None,8539000,None,3588773000,129202000,None,20778000,None,25592000,3459571000,23493000,3402712000,406800000,None,3428304000,92715000,None,986869000,None,-498787000,762000,76216680,NSA
2024-06-30,USD,5321101000,58975000,58975000,58975000,-34436000,None,262897000,2641000,None,8182000,54452000,8182000,5121142000,230295000,34436000,20768000,None,3504036000,334956000,None,21427000,None,169187000,3169080000,23731000,3196649000,220487000,None,3365836000,-229669000,None,1191210000,None,-469768000,752000,75169162,NSA
2024-03-31,USD,5366865000,64233000,64233000,64233000,-37217999,None,272990000,2699000,None,8182000,54994000,8182000,5155173000,240025000,37218000,33849000,None,3419793000,248237000,None,22362000,None,173738000,3171556000,24009000,3111809000,138000000,None,3285547000,-22362000,None,1277027000,None,-439741000,769000,76873100,NSA
2023-12-31,USD,5931811000,64980000,64980000,64980000,572912000,None,292386000,2659000,None,56067000,47885000,8182000,5158786000,211361000,29610000,587655000,None,3805970000,501120000,None,27354000,None,10552000,3304850000,24195000,3647653000,381000000,None,3658205000,-453205000,None,1422188000,None,-449907000,823000,82285995,NSA
2023-09-30,USD,6165172000,58846000,58846000,58846000,-40293000,None,248954000,2555000,None,8182000,58078000,8182000,5961332000,215150000,60380000,13794000,None,4008441000,948370000,None,27009000,None,16059000,3060071000,25095000,3830917000,812000000,None,3846976000,109361000,None,1456551000,None,-468611000,830000,82955797,NSA
2023-06-30,USD,6161391000,44022000,44022000,44022000,-37871000,None,252874000,2307000,None,8182000,59953000,8182000,5969526000,219060000,49006000,13972000,None,3776990000,662129000,None,25122000,None,71300000,3114861000,25314000,3568247000,550000000,None,3639547000,None,25314000,1625371000,None,-445813000,886000,88649794,NSA
2023-03-31,USD,6185425000,44330000,44330000,44330000,-25264000,None,256985000,2083000,None,8182000,63178000,8182000,5993347000,223139000,38252000,12052000,None,3780351000,763755000,None,24652000,None,83821000,3016596000,25528000,3559764000,660500000,None,3643585000,None,25528000,1635415000,None,-420408000,883000,88296142,NSA
2022-12-31,USD,6070007000,35312000,35312000,35312000,-41939000,None,299770000,1534000,None,46960000,38778000,8182000,5897818000,227441000,51466000,26156000,None,3680993000,599590000,None,23213000,None,9391000,3081403000,25741000,3541788000,496000000,None,3551179000,-80377000,None,1648201000,None,-396650000,898000,89842145,NSA
2022-09-30,USD,6063738000,33401000,33401000,33401000,-53889999,None,262983000,1604000,None,8182000,51436000,8182000,5909024000,231696000,53890000,-57882000,None,3626695000,547609000,None,23143000,None,2166000,3079086000,23362000,3485558000,432000000,None,3487724000,None,23362000,1698666000,None,-374978000,909000,90861825,NSA
2022-06-30,USD,5759041000,32345000,32345000,32345000,-27674000,None,265502000,1518000,None,8182000,55351000,8182000,5606240000,234075000,27674000,-50608000,None,3257728000,376877000,None,23711000,None,2781000,2880851000,23558000,3139512000,285000000,None,3142293000,None,23558000,1748775000,None,-343834000,918000,91755672,NSA
