fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,13488483000,214171000,214171000,214171000,-11138343000,None,530429000,114958000,None,513202000,7056000,506146000,1659370000,2082572000,911753000,262992000,None,11793975000,81163000,None,None,81163000,81163000,8767979000,None,1311787000,None,None,81163000,2927002000,None,1693654000,90617000,632476000,613000,58397094,OCFC
2024-06-30,USD,13321755000,181198000,181198000,181198000,-9830895000,None,532148000,116204000,None,514005000,7859000,506146000,1711297000,1931459000,721484000,232202000,None,11645086000,80000000,None,None,80000000,80000000,8719677000,None,1213827000,None,None,80000000,2842833000,None,1675885000,89217000,620021000,613000,58481418,OCFC
2024-03-31,USD,13418978000,130422000,130422000,130422000,-10251133000,None,534024000,117965000,None,514815000,8669000,506146000,1749288000,1976811000,744944000,182952000,None,11753141000,66798000,None,None,66798000,66798000,8892000000,None,1084158000,None,None,66798000,2790807000,None,1665112000,84254000,608355000,613000,58812498,OCFC
2023-12-31,USD,13538253000,153718000,153718000,153718000,-205592000,None,535942000,120068000,None,515659000,9513000,506146000,1796201000,2013790000,753892000,205620000,None,11876308000,317538000,None,None,317538000,317538000,6576990000,1685000,196456000,None,None,513994000,-322264000,None,1661163000,69106000,592542000,613000,59447684,OCFC
2023-09-30,USD,13498183000,408882000,408882000,408882000,-461916000,None,537607000,121284000,None,516635000,10489000,506146000,1823443000,1740455000,453208000,461916000,None,11860579000,82981000,None,None,82981000,82981000,802239000,None,802239000,None,None,82981000,8866280000,None,1636891000,69106000,577708000,613000,59421498,OCFC
2023-06-30,USD,13538903000,457747000,457747000,457747000,-509288000,None,539086000,122719000,None,517622000,11476000,506146000,1861952000,1770975000,452016000,509288000,None,11912620000,74452000,None,None,74452000,74452000,1287591000,None,1287591000,None,None,74452000,5134576000,1558358000,1625435000,69106000,569867000,613000,59420859,OCFC
2023-03-31,USD,13555175000,496193000,496193000,496193000,-546254000,None,540171000,124545000,None,518616000,12470000,506146000,1892400000,1798626000,452195000,546254000,None,11944804000,70938000,None,None,70938000,70938000,1542229000,None,1542229000,None,None,70938000,4530190000,1756046000,1609553000,69106000,554941000,613000,59486086,OCFC
2022-12-31,USD,13103896000,167946000,167946000,167946000,-215369000,None,540230000,125173000,None,519643000,13497000,506146000,1878473000,1780823000,457648000,215369000,None,11518432000,1278597000,None,None,1278597000,1278597000,11518432000,1934000,195403000,None,None,1474000000,2835258999,1647823000,1584662000,69106000,540507000,612000,59144128,OCFC
2022-09-30,USD,12683453000,170668000,170668000,170668000,9460216000,None,541623000,126521000,None,520802000,14656000,506146000,1698557000,1579734000,470300000,212272000,None,11143237000,96289000,None,None,96289000,96289000,11143237000,None,709114000,None,None,96289000,5088124000,988854000,1539253000,69106000,499967000,612000,59138507,OCFC
2022-06-30,USD,12438653000,189019000,189019000,189019000,9153222000,None,543836000,126722000,None,521973000,15827000,506146000,1787946000,1650579000,507276000,227466000,None,10917221000,105495000,None,None,105495000,105495000,10917221000,None,683404000,None,None,105495000,3028908000,891083000,1520488000,69106000,474114000,612000,59130236,OCFC
2022-03-31,USD,12164945000,210919000,210919000,210919000,-250054000,None,533019000,125321000,None,517324000,17005000,500319000,2506359000,106000,546470000,250054000,None,10645611000,117782000,None,None,117782000,117782000,269398000,None,194396000,None,None,117782000,3785021000,394982000,1519334000,63854000,456251000,612000,59388983,OCFC
2021-12-31,USD,11739616000,204949000,204949000,204949000,-243890000,None,537471000,124333000,None,518534000,18215000,500319000,2641721000,1808603000,568255000,243890000,None,10223063000,118769000,None,None,118769000,118769000,159893000,1904000,229141000,None,None,347910000,3700812000,261106000,1516553000,61710000,442306000,611000,59175046,OCFC
2021-09-30,USD,11829688000,1082440000,981126000,1082440000,7121604000,None,542539000,122124000,None,519877000,19558000,500319000,2277887000,106000,101314000,1018357000,None,10316439000,143292000,None,None,143292000,143292000,228887000,None,228887000,None,None,143292000,3871343000,313455000,1513249000,56279000,430721000,611000,59417266,OCFC
2021-06-30,USD,11483901000,1174946000,1084029000,1174946000,106000,None,544453000,115914000,None,521231000,20912000,500319000,2225304000,1486982000,90917000,7996806000,None,9975112000,141475000,None,None,141475000,141475000,228564000,None,228564000,None,None,141475000,3913375000,331262000,1508789000,46590000,417658000,611000,59834018,OCFC
2021-03-31,USD,11577472000,1223824000,1173665000,1223824000,106000,None,545852000,108449000,None,522592000,22273000,500319000,9273533000,1350943000,50159000,8068796000,None,10078753000,134465000,None,None,134465000,134465000,228176000,None,228176000,None,None,134465000,9502812000,347765000,1498719000,35645000,398280000,610000,60329504,OCFC
2020-12-31,USD,11448313000,1272134000,1272134000,1272134000,106000,None,548236000,105400000,None,523987000,23668000,500319000,8876661000,1120661000,107079000,8098893000,None,9964183000,128454000,None,None,128454000,128454000,235471000,None,235471000,None,None,363925000,9427616000,301096000,1484130000,25651000,378268000,609000,60392043,OCFC
2020-09-30,USD,11651297000,1044716000,980870000,1044716000,106000,None,552630000,101505000,None,526043000,25194000,500849000,9106146000,1041428000,63846000,8725662000,None,10189583000,142823000,None,None,142823000,142823000,590393000,None,246941000,None,None,142823000,9283288000,659354000,1461714000,25651000,356397000,609000,60378120,OCFC
2020-06-30,USD,11345365000,734879000,721049000,734879000,248000,None,554546000,99122000,None,528204000,26732000,501472000,9413317000,1021446000,13830000,8769458000,None,9868931000,152821000,None,None,152821000,152821000,590232000,None,246840000,None,None,152821000,8967754000,654337000,1476434000,25651000,372552000,609000,60343077,OCFC
2020-03-31,USD,10489074000,270879000,256470000,270879000,484000,None,661460000,104560000,None,528369000,28276000,500093000,9014992000,1068477000,14409000,8335605000,None,9079240000,90175000,None,None,90175000,90175000,946037000,None,120213000,None,None,90175000,7892067000,1066960000,1409834000,25651000,364273000,609000,60311717,OCFC
2019-12-31,USD,8246145000,120544000,120544000,120544000,264000,None,460522000,102691000,None,390239000,15607000,374632000,10972220000,7127777000,10136000,6530068000,None,7093026000,431463000,None,None,431463000,431463000,616061000,None,96801000,89724000,None,431463000,6328777000,667448000,1153119000,36903000,358668000,519000,50405048,OCFC
2019-09-30,USD,8135173000,151046000,140901000,151046000,294000,None,516065000,103721000,None,391142000,16605000,374537000,7033558000,7028793000,10145000,6393656000,None,6990645000,65067000,None,None,65067000,65067000,608816000,None,96667000,None,None,65067000,6220855000,673123000,1144528000,28891000,343629000,519000,50700586,OCFC
2019-06-30,USD,8029057000,158329000,148327000,158329000,865000,None,498059000,105853000,None,392206000,17614000,374592000,997450000,6932243000,10002000,6239505000,None,6891762000,62086000,None,None,62086000,62086000,550179000,None,96533000,None,None,62086000,6187487000,607742000,1137295000,18235000,327297000,518000,51131804,OCFC
2019-03-31,USD,8092948000,144051000,134235000,144051000,1594000,None,506951000,113226000,None,393725000,18629000,375096000,1032988000,6993596000,9816000,6273922000,None,6965785000,66174000,None,None,66174000,66174000,517595000,None,99579000,None,None,66174000,6290485000,575721000,1127163000,14642000,316976000,518000,51233944,OCFC
2018-12-31,USD,7516154000,120792000,120792000,120792000,1381000,None,466622000,111209000,56329000,355413000,16971000,338442000,6926106000,6528130000,9655000,5851152000,None,6476796000,341837000,None,None,341837000,341837000,548913000,None,99530000,106077000,None,341837000,5814569000,562697000,1039358000,10837000,305056000,483000,47951168,OCFC
2018-09-30,USD,7562589000,149094000,148362000,148362000,6231000,None,468378000,112320000,None,356058000,17954000,338104000,883540000,6434462000,100015000,5831938000,None,6532745000,61044000,None,None,61044000,61044000,556279000,None,99473000,86611000,None,61044000,5854250000,579022000,1029844000,0,286462000,483000,48382370,OCFC
2018-06-30,USD,7736903000,255388000,254469000,254469000,7854000,None,471703000,113782000,None,357921000,18949000,338972000,922756000,6484564000,100369000,5858029000,None,6724335000,62176000,None,None,62176000,62176000,773655000,None,99428000,836200000,None,62176000,5819406000,805501000,1012568000,0,273749000,482000,48283500,OCFC
2018-03-31,USD,7494899000,119531000,119364000,119364000,11579000,None,479304000,121835000,None,357469000,19950000,337519000,982857000,6405069000,86114000,5712159000,None,6487439000,82463000,None,None,82463000,82463000,441005000,None,99359000,523884000,None,82463000,5907336000,480744000,1007460000,0,268994000,481000,48105623,OCFC
2017-12-31,USD,5416006000,109854000,109613000,109613000,12473000,None,261162000,101776000,59171000,159386000,8885000,150501000,2797787000,4738262000,90281000,4086353000,None,4814065000,176626000,None,None,176626000,176626000,345210000,None,56519000,66958000,None,176626000,4342798000,414748000,601941000,15967000,271023000,336000,32596893,OCFC
2017-09-30,USD,5383912000,255596000,255258000,255258000,14913000,None,221864000,64350000,None,157514000,9380000,148134000,810019000,4622667000,67133000,4016011000,None,4787660000,75326000,None,None,75326000,75326000,315652000,None,56466000,390978000,None,75326000,4350259000,380935000,596140000,16368000,266053000,336000,32567477,OCFC
2017-06-30,USD,5202200000,107828000,107660000,107660000,15180000,None,217829000,59509000,None,158320000,9887000,148433000,782665000,4598382000,62154000,4018856000,None,4614897000,75050000,None,None,75050000,75050000,334164000,None,56623000,409214000,None,75050000,4176909000,381365000,587189000,16981000,258470000,336000,33528658,OCFC
2017-03-31,USD,5196340000,175535000,175252000,175252000,9057000,None,229021000,70806000,None,158215000,10400000,147815000,743022000,4530575000,47104000,3989683000,None,4613660000,77207000,None,None,77207000,77207000,306612000,None,56591000,383819000,None,77207000,4198663000,358406000,582543000,17945000,256045000,336000,32465413,OCFC
2016-12-31,USD,5166917000,302924000,301373000,301373000,11354000,None,227373000,71385000,54863000,155988000,10924000,145064000,2429773000,4413488000,12224000,4003178000,None,4595014000,71857000,None,None,71857000,71857000,307057000,None,56559000,376992000,None,71857000,4187750000,350705000,571903000,22548000,238192000,336000,32136892,OCFC
2016-09-30,USD,4151017000,333262000,311583000,311583000,30786000,None,121502000,51243000,None,70259000,3722000,66537000,473139000,3530124000,2497000,3232900000,None,3733773000,69078000,None,None,69078000,69078000,307545000,None,35000000,376623000,None,69078000,3324681000,352693000,417244000,120100000,236472000,336000,25850956,OCFC
2016-06-30,USD,4047493000,71532000,66222000,66222000,15101000,None,120397000,49392000,None,71005000,3903000,67102000,526230000,3658868000,12509000,3311992000,None,3638235000,67673000,None,None,67673000,67673000,335103000,None,22500000,402776000,None,67673000,3206262000,409473000,409258000,121732000,230895000,336000,25748898,OCFC
2016-03-31,USD,2588447000,37647000,34261000,34261000,12415000,None,30713000,28322000,None,2391000,310000,2081000,1443334000,2385024000,30085000,2081651000,None,2347371000,83913000,None,None,83913000,83913000,274417000,None,22500000,358330000,None,83913000,1971360000,353511000,241076000,252382000,231016000,336000,17385005,OCFC
2015-12-31,USD,2593068000,46643000,43946000,43946000,11524000,None,30497000,28419000,41112000,2078000,256000,1822000,424715000,2377040000,29902000,2058148000,None,2354622000,164759000,None,None,164759000,164759000,346885000,None,22500000,422757000,None,164759000,1916678000,415444000,238446000,251501000,229140000,336000,17286557,OCFC
