fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,None,6220807000,826013000,413532000,413532000,None,None,5394794000,None,None,None,None,112452000,None,None,4027000,408454000,None,3880626000,595653000,None,None,None,461471000,3284973000,None,None,None,None,3745992000,134182000,None,2340653000,None,507467000,222623000,222622889,FRO
2024-09-30,USD,6283542000,782245000,320885000,320885000,None,None,5501297000,None,None,None,None,112452000,None,11508000,5430000,455930000,None,3935574000,547679000,None,None,None,403295000,3387895000,1829000,3386743000,402152000,None,3790724000,144384000,None,2348440000,None,516426000,222623000,222622889,FRO
2024-06-30,USD,6451415000,859268000,359236000,359236000,286397000,None,5592147000,None,None,None,None,112452000,None,11467000,8247000,30673000,None,4025626000,621808000,None,None,None,456170000,3403818000,2072000,3402413000,455040000,None,3859525000,54510000,None,2426261000,None,593996000,222623000,222622889,FRO
2024-03-31,USD,6623894000,839705000,297351000,297351000,245222000,None,5784189000,None,None,None,None,112452000,None,13600000,6159000,536195000,None,4247439000,479107000,None,None,None,325646000,3768332000,2304000,3766684000,324530000,None,4093518000,153461000,None,2376927000,None,1548542000,222623000,222623000,FRO
2023-12-31,USD,5882766000,727926000,308322000,308322000,245222000,None,5154839999,None,None,None,None,112452000,None,12386000,7432000,412172000,None,3605420000,409054000,None,None,None,263103000,3196366000,2534000,3194464000,261999000,None,3458997000,145951000,None,2277818000,None,1450093000,222623000,222622889,FRO
2023-09-30,USD,4600015000,855805000,285384000,285384000,156402000,None,3744210000,3566779000,None,None,None,112452000,None,12269000,230196000,340225000,None,2374135000,476941000,None,None,None,366125000,1897194000,2765000,1890141000,365035000,None,2257941000,46608000,None,2226352000,None,394415000,222623000,222623000,FRO
2023-06-30,USD,4701735000,897575000,306823000,306823000,211428000,None,3804160000,3625041000,None,None,None,112452000,None,13959000,212313000,378439000,None,2405448000,467574000,None,None,None,363624000,1937874000,2985000,1932610000,362547000,None,2298142000,103950000,None,2296759000,None,464770000,222623000,222622889,FRO
2023-03-31,USD,4776125000,881050000,254525000,254525000,217752000,None,3895075000,3711777000,None,None,None,112452000,None,12742000,236281000,390244000,None,2508544000,391659000,None,None,None,259379000,2116885000,3192000,2017392000,365233000,None,2374211000,124286000,3320000,2268053000,None,436195000,222623000,222253704,FRO
2022-12-31,USD,4776125000,881050000,254525000,254525000,217752000,None,3895075000,3709433000,None,None,None,112452000,None,16302000,236281000,390244000,None,2508544000,391659000,None,None,None,259379000,2116885000,3396000,2112460000,258355000,None,2374211000,124286000,2053000,2268053000,None,436195000,222623000,222253704,FRO
2022-09-30,USD,4548661000,693119000,127356000,127356000,None,None,3855542000,3670466000,None,None,None,112452000,None,13670000,213258000,352505000,None,2521072000,424612000,None,None,None,258029000,2096460000,3740000,2092381000,256915000,None,2353036000,166583000,1453000,2028061000,None,196161000,222623000,223824638,FRO
2022-06-30,USD,4365102000,573849000,119811000,119811000,125197000,None,3791253000,3628147000,None,None,None,112452000,None,6514000,166187000,287851000,None,2458631000,542844000,None,None,None,417979000,1915787000,3945000,1911548000,416877000,None,2332370000,124865000,1396000,1906943000,None,75115000,203531000,204769565,FRO
2022-03-31,USD,4060953000,355728000,111176000,111176000,135957000,None,3705225000,3559785000,None,None,None,112452000,None,463000,2704000,3372000,None,2377264000,538130000,None,None,None,443720000,1839134000,50802000,1796333000,434484000,None,2281619000,85751000,1235000,1684161000,None,28018000,203531000,203531000,FRO
2021-12-31,USD,4117098000,332745000,113073000,113073000,119279000,None,3784353000,3657228000,None,None,None,112452000,None,555000,2435000,217237000,None,2464556000,292675000,None,None,None,198009000,2171881000,52702000,2126910000,189286000,None,2368898000,89215000,992000,1653014000,None,-3130000,203531000,197830000,FRO
