fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,166974064,147499305,10293207,10293207,None,32796871,19474759,1138492,2989677,11561703,11561703,None,None,None,None,102672840,None,138467755,135865954,None,200183730,None,848732,2601801,3026167,None,None,None,3026167,99667499,None,28506309,1638379,6155126,54324,53526374,PAYS
2024-06-30,USD,182308910,163406897,31290865,31290865,1,25750319,18902013,1107852,2898277,10710142,10710142,None,None,None,None,104715512,None,155457242,152735518,None,204159652,None,802150,2721724,3122799,None,None,None,3122799,101678751,None,26851668,1277884,4718289,53782,53084374,PAYS
2024-03-31,USD,172993203,154767109,7013306,7013306,None,35470756,18226094,1050008,2811683,9840644,9840644,None,None,None,None,110669843,None,147532775,144704264,None,216364300,None,778966,2828511,3217994,None,None,None,3217994,107792667,None,25460428,1277884,4021187,53666,52968374,PAYS
2023-12-31,USD,146598849,129180118,16994705,16994705,None,16222341,17418731,1089649,2719098,8814327,8814327,None,None,None,None,94377089,None,122111468,119183390,None,184564248,None,767398,2928078,3311777,None,None,None,3311777,91898425,None,24487381,1277884,3712091,53452,52754374,PAYS
2023-09-30,USD,111206333,98855649,9936627,9936627,78022518,7278098,12350684,1149497,2614826,7884171,7884171,None,None,None,None,2245751,None,93036584,90010417,None,156045036,None,378001,3026167,3404168,None,None,None,3404168,89632416,None,18169749,1277884,-1910318,53382,52684374,PAYS
2023-06-30,USD,108855389,97314785,7670677,7670677,78365845,7749451,11540604,1124242,2506860,6998727,6998727,None,None,None,None,2290792,None,92345777,89222979,None,156731690,None,372387,3122798,3495185,None,None,None,3495185,10484747,3122798,16509612,1127667,-3010922,52842,52219374,PAYS
2023-03-31,USD,115371227,104129430,6399860,6399860,84404182,9168019,11241797,1191840,2399245,6533054,6533054,None,None,None,None,2582481,None,99285836,96067841,None,168808364,None,366856,3217995,3584851,None,None,None,3584851,11296803,3217995,16085391,816018,-2906766,52768,52264932,PAYS
2022-12-31,USD,108244253,97717401,9708238,9708238,80189113,4680991,10526852,1255292,2290898,5656722,5656722,None,None,None,None,1699808,None,91950958,88639181,None,160378226,None,361408,3311777,3673185,None,None,None,3673185,8088660,3311777,16293295,150000,-2746636,52650,52346982,PAYS
2022-09-30,USD,114361936,104467756,7981953,7981953,89059415,4032985,9894180,1334661,2182004,4848057,4848057,None,None,None,None,1954152,None,99435459,96031292,None,178118830,None,356041,3404167,3760208,None,None,None,3760208,6615836,3404167,14926477,150000,-3459731,52461,52157932,PAYS
2022-06-30,USD,99897070,90177476,6527476,6527476,76967850,3488759,9719594,1410947,2068245,4501854,4501854,None,None,None,None,1754140,None,86388907,82893722,None,153935700,None,350753,3495185,3845938,None,None,None,3845938,5575119,3495185,13508163,150000,-4311840,52323,52019932,PAYS
