fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,10898357000,176723000,165690000,165690000,None,11033000,1908007000,1750820000,None,58567000,58567000,167370000,9890509000,None,27965000,None,None,5289488000,563301000,None,81738000,None,None,4726187000,128422000,4597765000,None,None,4597765000,64850000,None,5382046000,None,171212000,1181000,118046674,KRC
2024-09-30,USD,11380634000,636613000,625395000,625395000,1092226000,11218000,1907456000,1750820000,None,226991000,226991000,None,9885574000,None,27144000,28346000,None,5772094000,642332000,None,None,None,405235000,5129762000,128606000,5001156000,None,None,5001156000,64844000,None,5380338000,None,175962000,1181000,118046674,KRC
2024-06-30,USD,11543756000,846122000,835893000,835893000,None,10229000,1905578000,1743170000,None,220485000,220485000,None,9846481000,None,32648000,83308000,None,5909498000,660174000,None,None,None,526744000,5249324000,128787000,5120537000,None,None,5120537000,-888503000,None,5405669000,None,187796000,1174000,117385231,KRC
2024-03-31,USD,11599200000,868298000,855007000,855007000,1,13291000,1904453000,1743170000,None,226506000,226506000,None,9960801000,None,109513000,138819000,None,5956469000,707216000,None,None,None,528238000,5249253000,128966000,5120287000,None,None,5120287000,-930130000,None,5413007000,None,203080000,1174000,117366405,KRC
2023-12-31,USD,11401045000,523772000,510163000,510163000,995283000,13609000,1896765000,1743170000,None,54514000,54514000,None,10292684000,None,284670000,10532000,None,5741352000,688621000,None,97802000,None,6737000,5052731000,124353000,4928378000,None,None,4928378000,-457280000,None,5428161000,None,221149000,1173000,117239558,KRC
2023-09-30,USD,11471121000,630177000,618794000,618794000,1096250000,11383000,1894894000,1743170000,None,228742000,228742000,None,10239012000,None,278789000,-1096250000,None,5803596000,744273000,None,None,None,1465000,5059323000,124517000,4934806000,None,None,4934806000,62958000,None,5433944000,None,237665000,1173000,117239558,KRC
2023-06-30,USD,10911034000,372571000,361885000,361885000,1,10686000,1864264000,1738242000,None,230559000,230559000,None,9642654000,25786000,25786000,-836211000,None,5243440000,705787000,None,None,None,783922000,4537653000,124678000,4412975000,None,None,4412975000,-719484000,388294000,5434094000,None,248695000,1172000,117177908,KRC
2023-03-31,USD,10969392000,492284000,476358000,476358000,950154000,15926000,1864519000,1738242000,None,238184000,238184000,None,9591155000,23288000,23288000,-950154000,None,5296970000,759557000,None,None,None,124837000,4537413000,124837000,4412576000,None,None,4412576000,-60376000,401031000,5433652000,None,257079000,1171000,117120962,KRC
2022-12-31,USD,10796987000,367962000,347379000,347379000,-9527000,20583000,1906310000,1779780000,None,70424000,70424000,None,9537020000,23547000,23547000,9527000,None,5122026000,734036000,None,111453000,None,124994000,4387990000,124994000,4220058000,None,None,4220058000,-60709000,402385000,5437047000,None,265118000,1169000,116878031,KRC
2022-09-30,USD,10619992000,265866000,249981000,249981000,-65096000,15885000,1869902000,1743194000,None,214484000,214484000,None,9491842000,22390000,22390000,78105000,None,4940215000,747302000,None,None,None,125065000,4192913000,125065000,4067848000,None,None,4067848000,-60794000,384009000,5439395000,None,276138000,1169000,116877453,KRC
