fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,1829800000,905600000,83800000,83800000,336700000,423000000,1029200000,354800000,885800000,384900000,152300000,232600000,None,None,None,62100000,122600000,966600000,483500000,244000000,44100000,40800000,2400000,561600000,2200000,154500000,37900000,116600000,369100000,110100000,108700000,855100000,79000000,793400000,35300000,52700000,MOD
2024-09-30,USD,1915600000,952600000,78600000,78600000,366500000,452900000,1063600000,373900000,944000000,406500000,165800000,240700000,None,None,None,54600000,119300000,1048200000,536900000,295100000,51900000,46300000,14000000,586700000,2500000,156700000,31800000,124900000,392500000,103800000,104700000,858800000,74500000,752400000,35200000,52600000,MOD
2024-06-30,USD,1866400000,913800000,72900000,72900000,350000000,438100000,1052400000,363700000,920500000,408100000,170700000,237400000,None,None,None,52800000,113800000,1070100000,508300000,274300000,66400000,30200000,4300000,637000000,1700000,147500000,25500000,122000000,421100000,118800000,103700000,788400000,71400000,706300000,35100000,52500000,MOD
2024-03-31,USD,1851500000,894000000,60100000,60100000,357900000,422900000,1042200000,365700000,920300000,419200000,188300000,230900000,4100000,None,0,53100000,97500000,1096000000,545800000,283400000,79400000,31700000,12000000,612300000,1900000,140200000,19300000,120900000,433800000,129100000,92600000,747600000,66700000,659000000,35000000,52400000,MOD
2023-12-31,USD,1651400000,918200000,149700000,149700000,341300000,364400000,814000000,317300000,922600000,245100000,78400000,166700000,None,None,None,62800000,92700000,916200000,475500000,255300000,79200000,19700000,0,500500000,2000000,138300000,19300000,119000000,307300000,120900000,90400000,727400000,66600000,633200000,35000000,52300000,MOD
2023-09-30,USD,1605100000,898000000,120200000,120200000,321500000,377000000,774400000,303800000,896100000,243600000,79300000,164300000,None,None,None,60900000,82100000,931100000,493100000,274900000,52500000,19700000,100000,485400000,2000000,144800000,19200000,125600000,305500000,99000000,78600000,667000000,59300000,588800000,34800000,52400000,MOD
2023-06-30,USD,1607900000,894100000,92500000,92500000,333500000,399800000,780800000,310300000,968400000,244700000,79100000,165600000,None,None,None,68300000,77600000,963400000,506700000,317500000,35500000,27700000,8000000,504000000,2200000,145200000,19300000,125900000,318000000,79800000,81700000,637900000,50200000,542300000,34700000,52300000,MOD
2023-03-31,USD,1565900000,846400000,67100000,70600000,324900000,398000000,788400000,314500000,960300000,246700000,81100000,165600000,2300000,None,3500000,56400000,74600000,966300000,507100000,332800000,21500000,23400000,3700000,508100000,2300000,145200000,19300000,125900000,355400000,61100000,84900000,592800000,49000000,497500000,34600000,52600000,MOD
2022-12-31,USD,1447000000,807800000,82200000,82200000,313600000,347400000,698500000,301000000,954300000,247600000,82800000,164800000,None,None,None,64600000,65000000,945500000,465900000,302200000,11900000,30900000,11300000,520000000,2400000,142900000,19200000,123700000,140000000,49600000,72700000,494900000,46100000,407600000,34600000,52300000,MOD
2022-09-30,USD,1392200000,767200000,70100000,70100000,293700000,340500000,687100000,291200000,920800000,243300000,82400000,160900000,None,None,None,62900000,66700000,941500000,486500000,309100000,14600000,36200000,14900000,497900000,2200000,151500000,20900000,130600000,14900000,55000000,73600000,444900000,43300000,383100000,34400000,52200000,MOD
