fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,16838000000,4126000000,55000000,55000000,4071000000,None,817000000,None,None,362000000,362000000,None,622000000,None,None,None,None,9634000000,None,None,1900000000,None,None,316000000,None,3247000000,None,None,3247000000,None,None,7204000000,82000000,5607000000,23000000,182964000,TXT
2024-09-30,USD,16452000000,4468000000,58000000,58000000,4410000000,None,None,-5451000000,5451000000,None,None,None,614000000,None,None,None,None,9501000000,None,None,1800000000,None,None,318000000,None,None,None,None,None,None,None,6951000000,1061000000,6533000000,25000000,185505000,TXT
2024-03-31,USD,16414000000,4345000000,78000000,78000000,4267000000,None,None,-5286000000,5286000000,None,None,None,603000000,None,None,None,None,9483000000,None,None,1900000000,None,None,334000000,None,None,None,None,None,None,None,6931000000,484000000,6059000000,25000000,191101000,TXT
2023-12-31,USD,16856000000,3974000000,2121000000,60000000,3914000000,None,3247000000,2477000000,5247000000,399000000,399000000,None,609000000,None,None,None,None,9869000000,None,None,1800000000,None,None,326000000,None,348000000,None,None,348000000,None,None,6987000000,165000000,5862000000,24000000,192900000,TXT
2023-09-30,USD,16492000000,4252000000,45000000,45000000,4207000000,None,None,-5261000000,5261000000,None,None,None,624000000,None,None,None,None,9425000000,None,None,1700000000,None,None,319000000,None,None,None,None,None,None,None,7067000000,976000000,6614000000,26000000,196191000,TXT
2023-06-30,USD,16485000000,4163000000,55000000,55000000,4108000000,None,None,-5212000000,5212000000,None,None,None,597000000,None,None,None,None,9451000000,None,None,1700000000,None,None,325000000,None,None,None,None,None,None,None,7034000000,740000000,6349000000,26000000,198230000,TXT
2023-03-31,USD,16393000000,None,80000000,None,3934000000,None,None,None,5168000000,None,None,None,None,None,None,None,None,9385000000,None,None,None,None,None,None,None,None,None,None,None,None,None,7008000000,464000000,6090000000,26000000,201980000,TXT
2022-12-31,USD,16293000000,5513000000,1963000000,1963000000,3550000000,None,3356000000,2523000000,5084000000,461000000,461000000,None,587000000,None,None,None,None,9180000000,None,None,1500000000,None,None,326000000,None,375000000,None,None,375000000,None,None,7113000000,84000000,5903000000,26000000,206200000,TXT
2022-09-30,USD,15956000000,None,67000000,None,3817000000,None,None,None,4972000000,None,None,None,None,None,None,None,None,9194000000,None,None,None,None,None,None,None,None,None,None,None,None,None,6762000000,796000000,6492000000,28000000,209067000,TXT
2022-06-30,USD,15879000000,None,1764000000,None,3739000000,None,None,None,4945000000,None,None,None,None,None,None,None,None,9078000000,None,None,None,None,None,None,None,None,None,None,None,None,None,6801000000,596000000,6271000000,28000000,211825000,TXT
2022-03-31,USD,15911000000,None,1978000000,None,3663000000,None,None,None,4914000000,None,None,None,None,None,None,None,None,8994000000,None,None,None,None,None,None,None,None,None,None,None,None,None,6917000000,314000000,6058000000,28000000,215751000,TXT
2021-12-31,USD,15827000000,3663000000,1922000000,195000000,3468000000,None,3350000000,2538000000,4888000000,438000000,438000000,None,630000000,None,None,None,None,9012000000,None,None,1200000000,None,None,325000000,None,3185000000,None,None,3185000000,None,None,6815000000,157000000,5870000000,28000000,216900000,TXT
2021-09-30,USD,15269000000,None,1969000000,None,3670000000,None,None,None,4855000000,None,None,None,None,None,None,None,None,9232000000,None,None,None,None,None,None,None,None,None,None,None,None,None,6037000000,789000000,6498000000,29000000,221031000,TXT
2021-06-30,USD,15379000000,None,193000000,None,3664000000,None,None,None,4813000000,None,None,None,None,None,None,None,None,9278000000,None,None,None,None,None,None,None,None,None,None,None,None,None,6101000000,490000000,6318000000,29000000,224402000,TXT
2021-03-31,USD,15414000000,None,1897000000,None,3705000000,None,None,None,4737000000,None,None,None,None,None,None,None,None,9418000000,None,None,None,None,None,None,None,None,None,None,None,None,None,5996000000,294000000,6139000000,29000000,225898000,TXT
2020-12-31,USD,15443000000,None,2146000000,None,3513000000,None,3354000000,2516000000,4696000000,489000000,489000000,None,None,None,None,None,None,9598000000,None,None,None,None,None,None,38000000,3707000000,None,None,3707000000,None,111000000,5845000000,203000000,5973000000,29000000,226444000,TXT
2020-09-30,USD,15861000000,None,152000000,None,4252000000,None,None,None,4613000000,None,None,None,None,None,None,None,None,10120000000,None,None,None,None,None,None,None,None,None,None,None,None,None,5741000000,74000000,5741000000,29000000,228790000,TXT
