fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-01,USD,124222000,92564000,12754000,70042000,10592000,9687000,31658000,21479000,None,9776000,None,None,114576000,None,57288000,None,83000,16864000,12256000,5532000,None,None,None,4608000,None,None,None,None,None,None,1246000,107358000,16199000,None,2096000,19982000,PKE
2024-09-01,USD,125115000,93027000,8153000,71984000,7630000,10914000,32088000,21891000,None,9776000,None,None,127662000,None,63831000,None,87000,14857000,10209000,3700000,None,None,None,4648000,None,None,None,None,None,None,1222000,110258000,13835000,None,2096000,20216000,PKE
2024-06-02,USD,129428000,97296000,4081000,74418000,8312000,11386000,32132000,22185000,None,9783000,None,None,140674000,None,70337000,None,83000,17741000,7937000,2201000,None,None,None,9804000,None,None,None,None,None,None,1198000,111687000,11982000,None,2096000,20253000,PKE
2024-03-03,USD,132309000,98845000,6567000,77211000,6404000,12381000,33464000,23499000,25775000,9776000,0,9776000,141288000,None,70644000,None,94000,19395000,9658000,3514000,None,None,None,9737000,None,None,None,None,None,None,1174000,112914000,11982000,None,2096000,20253,PKE
2023-11-26,USD,127507000,93770000,4173000,73989000,7421000,9897000,33737000,23747000,None,9783000,None,None,139632000,None,69816000,None,98000,15522000,6429000,1110000,None,None,None,9093000,None,None,None,None,None,None,1843000,111985000,12022000,None,2096000,20250000,PKE
2023-08-27,USD,128619000,94632000,7363000,74214000,8457000,9374000,33987000,23980000,None,9783000,None,None,133702000,None,66851000,None,101000,15907000,6788000,1535000,None,None,None,9119000,None,None,None,None,None,None,1812000,112712000,12036000,None,2096000,20256000,PKE
2023-05-28,USD,137443000,103307000,5836000,81105000,7911000,11600000,34136000,24112000,None,9783000,None,None,150538000,None,75269000,None,105000,22949000,9798000,3859000,None,None,None,13151000,None,None,None,None,None,None,1782000,114494000,10825000,None,2096000,20461000,PKE
2023-02-26,USD,159333000,125041000,4237000,105440000,6768000,9989000,34292000,24251000,24379000,9783000,7000,9776000,202406000,None,101203000,None,108000,43399000,28586000,4545000,None,None,None,14813000,None,None,None,None,None,None,1751000,115934000,9156000,None,2096000,20471000,PKE
2022-11-27,USD,157627000,123306000,4610000,103303000,6816000,8923000,34321000,24256000,None,9790000,None,None,197386000,None,98693000,None,112000,24014000,6348000,2365000,None,None,None,17666000,None,None,None,None,None,None,4650000,133613000,9156000,None,2096000,20471000,PKE
2022-08-28,USD,158772000,124233000,3836000,102466000,7850000,9950000,34539000,24456000,None,9790000,None,None,197260000,None,98630000,None,116000,24719000,7142000,2800000,None,None,None,17577000,None,None,None,None,None,None,4447000,134053000,9156000,None,2096000,20461000,PKE
2022-05-29,USD,161054000,126795000,4333000,107327000,6649000,8957000,34259000,24160000,None,9790000,None,None,205988000,None,102994000,None,119000,26406000,7313000,3180000,None,None,None,19093000,None,None,None,None,None,None,4531000,134648000,9397000,None,2096000,20458000,PKE
2022-02-27,USD,160887000,126439000,12811000,110361000,4657000,8339000,34448000,24333000,25302000,9790000,14000,9776000,195100000,None,97550000,None,122000,25255000,6292000,2534000,None,None,None,18963000,None,None,None,None,None,None,4497000,135632000,9397000,None,2096000,20458210,PKE
2021-11-28,USD,161736000,127711000,13960000,109628000,5175000,9693000,34025000,23870000,None,9797000,None,None,191336000,None,95668000,None,141000,24956000,6454000,2242000,None,None,None,18502000,None,None,None,None,None,None,4512000,136780000,9397000,None,2096000,20450000,PKE
2021-08-29,USD,162496000,129266000,19701000,112842000,4821000,8481000,33230000,23212000,None,9797000,None,None,186282000,None,93141000,None,145000,25278000,6920000,2515000,None,None,None,18358000,None,None,None,None,None,None,4478000,137218000,9939000,None,2096000,20397000,PKE
2021-05-30,USD,165501000,132974000,39299000,116818000,4943000,7737000,32527000,22491000,None,9804000,None,None,155038000,None,77519000,None,142000,28737000,10668000,3320000,None,None,None,18069000,None,None,None,None,None,None,4445000,136764000,10794000,None,2096000,20383000,PKE
2021-02-28,USD,163512000,132341000,41595000,116542000,4794000,7633000,31171000,21130000,30552000,9797000,21000,9776000,149894000,None,74947000,None,141000,27571000,7993000,3300000,None,None,None,19578000,None,None,None,None,None,None,4411000,135941000,10794000,None,2096000,20382876,PKE
2020-11-29,USD,164636000,133892000,3789000,116966000,4712000,8372000,30744000,20481000,None,9799000,None,None,226354000,None,113177000,None,160000,27141000,7203000,3338000,None,None,None,19938000,None,None,None,None,None,None,4476000,137495000,10821000,None,2096000,20381000,PKE
2020-08-30,USD,164723000,134846000,2287000,118690000,5103000,7270000,29877000,19479000,None,9800000,None,None,232806000,None,116403000,None,257000,25763000,6080000,1899000,None,None,None,19683000,None,None,None,None,None,None,4421000,138960000,10821000,None,None,20381000,PKE
2020-05-31,USD,168402000,139583000,8405000,121070000,6680000,6590000,28819000,18364000,None,9804000,None,None,225330000,None,112665000,None,264000,28205000,6814000,2487000,None,None,None,21391000,None,None,None,None,None,None,4367000,140197000,10821000,None,None,20402000,PKE
