fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,21736000000,3854000000,3451000000,3451000000,None,383000000,902000000,148000000,None,754000000,754000000,None,277000000,277000000,-230000000,3471000000,None,18624000000,761000000,None,None,None,None,4584000000,None,4584000000,None,1041000000,4584000000,761000000,None,3112000000,None,1003000000,1000000,49700000,BFH
2024-06-30,USD,22144000000,4447000000,4053000000,4053000000,None,375000000,901000000,157000000,None,744000000,744000000,None,264000000,264000000,178000000,4072000000,None,18974000000,2304000000,None,None,None,None,16670000000,None,4754000000,None,1296000000,4754000000,2304000000,None,3170000000,None,1012000000,1000000,49600000,BFH
2024-03-31,USD,22299000000,4188000000,3789000000,3789000000,None,380000000,919000000,166000000,None,753000000,753000000,None,258000000,258000000,175000000,3808000000,None,19267000000,3578000000,None,None,None,None,15689000000,None,4652000000,None,1294000000,4652000000,3578000000,None,3032000000,None,890000000,1000000,49500000,BFH
2023-12-31,USD,23141000000,4211000000,3590000000,3840000000,-974000000,371000000,1027000000,167000000,343000000,762000000,128000000,634000000,253000000,253000000,250000000,830000000,None,20223000000,422000000,None,None,None,284000000,1394000000,148000000,5292000000,None,1394000000,5292000000,-846000000,None,2918000000,None,767000000,1000000,49200000,BFH
2023-09-30,USD,21608000000,3736000000,3380000000,3380000000,None,341000000,931000000,160000000,None,771000000,771000000,None,240000000,240000000,27000000,3395000000,None,18744000000,803000000,None,None,None,298000000,1375000000,None,4223000000,None,1375000000,4223000000,505000000,None,2864000000,None,735000000,1000000,49900000,BFH
2023-06-30,USD,21609000000,3664000000,3325000000,3325000000,None,313000000,942000000,162000000,None,780000000,780000000,None,239000000,239000000,39000000,3351000000,None,18873000000,1845000000,None,None,None,3323000000,1375000000,None,4698000000,None,1375000000,4698000000,1845000000,2502000000,2736000000,None,574000000,1000000,50100000,BFH
2023-03-31,USD,21970000000,3933000000,3611000000,3611000000,None,301000000,970000000,180000000,None,790000000,790000000,None,253000000,228000000,44000000,3611000000,None,19254000000,3247000000,None,None,None,3015000000,1869000000,None,4884000000,None,1869000000,7899000000,3247000000,3101000000,2716000000,None,537000000,1000000,50000000,BFH
2022-12-31,USD,25407000000,4328000000,3891000000,4021000000,-618000000,307000000,1088000000,195000000,287000000,799000000,165000000,634000000,221000000,6000000,130000000,618000000,None,23142000000,398000000,None,None,None,6286000000,398000000,126000000,8007000000,None,1892000000,8007000000,-398000000,None,2265000000,None,93000000,1000000,49900000,BFH
2022-09-30,USD,21960000000,3608000000,3583000000,3583000000,None,None,894000000,204000000,None,690000000,690000000,None,16973000000,16053000000,105000000,3583000000,None,19561000000,16459000000,None,None,None,4015000000,19561000000,None,5931000000,None,None,9946000000,12444000000,3102000000,2399000000,None,238000000,1000000,49800000,BFH
2022-06-30,USD,21811000000,3697000000,3111000000,3111000000,None,None,913000000,219000000,None,694000000,694000000,None,16977000000,15777000000,131000000,93000000,None,19536000000,16526000000,None,None,None,5498000000,7437000000,None,7437000000,None,None,12935000000,11028000000,3010000000,2275000000,None,114000000,1000000,49800000,BFH
