fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,957730000,752826000,49039000,473305000,152441000,107188000,204904000,81064000,None,None,None,None,424266000,None,424266000,19892000,36447000,720020000,259276000,48754000,53763000,40605000,58638000,481658000,127512000,339034000,40605000,307829000,339034000,38319000,32240000,237710000,None,-1048580000,66000,65646000,TNDM
2024-06-30,USD,937503000,733388000,47697000,452415000,161661000,98117000,204115000,78626000,None,None,None,None,404718000,None,404718000,21195000,37246000,703628000,240610000,47776000,55936000,40540000,58330000,482219000,129182000,338532000,40540000,307392000,338532000,34208000,32498000,233875000,None,-1025329000,65000,65435000,TNDM
2024-03-31,USD,941045000,735193000,58979000,467810000,153893000,92965000,205852000,77530000,None,None,None,None,408831000,None,408831000,20525000,40036000,697981000,192971000,48143000,56861000,None,17320000,524482000,130052000,338097000,None,347497000,338097000,30338000,32482000,243064000,None,-994515000,65000,64563000,TNDM
2023-12-31,USD,952658000,747989000,58868000,467912000,157937000,105555000,207445000,76542000,52794000,2776000,2776000,None,409044000,None,409044000,16585000,40336000,639026000,195258000,49586000,57325000,None,34120000,462806000,130632000,285035000,0,285035000,285035000,28462000,31830000,313632000,None,-951800000,66000,65552000,TNDM
2023-09-30,USD,939909000,758144000,79611000,498158000,143492000,100318000,181765000,75760000,None,None,None,None,418547000,None,418547000,16176000,16571000,625909000,187110000,46142000,45699000,None,17618000,458186000,133630000,284580000,None,284580000,284580000,33932000,24118000,314000000,None,-921798000,65000,65191000,TNDM
2023-06-30,USD,946676000,764304000,130751000,507246000,147599000,98714000,182372000,73752000,None,None,None,None,376495000,None,376495000,10745000,17566000,617442000,174655000,57080000,38706000,None,17757000,463009000,136157000,284128000,None,284128000,284128000,27824000,24954000,329234000,None,-888837000,65000,65062000,TNDM
2023-03-31,USD,954145000,757919000,127762000,519588000,131557000,91393000,196226000,74578000,None,None,None,None,391826000,None,391826000,15381000,16905000,615392000,171157000,55231000,36650000,None,15849000,463327000,136716000,283679000,None,283679000,283679000,30139000,23803000,338753000,None,-853062000,65000,64609000,TNDM
2022-12-31,USD,1052785000,849976000,172517000,616901000,111117000,114717000,207436000,68552000,56175000,4627000,4627000,None,444384000,None,444384000,7241000,23631000,612838000,165290000,55730000,35711000,None,13121000,466805000,136645000,283232000,None,283232000,283232000,29325000,23918000,439947000,None,-729189000,65000,64513000,TNDM
2022-09-30,USD,1047520000,834303000,123786000,608727000,104774000,112805000,213217000,72905000,None,None,None,None,484941000,None,484941000,7997000,23838000,625698000,173630000,61531000,32117000,None,12120000,470434000,139229000,282787000,None,282787000,282787000,31140000,23029000,421822000,None,-713336000,64000,64265000,TNDM
2022-06-30,USD,1036575000,835044000,114966000,635331000,88098000,103763000,201531000,58901000,None,None,None,None,520365000,None,520365000,7852000,15958000,586991000,139259000,50661000,30056000,None,9925000,464973000,139727000,282345000,None,282345000,282345000,23921000,17242000,449584000,None,-664366000,64000,64210000,TNDM
2022-03-31,USD,1015277000,818464000,93681000,635391000,79987000,94133000,196813000,49987000,None,None,None,None,541710000,None,541710000,8953000,15768000,577895000,131815000,45341000,28412000,None,8080000,463015000,137275000,281905000,None,281905000,281905000,22893000,17449000,437382000,None,-649310000,64000,63941000,TNDM
2021-12-31,USD,905137000,811520000,71181000,623811000,68551000,110725000,100217000,50386000,49169000,6600000,6600000,None,552630000,None,552630000,8433000,15728000,472025000,131856000,28032000,10182000,None,9279000,357494000,33201000,281467000,None,281467000,281467000,23388000,17840000,433112000,None,-634595000,64000,63833000,TNDM
2021-09-30,USD,850279000,754947000,112375000,594993000,65734000,87462000,95332000,49621000,None,None,None,None,482618000,None,482618000,6758000,16028000,460625000,119650000,26973000,9022000,None,9261000,357221000,34941000,272223000,None,281032000,272223000,20729000,34263000,389654000,None,-645403000,63000,63451000,TNDM
