fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-11-01,USD,2192996000,310376000,11534000,11534000,201915000,39898000,1882620000,966557000,1494575000,24406000,24406000,None,None,None,None,57029000,45491000,1752296000,448113000,159608000,None,None,None,1304183000,667182000,527023000,None,527023000,1194205000,244126000,109978000,440700000,None,426517000,222000,22242228,CBRL
2024-08-02,USD,2161494000,278214000,12035000,12035000,180958000,49086000,1883280000,959821000,1479030000,24425000,24425000,None,None,None,None,36135000,48199000,1721345000,454207000,162288000,87488000,75000,49912000,1267138000,725830000,476581000,75000,476581000,1202486000,231534000,114564000,440149000,None,427352000,222000,22203043,CBRL
2024-04-26,USD,2157093000,279003000,11852000,11852000,175278000,56508000,1878090000,944859000,1466421000,24480000,24480000,0,None,None,None,35365000,47872000,1730536000,446207000,137672000,None,None,51811000,1284329000,681272000,472216000,None,472216000,1153488000,308535000,130841000,426557000,None,414858000,222000,22202296,CBRL
2024-01-26,USD,2185059000,267800000,12602000,12602000,172702000,41524000,1917259000,965667000,1447139000,29188000,24498000,4690000,None,None,None,40972000,44824000,1723092000,458837000,136388000,None,None,None,1264255000,689499000,452278000,None,452278000,1141777000,296113000,122478000,461967000,None,453204000,222000,22201086,CBRL
2023-10-27,USD,2219631000,287689000,13914000,13914000,207269000,32218000,1931942000,968441000,1429813000,29207000,24517000,4690000,None,None,None,34288000,42923000,1759379000,461898000,143294000,None,None,57468000,1297481000,696871000,475340000,None,475340000,1172211000,318604000,125270000,460252000,None,456024000,222000,22185112,CBRL
2023-07-28,USD,2218094000,282287000,25147000,25147000,189364000,32508000,1935807000,971945000,1408368000,28116000,23426000,4690000,None,None,None,37330000,46440000,1734269000,488966000,165484000,95016000,75000,46411000,1245303000,696871000,475340000,75000,414904000,1117317000,24491000,53730000,483825000,None,479718000,221000,22153625,CBRL
2023-04-28,USD,2213469000,273032000,22452000,22452000,184813000,32086000,1940437000,963565000,1396264000,26780000,22090000,4690000,None,None,None,33681000,46657000,1739601000,449223000,132032000,None,None,None,1290378000,702413000,414904000,75000,444545000,1155744000,283603000,134634000,473868000,None,471173000,221000,22152432,CBRL
2023-01-27,USD,2256707000,308683000,49404000,49404000,187251000,36513000,1948024000,965565000,1380826000,25863000,21173000,4690000,None,None,None,35515000,46414000,1770214000,470791000,135473000,None,None,None,1299423000,None,None,None,454111000,1166167000,304162000,133256000,486493000,None,486272000,221000,22150800,CBRL
2022-10-28,USD,2287053000,331241000,38705000,38705000,231010000,32943000,1955812000,965795000,1360822000,25881000,21191000,4690000,None,None,None,28583000,45411000,1799540000,469520000,135480000,None,None,None,1330020000,712056000,454111000,None,483679000,1197834000,334040000,132186000,487513000,None,487291000,222000,22195467,CBRL
2022-07-29,USD,2294911000,317276000,45105000,45105000,213249000,34697000,1977635000,969609000,1339969000,25900000,21210000,4690000,None,None,None,26676000,48602000,1783432000,502324000,169871000,93615000,124000,54695000,1281108000,714155000,483679000,124000,423249000,1145408000,17299000,55507000,511479000,None,511256000,223000,22281443,CBRL
2022-04-29,USD,2279134000,294096000,24773000,24773000,192360000,52025000,1985038000,958928000,1319895000,25919000,21229000,4690000,None,None,None,24938000,53378000,1714905000,465605000,125436000,None,None,None,1249300000,776730000,423249000,124000,372894000,1104194000,309866000,145106000,564229000,None,564000000,229000,22912320,CBRL
2022-01-28,USD,2302435000,306636000,79709000,79709000,153883000,44637000,1995799000,956682000,1299054000,25938000,21248000,4690000,None,None,None,40932000,56238000,1698331000,478885000,123939000,120029000,None,120029000,1219446000,738715000,327358000,None,327358000,1066073000,204334000,153373000,604104000,None,603872000,232000,23248532,CBRL
2021-10-29,USD,2372737000,357223000,125865000,125865000,159633000,44936000,2015514000,967099000,1276724000,25957000,21267000,4690000,None,None,None,26789000,55592000,1743522000,449647000,138199000,None,None,None,1293875000,None,None,None,376974000,1121124000,280598000,86562000,629215000,None,628980000,235000,23519857,CBRL
2021-07-30,USD,2391694000,353596000,144593000,144593000,138320000,48495000,2038098000,979850000,1254639000,25975000,21285000,4690000,None,None,None,43311000,57796000,1728061000,465262000,135176000,93157000,124000,50575000,1262799000,None,None,124000,327253000,1075558000,25837000,88615000,663633000,None,663398000,235000,23497166,CBRL
2021-04-30,USD,2642924000,593865000,384587000,384587000,132382000,54568000,2049059000,983192000,1235214000,26081000,21391000,4690000,None,None,None,49826000,55469000,1994811000,448950000,113665000,None,None,39100000,1545861000,753792000,575349000,None,575349000,1329141000,335285000,97831000,648113000,None,656536000,237000,23726372,CBRL
2021-01-29,USD,2872043000,796785000,568839000,568839000,134768000,70525000,2075258000,995845000,1212277000,25789000,21099000,4690000,None,None,None,22653000,55860000,2263432000,438703000,118308000,None,None,40695000,1824729000,None,None,None,835049000,1598875000,320395000,110377000,608611000,None,623086000,237000,23724412,CBRL
2020-10-30,USD,2920122000,824863000,597619000,597619000,155737000,48871000,2095259000,1006371000,1190166000,25650000,20960000,4690000,None,None,None,49169000,53729000,2328510000,444616000,136051000,None,39395000,39395000,1883894000,763826000,835049000,39395000,910000000,1683204000,269170000,96471000,591612000,None,609120000,237000,23720324,CBRL
2020-07-31,USD,2544258000,643012000,436996000,436996000,139091000,49009000,1901246000,1130061000,1233457000,25650000,20960000,4690000,None,None,None,46768000,53586000,2125869000,451056000,103504000,94762000,39395000,81696000,1674813000,773204000,910000000,39395000,910000000,1542630000,27627000,80605000,418389000,None,438498000,237000,23697396,CBRL
2020-05-01,USD,2235879000,557408000,363330000,363330000,146279000,None,1678471000,1151624000,1209865000,20960000,20960000,6364000,None,None,None,27201000,65304000,1843670000,353426000,88052000,None,None,44373000,1490244000,500646000,940000000,39395000,940000000,1440646000,175020000,66849000,392209000,None,411426000,237000,23693981,CBRL
2020-01-31,USD,2136916000,286070000,72840000,72840000,157352000,26685000,1850846000,1176747000,1185479000,6364000,19460000,6364000,79536000,79536000,83120,29193000,122514000,1506986000,444884000,123318000,107102000,49522000,49522000,1062102000,500646000,940000000,49522000,460000000,970362000,164942000,72448000,629930000,None,607431000,240000,23943248,CBRL
2019-11-01,USD,2137887000,293413000,43209000,43209000,188719000,None,1844474000,1177969000,1163166000,None,None,6364000,None,None,None,28015000,103533000,1532103000,442657000,145945000,None,None,50684000,1089446000,None,None,None,485000000,1002769000,246028000,70079000,605784000,None,577546000,240000,23975958,CBRL
2019-08-02,USD,1581225000,242380000,36884000,36884000,154958000,32206000,1338845000,1168965000,1143850000,0,0,0,89100000,89100000,89100,27781000,80780000,976515000,392474000,132221000,81734000,None,81734000,584041000,517769000,400000000,0,400000000,481734000,15373000,129439000,604710000,None,561650000,241000,24049240,CBRL
2019-05-03,USD,1595070000,361168000,167585000,167585000,152582000,None,1233902000,1166425000,1124724000,None,None,None,None,89100000,None,18811000,67477000,947047000,363756000,115317000,None,None,None,583291000,None,400000000,None,400000000,400000000,248439000,131130000,648023000,None,600563000,241000,24044402,CBRL
2019-02-01,USD,1587803000,359143000,169564000,169564000,151402000,None,1228660000,1162186000,1103875000,None,None,None,None,1576000,248000,21200000,66474000,959185000,380130000,117885000,None,None,3698000,579055000,None,400000000,None,400000000,403698000,154182000,127719000,628618000,None,580314000,240000,24041374,CBRL
2018-11-02,USD,1559597000,325734000,101631000,101631000,181569000,None,1233863000,1157979000,1083700000,None,None,None,None,None,437000,20989000,75884000,959419000,376304000,131156000,None,None,None,583115000,None,None,None,400000000,400000000,233899000,130756000,600178000,None,549838000,240000,24034375,CBRL
2018-08-03,USD,1527355000,306752000,114656000,114656000,156253000,None,1220603000,1149135000,1063466000,None,None,None,None,6086000,169000,16347000,71468000,945574000,364619000,122332000,76292000,None,76292000,580955000,None,400000000,400000000,400000000,476292000,11831000,128794000,581781000,None,532807000,240000,24011550,CBRL
2018-04-27,USD,1568331000,370075000,174294000,174294000,156991000,None,1198256000,1126840000,1046847000,None,None,None,None,5963000,5000,20160000,71416000,927950000,351564000,104702000,None,None,400037000,576386000,None,400000000,400037000,400000000,800037000,246862000,128389000,640381000,None,592099000,240000,24003611,CBRL
2018-01-26,USD,1556943000,372978000,168808000,168808000,159583000,None,1183965000,1114240000,1029547000,None,None,None,None,3222000,85000,20572000,69725000,941318000,365105000,106502000,102912000,None,27235000,576213000,None,400000000,401706000,400000000,427235000,128456000,130933000,615625000,None,572339000,240000,24003611,CBRL
2017-10-27,USD,1521932000,349231000,120193000,120193000,191481000,None,1172701000,1105781000,1012665000,None,None,None,None,None,42000,19479000,66920000,974230000,375786000,130127000,None,None,3000,598444000,None,None,None,400000000,400000000,230080000,131250000,547702000,None,510264000,240000,23994793,CBRL
2017-07-28,USD,1521942000,358857000,161001000,161001000,156367000,None,1163085000,1098097000,995351000,None,None,None,None,None,32000,16047000,64988000,977435000,375828000,118395000,72376000,None,3461000,601607000,None,400000000,3000,400000000,403461000,19989000,129353000,544507000,None,492836000,241000,24055682,CBRL
2017-04-28,USD,1535028000,378140000,183693000,183693000,155532000,None,1156888000,1093354000,978842000,None,None,None,None,None,None,15902000,63534000,933068000,338270000,98462000,None,None,47000,594798000,None,400000000,47000,400000000,400047000,239808000,128230000,601960000,None,552767000,240000,24042573,CBRL
2017-01-27,USD,1534891000,382210000,185698000,185698000,155879000,None,1152681000,1088612000,961981000,None,None,None,None,None,None,18727000,64069000,953174000,359635000,100388000,96848000,None,29300000,593539000,None,400000000,None,400000000,429300000,133099000,126607000,581717000,None,533765000,240000,24042573,CBRL
2016-10-28,USD,1499079000,351472000,125108000,125108000,187221000,None,1147607000,1084721000,945299000,None,None,None,None,None,None,18006000,62886000,951974000,353508000,119014000,None,None,62000,598466000,None,None,None,400000000,400000000,230701000,125878000,547105000,None,509023000,240000,24032367,CBRL
2016-07-29,USD,1497664000,355740000,150966000,150966000,152308000,None,1141924000,1080189000,931656000,None,None,None,None,None,None,14573000,61735000,971221000,368817000,132493000,64028000,None,64028000,602404000,None,400000000,62000,400000000,464028000,15914000,126608000,526443000,None,488481000,240000,23956134,CBRL
2016-04-29,USD,1495953000,372784000,176692000,176692000,145882000,None,1123169000,1060513000,921642000,None,None,None,None,None,None,15874000,62656000,915520000,316181000,88011000,None,None,11000,599339000,None,400000000,180000,400000000,400011000,200377000,128007000,580433000,None,543955000,240000,23941998,CBRL
2016-01-29,USD,1476799000,365033000,171643000,171643000,150959000,None,1111766000,1048715000,906621000,None,None,None,None,None,None,18289000,63051000,921930000,326328000,91474000,87202000,None,54705000,595602000,None,400000000,11000,400000000,454705000,92604000,134552000,554869000,None,521531000,240000,23939248,CBRL
2015-10-30,USD,1469190000,355907000,127540000,127540000,186230000,None,1113283000,1049597000,892162000,None,None,None,None,None,None,18107000,63686000,935681000,343721000,113268000,None,None,776000,591960000,None,None,None,400000000,400000000,137337000,132607000,533509000,None,499985000,239000,23929609,CBRL
2015-07-31,USD,1576208000,456824000,265455000,265455000,153058000,None,1119384000,1052636000,878424000,None,None,None,None,None,None,14167000,66748000,1037940000,445611000,133117000,58980000,None,395160000,592329000,None,400000000,0,400000000,400000000,19402000,133594000,538268000,None,485687000,240000,23975755,CBRL
2015-05-01,USD,1501067000,391376000,202054000,202054000,136405000,None,1109691000,1042898000,866730000,None,None,None,None,3759000,None,13826000,66793000,916995000,315929000,89327000,None,None,68000,601066000,None,400000000,0,400000000,400068000,163077000,130083000,584072000,None,537305000,239000,23949084,CBRL
2015-01-30,USD,1470478000,366155000,182609000,182609000,140820000,None,1104323000,1040475000,851707000,None,None,None,None,None,None,16676000,63848000,908848000,314720000,82902000,79628000,None,3907000,594128000,None,400000000,0,400000000,400000000,146650000,127678000,561630000,None,526178000,239000,23923881,CBRL
2014-10-31,USD,1424027000,322480000,105851000,105851000,177741000,None,1101547000,1041206000,837774000,None,None,None,None,None,None,16603000,60341000,885866000,330332000,92401000,None,25000000,25000000,555534000,None,393750000,25000000,368750000,393750000,199461000,124365000,538161000,None,503184000,239000,23905172,CBRL
2014-08-01,USD,1432248000,329649000,119361000,119361000,165426000,None,1102599000,1043284000,823837000,None,None,None,None,None,None,11997000,59315000,903607000,344438000,98477000,49825000,25000000,25000000,559169000,None,400000000,25000000,375000000,400000000,19350000,123221000,528641000,None,493167000,238000,23821227,CBRL
2014-05-02,USD,1368535000,273076000,88239000,88239000,147378000,None,1095459000,1034834000,812233000,None,None,None,None,None,None,13148000,60625000,881332000,311995000,71971000,None,None,18750000,569337000,None,381250000,18750000,381250000,400000000,179588000,122223000,487203000,None,453944000,238000,23820500,CBRL
2014-01-31,USD,1370140000,279929000,91353000,91353000,148073000,None,1090211000,1029447000,798734000,None,None,None,None,None,None,13881000,60764000,872959000,297372000,82202000,None,None,12500000,575587000,None,393750000,12500000,387500000,406250000,133212000,121228000,497181000,None,467050000,238000,23820077,CBRL
2013-11-01,USD,1354583000,268679000,57542000,57542000,173296000,None,1085904000,1026185000,785174000,None,None,None,None,None,None,15913000,59719000,878732000,299181000,93694000,None,None,6250000,579551000,None,None,6250000,393750000,400000000,189963000,117392000,475851000,None,447875000,238000,23795590,CBRL
2013-08-02,USD,1388306000,302194000,121718000,121718000,146687000,None,1086112000,1026369000,771454000,None,None,None,None,None,None,12648000,59743000,904280000,316067000,110637000,None,None,44098000,588213000,None,400000000,0,400000000,400000000,21152000,120073000,484026000,None,438673000,237000,23795327,CBRL
2013-05-03,USD,1309673000,232736000,58457000,58457000,134131000,None,1076937000,1016811000,758265000,None,None,None,None,None,None,16016000,60126000,854341000,255859000,72732000,None,None,63000,598482000,None,400000000,63000,400000000,400063000,135753000,119855000,455332000,None,422216000,237000,23757956,CBRL
2013-02-01,USD,1445601000,368370000,186148000,186148000,139567000,None,1077231000,1017930000,745018000,None,None,None,None,None,None,19229000,59301000,1011308000,305694000,85109000,None,None,12596000,705614000,None,512500000,12590000,512500000,525096000,101263000,116660000,434293000,None,409500000,237000,23728808,CBRL
2012-11-02,USD,1420503000,340962000,118865000,118865000,177475000,None,1079541000,1019253000,732029000,None,None,None,None,None,None,16907000,60288000,1017602000,305884000,98847000,None,None,6366000,711718000,None,None,None,518759000,525125000,168750000,115705000,402901000,None,386270000,237000,23676980,CBRL
2012-08-03,USD,1418992000,337308000,151962000,151962000,143267000,None,1081684000,1022370000,719201000,None,None,None,296500000,None,None,11405000,59314000,1036317000,319059000,101271000,None,None,524930000,717258000,None,525142000,106000,525036000,1050072000,16972000,114897000,382675000,None,374923000,234000,23473024,CBRL
2012-04-27,USD,1380752000,307982000,127320000,127320000,131004000,None,1072770000,1016469000,705949000,None,None,None,None,None,None,49658000,56301000,1044501000,296216000,87656000,None,None,14178000,748285000,None,1072002000,None,536001000,1072002000,124238000,108117000,336251000,None,340271000,232000,23225767,CBRL
2012-01-27,USD,1370329000,300637000,119385000,119385000,127176000,None,1069692000,1015234000,692518000,None,None,None,None,None,None,54076000,54458000,1049934000,295684000,93592000,None,None,9490000,754250000,None,1081430000,None,540715000,1081430000,122475000,101401000,320395000,None,336518000,230000,22992183,CBRL
2011-10-28,USD,1327928000,261821000,49771000,49771000,160668000,None,1066107000,1011994000,678942000,None,None,None,None,None,None,51382000,54113000,1034467000,275607000,101467000,None,None,4812000,758860000,None,1090858000,None,545429000,1090858000,157910000,98351000,293461000,None,316781000,229000,22917135,CBRL
2011-07-29,USD,1310884000,245915000,52274000,52274000,141547000,None,1064969000,1009164000,664709000,None,None,None,288779000,None,None,52094000,55805000,1042850000,267103000,99679000,None,None,123000,775746000,None,550246000,103000,550143000,550246000,24018000,105661000,268034000,None,298757000,228000,22840974,CBRL
2011-04-29,USD,1299535000,234628000,62486000,62486000,131995000,None,1064907000,1009498000,653345000,None,None,None,None,None,None,40147000,55409000,1039640000,260356000,82254000,None,None,6766000,779284000,None,550143000,None,568525000,575291000,123211000,103570000,259895000,None,286275000,230000,22951501,CBRL
2011-01-28,USD,1314457000,247028000,63249000,63200000,130524000,None,1067500000,1012756000,641703000,None,None,None,None,None,None,32400000,54673000,1054577000,271020000,88424000,None,None,6765000,783600000,None,568525000,None,570265000,577000000,71438000,101821000,259880000,None,276166000,232000,23189938,CBRL
2010-10-29,USD,1297936000,237921000,24661000,24661000,165790000,None,1060015000,1006536000,629575000,None,None,None,None,None,None,47470000,53479000,1073910000,279099000,101627000,None,None,6765000,896438000,None,570265000,None,572005000,577030000,160181000,97842000,224026000,None,252657000,231000,23092639,CBRL
