fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,4146900000,154200000,10300000,10300000,None,127600000,3992700000,3291800000,1740800000,None,None,None,88700000,88700000,None,12800000,7000000,3705100000,220900000,44900000,1300000,20000000,20000000,3486900000,None,3489800000,20000000,3469800000,3489800000,9900000,13900000,441800000,None,None,None,93000000,HESM
2024-06-30,USD,4050100000,214100000,99600000,99600000,None,109700000,3836000000,3237300000,1689400000,None,None,None,89400000,89400000,8400000,1500000,7700000,3647500000,192200000,41800000,1300000,17500000,17500000,3458600000,None,3460300000,17500000,3442800000,3460300000,6700000,12100000,402600000,None,None,464500000,83800000,HESM
2024-03-31,USD,3862800000,139300000,4200000,4200000,-135100000,127800000,3723500000,3215000000,1639100000,None,None,None,89600000,89600000,10800000,4500000,8400000,3481100000,157200000,21200000,1300000,15000000,15000000,3327700000,None,3325400000,15000000,3310400000,3325400000,3700000,13100000,381700000,None,None,404300000,75100000,HESM
2023-12-31,USD,3789500000,136800000,5400000,5400000,None,122500000,3652700000,3229200000,1589500000,None,None,None,90500000,90500000,None,7000000,8600000,3426300000,210200000,41200000,0,12500000,12500000,3221400000,None,3211400000,12500000,3198900000,3211400000,12100000,16700000,363200000,None,None,340200000,68400000,HESM
2023-09-30,USD,3775500000,137700000,3300000,3300000,1,122000000,3637800000,3207800000,1539200000,None,None,None,91800000,91800000,None,12400000,9200000,3330200000,173800000,36200000,None,10000000,10000000,3162500000,None,3148300000,10000000,3138300000,3148300000,10700000,17600000,445300000,None,None,367400000,62500000,HESM
2023-06-30,USD,3659700000,114100000,3000000,3000000,1,110300000,3545600000,3188300000,1491700000,None,None,None,93300000,93300000,None,800000,10000000,3224900000,148800000,23600000,None,7500000,7500000,3079600000,None,3068700000,7500000,3061200000,3068700000,7500000,14500000,434800000,None,None,302100000,50100000,HESM
2023-03-31,USD,3578500000,116600000,3600000,3600000,1,109200000,3461900000,3183000000,1444800000,None,None,None,93400000,93400000,None,3800000,10600000,3140000000,138500000,39800000,None,5000000,5000000,3005200000,None,2990100000,5000000,2985100000,2990100000,3600000,16000000,438500000,None,None,438500000,44000000,HESM
2022-12-31,USD,3588200000,132300000,3100000,3100000,None,123000000,3455900000,3172800000,1397700000,None,None,None,94600000,94600000,None,6200000,11300000,3059200000,159500000,27700000,None,2500000,2500000,2904000000,None,2885600000,2500000,2883100000,2885600000,11400000,16100000,529000000,None,179700000,245100000,43700000,HESM
2022-09-30,USD,3601500000,146800000,2600000,2600000,1,130700000,3454700000,3159600000,1351300000,None,None,None,99000000,99000000,None,13500000,12000000,3087600000,157500000,34600000,None,None,None,2937300000,None,2909000000,None,2909000000,2909000000,9500000,20700000,513900000,None,69400000,247800000,44000000,HESM
2022-06-30,USD,3598700000,158400000,2400000,2400000,None,153600000,3440300000,3144600000,1305600000,None,None,None,97600000,97600000,None,2400000,6500000,3111200000,152500000,32300000,None,None,None,2963200000,None,2937400000,None,2937400000,2937400000,6900000,20900000,487500000,None,46200000,248700000,43700000,HESM
