fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,1364354000,254535000,52154000,52154000,None,167914000,1112500000,166246000,None,825307000,825307000,741635000,None,None,None,30392000,12046000,1127575000,134382000,3358000,None,None,52862000,993193000,201489000,642117000,None,670313000,642117000,-26431000,5757000,236779000,46833000,-73577000,None,16985663,CMLS
2024-06-30,USD,1384733000,261062000,53492000,53492000,None,170563000,1126476000,171590000,None,829387000,829387000,None,None,None,None,31664000,13016000,1138682000,138823000,3113000,None,None,53768000,999859000,203134000,642122000,None,671559000,642122000,-26884000,6164000,246051000,46833000,-63256000,None,16936211,CMLS
2024-03-31,USD,1418533000,276241000,68339000,68339000,1,170438000,1145295000,179433000,None,833510000,833510000,None,None,None,None,35075000,14543000,1146117000,139841000,2899000,None,None,27335000,1006276000,203967000,671662000,None,672752000,671662000,112506000,6877000,272416000,46831000,-35557000,None,16885817,CMLS
2023-12-31,USD,1440301000,286897000,80660000,80660000,None,180706000,1160065000,180596000,127310000,837629000,837629000,None,None,None,None,24036000,16533000,1153719000,143739000,13739000,None,1259000,55030000,806258000,205890000,672424000,None,672424000,672424000,72818000,6200000,286582000,45747000,-21403000,None,16549980,CMLS
2023-09-30,USD,1521092000,288713000,82807000,82807000,None,173459000,1236032000,185628000,None,907021000,907021000,None,None,None,None,29831000,9296000,1137625000,134395000,3441000,None,None,27732000,1003230000,207725000,670747000,None,672102000,670747000,106663000,6251000,383467000,45747000,76663000,None,16508170,CMLS
2023-06-30,USD,1523537000,286996000,92420000,92420000,1,167013000,1240535000,186726000,None,911101000,911101000,None,None,None,None,24904000,9232000,1144263000,134591000,3595000,None,None,27778000,1009672000,209575000,675445000,None,676953000,675445000,106813000,6214000,379274000,45747000,73941000,None,16466360,CMLS
2023-03-31,USD,1566028000,314148000,118883000,118883000,None,166024000,1256437000,187706000,None,917614000,917614000,None,None,None,None,26845000,9763000,1180896000,137785000,3244000,None,None,27953000,1043111000,211394000,706934000,None,708572000,706934000,109832000,5618000,385132000,39465000,75009000,None,18166011,CMLS
2022-12-31,USD,1609031000,345271000,107433000,107433000,None,210254000,1271177000,190107000,105348000,923295000,923295000,None,None,None,None,25540000,9150000,1200626000,145608000,8151000,None,791000,27970000,843744000,1719000,714456000,None,714456000,714456000,100703000,6991000,408405000,36533000,96476000,None,18237051,CMLS
2022-09-30,USD,1635306000,356701000,118149000,118149000,None,198448000,1284023000,185371000,None,944613000,944613000,None,None,None,None,37688000,7528000,1225430000,140950000,3162000,None,None,28376000,1084480000,214738000,733498000,None,735440000,733498000,-4071000,12310000,409876000,33599000,96530000,None,18623085,CMLS
2022-06-30,USD,1624212000,336200000,108694000,108694000,1,188802000,1293785000,185935000,None,950283000,950283000,None,None,None,None,36334000,7534000,1220471000,131348000,2924000,None,None,28512000,1089123000,216317000,735759000,None,737830000,735759000,-5441000,11722000,403741000,29676000,87990000,None,19022324,CMLS
