fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-11-30,USD,2473522000,1206392000,57266000,57266000,636652000,407801000,1267130000,362336000,None,819446000,96826000,722620000,None,None,None,104673000,30237000,1090116000,626288000,208697000,0,230077000,251208000,324544000,397000,3682000,229873000,4750000,3682000,166383000,None,1375084000,119207000,443349000,57000,55897000,MSM
2024-08-31,USD,2462313000,1188089000,29588000,29588000,643904000,412122000,1274867000,360255000,686026000,825041000,101147000,723894000,None,None,None,102475000,30279000,1061031000,605427000,205933000,0,229911000,251852000,316321000,455000,508110000,229712000,278398000,508110000,135553000,None,1391797000,114235000,456850000,57000,56059000,MSM
2024-06-01,USD,2467794000,1212848000,25928000,25928000,665638000,419810000,1254946000,344787000,None,824786000,102854000,721932000,None,None,None,101472000,24495000,1053585000,583512000,205644000,0,206335000,251008000,339344000,499000,3491000,206132000,4750000,3491000,126860000,None,1401616000,114711000,470085000,57000,56214000,MSM
2024-03-02,USD,2501394000,1264913000,22227000,22227000,685373000,428699000,1236481000,330765000,None,828934000,106833000,722101000,None,None,None,128614000,14839000,1097895000,630430000,208111000,0,257829000,301330000,335704000,166000,3557000,257700000,4750000,3557000,120989000,None,1390509000,115488000,463874000,58000,56325000,MSM
2023-12-02,USD,2493724000,1270966000,25805000,25805000,709362000,414280000,1222758000,322091000,None,825208000,106890000,718318000,None,None,None,121519000,14383000,1095499000,627858000,188976000,0,244048000,285571000,335840000,194000,3465000,243913000,4750000,3465000,153311000,None,1385073000,115399000,464962000,58000,56429000,MSM
2023-09-02,USD,2544134000,1317513000,50052000,50052000,726521000,435421000,1227094000,319660000,634189000,828815000,110641000,718174000,None,None,None,105519000,12237000,1051552000,649436000,226299000,0,229935000,251103000,270315000,226000,453851000,229686000,224165000,453851000,172034000,None,1479164000,107677000,755007000,57000,55939000,MSM
2023-06-03,USD,2526679000,1316217000,58428000,58428000,726863000,None,1210462000,307123000,None,832566000,114262000,718304000,None,None,None,92371000,10682000,1024133000,683475000,209859000,None,None,308854000,340658000,26000,174017000,289905000,None,525769000,164762000,None,1489260000,108036000,776365000,58000,55963000,MSM
2023-03-04,USD,2524455000,1314768000,49615000,49615000,747470000,None,1209687000,298664000,None,836044000,117865000,718179000,None,None,None,104996000,10680000,1090464000,645281000,207553000,None,None,294932000,445183000,35000,273941000,275153000,None,615456000,18137000,46583000,1420934000,108781000,725826000,58000,55880000,MSM
2022-12-03,USD,2749401000,1558573000,26331000,26331000,726415000,None,1190828000,297113000,None,820448000,110702000,709746000,None,None,None,120001000,10464000,1350981000,726761000,212793000,None,None,344771000,624220000,90000,780108000,326240000,453868000,844332000,44538000,45693000,1386338000,109592000,703565000,58000,55891000,MSM
2022-09-03,USD,2729414000,1543623000,43537000,43537000,715625000,687608000,1185791000,286666000,584541000,824458000,114328000,710130000,None,None,None,96853000,9887000,1367131000,725944000,217378000,0,326860000,1180000,516528000,184000,793412000,324684000,468728000,794592000,39667000,47616000,1350434000,106202000,681292000,57000,55864000,MSM
