fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,810737000,347414000,176678000,176678000,74848000,45875000,463323000,93830000,131768000,64888000,64268000,600000,None,3761000,18884000,31067000,24229000,758013000,97014000,26445000,1843000,7334000,18426000,660999000,0,583864000,7250000,583864000,-8554000,47343000,9130000,52724000,194159000,-1171932000,14000,126140650,GOGO
2024-06-30,USD,802677000,344937000,161550000,161550000,69058000,53653000,457740000,94686000,127940000,61052000,60432000,600000,None,3438000,18920000,60676000,23547000,750666000,87365000,25271000,1862000,7328000,17888000,663301000,0,585060000,7250000,585060000,-9065000,39773000,8770000,52011000,186492000,-1182562000,14000,126882774,GOGO
2024-03-31,USD,808953000,335305000,152820000,152820000,69298000,49405000,473648000,96042000,124638000,57870000,57250000,600000,None,18132000,21469000,63782000,25577000,746514000,79866000,22823000,2150000,7312000,17991000,666648000,0,586274000,7250000,586274000,-9561000,34240000,8590000,62439000,173357000,-1183401000,14000,128227127,GOGO
2023-12-31,USD,781539000,314594000,139036000,139036000,63187000,48233000,466945000,98129000,121332000,55647000,55027000,600000,None,None,0,38925000,25979000,740814000,71996000,16094000,1003000,7254000,17538000,668818000,0,587501000,7250000,587501000,-10046000,35191000,8270000,40725000,163197000,-1213891000,14000,128462343,GOGO
2023-09-30,USD,767288000,286833000,86157000,110812000,62792000,49356000,480455000,100982000,117033000,52719000,52099000,600000,None,5773000,24655000,63873000,37239000,733746000,62501000,15328000,1704000,7268000,7250000,671245000,0,588733000,7250000,588733000,-10527000,38219000,8031000,33542000,158375000,-1228358000,14000,128839816,GOGO
2023-06-30,USD,745513000,256760000,97200000,97200000,60250000,50587000,488753000,103711000,113208000,51122000,50502000,600000,None,None,0,48723000,37456000,736301000,62411000,17346000,1877000,7287000,7250000,673890000,0,590051000,7250000,590051000,-10937000,35938000,7876000,9212000,158375000,-1249271000,14000,128696883,GOGO
2023-03-31,USD,759238000,335447000,163266000,187994000,54496000,46698000,423791000,104685000,109125000,50444000,49824000,600000,None,None,24728000,46259000,34478000,847381000,73394000,14487000,2357000,7326000,7250000,773987000,0,688991000,7250000,688991000,-13318000,49300000,7731000,-88143000,158375000,-1339120000,14000,128585935,GOGO
2022-12-31,USD,759526000,324149000,150550000,175346000,49493000,54210000,435377000,104595000,107367000,49509000,48889000,600000,None,None,24796000,45100000,43355000,861395000,84370000,13646000,3418000,7383000,7250000,777025000,0,711263000,7250000,690173000,711263000,60056000,7611000,-101869000,158375000,-1359569000,14000,127840813,GOGO
2022-09-30,USD,728639000,290408000,152161000,152161000,46598000,49234000,438231000,98688000,105485000,50220000,49600000,600000,None,None,25363000,32266000,49505000,856927000,77944000,18413000,1604000,7415000,15993000,778983000,0,712965000,7250000,691337000,712965000,41934000,7523000,-128288000,158375000,-1387239000,13000,127270193,GOGO
2022-06-30,USD,723566000,300001000,163993000,163993000,42543000,44961000,423565000,84586000,108886000,48842000,48222000,600000,None,None,16087000,22053000,41980000,869192000,91673000,20662000,1507000,7250000,15341000,777519000,0,714663000,7250000,692482000,714663000,54163000,7293000,-145626000,140000000,-1407415000,13000,128688372,GOGO
2022-03-31,USD,685275000,271052000,152829000,152829000,36467000,43217000,414223000,71596000,107208000,49159000,48539000,600000,None,None,None,13264000,44561000,966315000,188298000,18119000,1599000,109897000,117578000,778017000,0,819147000,109897000,693617000,819147000,51002000,7326000,-281040000,128803000,-1429432000,11000,111784217,GOGO
2021-12-31,USD,647687000,249914000,145913000,145913000,33976000,39666000,397773000,63672000,105233000,49554000,48934000,600000,None,None,0,32295000,28425000,967841000,188516000,17203000,1825000,109749000,109620000,779325000,87000,820845000,109620000,694760000,820845000,59868000,7236000,-320154000,128803000,-1451628000,11000,110791954,GOGO
2021-09-30,USD,443205000,240472000,133233000,133233000,29964000,42290000,202733000,58403000,103588000,48162000,47542000,600000,None,None,None,8077000,24757000,1003442000,220395000,13974000,2257000,109348000,116579000,783047000,85005000,822541000,109348000,695894000,822541000,78185000,9379000,-560237000,128803000,-1670337000,11000,109926367,GOGO
2021-06-30,USD,352036000,188397000,109174000,109174000,27422000,39999000,163639000,59207000,102143000,49453000,48833000,600000,None,None,None,6061000,23829000,929318000,188122000,14725000,2474000,109080000,117372000,741196000,42881000,824239000,109080000,697035000,824239000,44151000,9572000,-577282000,128803000,-1681296000,11000,109695594,GOGO
2021-03-31,USD,687732000,529569000,455152000,455152000,28560000,36232000,158163000,61519000,100961000,51128000,50508000,600000,None,None,None,6371000,13043000,1319235000,109215000,11322000,3759000,318000,8198000,1210020000,580000,1182137000,None,1163822000,1182137000,76536000,9844000,-631503000,98857000,-1612048000,9000,92071085,GOGO
2020-12-31,USD,673588000,512226000,435345000,435345000,28114000,39833000,161362000,63493000,99389000,52693000,52073000,600000,None,None,None,8934000,11486000,1314702000,438135000,11013000,3113000,341719000,341000000,876567000,1170000,1188661000,341000000,827968000,1188661000,83009000,10581000,-641114000,98857000,-1629843000,9000,85990499,GOGO
2020-09-30,USD,984455000,819034000,117483000,117483000,35107000,32497000,165421000,64307000,97404000,53188000,52568000,600000,None,None,None,4218000,15362000,1631649000,455889000,6060000,2492000,6339000,13197000,1175760000,635000,1147315000,6000000,1126634000,1147315000,434140000,10903000,-647194000,98857000,-1630688000,9000,85237282,GOGO
2020-06-30,USD,1064815000,390473000,156286000,156286000,130092000,71684000,674342000,463147000,573679000,74407000,73787000,600000,None,None,None,9705000,80615000,1633832000,291611000,41412000,55089000,6858000,14990000,1342221000,1409000,1140766000,6000000,1118602000,1140766000,205520000,53353000,-569017000,98857000,-1550564000,8000,84032343,GOGO
2020-03-31,USD,1191470000,466489000,214229000,214229000,123179000,92619000,724981000,505584000,530450000,75083000,74463000,600000,None,None,None,13613000,86229000,1678076000,271423000,35995000,57905000,10027000,9484000,1406653000,843000,1148330000,9484000,1124713000,1148330000,197472000,53793000,-486606000,98857000,-1464585000,8000,83773648,GOGO
2019-12-31,USD,1214700000,424825000,170016000,170016000,35205000,101360000,789875000,69183000,92082000,51803000,51183000,600000,None,None,170016000,36305000,12121000,1613590000,252642000,5495000,56678000,12861000,12241000,1360948000,1012000,1125503000,12241000,1101248000,1125503000,188452000,7531000,-398890000,None,-1376142000,9000,88240877,GOGO
2019-09-30,USD,1280374000,478801000,217662000,217662000,133413000,102708000,801573000,553040000,494125000,80381000,79761000,600000,None,None,217662000,11939000,83669000,1663203000,283727000,25521000,62653000,12212000,11917000,1379476000,6000,1122281000,11917000,1096166000,1122281000,213790000,53774000,-382829000,None,-1355420000,9000,88157826,GOGO
2019-06-30,USD,1282148000,477833000,181867000,181867000,151533000,113975000,804315000,549908000,479674000,81161000,80541000,600000,None,None,181867000,11023000,104544000,1645755000,270098000,29617000,56199000,12032000,11565000,1375657000,3000,1119713000,11565000,1092321000,1119713000,198365000,48486000,-363607000,None,-1332529000,9000,88062965,GOGO
2019-03-31,USD,1296810000,491975000,188690000,188690000,147354000,123791000,804835000,565485000,457090000,82888000,82268000,600000,None,None,188690000,12583000,86333000,1580784000,271256000,27861000,None,None,11585000,1309528000,144000,1046722000,11585000,1030359000,1046722000,194208000,47556000,-283974000,None,-1248566000,9000,87797614,GOGO
2018-12-31,USD,1265096000,585526000,184155000,223478000,193045000,134308000,679570000,511867000,432905000,83491000,82871000,600000,None,None,39323000,34695000,84212000,1533857000,299687000,23860000,60053000,652000,652000,1234170000,None,1041948000,652000,1024893000,1041948000,236604000,80191000,-268761000,None,-1228674000,9000,87560694,GOGO
2018-09-30,USD,1248462000,579635000,102664000,191239000,209734000,146172000,668827000,506703000,408545000,84130000,83510000,600000,None,None,88575000,14557000,77994000,1509743000,278748000,31911000,None,1233000,1233000,1230995000,None,1031064000,1233000,1018011000,1031064000,210789000,83119000,-261281000,None,-1169863000,9000,87458431,GOGO
2018-06-30,USD,1304308000,618343000,140420000,263611000,178506000,141134000,685965000,532148000,383479000,83078000,82458000,600000,None,None,123191000,17581000,70739000,1532520000,308199000,37257000,None,1442000,1442000,1224321000,None,1026268000,1442000,1012155000,1026268000,232225000,83887000,-228212000,None,-1132146000,9000,87351300,GOGO
2018-03-31,USD,1300142000,628830000,117039000,299672000,168782000,131738000,671312000,530687000,352016000,84498000,83878000,600000,None,None,182633000,28638000,56127000,1491478000,272837000,42149000,66520000,1468000,1468000,1218641000,None,1021603000,1468000,1006442000,1021603000,192993000,87546000,-191336000,None,-1092623000,9000,87007075,GOGO
2017-12-31,USD,1403175000,592897000,196356000,409148000,45543000,117896000,810278000,656038000,397885000,87133000,86513000,600000,None,None,212792000,20310000,67107000,1594739000,316278000,27130000,116640000,1789000,1789000,1278461000,None,1017064000,1789000,1000868000,1017064000,243911000,134655000,-191564000,None,-1089369000,9000,86843928,GOGO
2017-09-30,USD,1362911000,591938000,222378000,410874000,48621000,112029000,770973000,614311000,362396000,91281000,90661000,620000,None,None,188496000,20414000,58508000,1518438000,269105000,23845000,106110000,2149000,2149000,1249333000,None,1012739000,2149000,995546000,1012739000,204049000,123198000,-155527000,None,-1048231000,9000,86772729,GOGO
2017-06-30,USD,1277256000,539665000,96416000,379657000,52041000,87097000,737591000,583245000,336564000,90916000,90296000,620000,None,None,283241000,20870000,56557000,1393770000,268316000,29471000,99782000,2613000,2613000,1125454000,None,896366000,2613000,880371000,896366000,199415000,118833000,-116514000,None,-1002950000,9000,86714037,GOGO
2017-03-31,USD,1270070000,584256000,105929000,439204000,51235000,76665000,685814000,542438000,312438000,87812000,87192000,620000,None,None,333275000,17152000,48291000,1346719000,235525000,37890000,97235000,2961000,2961000,1111194000,None,891732000,2961000,875199000,891732000,158622000,113299000,-76649000,None,-958741000,9000,86411968,GOGO
2016-12-31,USD,1246196000,604730000,117302000,455779000,50266000,73743000,641466000,519810000,297179000,85795000,85175000,600000,None,None,338477000,24942000,35861000,1286589000,251063000,31689000,71698000,2799000,2799000,1035526000,None,817024000,2799000,800715000,817024000,183853000,98932000,-40393000,None,-917374000,9000,86295870,GOGO
