fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,5737859000,521105000,466410000,466410000,None,None,4687000,71453000,None,4687000,None,4687000,1089825000,837151000,587355000,None,None,5353796000,50000000,None,None,50000000,50000000,400150000,None,295000000,None,291208000,345000000,-2495000,None,384063000,None,230622000,186094000,8696752,INBK
2024-09-30,USD,5823259000,745475000,712479000,712479000,-740480000,None,76837000,72150000,18293000,4687000,None,4687000,1102097000,838577000,575257000,130934000,None,5438130000,1883590000,None,None,None,None,3554540000,None,103142000,None,516348000,103142000,1880782000,None,385129000,None,223824000,185631000,8696634,INBK
2024-06-30,USD,5343302000,416170000,396786000,396786000,-1343895000,None,77203000,72516000,17138000,4687000,13009000,4687000,1029499000,758921000,488572000,424904000,None,4971349000,129857000,None,None,None,None,4841492000,None,102986000,None,565906000,102986000,126438000,None,371953000,None,217365000,185175000,8594315,INBK
2024-03-31,USD,5340667000,503853000,481264000,481264000,-33447000,None,77918000,73231000,15988000,4687000,11760000,4687000,954138000,718169000,482431000,508448000,None,4973928000,134142000,None,None,None,None,4839786000,None,102830000,None,564384000,102830000,130760000,None,366739000,None,212121000,184720000,8679429,INBK
2023-12-31,USD,5167572000,450050000,405898000,405898000,-946964000,None,78150000,73463000,14855000,4687000,10567000,4687000,931556000,702008000,474855000,433019000,None,4804777000,255003000,None,None,255003000,255003000,1438744000,None,614934000,None,605366000,869937000,14184000,None,362795000,None,207470000,184700000,8720078,INBK
2023-09-30,USD,5169023000,571874000,521205000,521205000,-545072000,None,78884000,74197000,13763000,4687000,9579000,4687000,915004000,682755000,450827000,545072000,None,4821279000,2968000,None,None,None,None,719694000,None,614933000,None,None,614933000,-2968000,None,347744000,None,203856000,185085000,8744385,INBK
2023-06-30,USD,4947049000,517932000,465631000,465631000,-489838000,None,78212000,73525000,12713000,4687000,8252000,4687000,840940000,609999000,379394000,489838000,None,4592717000,3338000,None,None,None,None,719615000,None,614931000,None,None,614931000,-3338000,614931000,354332000,None,200973000,186545000,8903213,INBK
2023-03-31,USD,4721319000,340616000,303972000,303972000,-326400000,None,78935000,74248000,11881000,4687000,7312000,4687000,817691000,606594000,395833000,326400000,None,4365747000,2592000,None,None,None,None,2592000,None,614929000,None,None,614929000,-2592000,614929000,355572000,None,197623000,189202000,9024072,INBK
2022-12-31,USD,4543104000,278063000,256552000,256552000,42000,None,77398000,72711000,10897000,4687000,6255000,4687000,832351000,579552000,390384000,-1223260000,None,4178130000,145000000,None,None,145000000,145000000,2913000,None,614928000,None,596455000,759928000,-2913000,614928000,364974000,None,205675000,192935000,9343533,INBK
2022-09-30,USD,4264424000,244155000,221052000,221052000,-938800000,None,75434000,70747000,9750000,4687000,5795000,4687000,3791878000,584622000,393565000,-393.56,None,3903567000,1887000,None,None,None,None,1887000,None,589926000,None,545824000,589926000,-1887000,589926000,360857000,None,199877000,200123000,9458259,INBK
2022-06-30,USD,4099806000,239533000,207953000,207953000,-1110066000,None,74988000,70288000,8702000,4700000,5345000,4700000,3642335000,610602000,425489000,225419000,None,3734474000,13067000,None,None,None,None,3721407000,None,464925000,None,457411000,464925000,11062000,464925000,365332000,None,192011000,204071000,9600383,INBK
2022-03-31,USD,4225397000,551540000,517549000,517549000,-887006000,None,73319000,68632000,7694000,4687000,5249000,4687000,3457463000,628658000,465288000,-465.29,None,3850742000,1532000,None,None,None,None,1532000,None,514923000,None,512307000,514923000,-1532000,514923000,374655000,None,183043000,214473000,9790122,INBK
2021-12-31,USD,4210994000,490705000,442960000,442960000,-460185000,None,64529000,59842000,6725000,4687000,4702000,4687000,3555950000,662609000,603044000,460185000,None,3830656000,110000000,None,None,110000000,110000000,619153000,None,514922000,None,526143000,624922000,-2018000,514922000,380338000,None,172431000,218946000,9989951,INBK
2021-09-30,USD,4252292000,451485000,407515000,407515000,-1802510000,None,57387000,52700000,6491000,4687000,4412000,4687000,6457331000,696136000,634007000,423569000,None,3881850000,1568000,None,None,None,104156000,619076000,None,514920000,None,532605000,514920000,-1568000,514920000,370442000,None,160551000,223059000,9936237,INBK
2021-06-30,USD,4204642000,356384000,328797000,328797000,1300000,None,48936000,44249000,6236000,4687000,4120000,4687000,6531318000,729178000,663519000,1449986000,None,3846001000,1132000,None,None,None,69871000,584790000,None,514919000,None,533237000,514919000,-1132000,514919000,358641000,None,149066000,222486000,9932761,INBK
2021-03-31,USD,4188570000,446440000,416205000,416205000,29000,None,47432000,42381000,11410000,4700000,3817000,4700000,6526636000,530566000,462376000,1722241000,None,3844004000,1418000,None,None,None,69794000,584711000,None,514917000,None,533138000,514917000,-1418000,514917000,344566000,None,136575000,221911000,9899230,INBK
2020-12-31,USD,4246156000,459390000,419806000,419806000,35000,None,43096000,37590000,10973000,4687000,3569000,4687000,6561785000,565851000,497628000,1688702000,None,3915212000,110000000,None,None,110000000,110000000,594519000,None,514916000,None,541945000,624916000,-1439000,514916000,330944000,None,126732000,221408000,9883609,INBK
2020-09-30,USD,4333624000,564661000,488453000,488453000,8000,None,36994000,31262000,10534000,4700000,2818000,4700000,6496885000,3130459000,528311000,1639571000,None,4015522000,1249000,None,None,None,None,584672000,None,67516000,None,None,67516000,-1249000,514914000,318102000,None,116241000,220951000,9773175,INBK
2020-06-30,USD,4324600000,537432000,498619000,498619000,2109000,None,29868000,23939000,10076000,4687000,2522000,4687000,6475996000,3058382000,589017000,1486424000,None,4016889000,1073000,None,None,None,None,584594000,None,67362000,None,None,67362000,-1073000,514913000,307711000,None,108431000,220418000,9768227,INBK
2020-03-31,USD,4168146000,403662000,351268000,351268000,2179000,None,22098000,18883000,9616000,4700000,2415000,4700000,3501663000,2990026000,608682000,1408041000,None,3863019000,3293000,None,None,None,69605000,584516000,None,67210000,None,None,67210000,-3293000,514911000,305127000,None,105100000,219893000,9721485,INBK
2019-12-31,USD,4100083000,383458000,327361000,327361000,2140000,None,20919000,14630000,9165000,4687000,2481000,4700000,3522711000,3602599000,540852000,1528271000,None,3795170000,110000000,None,None,110000000,110000000,584438000,None,514910000,None,520950000,624910000,-3767000,514910000,304913000,None,99681000,219423000,9825784,INBK
2019-09-30,USD,4095491000,457521000,416402000,416402000,2714000,None,20764000,14512000,8961000,4687000,None,4687000,3427432000,2950134000,544742000,1412752000,None,3800351000,2635000,None,None,None,None,584360000,None,66904000,None,None,66904000,-2635000,514908000,295140000,None,93182000,219013000,9979603,INBK
2019-06-30,USD,3958829000,378940000,348298000,348298000,2655000,None,20835000,14405000,8519000,4687000,None,4687000,3380772000,2910267000,522334000,1413088000,None,3662709000,2930000,None,None,None,None,584281000,None,66750000,None,None,66750000,-2930000,514906000,296120000,None,87454000,224244000,10148285,INBK
2019-03-31,USD,3670176000,144200000,130494000,130494000,2639000,None,18437000,13737000,8075000,4700000,None,4700000,551604000,2868634000,520382000,1401107000,None,3376163000,1549000,None,None,None,None,529057000,None,32822000,None,None,32822000,-1549000,495146000,294013000,None,81946000,226235000,10217637,INBK
2018-12-31,USD,3541692000,207040000,188712000,188712000,2619000,None,15384000,10697000,7631000,4687000,4687000,4687000,504095000,3223374000,481345000,1378178000,None,3252957000,140000000,None,None,140000000,140000000,559028000,None,525153000,140000000,520120000,665153000,-1108000,525153000,288735000,None,77689000,227587000,10263086,INBK
2018-09-30,USD,3202918000,109283000,85790000,85790000,10166000,None,14728000,10041000,7658000,4687000,4687000,4687000,489197000,2525652000,468997000,1210952000,None,2915178000,887000,None,None,None,None,458997000,None,32674000,None,None,32674000,-887000,425160000,287740000,None,74733000,227454000,10261967,INBK
2018-06-30,USD,3115773000,163032000,142360000,142360000,5050000,None,14869000,10169000,7271000,4700000,4687000,4700000,480025000,2402898000,460822000,1116521000,None,2833686000,435000,None,None,None,425488000,423967000,None,32600000,425488000,None,32600000,-435000,390167000,282087000,None,69066000,227099000,8909913,INBK
2018-03-31,USD,2862728000,80814000,63747000,63747000,22108000,None,14797000,10110000,6875000,4687000,4687000,4687000,482858000,2235159000,463652000,973558000,None,2637904000,410000,None,None,None,451431000,449936000,None,35526000,451431000,None,35526000,-410000,413173000,224823000,None,63677000,172421000,8499196,INBK
2017-12-31,USD,2767687000,99388000,47981000,47981000,56448000,None,14745000,10058000,6479000,4687000,4687000,4687000,492484000,2151880000,473275000,910777000,None,2543560000,55000000,None,None,55000000,55000000,446902000,None,410176000,55000000,None,465176000,-311000,410176000,224127000,None,57103000,172043000,8490951,INBK
2017-09-30,USD,2633422000,171191000,125704000,125704000,50623000,None,14439000,9739000,6102000,4700000,4687000,4700000,511680000,1924235000,492468000,683068000,None,2412555000,237000,None,None,None,401869000,401869000,None,35378000,401869000,None,35378000,-237000,365180000,220867000,None,54119000,171783000,6834011,INBK
2017-06-30,USD,2381271000,93578000,66243000,66243000,31823000,None,14354000,9667000,5722000,4687000,4687000,4687000,508990000,1736265000,489775000,533662000,None,2217441000,210000,None,None,None,471835000,471835000,None,35304000,471835000,None,35304000,-210000,435183000,163830000,None,49738000,119883000,6583515,INBK
2017-03-31,USD,2052803000,66300000,53098000,53098000,17690000,None,14553000,9853000,5350000,4700000,4687000,4700000,489283000,1458204000,470065000,340956000,None,1895312000,148000,None,None,None,289985000,326600000,None,35230000,289985000,None,35230000,-148000,289985000,157491000,None,46139000,119627000,6547807,INBK
2016-12-31,USD,1854335000,66553000,39452000,39452000,31634000,None,14731000,10044000,4976000,4687000,4687000,4700000,473371000,1288113000,456700000,241279000,None,1700393000,42000000,None,None,42000000,42000000,226559000,None,189981000,226559000,None,231981000,-112000,189981000,153942000,None,43704000,119506000,5722615,INBK
2016-09-30,USD,1824196000,100296000,67825000,67825000,37004000,None,14803000,10116000,4598000,4687000,4687000,4687000,476478000,1230875000,470978000,209064000,None,1687042000,125000,None,None,None,147978000,184519000,None,35082000,147978000,None,35082000,-125000,147978000,137154000,None,40389000,95839000,5597867,INBK
2016-06-30,USD,1702468000,114511000,70008000,70008000,48991000,None,13954000,9267000,4233000,4687000,4687000,4687000,433806000,1150597000,433806000,237381000,None,1566789000,138000,None,None,None,147974000,160752000,None,12778000,147974000,None,12778000,-138000,147974000,135679000,None,37630000,95642000,4972759,INBK
2016-03-31,USD,1527719000,130435000,100944000,100944000,33979000,None,13172000,8485000,5083000,4687000,4687000,4687000,315311000,1065442000,315311000,326018000,None,1419889000,108000,None,None,None,None,163720000,None,12751000,None,None,12751000,-108000,150969000,107830000,None,35135000,72697000,4541728,INBK
2015-12-31,USD,1269870000,61670000,25152000,25152000,41006000,None,13208000,8521000,4779000,4687000,4687000,4687000,213698000,986514000,213698000,419794000,None,1165540000,83000000,None,None,83000000,83000000,203681000,None,190957000,203681000,None,273957000,-117000,190957000,104330000,None,32980000,72559000,4534910,INBK
2015-09-30,USD,1166170000,48418000,20645000,20645000,32261000,None,13195000,8508000,4482000,4687000,4687000,4687000,202565000,901168000,202565000,389025000,None,1063258000,112000,None,None,None,None,153883000,None,2937000,None,None,2937000,-112000,150946000,102912000,None,30977000,72409000,4532360,INBK
2015-06-30,USD,1104645000,60474000,30602000,30602000,34360000,None,12807000,8120000,4217000,4687000,4687000,4687000,190767000,None,190767000,390342000,None,1004737000,108000,None,None,None,None,143850000,None,2915000,None,None,2915000,-108000,None,99908000,None,28928000,72218000,4529823,INBK
2015-03-31,USD,1035677000,67156000,39572000,39572000,32072000,None,11727000,7040000,3975000,4687000,4687000,4687000,163676000,32072000,163676000,420244000,None,936315000,104000,None,None,None,None,109815000,None,2894000,None,None,2894000,-104000,106921000,99362000,None,26938000,72032000,4516776,INBK
2014-12-31,USD,970503000,28289000,28289000,28289000,-192608000,None,11748000,7061000,3734000,4687000,4687000,4687000,172189000,39159000,137518000,645942000,None,873718000,97000,None,None,None,110175000,109770000,None,106897000,110175000,None,2873000,-97000,106897000,96785000,None,25146000,215322000,4499316,INBK
2014-09-30,USD,926883000,39607000,39607000,39607000,32092000,None,11762000,7075000,3519000,4687000,4687000,4687000,155750000,32092000,128203000,443785000,None,832109000,82000,None,None,None,None,89723000,None,2852000,None,None,89723000,-82000,86871000,94774000,None,23951000,71705000,4497762,INBK
2014-06-30,USD,868107000,20644000,20644000,20644000,26130000,None,11820000,7133000,3328000,4687000,4687000,4687000,180994000,26130000,159528000,508211000,None,773573000,96000,None,None,None,None,24676000,None,2831000,None,None,24676000,-96000,21845000,94534000,None,22938000,71509000,4496219,INBK
2014-03-31,USD,848119000,57460000,57460000,57460000,105847000,None,11523000,6836000,3093000,4687000,4687000,4687000,222142000,21924000,204869000,253043000,None,756475000,83000,None,None,None,None,24628000,None,2809000,None,None,24628000,-83000,21819000,91644000,None,22233000,71378000,4494670,INBK
2013-12-31,USD,802342000,53690000,53690000,53690000,6422000,None,11821000,7134000,3107000,4687000,4687000,4687000,210019000,32991000,181409000,362187000,None,711434000,102000,None,None,None,None,34582000,None,31793000,None,None,34582000,-102000,31793000,90908000,None,21902000,71378000,3501842,INBK
2013-09-30,USD,738518000,26329000,57460000,26329000,23690000,None,11429000,6742000,3078000,4687000,4687000,4687000,234971000,None,216662000,262126000,None,676644000,81000,None,None,None,None,34534000,None,31767000,None,None,34534000,-81000,None,61874000,None,21500000,42037000,2890369,INBK
2013-06-30,USD,656765000,15448000,15448000,15448000,55319000,None,11427000,6740000,2861000,4687000,4687000,4687000,236205000,None,193934000,181932000,None,595587000,100000,None,None,None,None,26485000,None,23740000,None,None,26485000,-100000,None,61178000,None,20938000,41826000,2888260,INBK
2013-03-31,USD,650836000,96002000,34406000,34406000,65804000,None,9535000,4848000,2683000,4687000,4687000,4687000,174274000,None,164275000,274708000,None,588193000,91000,None,None,None,None,25713000,None,25713000,None,None,25713000,-91000,None,62643000,None,19399000,41537000,1924148,INBK
