fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,1080889000,593376000,62246000,467786000,None,92892000,487513000,6051000,14411000,438116000,66739000,371377000,625904000,None,405540000,32698000,4447000,324683000,292220000,16282000,244242000,None,8150000,32463000,15843000,None,None,None,15843000,43803000,4513000,756206000,None,-336470000,312000,111556211,FROG
2024-06-30,USD,1021143000,703188000,218303000,591316000,None,82041000,317955000,6529000,13419000,267945000,19990000,247955000,549186000,None,373013000,29831000,6793000,299710000,269790000,16222000,221300000,None,16218000,29920000,17760000,None,None,None,17760000,31849000,4447000,721433000,None,-313525000,308000,110022835,FROG
2024-03-31,USD,997080000,675622000,71385000,579614000,2,66570000,321458000,6473000,12482000,270834000,22879000,247955000,803070000,None,508229000,29438001,6101000,289278000,260219000,14247000,211200000,None,8135000,29059000,19840000,None,None,None,19840000,39597000,4382000,707802000,None,-299222000,303000,108338295,FROG
2023-12-31,USD,972556000,645801000,84765000,545010000,11378000,76437000,326755000,6663000,11571000,273723000,25768000,247955000,758266000,None,460245000,24354000,5910000,293433000,262175000,16970000,214100000,None,16544000,31258000,22226000,None,None,None,22226000,27543000,4317000,679123000,None,-290432000,297000,106114892,FROG
2023-09-30,USD,919607000,587235000,60984000,502178000,10211000,60922000,332372000,6582000,11480000,276612000,28657000,247955000,670154000,None,441194000,13924000,7805000,266509000,234404000,14712000,191935000,None,8163000,32105000,24066000,None,None,None,24066000,32083000,3713000,653098000,None,-279199000,294000,104864865,FROG
2023-06-30,USD,895121000,558310000,46694000,469794000,9063000,62498000,336811000,7028000,10608000,279573000,31618000,247955000,635790000,None,423100000,16955000,8715000,259229000,224060000,13097000,184400000,None,8272000,35169000,26513000,None,None,None,26513000,31724000,3487000,635892000,None,-265452000,290000,103620107,FROG
2023-03-31,USD,878738000,539860000,40346000,447164000,8568000,63184000,338878000,7482000,9743000,282536000,34581000,247955000,624552000,None,406818000,20944000,9585000,249808000,213662000,14089000,178400000,None,7453000,36146000,24808000,None,None,None,24808000,29199000,3285000,628930000,None,-249985000,286000,101838543,FROG
2022-12-31,USD,871221000,532022000,45595000,443200000,None,62117000,339199000,8021000,8859000,285499000,37544000,247955000,603142000,None,397605000,26705000,7576000,246448000,209572000,14867000,175700000,None,7132000,36876000,23961000,None,None,None,23961000,28848000,3057000,624773000,None,-229176000,283000,100907857,FROG
2022-09-30,USD,852625000,509049000,53971000,434002000,1,49037000,343786000,8050000,8549000,288479000,40524000,247955000,565280000,None,380031000,26010000,10838000,227707000,192215000,13122000,159734000,None,6928000,35492000,22927000,None,None,None,22927000,28966000,2958000,624918000,None,-206021000,281000,100184478,FROG
2022-06-30,USD,857677000,510188000,55194000,430151000,1,53004000,347716000,7650000,7756000,290251000,42296000,247955000,582998000,None,374957000,27032999,12649000,232253000,193729000,13332000,157100000,None,7035000,38524000,25069000,None,None,None,25069000,34641000,2144000,625424000,None,-182469000,278000,99282527,FROG
2022-03-31,USD,856396000,507351000,59577000,427650000,None,49389000,349285000,7377000,7068000,293093000,45138000,247955000,None,None,368073000,30312000,13841000,219878000,182757000,12050000,152400000,None,7205000,37121000,25148000,None,None,None,25148000,28891000,1406000,636518000,None,-158696000,276000,98641858,FROG
2021-12-31,USD,852528000,499022000,68284000,421128000,None,50483000,353749000,6689000,6407000,295756000,47980000,247776000,None,None,352844000,27411000,15942000,213947000,175264000,10868000,147100000,None,7293000,38683000,27307000,None,None,None,27307000,27954000,712000,638581000,None,-138992000,272000,97312040,FROG
2021-09-30,USD,829679000,469750000,84607000,402383000,None,43845000,360178000,6421000,6419000,298611000,50835000,247776000,None,None,317776000,23522000,19926000,185436000,147165000,9705000,126918000,None,6917000,38271000,28035000,None,None,None,28035000,19638000,1140000,644243000,None,-116297000,269000,96205496,FROG
2021-06-30,USD,728808000,668535000,259220000,615225000,None,36070000,60528000,6231000,5659000,20622000,3302000,17320000,None,None,356005000,17240000,7665000,166861000,134561000,9742000,119200000,None,4751000,32300000,19498000,None,None,None,19498000,17316000,1140000,561947000,None,-95833000,262000,93988276,FROG
2021-03-31,USD,735011000,675161000,146676000,605653000,None,51423000,60102000,5598000,5000000,20994000,3674000,17320000,None,None,458977000,18085000,6722000,175613000,140042000,8957000,121000000,None,4876000,35571000,20773000,None,None,None,20773000,23777000,1132000,559398000,None,-82684000,261000,93467841,FROG
2020-12-31,USD,689231000,652561000,164461000,598056000,None,37048000,36934000,4963000,4372000,21367000,4047000,17320000,None,None,433595000,17457000,5391000,135337000,122700000,9911000,102800000,None,9186000,12637000,None,None,None,None,None,11853000,1550000,553894000,None,-74789000,257000,92112447,FROG
2020-09-30,USD,653967000,617692000,324288000,578036000,None,25543000,36529000,4497000,3773000,21739000,4419000,17320000,None,None,253748000,14113000,5920000,107589000,99117000,8849000,86294000,None,None,8472000,None,None,None,None,None,11988000,458000,546378000,None,-71075000,254000,91136070,FROG
