fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,1338125000,1122093000,120066000,579407000,290954000,183543000,216032000,54454000,None,None,None,None,None,None,459341000,68189000,49928000,362531000,252264000,54047000,328052000,1399000,1399000,137410000,42671000,None,None,None,44070000,20519000,42252000,975594000,None,432429000,33000,32504000,ACLS
2024-06-30,USD,1288405000,1078327000,145166000,548309000,283090000,188080000,210078000,52417000,None,None,None,None,None,None,403143000,58848000,50662000,353457000,244179000,45782000,348022000,1452000,1452000,135520000,43004000,None,None,None,73422000,17984000,40653000,934948000,None,396718000,33000,32617000,ACLS
2024-03-31,USD,1306619000,1105449000,133963000,530191000,312170000,208544000,201170000,53032000,None,None,None,None,None,None,396228000,54544000,41094000,404876000,276568000,39853000,416836000,1503000,11940000,155548000,43328000,None,None,None,74439000,12894000,41262000,901743000,None,358303000,33000,32605000,ACLS
2023-12-31,USD,1281967000,1079991000,167297000,506148000,306482000,217964000,201976000,53971000,26433000,None,None,None,None,None,338851000,49397000,40575000,417085000,285129000,54400000,421770000,1511000,12653000,163499000,43674000,None,None,None,75887000,12834000,42074000,864882000,None,319506000,33000,32685000,ACLS
2023-09-30,USD,1201694000,1015041000,142300000,461010000,312223000,192327000,186653000,47169000,None,None,None,None,None,None,318710000,49481000,40448000,400723000,261178000,60061000,404058000,1438000,1438000,167787000,44070000,None,None,None,45508000,12799000,41745000,800971000,None,261521000,33000,32772000,ACLS
2023-06-30,USD,1121718000,950169000,132504000,452864000,299841000,159199000,171505000,43156000,None,None,None,None,None,None,320360000,38265000,33494000,377681000,248460000,60504000,365080000,1367000,1367000,157154000,44455000,None,None,None,45822000,13018000,41116000,744037000,None,206813000,33000,32830000,ACLS
2023-03-31,USD,1079826000,934442000,164479000,444699000,262054000,189597000,145384000,40970000,None,None,None,None,None,None,280220000,38092000,34050000,378005000,267942000,60473000,403450000,1297000,1297000,117496000,44831000,None,None,None,46128000,12334000,20383000,701821000,None,156014000,33000,32726000,ACLS
2022-12-31,USD,1013641000,877645000,185595000,432166000,242406000,169773000,135996000,39664000,23254000,None,None,None,None,None,246571000,33300000,33791000,346385000,248132000,62346000,309554000,1229000,1229000,110872000,45185000,None,None,None,46414000,12943000,21762000,667256000,None,118892000,33000,32800000,ACLS
2022-09-30,USD,906261000,775142000,308552000,342128000,226507000,173893000,131119000,38778000,None,None,None,None,None,None,33576000,32614000,33062000,291371000,207856000,54020000,245178000,1164000,1164000,91510000,45508000,None,None,None,46672000,13924000,16587000,614890000,None,70893000,33000,32937000,ACLS
2022-06-30,USD,811736000,679728000,287167000,287167000,213063000,146120000,132008000,35572000,None,None,None,None,None,None,None,33378000,32499000,224809000,152970000,49410000,143098000,1101000,1101000,78310000,45822000,None,None,None,46923000,13955000,17153000,586927000,None,39582000,33000,33064000,ACLS
2022-03-31,USD,782196000,648706000,297141000,297141000,203838000,118987000,133490000,35500000,None,None,None,None,None,None,None,28740000,32692000,222923000,147497000,50759000,149680000,1039000,1039000,80402000,46128000,None,None,None,47167000,15747000,14935000,559273000,None,4019000,33000,33064000,ACLS
