fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,3517180000,1715973000,386344000,386344000,None,1664558000,1801207000,150379000,None,1257803000,17523000,1240280000,None,None,None,100318000,77630000,1264981000,823176000,None,64764000,None,36174000,441805000,216992000,None,None,None,216992000,657544000,86251000,2252199000,None,2345143000,360000,35949000,FCN
2024-06-30,USD,3357644000,1569211000,226428000,226428000,1,1679389000,1788433000,152307000,None,1249309000,18377000,1230932000,None,None,None,107117000,78105000,1208264000,713894000,None,67558000,None,37547000,494370000,214517000,60000000,0,60000000,60000000,463669000,83479000,2149380000,None,2278677000,359000,35902000,FCN
2024-03-31,USD,3324528000,1544698000,243960000,243960000,None,1625048000,1779830000,152949000,None,1250100000,19455000,1230645000,None,None,None,98062000,80379000,1270172000,627700000,None,68236000,None,34731000,642472000,213576000,205000000,0,205000000,205000000,332677000,87831000,2054356000,None,2194730000,357000,35697000,FCN
2023-12-31,USD,3325878000,1555453000,303222000,328683000,51141000,1569689000,1770425000,159662000,176689000,1252854000,18285000,1234569000,None,None,25461000,78569000,73568000,1344458000,892769000,21719000,67937000,None,33864000,453289000,257638000,0,0,0,0,710515000,86939000,1981420000,None,2114765000,355000,35521000,FCN
2023-09-30,USD,3318826000,1567226000,201148000,201148000,None,1734381000,1751600000,164922000,None,1245589000,19233000,1226356000,None,None,None,126967000,64911000,1454331000,708531000,None,57006000,None,33052000,745800000,217755000,285000000,0,285000000,285000000,481007000,85321000,1864495000,None,2033132000,355000,35510000,FCN
2023-06-30,USD,3246311000,1480283000,203539000,203539000,None,1652401000,1766237000,164886000,None,1252510000,20741000,1231769000,None,75273000,None,108054000,66540000,1451159000,644701000,None,51528000,None,31042000,806458000,223403000,340548000,0,340548000,340548000,420885000,86753000,1795152000,None,1949815000,340000,34034000,FCN
2023-03-31,USD,3100983000,1352405000,238539000,238539000,1,1323485000,1749206000,163051000,None,1252225000,22158000,1230067000,None,62268000,None,97733000,62140000,1380095000,538452000,None,52467000,None,31585000,841643000,227066000,360583000,0,360583000,360583000,308762000,95679000,1720888000,None,1887420000,340000,33983000,FCN
2022-12-31,USD,3241407000,1510602000,491688000,491688000,None,1270575000,1787830000,153466000,166818000,1253107000,25514000,1227593000,None,55978000,0,95469000,64490000,1559686000,769491000,20265000,53646000,None,31922000,793395000,253526000,315172000,0,315172000,315172000,663658000,91045000,1681721000,None,1858103000,340000,34026000,FCN
2022-09-30,USD,3082094000,1393425000,327047000,327047000,1,1327902000,1690135000,144713000,None,1238214000,25673000,1212541000,None,54144000,None,91187000,56259000,1437511000,648999000,None,51523000,None,33340000,788512000,213449000,314756000,0,314756000,314756000,422985000,98821000,1644583000,None,1868424000,344000,34422000,FCN
2022-06-30,USD,3003168000,1291719000,255730000,255730000,None,1264157000,1713334000,144053000,None,1256450000,28613000,1227837000,None,55230000,None,100668000,56823000,1372549000,570894000,None,48217000,None,33253000,801655000,218001000,314337000,0,314337000,314337000,357222000,101520000,1630619000,None,1805485000,345000,34500000,FCN
2022-03-31,USD,2949291000,1221391000,271143000,271143000,None,1151738000,1730204000,141236000,None,1273619000,29647000,1243972000,None,53072000,None,97015000,53300000,1327273000,509930000,None,40113000,None,None,817343000,225386000,328936000,0,328936000,328936000,469817000,97108000,1622018000,None,1756704000,345000,34471000,FCN
2021-12-31,USD,3100909000,1370027000,494485000,494485000,60003000,1070565000,1786784000,142163000,147961000,1264781000,31990000,1232791000,None,53539000,None,31163000,54404000,1517588000,718116000,16187000,45535000,None,30828000,805872000,266854000,297158000,0,297158000,297158000,625566000,95676000,1583321000,None,1698156000,343000,34333000,FCN
2021-09-30,USD,3006924000,1268494000,342527000,342527000,None,1133053000,1741156000,132857000,None,1268527000,34504000,1234023000,None,59123000,None,83266000,52962000,1462621000,645622000,None,36279000,None,None,816999000,232390000,319355000,0,319355000,319355000,609343000,97022000,1544303000,None,1659947000,343000,34295000,FCN
2021-06-30,USD,2938427000,1213462000,256875000,256875000,None,1165254000,1728052000,117477000,None,1277710000,37653000,1240057000,None,55675000,None,78373000,50485000,1449217000,562562000,None,36944000,None,None,886655000,230133000,391581000,0,391581000,391581000,525618000,95932000,1489210000,None,1590467000,343000,34282000,FCN
2021-03-31,USD,2778200000,1151149000,233421000,233421000,None,1128250000,1630499000,100686000,None,1271464000,38172000,1233292000,None,59049000,None,83672000,47530000,1361850000,495778000,None,43432000,None,None,866072000,153376000,458840000,0,458840000,458840000,453346000,95995000,1416350000,None,1527685000,342000,34228000,FCN
2020-12-31,USD,2777363000,1129707000,294953000,294953000,58520000,1028448000,1712586000,101642000,144751000,1276429000,41550000,1234879000,None,61121000,None,29624000,51819000,1377182000,670171000,13124000,44172000,None,42716000,714311000,204393000,286131000,0,286131000,286131000,413217000,100861000,1400181000,None,1506271000,345000,34481000,FCN
2020-09-30,USD,2794398000,1175730000,304658000,304658000,None,1279435000,1622838000,95544000,None,1267416000,43652000,1223764000,None,66078000,None,74223000,35812000,1319901000,608261000,None,47621000,None,161976000,711640000,161976000,308454000,0,308454000,308454000,397147000,90638000,1474497000,None,1568546000,360000,36000000,FCN
2020-06-30,USD,2704907000,1127341000,304206000,304206000,None,1182431000,1582096000,91753000,None,1229750000,33588000,1196162000,None,64646000,None,75938000,39172000,1225804000,517468000,None,40288000,None,None,708336000,161753000,315808000,0,315808000,315808000,314018000,75482000,1479103000,None,1518374000,367000,36710000,FCN
2020-03-31,USD,2637181000,1066447000,223063000,223063000,None,1205784000,1575623000,92852000,None,1227630000,35682000,1191948000,None,63801000,None,74544000,36881000,1168497000,451341000,None,40219000,36235000,None,717156000,163594000,328193000,0,328193000,328193000,411122000,73022000,1468684000,None,1470200000,371000,37110000,FCN
2019-12-31,USD,2783142000,1178661000,369373000,369373000,47901000,1190033000,1678762000,93672000,167126000,1241199000,38432000,1202767000,None,69033000,None,32909000,40800000,1294000000,612537000,18346000,36698000,35727000,35727000,692563000,212105000,275609000,0,275609000,275609000,381176000,78124000,1489142000,None,1413453000,374000,37390000,FCN
2019-09-30,USD,2690269000,1096150000,258470000,258470000,None,1227173000,1599726000,92135000,None,1238653000,41247000,1197406000,None,78800000,None,65849000,32467000,1229035000,546784000,None,34349000,31903000,None,682251000,171410000,273055000,0,273055000,273055000,354299000,78380000,1461234000,None,1384392000,376000,37629000,FCN
2019-06-30,USD,2571363000,1019255000,189106000,189106000,None,1202293000,1558074000,87376000,None,1203477000,30920000,1172557000,None,76150000,None,57141000,30005000,1152351000,463878000,None,45022000,29653000,29653000,688473000,177110000,290531000,0,290531000,290531000,280512000,65033000,1419012000,None,1323970000,376000,37612000,FCN
2019-03-31,USD,2464901000,921214000,179241000,179241000,None,1075138000,1403621000,84522000,None,1207618000,32876000,1174742000,None,75148000,None,56640000,30010000,1062879000,391465000,None,None,None,28925000,334237000,173874000,268037000,0,268037000,268037000,212423000,66200000,1402022000,None,1259372000,380000,38027000,FCN
2018-12-31,USD,2379121000,965353000,312069000,312069000,54709000,951216000,1498439000,84577000,147983000,1206949000,34633000,1172316000,None,84471000,None,14739000,37771000,1030296000,482570000,17728000,44434000,None,314602000,396338000,None,265571000,0,265571000,265571000,18934000,127067000,1348825000,None,1196727000,381000,38147000,FCN
2018-09-30,USD,2628838000,1206513000,505867000,505867000,None,654715000,1422325000,82476000,None,1212658000,36729000,1175929000,0,0,None,77249000,37849000,1277363000,737400000,None,None,296851000,296851000,539963000,None,263317000,296851000,263317000,263317000,440549000,123601000,1351475000,None,1173003000,384000,38356000,FCN
2018-06-30,USD,2257412000,807436000,116556000,116556000,None,636074000,1453314000,75046000,None,1238111000,39379000,1198732000,0,0,None,83425000,45915000,981611000,352304000,None,None,None,371662000,629307000,None,371662000,0,371662000,371662000,352304000,123564000,1275801000,None,1128670000,382000,38179000,FCN
2018-03-31,USD,2276452000,815778000,152044000,152044000,None,612959000,1464201000,75586000,None,1250401000,42390000,1208011000,0,0,None,80146000,43472000,1039018000,343467000,None,None,None,441473000,695551000,None,441473000,0,441473000,441473000,343467000,124804000,1237434000,None,1085061000,377000,37720000,FCN
2017-12-31,USD,2257241000,794179000,189961000,189961000,48455000,581454000,1579683000,75075000,137665000,1248953000,44150000,1204803000,0,0,None,81340000,40929000,1065270000,410328000,14078000,None,None,247823000,654942000,None,396284000,0,396284000,396284000,410328000,134187000,1191971000,None,1045774000,377000,37729000,FCN
2017-09-30,USD,2260593000,788213000,157961000,157961000,None,571056000,1476285000,70982000,None,1250952000,46788000,1204164000,None,106462000,None,83120000,43984000,1129664000,366866000,None,None,None,461095000,762798000,None,465000000,461095000,461095000,465000000,366866000,120410000,1130929000,None,978886000,379000,37941000,FCN
2017-06-30,USD,2224793000,777789000,138511000,138511000,None,580341000,1451098000,60280000,None,1235877000,48213000,1187664000,None,108692000,None,86063000,42155000,1085615000,314738000,None,None,None,480906000,770877000,None,485000000,480906000,480906000,485000000,314738000,114288000,1139178000,None,946672000,395000,39527000,FCN
2017-03-31,USD,2172562000,737136000,120959000,120959000,None,555494000,1439709000,59474000,None,1233522000,49895000,1183627000,None,100288000,None,89997000,42142000,976033000,293328000,None,None,None,402717000,682705000,None,407000000,402717000,402717000,407000000,293328000,102649000,1196529000,None,951828000,413000,41321000,FCN
