fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-10-26,USD,1928195000,819161000,303062000,303062000,289209000,128518000,655600000,314387000,None,271295000,49345000,221950000,15195000,None,2415000,98372000,61530000,918270000,434890000,107545000,120590000,None,157254000,473023000,490041000,None,None,None,490041000,248718000,61609000,1009925000,None,594632000,41647000,41647000,LZB
2024-07-27,USD,1917615000,834375000,342270000,342270000,271790000,121047000,634406000,298781000,None,268793000,48684000,220109000,14809000,None,4509000,99268000,57863000,918406000,439942000,94165000,133075000,None,154494000,467197000,484256000,None,None,None,484256000,268530000,60188000,999209000,None,590308000,42015000,42015000,LZB
2024-04-27,USD,1913442000,836808000,341098000,341098000,263237000,139213000,1076634000,298224000,445664000,261704000,47251000,214453000,19502000,None,6812000,93260000,59957000,910378000,437281000,96486000,124316000,591000,77027000,462801000,1211000,None,None,None,483553000,263768000,58077000,1003064000,None,598009000,42440000,42440000,LZB
2024-01-27,USD,1918292000,850391000,329324000,329324000,276833000,119383000,607498000,284407000,None,255159000,45633000,209526000,20835000,None,7837000,120996000,59216000,940072000,439942000,86819000,145697000,None,77601000,490464000,495750000,None,None,None,495750000,275522000,72315000,978220000,None,575376000,42613000,42613000,LZB
2023-10-28,USD,1880025000,841016000,329632000,329632000,268480000,134394000,586777000,270682000,None,249988000,41515000,208473000,21341000,None,7785000,104675000,57630000,915742000,431814000,98088000,128427000,None,77401000,474421000,483859000,None,None,None,483859000,256325000,67963000,964283000,None,567391000,42875000,42875000,LZB
2023-07-29,USD,1847585000,829480000,336434000,336434000,269429000,110857000,595211000,277282000,None,249017000,41529000,207488000,23858000,None,8751000,108944000,60367000,894323000,437908000,97954000,138776000,None,77758000,445747000,452730000,None,None,None,452730000,262196000,70775000,953262000,None,557666000,43110000,43110000,LZB
2023-04-29,USD,1866263000,854600000,343374000,343374000,276257000,125536000,1011663000,278578000,426008000,244383000,39375000,205008000,24903000,None,6394000,106129000,63515000,924427000,475861000,107460000,150705000,125000,77751000,438305000,225000,None,None,None,445914000,290650000,70142000,941836000,None,545155000,43318000,43318000,LZB
2023-01-28,USD,1846355000,848994000,280763000,280763000,303553000,137593000,597554000,267606000,None,243961000,39180000,204781000,39650000,None,12315000,123803000,74788000,940257000,509384000,86882000,190005000,None,77142000,420467000,427286000,None,None,None,427286000,345360000,70323000,906098000,None,518732000,43140000,43140000,LZB
2022-10-29,USD,1857540000,857313000,204626000,204626000,342728000,160035000,595732000,269240000,None,242099000,38640000,203459000,42194000,None,11953000,146656000,73760000,982882000,550722000,106614000,209744000,None,77100000,423032000,430544000,None,None,None,430544000,367008000,69588000,874658000,None,495003000,43136000,43136000,LZB
2022-07-30,USD,1918985000,919826000,238170000,238170000,331846000,156027000,590108000,262620000,None,239608000,37929000,201679000,48965000,None,16053999,190516000,77839000,1083723000,639062000,123832000,272825000,None,77300000,435831000,434768000,None,None,None,434768000,437930000,78363000,835262000,None,456067000,43036000,43036000,LZB
