fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,4305038000,1258055000,312512000,312512000,692038000,173983000,3053384000,595627000,685016000,2264116000,785823000,1478293000,19553000,3080000,None,4583000,86837000,2256451000,549557000,168562000,47004000,51000000,51000000,1625971000,2240000,3221972000,51000000,1543342000,1594342000,324208000,80389000,2048587000,208000,713986000,2446000,24459000,ICUI
2024-06-30,USD,4286667000,1235991000,302648000,302648000,682870000,151765000,3066723000,594085000,663842000,2256729000,805794000,1450935000,37403000,3091000,302648000,4788000,94593000,2248855000,511907000,155515000,53821000,51000000,69913000,1648575000,2397000,3235992000,51000000,1554822000,1605822000,248547000,91356000,2037812000,518000,746969000,2443000,24425000,ICUI
2024-03-31,USD,4288398000,1187727000,251423000,251423000,693006000,145186000,3117742000,602617000,644430000,2296272000,836904000,1459368000,46513000,3104000,1185000,4500000,96651000,2220568000,455360000,152480000,53962000,51000000,70351000,1670753000,1861000,3250016000,51000000,1566298000,1617298000,188599000,102594000,2067830000,4692000,768375000,2441000,24365000,ICUI
2023-12-31,USD,4378439000,1221272000,254222000,254723000,709360000,161566000,3162994000,612909000,623888000,2343034000,870588000,1472446000,10406000,3120000,501000,3667000,94020000,2255029000,481838000,150030000,84402000,51000000,72021000,1680221000,1954000,4892814000,51000000,1577770000,1628770000,213685000,100497000,2123410000,262000,807846000,2414000,24141000,ICUI
2023-09-30,USD,4376864000,1219408000,197192000,198998000,759622000,161797000,3186124000,608762000,597214000,2335736000,891280000,1444456000,66737000,3145000,1806000,3326000,107725000,2278508000,464043000,149288000,52407000,45688000,45688000,1691267000,2018000,3323756000,45688000,1589244000,1634932000,240299000,100005000,2098356000,672000,824993000,2414000,24139000,ICUI
2023-06-30,USD,4463044000,1244742000,195887000,197699000,775269000,162225000,3242608000,616540000,574767000,2394308000,929830000,1464478000,66334000,3161000,1812000,3022000,99960000,2348226000,483880000,167054000,58359000,40375000,40375000,1712712000,2134000,3332469000,40375000,1600720000,1641095000,248765000,109858000,2114818000,1611000,817755000,2411000,24104000,ICUI
2023-03-31,USD,4470632000,1213025000,220947000,224182000,747965000,139459000,3283254000,624112000,550432000,2420408000,957682000,1462726000,59117000,3166000,3235000,3539000,101885000,2370233000,462177000,186420000,64102000,35063000,35063000,1728362000,1939000,3341179000,35063000,1612196000,1647259000,209703000,114227000,2100399000,8006000,827689000,2411000,24064000,ICUI
2022-12-31,USD,4515641000,1235196000,208784000,213008000,696009000,221719000,3286221000,636113000,526444000,2432024000,982766000,1449258000,12778000,3694000,4224000,3532000,105462000,2425713000,494559000,215902000,92943000,29688000,29688000,1739634000,1855000,5003187000,29688000,1623675000,1653363000,218131000,114104000,2089928000,243000,837501000,2399000,23993000,ICUI
2022-09-30,USD,4450477000,1199364000,243879000,246798000,625268000,212845000,3290014000,656383000,498098000,2390375000,1020658000,1369717000,77943000,5019000,2919000,3355000,110604000,2437672000,489034000,205042000,72615000,24375000,43013000,1750792000,1692000,3382901000,24375000,1629849000,1654224000,209796000,119251000,2012805000,126000,853037000,2398000,23979000,ICUI
2022-06-30,USD,4589995000,1189837000,255698000,268889000,583050000,216124000,3405699000,667783000,479509000,2501545000,1080329000,1421216000,67050000,5043000,13191000,3819000,101728000,2504129000,485985000,201874000,76295000,19063000,19063000,1765970000,1741000,3386283000,19063000,1636029000,1655092000,230039000,128200000,2085866000,92000,866245000,2390000,23898000,ICUI
