fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,9976500000,3625700000,58700000,58700000,2752200000,305900000,3534000000,2881600000,None,3006100000,865400000,2140700000,65400000,None,None,49000000,160200000,7000300000,3623900000,737000000,None,196000000,2516100000,3376300000,310200000,1589000000,196000000,1393000000,2908100000,370800000,140200000,2976200000,1470800000,4033900000,300000,13139393,GPI
2024-06-30,USD,8850300000,3170700000,64400000,64400000,2356800000,259500000,3281400000,2492300000,None,2788000000,872300000,1915700000,95500000,None,1300000,101900000,172600000,5984000000,3097700000,490600000,None,170600000,2311100000,2886400000,234600000,1066000000,170600000,895400000,2460600000,296000000,136100000,2866300000,1443700000,3923000000,300000,13200000,GPI
2024-03-31,USD,8509900000,2834800000,41900000,41900000,2101400000,259700000,3278700000,2493200000,None,2788200000,946200000,1842000000,98500000,None,1800000,15700000,175900000,5737500000,2722000000,588600000,None,156900000,1806400000,3015700000,225500000,1036100000,156900000,879200000,2582700000,327000000,134300000,2772400000,1401100000,3791300000,300000,13300000,GPI
2023-12-31,USD,7774100000,2791300000,57200000,57200000,1963400000,238400000,3097700000,1977400000,None,2353100000,701200000,1651900000,89300000,None,1200000,25100000,164600000,5099700000,2505700000,499300000,None,118200000,8800000,2594000000,266100000,943800000,102900000,840900000,2107500000,317200000,138600000,2674400000,1352800000,3649800000,300000,13400000,GPI
2023-09-30,USD,7439600000,2375100000,52900000,52900000,1722300000,223500000,2960800000,2224900000,None,2415700000,719800000,1695900000,121600000,None,400000,15400000,197200000,4828200000,2174600000,533400000,None,75700000,1339400000,2653600000,239900000,918700000,75700000,843000000,2127300000,301800000,137700000,2611400000,1313500000,3547200000,300000,13700000,GPI
2023-06-30,USD,7424600000,2348900000,22800000,22800000,1718000000,215900000,2960100000,2225500000,None,2430800000,739800000,1691000000,110000000,None,100000,17000000,183100000,4905700000,2122300000,549000000,None,75400000,1257100000,2783500000,249300000,920500000,75400000,845100000,2259100000,14600000,134400000,2518900000,1251500000,3389700000,300000,13800000,GPI
2023-03-31,USD,6923200000,2097700000,21300000,21300000,1540000000,207100000,2755700000,2162700000,None,2256100000,546700000,1709400000,93000000,None,None,19500000,160000000,4570700000,2054400000,509800000,None,85500000,1253000000,2516300000,258200000,932700000,85500000,847200000,1998400000,4300000,129000000,2352500000,1223700000,3225500000,300000,13861289,GPI
2022-12-31,USD,6717500000,1985300000,47900000,47900000,1356600000,199200000,2942800000,1906800000,None,2178100000,516300000,1661800000,109300000,None,100000,19100000,176800000,4480000000,1921400000,488000000,None,140300000,10000000,2558500000,201600000,960700000,111500000,849200000,2092700000,38000000,129800000,2237500000,1197500000,3073600000,300000,14065168,GPI
2022-09-30,USD,6251500000,1695100000,20500000,20500000,1185600000,184400000,2634200000,2037600000,None,2094300000,482100000,1612200000,115600000,None,200000,18900000,177600000,4037400000,1647100000,468000000,None,141500000,910200000,2390300000,259300000,992700000,141500000,851200000,1953000000,5200000,125200000,2214100000,1040500000,2922300000,300000,15200000,GPI
2022-06-30,USD,6102800000,1676300000,26300000,26300000,1125500000,182600000,2503700000,1998400000,None,2071200000,474600000,1596600000,75800000,None,None,20600000,115200000,4098300000,1682400000,437800000,None,119300000,924300000,2415900000,254500000,972600000,119300000,853300000,1981300000,58600000,122500000,2004500000,931800000,2732500000,300000,16000000,GPI
