fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,2174745000,692157000,398361000,426897000,14414000,214585000,1482588000,22054000,None,1349138000,270027000,1079111000,59102000,1015000,28536000,39519000,11280000,654162000,381771000,13693000,823753000,None,10959000,272391000,42757000,75000000,None,75000000,117757000,71572000,7525000,1520583000,1654569000,-63060000,133000,71745945,NTCT
2024-09-30,USD,2070672000,583713000,363355000,400867000,16388000,118632000,1513604000,23244000,None,1385605000,285605000,1100000000,77174000,1009000,37512000,51302000,10270000,611284000,347102000,13911000,759399000,None,23752000,264182000,45403000,75000000,None,75000000,120403000,44801000,6622000,1459388000,1654239000,-111870000,133000,71715229,NTCT
2024-06-30,USD,2085416000,590050000,362213000,406167000,14994000,129270000,1518651000,24903000,None,1395290000,295290000,1100000000,89923000,1003000,43954000,42473000,9689000,653420000,383204000,15938000,799623000,None,23718000,270216000,47090000,75000000,None,75000000,122090000,63599000,6897000,1431996000,1652642000,-120897000,133000,71311409,NTCT
2024-03-31,USD,2595302000,672494000,389674000,423133000,14095000,192096000,1922808000,26487000,243166000,1811479000,308659000,1500000000,68917000,994000,33459000,44385000,10595000,703237000,395082000,14506000,864018000,None,23958000,334492000,50080000,100000000,None,100000000,150080000,54048000,7055000,1892065000,1615483000,322479000,131000,71404216,NTCT
2023-12-31,USD,2589799000,609318000,297655000,329112000,15342000,221574000,1980481000,27955000,None,1875440000,323899000,1551541000,65001000,1010000,31457000,43290000,11581000,685896000,382252000,15132000,836029000,None,23958000,303644000,52877000,100000000,None,100000000,152877000,48148000,7312000,1903903000,1615279000,354898000,131000,71019904,NTCT
2023-09-30,USD,2697711000,540521000,279944000,328596000,15909000,152603000,2157145000,30637000,None,2058404000,336400000,1722004000,105227000,3959000,48652000,43413000,12677000,658041000,359124000,15569000,788613000,None,23342000,298917000,55325000,100000000,None,100000000,155325000,31586000,7371000,2039670000,1596026000,487475000,130000,71697901,NTCT
2023-06-30,USD,2730597000,549671000,332716000,384603000,18449000,108292000,2157390000,33207000,None,2052497000,352497000,1700000000,115703000,5881000,51887000,38327000,11763000,699387000,383186000,14400000,810354000,None,23454000,316201000,58131000,100000000,None,100000000,158131000,51725000,7534000,2031210000,1559534000,466013000,130000,72146090,NTCT
2023-03-31,USD,2820560000,617360000,386794000,418998000,17956000,143855000,2203200000,34735000,240815000,2090995000,366591000,1724404000,82347000,8940000,32204000,36958000,12540000,790911000,453607000,16473000,882645000,None,23300000,337304000,60469000,100000000,None,100000000,160469000,100068000,7683000,2029649000,1546128000,470213000,128000,71249045,NTCT
2022-12-31,USD,2904112000,681947000,352044000,409306000,18621000,215838000,2222165000,37590000,None,2107986000,382257000,1725729000,128376000,6906000,57262000,39205000,11894000,898959000,440009000,15451000,889819000,None,21558000,458950000,60361000,200000000,None,200000000,260361000,83911000,7554000,2005153000,1545922000,473434000,128000,70961344,NTCT
2022-09-30,USD,2822053000,588389000,320325000,367131000,24063000,139126000,2200322000,38752000,None,2093650000,393650000,1700000000,93612000,None,46806000,58069000,11931000,884407000,402196000,21474000,821605000,None,20926000,482211000,59302000,200000000,None,200000000,259302000,71894000,7468000,1937646000,1497886000,420816000,128000,72243650,NTCT
