fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,752645000,467548000,125871000,125871000,4518000,150186000,289991000,116282000,None,None,None,None,None,None,None,26775000,38076000,1074640000,493064000,None,2768000,139845000,165945000,581576000,271000,605834000,138983000,None,605834000,40874000,7491000,-321995000,11814000,-728973000,486000,47563000,TPIC
2024-06-30,USD,715422000,422426000,101861000,101861000,5454000,145907000,299126000,120787000,None,None,None,None,None,None,None,29278000,38464000,989681000,421765000,None,4408000,106163000,155793000,567916000,388000,554446000,105171000,None,554446000,10962000,7213000,-274259000,11783000,-688905000,486000,47554000,TPIC
2024-03-31,USD,745853000,444411000,116850000,116850000,13679000,125870000,308138000,126379000,None,None,None,None,None,None,None,41003000,39205000,929920000,373767000,None,10234000,78576000,123322000,556153000,704000,509614000,77678000,None,509614000,19911000,8360000,-184067000,11775000,-597816000,485000,47469000,TPIC
2023-12-31,USD,804080000,503075000,161059000,161059000,9420000,171720000,337578000,128808000,215374000,5249000,2442000,2807000,None,None,597000,34564000,36073000,926384000,386421000,None,24021000,70465000,114499000,539963000,771000,606140000,69430000,None,606140000,20178000,8102000,-122304000,10134000,-536347999,470000,46471000,TPIC
2023-09-30,USD,855451000,562429000,160648000,160649000,5779000,135660000,301109000,128071000,None,None,None,None,None,None,1000,34484000,30219000,646609000,385465000,None,1792000,63290000,85202000,261144000,592000,192124000,62488000,None,192124000,50909000,15272000,-147837000,10134000,-478748000,431000,42571000,TPIC
2023-06-30,USD,944948000,642813000,170096000,170096000,7167000,158411000,311205000,129959000,None,None,None,None,None,None,None,36614000,30115000,683389000,417428000,None,None,62232000,84552000,265961000,730000,190967000,61297000,None,190967000,9723000,12312000,-79089000,10134000,-421933000,431000,42569000,TPIC
2023-03-31,USD,992897000,686208000,164231000,164231000,14539000,178651000,317541000,131087000,None,None,None,None,None,None,None,30764000,27658000,671063000,401446000,None,None,61624000,84215000,269617000,934000,190334000,60491000,None,190334000,38547000,11154000,-3216000,10100000,-356696000,430000,42480000,TPIC
2022-12-31,USD,962176000,645162000,133546000,133546000,10661000,210140000,347607000,136841000,195798000,6069000,3262000,2807000,None,None,586000,26052000,21792000,601812000,456581000,None,17100000,59975000,82195000,145231000,1197000,61173000,58801000,None,61173000,76787000,10670000,50487000,7551000,-334569000,424000,42044000,TPIC
2022-09-30,USD,950366000,606723000,86812000,129137000,15110000,184029000,355844000,157391000,None,None,None,None,None,None,42325000,27140000,39171000,561457000,411393000,None,None,60894000,82266000,150064000,155697000,62121000,60894000,None,62121000,20212000,15739000,94277000,6980000,-292041000,422000,41951000,TPIC
2022-06-30,USD,981779000,620304000,142515000,155020000,13725000,194913000,376044000,167098000,None,None,None,None,None,None,12505000,25087000,39748000,586503000,431392000,None,1274000,60618000,82684000,155111000,163708000,62306000,60618000,None,62306000,35578000,11781000,115620000,6980000,-290574000,376000,37287000,TPIC
2022-03-31,USD,996188000,615246000,120275000,130893000,17649000,187993000,396205000,178657000,None,None,None,None,None,None,10618000,24595000,41753000,590050000,425483000,None,1274000,46137000,68789000,164567000,170841000,51710000,46137000,None,51710000,38943000,10805000,141031000,6935000,-285064000,375000,37258000,TPIC
2021-12-31,USD,1007701000,660271000,216236000,242165000,10152000,177477000,391906000,142613000,129385000,5679000,2872000,2807000,None,None,25929000,22017000,23608000,634775000,469110000,None,1274000,66438000,89119000,165665000,2389000,74646000,61003000,None,74646000,42020000,10615000,121952000,6592000,-269264000,374000,37180000,TPIC
2021-09-30,USD,962589000,598816000,119005000,119005000,11251000,178104000,376666000,192326000,None,None,None,None,None,None,None,22613000,24653000,831525000,663253000,None,None,251563000,93348000,168272000,172681000,262129000,251563000,None,262129000,42479000,7964000,131064000,6133000,-181987000,373000,37071000,TPIC
