fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,32277896000,476104000,472554000,472554000,None,None,31801792000,None,None,None,None,None,None,71600000,None,3550000,None,24745270000,1409550000,None,None,None,None,1320397000,None,20209985000,None,None,20209985000,None,None,7532626000,None,4147218000,1114000,111377258,AL
2024-09-30,USD,32153829000,465350000,460785000,460785000,None,None,31688479000,None,None,None,None,None,None,71400000,None,4565000,None,24478132000,1201336000,None,None,None,None,1357832000,None,20161860000,None,None,20161860000,None,None,7675697000,None,4079173000,1114000,111376884,AL
2024-06-30,USD,31018377000,455656000,454123000,454123000,1,None,30562721000,None,None,None,None,None,None,70200000,None,1533000,None,23711131000,2613477000,None,None,None,1696479000,1331971000,None,19679063000,None,None,19679063000,-128992000,None,7307246000,None,4010916000,1114000,111372434,AL
2024-03-31,USD,30912435000,555925000,554373000,554373000,1,None,30356510000,None,None,None,None,None,None,69500000,None,1552000,None,23680564000,1298313000,None,None,None,1726518000,1308221000,None,19479961000,None,None,19479961000,-138181000,None,7231871000,None,3943867000,1114000,111174593,AL
2023-12-31,USD,30452252000,464492000,460870000,460870000,-945819000,None,29987760000,None,None,None,None,None,None,69400000,None,3622000,None,23292214000,1308001000,None,None,None,3208528000,1281837000,None,19182657000,None,None,19182657000,-4372668000,None,7160038000,None,3869813000,1110000,111027495,AL
2023-09-30,USD,29672225000,515734000,512084000,512084000,2,None,29156491000,25595314000,None,None,None,None,None,65900000,None,3649999,None,22711172000,1542374000,None,None,None,26820000,1061943000,None,18645843000,None,None,18645843000,-26820000,None,6961053000,None,3682503000,1110000,111027252,AL
2023-06-30,USD,29757822000,580435000,576730000,576730000,1,None,29177387000,26621038000,None,None,None,None,None,65600000,None,3704999,None,22905169000,1568925000,None,None,None,1300288000,1029685000,None,18895793000,None,None,18895793000,-1300288000,1410766000,6852653000,None,3582683000,1110000,111021133,AL
2023-03-31,USD,29363141000,701537000,690408000,690408000,1,None,28661604000,26969850000,None,None,None,None,None,65100000,None,11128999,None,22618555000,834684000,None,None,None,1398216000,999379000,None,19447601000,None,None,19447601000,-1398216000,1336492000,6744586000,None,3482912000,1110000,110943552,AL
2022-12-31,USD,28396705000,780017000,766418000,766418000,-24600000,None,27616688000,25883358000,None,None,None,None,None,64700000,None,13599000,None,21750342000,844553000,None,None,None,2623262000,970797000,None,18641063000,None,None,18641063000,-2623262000,1293929000,6646363000,None,3386820000,1109000,110884026,AL
2022-09-30,USD,28223971000,1116968000,1101844000,1101844000,-256557000,None,27107003000,25421900000,None,None,None,None,None,64100000,None,15124000,None,21695537000,754250000,None,None,None,4953021000,936526000,None,18769057000,None,None,18769057000,-4953021000,1235704000,6528434000,None,3274113000,1109000,110892097,AL
2022-06-30,USD,27646457000,1033848000,1012779000,1012779000,-141091000,None,26612609000,25086429000,None,None,None,None,None,64200000,None,21069000,None,21206823000,775653000,None,None,None,3963094,908653000,None,18336075000,None,None,18336075000,-3963094,1186442000,6439634000,None,3194672000,1109000,110868040,AL
2022-03-31,USD,26874849000,1512056000,1490765000,1490765000,None,None,25362793000,23911186000,None,None,None,None,None,62400000,None,21291000,None,20505264000,679922000,None,None,None,1255876000,880383000,None,17824725000,None,None,17824725000,None,1120234000,6369585000,None,3109331000,1113000,113894867,AL
2021-12-31,USD,26968722000,1108292000,1086500000,1086500000,None,None,25860430000,24407896000,None,None,None,None,None,73200000,None,21792000,None,19960154000,750573000,None,None,None,17022480000,1013270000,None,17022480000,None,None,17022480000,None,1173831000,7008568000,None,3609885000,1140000,113986459,AL
2021-09-30,USD,27014561000,1893668000,1873844000,1873844000,None,None,25120893000,23708294000,None,None,None,None,None,72900000,None,19824000,None,20430778000,681247000,None,None,None,17616880000,980775000,None,17616880000,None,None,17616880000,-17616880000,1151876000,6583783000,None,3488655000,1140000,114122512,AL
2021-06-30,USD,25755520000,1232760000,1210054000,1210054000,None,None,24522760000,21531315000,None,None,None,None,None,59600000,None,22706000,None,19253805000,668554000,None,None,None,1226118000,954989000,None,16540258000,None,None,16540258000,532440000,1090004000,6501715000,None,3406912000,1141000,114133135,AL
2021-03-31,USD,25189381000,1352193000,1327999000,1327999000,None,None,23837188000,1767489000,None,None,None,None,None,None,None,24194000,None,18761169000,583778000,None,None,None,1208529000,934642000,None,16166904000,None,None,16166904000,451094000,1075845000,6428212000,None,3339588000,1141000,113958403,AL
2020-12-31,USD,25215175000,1757767000,1734155000,1734155000,None,None,23457408000,1800119000,None,None,None,None,None,None,None,23612000,None,19142834000,635388000,None,None,None,16518338000,916404000,None,16518338000,None,None,16518338000,492473000,1072704000,6072341000,None,3277599000,1139000,113796373,AL
2020-09-30,USD,23604765000,1262137000,1238569000,1238569000,None,None,22342628000,1634152000,None,None,None,None,None,None,None,23568000,None,17627442000,541671000,None,None,None,1194985000,850869000,None,15180145000,None,None,15180145000,401443000,1054757000,5977323000,None,3188566000,1138000,113778533,AL
2020-06-30,USD,22993720000,941990000,926435000,926435000,None,None,22051730000,1790935000,None,None,None,None,None,None,None,15555000,None,17123919000,629660000,None,None,None,1169184000,817981000,None,14639045000,None,None,14639045000,497709000,1037233000,5869801000,None,3089082000,1138000,113690839,AL
