fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,435968000,316993000,228316000,228316000,2858000,71885000,118975000,376000,13088000,101538000,101538000,0,1500000,1500000,None,13934000,2213000,119724000,111263000,5015000,112024000,None,3690000,8461000,8201000,None,None,None,8201000,49326000,1170000,304772000,None,-1965924000,156000,15570172,AMWL
2024-09-30,USD,482986000,356877000,244647000,244647000,4761000,89264000,126109000,424000,None,108875000,108875000,None,493000,493000,795000,18205000,2312000,132936000,122173000,8150000,132560000,None,7316000,10763000,9098000,None,None,None,9098000,44250000,1500000,336663000,None,-1923268000,153000,15287409,AMWL
2024-06-30,USD,507823000,378174000,276908000,276908000,5573000,76086000,129649000,491000,None,111223000,111223000,None,1195000,1195000,None,36885000,1973000,129954000,117900000,5915000,137094000,None,7250000,12054000,9988000,None,None,None,9988000,40464000,1415000,363905000,None,-1879803000,151000,14956053,AMWL
2024-03-31,USD,548383000,414197000,308599000,308599000,6578000,80709000,134186000,552000,None,114338000,114338000,None,1969000,1969000,None,32020000,1793000,125025000,108426000,6710000,133948000,None,3602000,16599000,10894000,None,None,None,10894000,39035000,1412000,408735000,None,-1829883000,2956000,296104745,AMWL
2023-12-31,USD,589705000,449582000,372038000,372038000,6652000,54146000,140123000,572000,12799000,120248000,120248000,0,1180000,1180000,None,31230000,2083000,109519000,93797000,4864000,104912000,None,7160000,15722000,11786000,None,None,None,11786000,35408000,1425000,464219000,None,-1757778000,145000,288488497,AMWL
2023-09-30,USD,635001000,488839000,319373000,418090000,7832000,46713000,146162000,576000,None,125889000,125889000,0,100610000,1893000,98717000,14275000,2164000,115305000,98679000,4823000,118060000,None,3402000,16626000,12488000,None,None,None,12488000,37378000,1586000,502273000,None,-1709191000,2864000,286984129,AMWL
2023-06-30,USD,772176000,535441000,161356000,458682000,8532000,48399000,236735000,586000,None,214374000,134953000,79421000,299819000,2493000,297326000,18294000,2197000,128488000,110248000,4521000,133628000,None,2932000,18240000,12927000,None,None,None,12927000,42581000,1645000,625575000,None,-1572777000,2834000,284022947,AMWL
2023-03-31,USD,850505000,588252000,112887000,507196000,8438000,57571000,262253000,719000,None,242108000,135401000,106707000,394487000,178000,394309000,15275000,2199000,136229000,115590000,7050000,147570000,None,3011000,20639000,13861000,None,None,None,13861000,39922000,1611000,695123000,None,-1479717000,2801000,280708745,AMWL
2022-12-31,USD,31189000,626616000,538546000,538546000,8737000,60969000,590941000,1012000,12168000,570259000,134980000,435279000,None,None,None,19567000,1972000,1648000,114056000,7236000,111588000,None,3057000,19650000,14844000,None,None,None,14844000,54258000,1574000,1063877000,None,-1082028000,2766000,277139679,AMWL
2022-09-30,USD,1231774000,657244000,332601000,581609000,7969000,45894000,574530000,1079000,None,552487000,127291000,425196000,249781000,773000,249008000,21936000,1920000,126925000,105130000,6175000,114130000,None,3623000,21795000,15831000,None,None,None,15831000,45181000,2673000,1084446000,None,-1020865000,2753000,275250318,AMWL
