fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,611814000,288854000,3991000,3991000,265984000,9644000,322960000,54081000,None,None,None,None,None,None,None,9235000,8307000,415992000,198352000,64395000,None,3758000,147394000,217640000,9462000,2807000,None,0,2807000,-19156000,6129000,195822000,54257000,119257000,269000,22699800,BGFV
2024-06-30,USD,669368000,318808000,4938000,4938000,289572000,10453000,350560000,56785000,None,None,None,None,None,None,None,27690000,8428000,444329000,221003000,92003000,None,3712000,139366000,223326000,10372000,2487000,None,0,2487000,-15505000,6061000,225039000,54257000,149147000,269000,22708865,BGFV
2024-03-31,USD,649560000,309869000,12621000,12621000,275839000,8778000,339691000,56653000,None,None,None,None,None,None,None,12631000,8828000,414123000,198913000,69818000,None,3984000,71789000,215210000,11293000,2137000,None,0,2137000,51072000,6305000,235437000,54257000,160275000,269000,22625042,BGFV
2023-12-31,USD,644683000,310175000,9201000,9201000,275759000,9163000,334493000,58595000,323284000,1505000,1505000,None,None,None,None,16052000,8871000,400269000,190699000,55201000,None,3843000,148430000,209570000,11856000,1954000,None,0,1954000,-20513000,6536000,244414000,54257000,169667000,267000,22440362,BGFV
2023-09-30,USD,674092000,331975000,17870000,17870000,291257000,8363000,342117000,55400000,None,None,None,None,None,None,None,14485000,8394000,418716000,195999000,62140000,None,2944000,72260000,222717000,7586000,1710000,None,0,1710000,61599000,7016000,255376000,54257000,181315000,267000,22444422,BGFV
2023-06-30,USD,705546000,362240000,5888000,5888000,324615000,16219000,343306000,54754000,None,None,None,None,None,None,None,15518000,7725000,447131000,222309000,91881000,None,2777000,70519000,224822000,6634000,1581000,None,0,1581000,51709001,6990000,258415000,54257000,185047000,267000,22451992,BGFV
2023-03-31,USD,711835000,369224000,27459000,27459000,315415000,11234000,342611000,55714000,None,None,None,None,None,None,None,15116000,7145000,448281000,225132000,92445000,None,None,71762000,223149000,6637000,None,None,None,287805000,52625000,7106000,263554000,54257000,190918000,266000,22394171,BGFV
2022-12-31,USD,708793000,357960000,25565000,25565000,303493000,12270000,350833000,58311000,315596000,2792000,2792000,None,None,None,None,16632000,6515000,440009000,211479000,67417000,None,3217000,73801000,228530000,7089000,1359000,None,0,1359000,60270000,6857000,268784000,54257000,196265000,264000,22184495,BGFV
2022-09-30,USD,735280000,376376000,34439000,34439000,316464000,9333000,358904000,57778000,None,None,None,None,None,None,None,16140000,5193000,463340000,234426000,84626000,None,None,82035000,228914000,5449000,None,None,None,303929000,60165000,7020000,271940000,54257000,200079000,264000,22184330,BGFV
2022-06-30,USD,773984000,407412000,36597000,36597000,337703000,14248000,366572000,56717000,None,None,None,None,None,None,None,18864000,4537000,503569000,263881000,114784000,None,None,80902000,239688000,5536000,None,None,None,313653000,60395000,6937000,270415000,54242000,199242000,264000,22176990,BGFV
