fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,8587000000,249000000,77000000,77000000,None,147000000,10783000000,4549000000,959000000,2398000000,1925000000,473000000,1301000000,1301000000,4000000,29000000,2488000000,4231000000,262000000,67000000,292000000,0,0,5239000000,49000000,2674000000,None,2674000000,2674000000,14000000,1295000000,4218000000,None,726000000,1000000,97156144,DTM
2024-03-31,USD,8951000000,229000000,41000000,41000000,None,154000000,11198000000,4475000000,884000000,2426000000,1953000000,473000000,1735000000,1735000000,None,38000000,2512000000,4645000000,322000000,68000000,292000000,55000000,55000000,5546000000,53000000,3067000000,55000000,3067000000,3122000000,16000000,1256000000,4166000000,None,686000000,1000000,97109100,DTM
2023-12-31,USD,8982000000,272000000,56000000,56000000,None,173000000,11189000000,4434000000,848000000,2441000000,1968000000,473000000,1762000000,1762000000,None,47000000,2514000000,4702000000,434000000,94000000,258000000,165000000,165000000,5437000000,40000000,3065000000,165000000,3065000000,3230000000,15000000,1203000000,4139000000,None,661000000,1000000,96971021,DTM
2023-09-30,USD,8862000000,200000000,30000000,30000000,6000000,150000000,11159000000,4348000000,814000000,2455000000,1982000000,473000000,1782000000,1782000000,None,18000000,2532000000,4641000000,424000000,124000000,91000000,125000000,125000000,5261000000,45000000,3064000000,125000000,3064000000,3189000000,24000000,1153000000,4079000000,None,608000000,1000000,96971021,DTM
2023-06-30,USD,8726000000,210000000,45000000,45000000,11000000,148000000,11028000000,4181000000,786000000,2469000000,1996000000,473000000,1789000000,1789000000,None,10000000,2546000000,4531000000,361000000,125000000,59000000,100000000,100000000,5185000000,46000000,3062000000,100000000,3062000000,3162000000,11000000,1108000000,4052000000,None,584000000,1000000,96902277,DTM
2023-03-31,USD,8981000000,249000000,95000000,95000000,17000000,122000000,11262000000,4000000000,757000000,2484000000,2011000000,473000000,2171000000,2171000000,None,15000000,2561000000,4816000000,698000000,107000000,36000000,410000000,410000000,5105000000,45000000,3061000000,410000000,3061000000,3471000000,30000000,1057000000,4023000000,None,561000000,1000000,96890219,DTM
2022-12-31,USD,8833000000,262000000,61000000,61000000,22000000,161000000,11104000000,3806000000,728000000,2498000000,2025000000,473000000,2200000000,2200000000,None,18000000,2565000000,4679000000,614000000,119000000,32000000,330000000,330000000,5007000000,35000000,3059000000,0,3059000000,3389000000,24000000,1006000000,4007000000,None,547000000,1000000,96754549,DTM
2022-09-30,USD,8419000000,533000000,355000000,355000000,7000000,150000000,10438000000,3630000000,702000000,2512000000,2039000000,473000000,1674000000,1674000000,None,21000000,2582000000,4294000000,249000000,71000000,29000000,None,17000000,4972000000,39000000,3058000000,0,3058000000,3058000000,28000000,987000000,3978000000,None,523000000,1000000,96750983,DTM
2022-06-30,USD,8290000000,515000000,345000000,345000000,13000000,137000000,10343000000,3500000000,674000000,2527000000,2054000000,473000000,1677000000,1677000000,None,20000000,2598000000,4219000000,180000000,32000000,27000000,None,17000000,4965000000,40000000,3057000000,0,3057000000,3057000000,36000000,982000000,3923000000,None,473000000,1000000,96734356,DTM
2022-03-31,USD,8211000000,442000000,281000000,281000000,19000000,119000000,10347000000,3482000000,647000000,2541000000,2068000000,473000000,1679000000,1679000000,None,18000000,2608000000,4173000000,188000000,21000000,26000000,10000000,25000000,4883000000,35000000,3053000000,10000000,3033000000,3043000000,31000000,952000000,3890000000,None,446000000,1000000,96734024,DTM
2021-12-31,USD,8166000000,360000000,132000000,132000000,25000000,173000000,10399000000,3490000000,619000000,2555000000,2082000000,473000000,1691000000,1691000000,1691000000,25000000,2625000000,4145000000,177000000,22000000,28000000,10000000,0,4845000000,37000000,3056000000,10000000,3036000000,3056000000,26000000,932000000,3872000000,None,431000000,1000000,96734010,DTM
2021-09-30,USD,8127000000,310000000,128000000,128000000,6000000,150000000,10432000000,3483000000,592000000,2570000000,2097000000,473000000,1687000000,1687000000,1687000000,21000000,2647000000,4138000000,195000000,30000000,24000000,10000000,30000000,4796000000,42000000,3057000000,10000000,3037000000,3087000000,36000000,906000000,3839000000,None,403000000,1000000,96732466,DTM
2021-06-30,USD,7990000000,180000000,37000000,37000000,12000000,112000000,10435000000,3470000000,565000000,2584000000,2111000000,473000000,1686000000,1686000000,None,13000000,2654000000,4009000000,107000000,26000000,22000000,10000000,27000000,4713000000,37000000,3047000000,10000000,3037000000,3047000000,27000000,865000000,3830000000,None,386000000,1000000,96732466,DTM
