fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,87362000,46980000,8794000,11994000,16281000,5316000,42382000,19995000,None,11045000,11045000,None,6360000,None,3200000,4387000,2758000,38494000,32950000,8700000,1458000,263000,17172000,5544000,3551000,None,14953000,None,-400000,6070000,None,48868000,None,-673100000,9000,88468000,BNGO
2024-06-30,USD,129364000,60568000,10425000,18941000,23149000,6255000,72496000,24863000,None,30021000,30021000,None,17032000,None,8516000,15897000,5889000,49027000,37175000,8734000,1419000,266000,21764000,11852000,3564000,None,19359000,None,-400000,4465000,5774000,80337000,None,-628854000,7000,70776000,BNGO
2024-03-31,USD,157995000,85611000,15759000,28320000,23802000,8313000,76584000,25279000,None,31734000,31734000,None,25122000,None,12561000,4945000,6648000,75224000,58506000,9844000,1173000,269000,31539000,16718000,3575000,None,29080000,None,-400000,15037000,10250000,82771000,None,-612630000,6000,57539000,BNGO
2023-12-31,USD,214404000,140118000,17948000,66771000,27602000,9661000,78996000,23345000,19077000,33974000,33974000,0,97646000,None,48823000,976000,7431000,118247000,100028000,10384000,937000,272000,72238000,18219000,3585000,None,69803000,None,-1400000,15507000,10890000,96157000,None,-581208000,5000,45752000,BNGO
2023-09-30,USD,181904000,104537000,34568000,63582000,33514000,8669000,84467000,21266000,None,35766000,35766000,0,58028000,None,29014000,5857000,10210000,62905000,40194000,15369000,962000,276000,2462000,22711000,3595000,None,None,None,-1200000,21535000,14880000,118999000,None,-537317000,3000,35349000,BNGO
2023-06-30,USD,271381000,122575000,14856000,77106000,32453000,7613000,148806000,20263000,None,114840000,37559000,77281000,124412000,None,62206000,5447000,3000000,56625000,33499000,11912000,1164000,279000,2293000,23126000,3604000,None,None,None,-800000,18299000,14570000,214756000,None,-424751000,3000,33240000,BNGO
2023-03-31,USD,292151000,142557000,4104000,95804000,33113000,6780000,149594000,19050000,None,116640000,39351000,77289000,183404000,None,91700000,6856000,2785000,60664000,38135000,15780000,1321000,282000,2517000,22529000,3612000,None,None,None,-400000,18711000,22529000,231486000,None,-385839000,31000,306790000,BNGO
2022-12-31,USD,307502000,157298000,5091000,113195000,29761000,7496000,150204000,18029000,13077000,118432000,41143000,77289000,108095000,None,108095000,2412000,2414000,58104000,35884000,12534000,998000,285000,2545000,22220000,3619000,None,None,None,11668000,19934000,22093000,249398000,None,-348715000,3000,297183000,BNGO
2022-09-30,USD,323698000,218197000,28166000,180166000,25046000,5829000,105501000,15859000,None,79051000,22585000,56466000,152000000,None,152000000,7132000,802000,41956000,33500000,9407000,1112000,288000,2072000,8456000,3626000,None,None,None,10392000,21039000,8456000,281741000,None,-310038000,30000,296900000,BNGO
2022-06-30,USD,321552000,216288000,27159000,187337000,20591000,4851000,105264000,13923000,None,80259000,24005000,56254000,160178000,None,160178000,3509000,841000,36818000,27908000,7695000,1383000,292000,2049000,8910000,3632000,None,None,None,10756000,16911000,8910000,284734000,None,-278229000,29000,290061000,BNGO
2022-03-31,USD,348211000,242360000,24048000,216420000,16268000,5514000,105851000,12661000,None,81678000,25424000,56254000,192420000,None,192420000,4110000,798000,37026000,18659000,6590000,1240000,296000,2026000,9222000,3638000,None,None,None,11115000,7957000,18367000,311185000,None,-246071000,29000,289688000,BNGO
2021-12-31,USD,377100000,272414000,24571000,250612000,12387000,5321000,104686000,10318000,9072000,83002000,26842000,56160000,226041000,None,226041000,1378000,749000,39982000,21840000,10769000,830000,299000,1766000,9076000,3642000,None,None,0,10696000,9694000,17996000,337118000,None,-216119000,29000,289602000,BNGO
2021-09-30,USD,359657000,342047000,140736000,326069000,9020000,2996000,17610000,8554000,None,8411000,1238000,7173000,185333000,None,185333000,3962000,645000,18092000,17702000,7875000,569000,None,None,390000,None,None,None,0,-600000,9416000,232000,341565000,None,-193170000,28000,281441000,BNGO
2021-06-30,USD,356809000,341965000,332554000,332554000,4890000,2838000,14844000,6084000,None,8490000,1317000,7173000,None,None,None,1683000,270000,10943000,10730000,3745000,658000,None,None,213000,None,None,None,0,None,6540000,213000,345866000,None,-172417000,28000,279054000,BNGO
2021-03-31,USD,384861000,370251000,362057000,362057000,3036000,1992000,14610000,5806000,None,8569000,1396000,7173000,None,None,None,3166000,235000,22143000,7169000,2209000,409000,None,14866000,14974000,None,14866000,None,14866000,14866000,4659000,108000,362718000,None,-153631000,28000,278794000,BNGO
2020-12-31,USD,60450000,46789000,38449000,38448710,3315000,2775042,13660370,4910000,7456000,8648000,1475000,7173000,None,None,None,462000,103000,25368000,8945000,2930000,513379,None,562149,16423376,0,16326000,0,16325000,16887650,5036661,0,35082000,None,-143683849,19000,189952944,BNGO
2020-09-30,USD,41396000,29240000,18867000,18867000,4593000,3860000,12156000,3635000,None,8521000,1580000,6941000,None,None,None,1920000,None,26720000,24782000,5665000,500000,14239000,14239000,1938000,None,16014000,14239000,1775000,16014000,4466000,75000,14676000,None,-131953000,15000,148348000,BNGO
2020-06-30,USD,27204000,24654000,17194000,17194000,3290000,3249000,2550000,2550000,None,None,None,None,None,None,None,921000,None,21367000,19508000,2850000,373000,13938000,13938000,1859000,None,15713000,13938000,1775000,15713000,2431000,0,5837000,None,-121161000,9000,91975000,BNGO
2020-03-31,USD,19102000,16982000,8100000,8100000,3611000,4115000,2120000,2120000,None,None,None,None,None,None,None,1112000,None,23315000,23188000,3176000,445000,16969000,16969000,127000,None,16969000,16969000,None,16969000,2725000,0,-4213000,None,-113087000,3000,37752000,BNGO
