fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,543678000,339245000,102800000,102800000,120716000,85944000,217936000,8696000,78045000,158304000,5953000,152351000,None,None,None,29774000,28983000,391989000,356267000,85936000,113718000,93208000,93208000,36022000,29003000,0,93208000,None,93208000,6260000,6034000,151689000,193231000,-681607000,1026527000,155105000,GPRO
2024-09-30,USD,661603000,454579000,130195000,130195000,155259000,133161000,221567000,8798000,78982000,158772000,6421000,152351000,None,None,None,35964000,30137000,477660000,344425000,155387000,111002000,None,10737000,40782000,32212000,93053000,None,None,93053000,8069000,4079000,183943000,193231000,-644416000,1021590000,153741000,GPRO
2024-06-30,USD,556754000,351427000,133036000,133036000,97331000,86337000,220506000,9011000,77637000,159241000,6890000,152351000,None,None,None,34723000,26901000,372075000,238464000,65901000,110214000,None,20868000,41013000,34766000,92898000,None,None,92898000,7302000,3269000,184679000,193231000,-636205000,1014115000,152502000,GPRO
2024-03-31,USD,575755000,369509000,133700000,133700000,131252000,68895000,221582000,8919000,78404000,159710000,7359000,152351000,None,None,None,35704001,27329000,350843000,219702000,64022000,114208000,None,21050000,38598000,33496000,92743000,None,None,92743000,6617000,3322000,224912000,193231000,-588384000,1006527000,151091000,GPRO
2023-12-31,USD,967951000,482591000,222708000,246575000,106266000,90952000,493608000,8686000,79440000,146474000,15000,146459000,23867000,None,23867000,38298000,311486000,412105000,279094000,102612000,115013000,None,0,40896000,36047000,92615000,None,None,92615000,7878000,3670000,555846000,193231000,-249296000,998373000,151053000,GPRO
2023-09-30,USD,1045637000,559831000,220984000,259472000,154876000,107453000,493714000,9314000,86907000,146474000,15000,146459000,38488000,None,38488000,38030000,310347000,486557000,300803000,118713000,108002000,None,9873000,44524000,37698000,141730000,None,None,141730000,9706000,3799000,559080000,183231000,-246878000,989189000,152409000,GPRO
2023-06-30,USD,1009097000,523194000,189913000,271706000,135409000,82341000,497816000,10516000,97563000,146474000,15000,146459000,81793000,None,81793000,33738000,309237000,445618000,259723000,95082000,111769000,None,10130000,44802000,39286000,141493000,None,None,141493000,8321000,3660000,563479000,173231000,-243194000,979904000,154562000,GPRO
2023-03-31,USD,1022566000,536510000,157826000,294640000,154804000,56988000,502138000,12160000,99182000,146474000,15000,146459000,136814000,None,136814000,30078000,307101000,437416000,250528000,80032000,115348000,None,9301000,45933000,40349000,141255000,None,None,141255000,12192000,4028000,585150000,158231000,-225982000,969363000,155402000,GPRO
2022-12-31,USD,1076925000,606027000,223735000,367337000,127131000,76608000,479348000,13327000,98513000,146474000,15000,146459000,143602000,None,143602000,34551000,289293000,465366000,275928000,91648000,116250000,None,0,48921000,42999000,141017000,None,None,141017000,11831000,5439000,611559000,153231000,-196113000,960903000,155332000,GPRO
2022-09-30,USD,1094712000,623274000,217161000,348780000,153394000,84322000,480329000,15301000,101142000,146474000,15000,146459000,131619000,None,131619000,36078000,286524000,486977000,296005000,138789000,102492000,None,0,50492000,45031000,140780000,None,None,140780000,9606000,6144000,607735000,145231000,-199186000,952152000,155819000,GPRO
2022-06-30,USD,1044071000,565426000,203279000,322451000,126007000,87719000,487786000,16400000,102848000,146474000,15000,146459000,119172000,None,119172000,28549000,290774000,451560000,258239000,96988000,97316000,None,0,53179000,48157000,140542000,None,None,140542000,9416000,6295000,592511000,135375000,-216756000,944642000,156645000,GPRO
2022-03-31,USD,1145941000,666774000,305319000,449935000,119396000,69874000,487959000,17294000,103169000,146474000,15000,146459000,144616000,None,144616000,26869000,289772000,553155000,358252000,82925000,93314000,124900000,124900000,54899000,50062000,140304000,124963000,None,265204000,9067000,6606000,592786000,123613000,-219275000,935674000,156864000,GPRO
2021-12-31,USD,1259879000,781858000,401087000,538917000,86409000,113521000,486259000,19003000,102774000,146521000,62000,146459000,137830000,None,137830000,42311000,285239000,643965000,474832000,171545000,91005000,122400000,122400000,58344000,52844000,111289000,122391000,None,233689000,11613000,14819000,615914000,113613000,-279345000,1008872000,156242000,GPRO
2021-09-30,USD,1118247000,643094000,296357000,378541000,120891000,98832000,482325000,20409000,106100000,146592000,133000,146459000,82184000,None,82184000,44830000,280390000,563252000,395511000,118876000,72900000,120200000,120200000,58771000,54680000,109470000,120213000,None,229670000,10226000,6780000,554995000,113613000,-331971000,1000579000,155009000,GPRO
2021-06-30,USD,757944000,550680000,285806000,318695000,106751000,96471000,214527000,20519000,109321000,146662000,203000,146459000,32889000,None,32889000,28763000,10969000,519779000,353938000,86076000,67531000,118100000,118100000,58561000,56735000,107680000,118087000,None,225780000,10371000,4979000,238165000,113613000,-643732000,995510000,153634000,GPRO
2021-03-31,USD,716885000,506073000,296754000,296754000,111833000,68625000,218192000,21703000,114284000,146950000,491000,146459000,None,None,None,28861000,11519000,505414000,211510000,77283000,32044000,None,8999000,72273000,59090000,221931000,None,None,221931000,8380000,3644000,211471000,113613000,-660684000,985768000,152181000,GPRO
2020-12-31,USD,771399000,556684000,325654000,325654000,97914000,106744000,221908000,23711000,112594000,147673000,1214000,146459000,None,None,None,25872000,11771000,555381000,262693000,111399000,28149000,None,0,75016000,61355000,218172000,None,None,218172000,11644000,4431000,216018000,113613000,-650516000,980147000,150675000,GPRO
2020-09-30,USD,633587000,412979000,146871000,146871000,132816000,107168000,228004000,26455000,110087000,148396000,1937000,146459000,None,None,None,26124000,12539000,490490000,257534000,124996000,19459000,None,9053000,76674000,63346000,156782000,None,None,156782000,8065000,5098000,143097000,113613000,-694929000,951639000,149406000,GPRO
2020-06-30,USD,555168000,314101000,79679000,79679000,142151000,68498000,247797000,29180000,126236000,149360000,2901000,146459000,None,None,None,23773000,13564000,423090000,190127000,48959000,13627000,38936000,30000000,80500000,66852000,154063000,8936000,None,184063000,3454000,5576000,132078000,113613000,-698236000,943927000,148497000,GPRO
2020-03-31,USD,623038000,372885000,117435000,124930000,172022000,50991000,256858000,33670000,121916000,150384000,3925000,146459000,7495000,None,7495000,24942000,15013000,445540000,214611000,63776000,14421000,38871000,30000000,81137000,69222000,151392000,8871000,None,181392000,3100000,5085000,177498000,113613000,-647261000,938372000,147559000,GPRO
2019-12-31,USD,792803000,535976000,150301000,165148000,144236000,200634000,210708000,36539000,118681000,151706000,5247000,146459000,14847000,None,14847000,25958000,15461000,559274000,327051000,160695000,15467000,9099000,0,21952000,72060000,148810000,9099000,None,148810000,4594000,6726000,233529000,113613000,-583733000,930875000,146646000,GPRO
2019-09-30,USD,687345000,425008000,43016000,78976000,250032000,71977000,217183000,39727000,114762000,153570000,7111000,146459000,35960000,None,35960000,24023000,16528000,555786000,320602000,140271000,None,None,8890000,27781000,71444000,146249000,None,None,146249000,3758000,7973000,131559000,113613000,-679553000,924725000,145617000,GPRO
