fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,2600528000,80379000,80379000,80379000,2164074000,None,3457383000,39792000,None,11376000,None,11376000,19879000,None,None,39088000,None,1366480000,151717000,None,20800000,None,None,1214763000,19570000,1071290000,None,None,1071290000,-4999000,36546000,1234048000,None,381315000,31000,31201705,BZH
2024-09-30,USD,2591527000,203907000,203907000,203907000,2040640000,None,3269023000,38628000,None,11376000,None,11376000,19879000,None,None,38703000,None,1359416000,164389000,None,18700000,None,None,1195027000,19778000,1058028000,None,None,1025349000,-2399000,38114000,1232111000,None,378185000,31000,31047510,BZH
2024-06-30,USD,2594546000,73212000,73212000,73212000,2171924000,None,3384015000,38135000,None,11376000,None,11376000,19879000,None,None,35224000,None,1416231000,188872000,None,26600000,None,1100000,1161587000,20560000,1069408000,None,None,1069408000,-26646000,37268000,1178315000,None,326119000,31000,31082264,BZH
2024-03-31,USD,2515410000,132867000,132867000,132867000,2057460999,None,3214599000,36839000,None,11376000,None,11376000,19879000,None,None,32527001,None,1353833000,277164000,None,28700000,None,2212000,1076669000,17543000,1023311000,None,None,1023311000,79779000,38027000,1161577000,None,298909000,32000,31547284,BZH
2023-12-31,USD,2389451000,104226000,104226000,104226000,1953598000,None,3097019000,34455000,None,11376000,None,11376000,19879000,None,None,34098000,None,1268440000,208347000,None,27000000,None,2212000,1060093000,18291000,974644000,None,None,974644000,-29723000,43025000,1121011000,None,259738000,32000,31532908,BZH
2023-09-30,USD,2411033000,345590000,345590000,345590000,1756203000,None,2826569000,31144000,None,11376000,None,11376000,19879000,None,None,40699000,None,1308214000,154256000,None,27600000,None,4123000,1153958000,18969000,1010223000,None,None,978028000,-27849000,156961000,1102819000,None,238010000,31000,31351434,BZH
2023-06-30,USD,2318598000,276125000,276125000,276125000,1741651000,None,2731765000,28927000,None,11376000,None,11376000,19879000,None,None,39540000,None,1273813000,206302000,None,32900000,None,977000,1067511000,17665000,981128000,None,None,981128000,35660000,31821000,1044785000,None,182254000,31000,31339214,BZH
2023-03-31,USD,2268096000,240829000,240829000,240829000,1741956000,None,2723098000,25540000,None,11376000,None,11376000,19879000,None,None,38321000,None,1269111000,201652000,None,31400000,None,2005000,1067459000,16674000,985220000,None,None,985220000,42975000,158651000,998985000,None,138437000,31000,31347050,BZH
2022-12-31,USD,2186385000,120746000,120746000,120746000,1779223000,None,2765807000,23990000,None,11376000,None,11376000,19879000,None,None,35899000,None,1223785000,173492000,None,29600000,None,2658000,1050293000,10187000,984330000,None,None,984330000,34395000,132631000,962600000,None,103730000,31000,31347439,BZH
2022-09-30,USD,2251963000,214594000,214594000,214594000,1737865000,None,2679394000,24566000,None,11376000,None,11376000,20843000,964000,964000,37234000,None,1312677000,143641000,None,34300000,None,3799000,1169036000,11208000,2002663000,None,None,983440000,-38069000,185596000,939286000,None,79399000,31000,30880138,BZH
2022-06-30,USD,2218400000,42039000,42039000,42039000,1858851000,None,2752583000,24971000,None,11376000,None,11376000,20776000,897000,897000,38865000,None,1362273000,226789000,None,44055000,None,51103000,1135484000,12155000,1049078000,None,None,1049078000,-14233000,167331000,856127000,None,-7424000,31000,31275185,BZH
2022-03-31,USD,2160004000,163905000,163905000,163905000,1676972000,None,2545896000,23168000,None,11376000,None,11376000,24546000,4667000,4667000,33343000,None,1357647000,229529000,None,38400000,None,52158000,1128118000,12912000,1049895000,None,None,1049895000,-8280000,160495000,802357000,None,-61748000,31000,31457627,BZH
2021-12-31,USD,2060191000,157701000,157701000,157701000,1581801000,None,2486493000,22898000,None,11376000,None,11376000,24469000,4590000,None,29196000,None,1304932000,182710000,None,31300000,None,53248000,1122222000,13852000,1054938000,None,None,1054938000,-16560000,135293000,755259000,None,-106420000,31000,31459708,BZH
2021-09-30,USD,2078810000,246715000,246715000,246715000,1501602000,None,2414824000,22885000,None,11376000,None,11376000,24343000,4464000,None,27428000,None,1353926000,133391000,None,28500000,None,72617000,1220535000,14154000,2147613000,None,None,1054030000,44091000,166505000,724884000,None,-141305000,31000,31294198,BZH
2021-06-30,USD,2092629000,358334000,358334000,358334000,1408071000,None,2205980000,22055000,None,11376000,None,11376000,24240000,4361000,None,24690000,None,1419024000,216689000,None,28700000,None,770000,1202335000,14813000,1110053000,None,None,1110053000,32110000,33115000,673605000,None,-189666000,31000,31293798,BZH
2021-03-31,USD,2055571000,355533000,355533000,355533000,1383616000,None,2174455000,21989000,None,11376000,None,11376000,27182000,4114000,None,18162000,None,1421804000,218794000,None,27300000,None,13138000,1203010000,14603000,1123001000,None,None,1123001000,27708000,29631000,633767000,None,-226801000,31000,31289296,BZH
2020-12-31,USD,1984474000,244628000,244628000,244628000,1413990000,None,2259933000,22111000,None,11376000,None,11376000,26996000,3928000,None,17420000,None,1378412000,177797000,None,22900000,None,1096986000,1200615000,15560000,1131725000,None,None,1131725000,1131003000,125824000,606062000,None,-251329000,31000,31253816,BZH
2020-09-30,USD,2007480000,327693000,327693000,327693000,1350738000,None,2227297000,22280000,None,11376000,None,11376000,32534000,4003000,None,14835000,None,1414309000,193616000,None,18900000,None,584000,1220693000,15333000,2305129000,None,None,1130801000,41903000,151316000,593171000,None,-263326000,31000,31012326,BZH
2020-06-30,USD,2002163000,152266000,152266000,152266000,1511560000,None,2458137000,24078000,None,11376000,None,11376000,32575000,4044000,None,13086000,None,1437847000,217795000,None,16300000,None,1177000,1220052000,16292000,1179725000,None,None,1179725000,69125000,126922000,564316000,None,-287004000,31000,31020066,BZH
2020-03-31,USD,2238995000,294265000,294265000,294265000,1595300000,None,2608969000,25820000,None,11376000,None,11376000,32571000,4040000,None,18282000,None,1691513000,220786000,None,17149000,None,1000000,1470727000,17147000,1428792000,None,None,1428792000,65399000,108336000,547482000,None,-302192000,31000,31020398,BZH
2019-12-31,USD,1968104000,41277000,41277000,41277000,1574280000,None,2621026000,26623000,None,11376000,None,11376000,32461000,3930000,None,18759000,None,1428824000,180578000,None,13900000,None,825000,1248246000,15158000,1208062000,None,None,1208062000,55690000,95451000,539280000,None,-312806000,31000,31383068,BZH
2019-09-30,USD,1957644000,106741000,106741000,106741000,1504248000,4600000,2297678000,27421000,25613000,11376000,None,11376000,32493000,3962000,None,16053000,None,1418890000,131152000,None,11500000,None,77351000,1287738000,None,2402637000,None,None,1178309000,65812000,109429000,538754000,None,-315552000,31000,30933110,BZH
2019-06-30,USD,2120279000,68491000,68491000,68491000,1702724000,None,2770105000,28276000,None,11376000,None,11376000,32472000,3941000,None,16293000,None,1586443000,239182000,None,19681000,None,1314306000,1347261000,None,2061000,None,None,1316367000,66428000,117635000,533836000,None,-317981000,31000,31047607,BZH
2019-03-31,USD,2055341000,86441000,86441000,86441000,1634399000,None,2525132000,26662000,None,10605000,None,10605000,32257000,3726000,None,12197000,None,1526183000,192700000,None,None,None,1299506000,1333483000,None,2254000,None,None,1301760000,50104000,99020000,529158000,None,-329583000,32000,32043664,BZH
2018-12-31,USD,2103390000,84399000,84399000,84399000,1722120000,None,2689557000,24408000,None,None,None,10605000,86827000,3650000,None,12637000,None,1468281000,175415000,None,None,None,856000,1292866000,None,1255784000,None,None,1255784000,61233000,112633000,635109000,None,-228721000,33000,32674596,BZH
2018-09-30,USD,2128102000,139805000,139805000,139805000,1692284000,None,2649042000,20843000,34371000,9751000,9751000,9751000,87208000,4035000,13443000,13443000,None,1484075000,126432000,None,14903000,None,89799000,1357643000,None,2509475000,None,None,1231254000,74896000,126389000,644027000,None,-236032000,34000,33522046,BZH
2018-06-30,USD,2177027000,136298000,136298000,136298000,1767983000,None,2615221000,22212000,None,None,None,None,89050000,4237000,12167000,12167000,None,1594360000,236663000,None,None,None,1323670000,1357697000,None,2833000,1326503000,None,1326503000,71947000,124722000,582667000,None,-296637000,34000,33678305,BZH
2018-03-31,USD,2107503000,158787000,158787000,158787000,1677361000,None,2543080000,20166000,None,None,None,None,92011000,4293000,12783000,12783000,None,1540537000,189280000,None,None,None,1322430000,1351257000,None,3027000,1325457000,None,1325457000,53407000,97937000,566966000,None,-310046000,34000,33628126,BZH
2017-12-31,USD,2220995000,177812000,177812000,177812000,1626721000,None,2497112000,18742000,None,None,None,None,101443000,4277000,12082000,12082000,None,1525201000,97535000,None,None,None,1321289000,1427666000,None,3220000,1324509000,None,1324509000,59098000,103157000,552781000,None,-321604000,34000,33596091,BZH
