fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,1769435000,490437000,238451000,238451000,9899000,196481000,1281247000,200939000,375775000,761613000,94753000,666860000,None,None,None,45606000,55704000,533680000,264779000,44938000,None,None,42490000,268901000,147906000,None,None,None,-1008000,40517000,13169000,1235755000,2905430000,2639011000,37395000,15025000,CHE
2024-06-30,USD,1734984000,464612000,222903000,222903000,10735000,184961000,1272660000,202249000,373912000,759159000,97035000,662124000,None,None,None,46013000,55918000,527687000,261753000,43001000,None,None,82338000,265934000,146402000,None,None,None,-1099000,39310000,13020000,1207297000,2819053000,2570722000,37313000,15097000,CHE
2024-03-31,USD,1727633000,539617000,313350000,313350000,10712000,177334000,1190221000,202784000,365074000,679656000,88137000,591519000,None,None,None,38221000,56176000,544138000,281974000,56203000,None,None,39279000,262164000,146140000,None,None,None,-1191000,40099000,12854000,1183495000,2760543000,2505892000,37297000,15121000,CHE
2023-12-31,USD,1668095000,500843000,263958000,263958000,12004000,181511000,584374000,203840000,354872000,90264000,90264000,585017000,None,None,None,43370000,55618000,560219000,312050000,64034000,None,None,54335000,248169000,139411000,None,15700000,None,-1197000,55574000,13003000,1107876000,2719588000,2446925000,37184000,15098000,CHE
2023-09-30,USD,1562079000,394539000,173150000,173150000,12511000,168031000,1169763000,205462000,347909000,677745000,92768000,584977000,None,None,None,40847000,56570000,542836000,297219000,56508000,None,None,37615000,245617000,136961000,None,None,None,-1226000,55348000,13075000,1019243000,2637102000,2362928000,37013000,15075000,CHE
2023-06-30,USD,1505180000,337160000,159924000,159924000,11684000,120314000,1170271000,208101000,341908000,676474000,94932000,581542000,None,None,None,45238000,56708000,553101000,302487000,41058000,None,None,38779000,250614000,140891000,None,None,None,-1311000,84709000,12880000,952079000,2621657000,2294004000,36996000,15058000,CHE
2023-03-31,USD,1431185000,262221000,58054000,58054000,10663000,153816000,1171160000,204164000,338416000,678634000,97348000,581286000,None,None,None,39688000,57511000,551132000,283460000,40279000,None,5000000,43291000,267672000,144503000,21250000,5000000,16250000,21250000,69304000,12507000,880053000,2591588000,2246354000,36884000,14966000,CHE
2022-12-31,USD,1442012000,272612000,74126000,74126000,10272000,139408000,590473000,199714000,335920000,99726000,99726000,581295000,None,None,None,48806000,59807000,643297000,297205000,41884000,None,5000000,43996000,346092000,149509000,97500000,5000000,92500000,97500000,61004000,12136000,798715000,2588145000,2197918000,36796000,14911000,CHE
2022-09-30,USD,1356195000,198869000,7781000,7781000,10469000,121662000,1159700000,193705000,337528000,681990000,102103000,579887000,None,None,None,58957000,60104000,634779000,298150000,77170000,None,5000000,44813000,336629000,145407000,100850000,5000000,95850000,100850000,51552000,11722000,721416000,2559141000,2141418000,36670000,14888000,CHE
2022-06-30,USD,1312964000,203146000,9640000,9640000,10696000,136555000,1109818000,192005000,329967000,683490000,103837000,579653000,None,None,None,46255000,9972000,628004000,285068000,73975000,None,5000000,44062000,342936000,142451000,116800000,5000000,111800000,116800000,43105000,11069000,684960000,2533306000,2090214000,36651000,14932000,CHE
