fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,13881458000,1014450000,687540000,687540000,867446000,None,164804000,None,None,88510000,464913000,88510000,11810833000,76294000,None,-964269000,None,10718081000,570320000,None,None,None,2721000,285170000,None,10323464000,544846000,None,10323464000,567599000,None,3033645000,None,34816000,1886000,188608777,ABR
2024-06-30,USD,14197212000,1084924000,737485000,737485000,-1833999,None,161904000,None,None,89032000,380719000,89032000,11990810000,72872000,1834000,798428999,None,11010573000,3011095000,None,None,None,346226000,7999478000,None,10595330000,346226000,None,10595330000,2664869000,None,3054929000,None,57894000,1885000,188548879,ABR
2024-03-31,USD,15104856000,1232792000,908049000,908049000,1,None,180449000,None,None,90205000,385520000,90205000,12404292000,90244000,1678000,1106560999,None,11870548000,1078657000,None,None,None,434794000,11464133000,None,11418161000,434794000,None,11418161000,-434794000,None,3099685000,None,91770000,1895000,189452116,ABR
2023-12-31,USD,15738636000,1481299000,928974000,928974000,1537207000,None,170681000,None,None,91378000,34752000,56600000,12774214000,79303000,6547000,-1601628000,None,12484031000,577334000,None,None,None,577334000,283118000,None,11986059000,577334000,None,11986059000,-577334000,None,3117973000,None,115216000,1885000,188505264,ABR
2023-09-30,USD,15902689000,1263628000,895298000,895298000,-3340999,None,155346000,None,None,92551000,392203000,92551000,13269276000,62795000,3341000,-1526111000,None,12662188000,517759000,None,None,None,517759000,282428000,None,12214489000,517759000,None,12214489000,-517759000,None,3104785000,None,104821000,1885000,188501642,ABR
2023-06-30,USD,16157627000,1331847000,846362000,846362000,-1342000,None,166529000,None,None,93723000,394410000,93723000,13655927000,72806000,1342000,-1316491000,None,12997986000,543048000,None,None,None,543048000,281737000,None,12571724000,543048000,None,12571724000,-543048000,387633000,3023708000,None,107561000,1831000,183067388,ABR
2023-03-31,USD,16588224000,1243282000,774544000,774544000,-9776000,None,172537000,None,None,94896000,396634000,94896000,13826178000,77641000,9776000,-1592493000,None,13430767000,3650876000,None,None,None,582360000,3650876000,None,9342739000,3650876000,None,9342739000,-582360000,365390000,3021506000,None,107697000,1838000,183821003,ABR
2022-12-31,USD,17038985000,902423000,534357000,534357000,-1504998,None,175199000,None,None,96069000,39443000,56600000,14648403000,79130000,14254674,-1325584000,None,13967106000,3841814000,None,None,None,418123000,280356,None,9658748000,418123000,None,9658748000,-418123000,392957000,2936996000,None,97049000,1782000,178230522,ABR
2022-09-30,USD,17762129000,941957000,389651000,389651000,-4206000,None,181289000,None,None,97242000,403886000,97242000,15195315000,84047000,14791426,-1336922000,None,14808123000,706528000,None,None,None,706528000,346040,None,14455934000,706528000,None,14455934000,-706528000,357459000,2820839000,None,79531000,1715000,171523808,ABR
2022-06-30,USD,17579590000,861109000,341991000,341991000,-4967999,None,189269000,None,None,98414000,411534000,98414000,15247497000,90855000,14832302,-1182980000,None,14666594000,436736000,None,None,None,436736000,263126,None,14284808000,436736000,None,14284808000,-436736000,317253000,2779477000,None,83271000,1685000,168454805,ABR
2022-03-31,USD,16308906000,683387000,350814000,350814000,-5817999,None,196423000,None,None,99587000,422036000,99587000,14240590000,96836000,13978283000,978710999,None,13536858000,585748000,None,None,None,585748000,262483000,None,13165991000,585748000,None,13165991000,-585748000,328119000,2638785000,None,75828000,1602000,160198115,ABR
2021-12-31,USD,15073845000,1481819000,404580000,404580000,-1665000,None,190436000,None,None,100760000,44134000,56600000,12211120000,89676000,11981048000,1724582000,None,12523861000,722879000,None,None,None,4481579000,7575122000,None,12132490000,722879000,None,12132490000,-4481579000,343949000,2418122000,None,62532000,1514000,151362181,ABR
2021-09-30,USD,12169584000,1640017000,380730000,380730000,-2196000,None,193779000,None,None,101933000,417283000,101933000,9200567000,91846000,2196000,-963322000,None,10034177000,652958000,None,None,None,652958000,6218575000,None,9682898000,652958000,None,9682898000,-652958000,317963000,2008873000,None,10674000,1430000,143007036,ABR
2021-06-30,USD,9060800000,664598000,215658000,215658000,-2387000,None,189359000,None,None,103106000,418653000,103106000,7417251000,86253000,2387000,-475832000,None,7104033000,465450000,None,None,None,465450000,4733092000,None,6805878000,465450000,None,6805878000,-465450000,281185000,1832858000,None,-12084000,1417000,141738609,ABR
