fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,114995000,105997000,18229000,18229000,None,None,8998000,None,None,None,None,None,None,None,85026000,2473000,None,60081000,20160000,None,None,None,448000,39921000,2912000,None,None,None,2912000,8242000,None,54914000,None,-488758000,248000,89538891,CGEN
2024-09-30,USD,123516000,114828000,7216000,7216000,None,None,8688000,None,None,None,None,None,None,None,105490000,None,None,63028000,27761000,None,None,None,447000,35267000,2948000,None,None,None,2948000,11400000,None,60488000,None,None,None,89819474,CGEN
2024-06-30,USD,110167000,102133000,11877000,11877000,None,None,8034000,None,None,None,None,None,None,None,80460000,4796000,None,51827000,24769000,None,None,None,449000,27058000,3029000,None,None,None,3029000,10690000,None,58340000,None,-483917000,248000,89531937,CGEN
2024-03-31,USD,113702000,105571000,69052000,69052000,-4259000,None,8131000,None,None,None,None,None,None,None,32259999,4259000,None,54026000,24630000,None,None,None,441000,29396000,3125000,None,None,None,3125000,None,None,59676000,None,None,None,89505618,CGEN
2023-12-31,USD,121334000,114579000,14255000,14255000,None,None,6755000,None,None,None,None,None,None,None,36795000,2211000,None,55775000,26266000,None,None,None,632000,29509000,1351000,None,None,None,1351000,10983000,None,65559000,None,-474527000,247000,88415382,CGEN
2023-09-30,USD,67611000,60270000,47782000,47782000,-2763000,None,7341000,None,None,None,None,None,None,None,9725000,2763000,None,14384000,10376000,None,None,None,592000,4008000,1410000,None,None,None,1410000,9784000,None,53227000,None,None,None,88310329,CGEN
2023-06-30,USD,77055000,69399000,61983000,61983000,-2864999,None,7656000,2956000,None,None,None,None,None,None,4551000,2864999,None,15054000,10801000,None,None,None,610000,4253000,1601000,None,None,None,1601000,10191000,None,62001000,None,-474388000,244000,87182839,CGEN
2023-03-31,USD,84319000,76441000,-1789000,-1789000,-2123000,None,7878000,None,None,None,None,None,None,None,76107000,2123000,None,15105000,10719000,None,None,None,617000,4386000,1789000,None,None,None,1789000,10102000,None,69214000,None,None,None,86624643,CGEN
2022-12-31,USD,94176000,86125000,11059000,11059000,-72649000,None,8051000,3358000,None,None,None,None,None,None,72287000,72649000,None,16496000,11919000,None,None,None,613000,4577000,1925000,None,None,None,1925000,9208000,None,77680000,None,-455773000,240000,86624643,CGEN
2022-09-30,USD,99367000,91037000,None,None,-2824000,None,8330000,3510000,None,None,None,None,None,None,None,2824000,None,19548000,14768000,None,None,None,595000,4780000,1978000,None,None,None,1978000,14173000,None,79819000,None,None,79819000,86624643,CGEN
2022-06-30,USD,110312000,101984000,8008000,8008000,None,None,8328000,3556000,None,None,None,None,None,None,88917000,363000,None,19931000,13995000,None,None,None,615000,5936000,2106000,None,None,None,2106000,8320000,None,90381000,None,-440933000,240000,86518714,CGEN
2022-03-31,USD,120933000,112123000,None,None,None,None,8810000,3783000,None,None,None,None,None,None,None,None,None,22783000,15703000,None,None,None,764000,7080000,2536000,None,None,None,2536000,14939000,None,98150000,None,None,98150000,86454510,CGEN
2021-12-31,USD,132163000,123222000,7801000,7801000,-5985000,None,8941000,3905000,None,None,None,None,None,None,109248000,5985000,None,25470000,17096000,None,None,None,768000,8374000,2750000,None,None,None,2750000,11707000,None,106693000,None,-422079000,239000,85358848,CGEN
2021-09-30,USD,121296000,112282000,None,None,None,None,9014000,3973000,None,None,None,None,None,None,None,None,None,22473000,15255000,None,None,None,760000,7218000,2802000,None,None,None,2802000,14495000,None,98823000,None,None,98823000,83977070,CGEN
2021-06-30,USD,122816000,113754000,7847000,7847000,None,None,9062000,4139000,None,None,None,None,None,None,102564000,681000,None,19395000,11850000,None,None,None,706000,7545000,2847000,None,None,None,2847000,9335000,None,103421000,None,-407278000,231000,83799634,CGEN
2021-03-31,USD,129974000,121088000,None,None,None,None,8886000,4175000,None,None,None,None,None,None,None,None,None,19112000,11375000,None,None,None,694000,7737000,2960000,None,None,None,2960000,10681000,None,110862000,None,None,110862000,83680332,CGEN
2020-12-31,USD,138316000,129090000,7143000,7143000,-3149000,None,9226000,4483000,None,None,None,None,None,None,116622000,3149000,None,18534000,10523000,None,None,None,639000,8011000,3166000,None,None,None,3166000,8471000,None,119782000,None,-387876000,231000,83644998,CGEN
2020-09-30,USD,143359000,134141000,132887000,132887000,None,None,9218000,4745000,None,None,None,None,None,None,None,None,None,16123000,7922000,None,None,None,523000,8201000,3170000,None,None,None,3170000,7399000,None,127236000,None,None,127236000,83169989,CGEN
2020-06-30,USD,145920000,137154000,136066000,136066000,None,None,8766000,5034000,None,None,None,None,None,None,None,620000,None,16453000,8062000,None,None,None,519000,8391000,3307000,None,None,None,3307000,7543000,None,129467000,None,-371552000,227000,81273240,CGEN
2020-03-31,USD,131146000,122285000,121192000,121192000,None,None,8861000,5270000,None,None,None,None,None,None,None,None,None,17032000,8707000,None,None,None,489000,8325000,3305000,None,None,None,3305000,8218000,None,114114000,None,None,114114000,70276521,CGEN
2019-12-31,USD,53763000,45000000,43879000,43879000,-1432000,None,8763000,5585000,None,None,None,None,None,None,34040000,1432000,None,15442000,6819000,None,None,None,600000,8623000,3578000,None,None,None,3578000,5131000,None,38321000,None,-358178000,187000,67644946,CGEN
2019-09-30,USD,57329000,48353000,47638000,47638000,None,None,8976000,5878000,None,None,None,None,None,None,30746000,None,None,15465000,6727000,None,None,None,629000,8738000,3721000,None,None,None,3721000,6098000,None,41864000,None,-345226000,41864000,65405851,CGEN
2019-06-30,USD,48265000,37777000,5596000,5596000,None,None,10488000,7258000,None,None,None,None,None,None,30746000,633000,None,16470000,7021000,None,None,None,1184000,9449000,4733000,None,None,None,4733000,4687000,None,31795000,None,-345226000,170000,61479162,CGEN
2019-03-31,USD,50885000,39682000,38154000,38154000,None,None,11203000,7839000,None,None,None,None,None,None,None,None,None,17604000,7766000,None,None,None,1142000,9838000,4941000,3799000,1142000,None,4941000,6624000,None,33281000,None,None,33281000,60016734,CGEN
2018-12-31,USD,53180000,46578000,45675000,45675000,-1341000,None,6602000,3372000,None,None,None,None,None,None,39209000,1341000,None,15937000,9989000,None,None,None,None,5948000,None,3003000,None,None,None,7043000,None,37243000,None,-330841000,164000,59542963,CGEN
