fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,1919900000,970100000,313900000,313900000,381000000,241100000,949800000,325900000,214000000,450200000,184900000,265300000,None,None,None,34100000,9600000,984100000,335600000,212500000,None,16000000,18600000,648500000,167800000,499700000,16000000,476500000,499700000,38400000,6700000,873600000,45000000,370400000,100000,45100000,UCTT
2024-09-30,USD,1947500000,985800000,318200000,318200000,402600000,228100000,961700000,327700000,204600000,457700000,192400000,265300000,None,None,None,36900000,10500000,1025100000,358800000,233200000,None,16400000,35400000,666300000,174600000,492200000,16400000,475800000,492200000,42300000,16000000,857900000,45000000,354100000,100000,45100000,UCTT
2024-06-30,USD,1927300000,960800000,319500000,319500000,399900000,206900000,966500000,326600000,192100000,465200000,200000000,265200000,None,None,None,34500000,10300000,1015600000,351400000,229000000,None,16300000,35000000,664200000,171100000,494600000,16300000,478300000,494600000,38200000,14600000,852300000,45000000,356400000,100000,45000000,UCTT
2024-03-31,USD,1887600000,908700000,293000000,293000000,388100000,194500000,978900000,329200000,181800000,472800000,207600000,265200000,None,None,None,33100000,10200000,998500000,329400000,215700000,None,17000000,35300000,669100000,171700000,475200000,17000000,458200000,475200000,41300000,38600000,830900000,45000000,337300000,100000,44600000,UCTT
2023-12-31,USD,1867700000,893200000,307000000,307000000,374500000,180800000,974500000,328300000,170300000,480500000,215300000,265200000,None,None,None,30900000,10900000,970500000,310000000,192900000,None,17600000,35700000,660500000,161100000,472300000,17600000,461200000,472300000,33700000,37300000,838900000,45000000,346700000,100000,44600000,UCTT
2023-09-30,USD,1845500000,925800000,342000000,342000000,378300000,170500000,919700000,308900000,161500000,419700000,170900000,248800000,None,None,None,35000000,10100000,950400000,293600000,187500000,None,17600000,34100000,656800000,147500000,481700000,17600000,464100000,481700000,31200000,9200000,838000000,39100000,350500000,100000,44800000,UCTT
2023-06-30,USD,1843700000,935400000,320800000,320800000,378300000,178600000,908300000,306500000,162500000,425300000,176500000,248800000,None,None,None,37200000,11200000,937500000,294300000,183500000,None,17800000,35400000,643200000,132100000,484900000,17800000,467100000,484900000,35400000,9200000,849800000,39100000,365000000,100000,44800000,UCTT
2023-03-31,USD,1865900000,981200000,322100000,322100000,433000000,190300000,884700000,289900000,154400000,430800000,182000000,248800000,None,None,None,37200000,12600000,940900000,313700000,196000000,None,22700000,35400000,627200000,113000000,492700000,22700000,470000000,492700000,39800000,9300000,870700000,29600000,374400000,100000,44800000,UCTT
2022-12-31,USD,1960900000,1098800000,358800000,358800000,443900000,253700000,862100000,279600000,146000000,436700000,187900000,248800000,None,None,None,35800000,10800000,1023900000,389200000,253500000,None,20800000,40100000,634700000,97400000,485300000,20800000,493000000,524000000,45300000,9200000,887900000,15400000,377800000,100000,45200000,UCTT
2022-09-30,USD,1956000000,1136100000,453500000,453500000,405100000,236000000,819900000,242300000,138100000,443600000,194800000,248800000,None,None,None,42400000,9500000,1053900000,407400000,271300000,None,20100000,37900000,646500000,85161000,529300000,20100000,509200000,529300000,52400000,13400000,856700000,3300000,349900000,100000,45400000,UCTT
2022-06-30,USD,1945400000,1111800000,421400000,421364000,405100000,None,833602000,248600000,131000000,458100000,207400000,250700000,None,None,None,41520000,10500000,1049900000,395400000,259400000,None,None,37771000,654516000,77507000,524030000,22334000,None,623871000,47600000,13300000,845600000,3300000,340200000,100000,45400000,UCTT
2022-03-31,USD,2011600000,1122700000,367000000,367004000,440300000,None,888942000,250100000,124700000,506100000,237600000,268500000,None,None,None,36079000,9300000,1085300000,417600000,288100000,None,None,36805000,667876000,86153000,530892000,19489000,None,636534000,51900000,13200000,879600000,3300000,365300000,100000,45000000,UCTT
2021-12-31,USD,2025400000,1137100000,466500000,466500000,379200000,250100000,888300000,242300000,116000000,515700000,245700000,270000000,None,None,45000,41260000,9300000,1132700000,469100000,332900000,None,22100000,39370000,663600000,83222000,565400000,22100000,529900000,565400000,50000000,12900000,848900000,3300000,337400000,100000,44900000,UCTT
2021-09-30,USD,1924000000,1052700000,457000000,457000000,324600000,232500000,871300000,227900000,105600000,524600000,261000000,263600000,None,None,None,38615000,8700000,1083700000,411000000,271300000,None,23200000,41408000,672700000,87673000,568300000,23200000,545100000,568300000,46300000,13700000,800000000,3300000,291900000,100000,44900000,UCTT
2021-06-30,USD,1846700000,999300000,451400000,451400000,302000000,210400000,847400000,218300000,97000000,527700000,270500000,257200000,None,None,None,35506000,8300000,1058000000,355000000,231000000,None,21600000,37560000,703000000,70240000,594700000,21600000,573100000,594700000,42500000,30100000,767500000,3300000,260000000,100000,44700000,UCTT
2021-03-31,USD,1190600000,636200000,264300000,264300000,189200000,168000000,554351000,157300000,89100000,155630000,155600000,171132000,None,None,None,14743000,6400000,614000000,263100000,164900000,None,8000000,20423000,350900000,46277000,267800000,8000000,259800000,267800000,46900000,23600000,557600000,3300000,242900000,100000,40600000,UCTT
2020-12-31,USD,1102500000,545100000,200300000,200300000,180400000,145500000,557400000,159200000,84000000,331600000,160500000,171100000,None,None,None,18895000,5300000,551300000,201200000,121300000,None,7400000,19082000,350100000,42771000,276900000,7400000,261600000,276900000,26300000,23800000,532600000,3300000,217900000,100000,40600000,UCTT
2020-09-30,USD,1060300000,514100000,176100000,176100000,175300000,145500000,546200000,150500000,75100000,336600000,165500000,171100000,None,None,None,17150000,5200000,541800000,195300000,111400000,None,7500000,19605000,346500000,43300000,280100000,7500000,272600000,280100000,33500000,17500000,500100000,3300000,195400000,100000,39900000,UCTT
2020-06-30,USD,1102500000,565800000,214400000,214400000,193800000,138900000,549000000,148100000,68300000,341500000,170400000,171100000,None,None,None,18660000,5000000,626600000,226900000,140100000,None,19800000,19804000,399700000,45500000,329800000,7700000,322100000,329800000,39300000,19000000,470500000,3300000,171000000,100000,39900000,UCTT
2020-03-31,USD,1072200000,527900000,208100000,208100000,187000000,113200000,530400000,143400000,61900000,346500000,175400000,171100000,None,None,None,19617000,4900000,609400000,213000000,129300000,None,21700000,21774000,371800000,42200000,332200000,8300000,323900000,332200000,37000000,19100000,445900000,3300000,149700000,100000,39900000,UCTT
2019-12-31,USD,1019300000,467000000,162500000,162500000,172400000,112700000,536800000,145300000,56700000,351400000,180300000,171100000,None,None,None,19400000,5200000,566800000,210600000,133100000,None,22000000,22021000,331000000,42000000,301900000,8800000,283400000,301900000,30700000,18800000,436700000,3300000,140300000,100000,39900000,UCTT
2019-09-30,USD,1019300000,442910000,158690000,158690000,153549000,110388000,537693000,143719000,58832000,354966000,185409000,169557000,None,None,None,20283000,5953000,536151000,162647000,101008000,None,21086000,20591000,352683000,35387000,313185000,9013000,304172000,313185000,16496000,22112000,440964000,3337000,150634000,40000,39793220,UCTT
2019-06-30,USD,1008958000,454591000,168128000,168128000,164055000,None,507402000,144505000,53610000,357154000,190500000,166654000,None,None,None,24102000,5743000,554470000,154969000,97288000,None,7203000,18498000,373845000,36951000,338098000,7203000,330895000,338098000,19985000,21501000,439101000,3337000,150121000,40000,39399000,UCTT
2019-03-31,USD,1019300000,474100000,154774000,154774000,180299000,110971000,486052000,141082000,47308000,338879000,188653000,150226000,None,None,None,28056000,6091000,549716000,156693000,99204000,None,9686000,20240000,367891000,35686000,339496000,9686000,329810000,339496000,18337000,22247000,438090000,3337000,150323000,40000,39288237,UCTT
2018-12-31,USD,965500000,462900000,144100000,144145000,186100000,106956000,492385000,143500000,42500000,343733000,193500000,150200000,None,None,None,21088000,5200000,514500000,139300000,99000000,None,9671000,9671000,375191000,None,341220000,9671000,331549000,341220000,14800000,27800000,436300000,3300000,149700000,100000,39065935,UCTT
2018-09-30,USD,965477000,484847000,160340000,160340000,198578000,95056000,496867000,133746000,41193000,355049000,203180000,151869000,None,None,None,30873000,8072000,539884000,175623000,95178000,None,42818000,42818000,364261000,None,373802000,42818000,330984000,373802000,17962000,23409000,434778000,3337000,150826000,39000,39001184,UCTT
2018-06-30,USD,965477000,483439000,141146000,141146000,228570000,98608000,155239000,38769000,40994000,114640000,29392000,85248000,None,None,14000,15115000,1830000,204418000,188868000,113803000,None,54826000,54826000,9868000,None,54826000,54826000,None,54826000,10143000,None,439327000,3337000,156823000,39000,38926652,UCTT
2018-03-31,USD,680837000,521048000,162365000,162365000,261798000,83660000,154757000,36839000,39727000,115737000,30489000,85248000,None,None,24000,13225000,2181000,261301000,245492000,169592000,None,54779000,54779000,10017000,None,54779000,54779000,None,54779000,9441000,None,419536000,3337000,137863000,39000,38721506,UCTT
