fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,183332460,SIFY
2024-09-30,INR,80806158000,29220228000,4477364000,4477364000,3375147000,None,51585930000,None,None,581833000,581833000,None,None,1206893000,2669395000,1438735000,None,60454837000,27153891000,None,None,None,8073553000,33300946000,3223398000,26905486000,7719432000,None,37848316000,None,52113000,20351321000,None,-6866666000,4346136000,183332460,SIFY
2024-03-31,INR,70982296000,5394189000,-5394189001,-5394189001,3393317000,None,-5394189000,None,None,641862000,641862000,0,None,1203862000,10788378001,5235781000,None,-24029666000,23414005000,None,None,None,7317300000,-24029666000,3042839000,17608315000,6937449000,None,27588603000,1868411000,53945000,24029666000,None,-6745965000,1846146000,183332460,SIFY
2023-12-31,INR,68531034000,28685738000,3856138000,3856138000,2894901000,None,39845296000,None,None,584682000,584682000,None,None,None,7712276000,9465510000,None,46516697000,25981817000,None,None,None,7901773000,20534880000,None,None,None,None,26369359000,None,None,22014337000,None,-6770047000,1844033000,182926830,SIFY
2023-09-30,INR,68531034000,3856138000,-3856138000,-3856138000,2894901000,None,-3856138000,None,None,584682000,584682000,None,None,1189175000,7712276000,5024580000,None,46516697000,25981817000,None,None,None,7901773000,20534880000,2839807000,16962550000,6567002000,None,26369359000,None,54933000,22014337000,None,-6770047000,1844033000,182926830,SIFY
2023-06-30,INR,57404139000,3650446000,-3650446000,-3650446000,None,None,-3650446000,None,None,None,None,None,None,None,7300892000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17145687999,None,None,None,185414826,SIFY
2023-03-31,INR,57404139000,22324038000,3650446000,3650446000,1941923000,None,35080101000,None,None,622688000,622688000,0,None,1044020000,0,2063482000,None,40258451000,22064903000,None,None,None,7246862000,18193548000,2451179000,13817634000,6661859000,None,22930672000,2379318000,55877000,17145688000,None,-6794901000,1841168000,182835369,SIFY
2022-12-31,INR,51722299000,1445726000,-1445726000,-1445726000,None,None,-1445726000,None,None,None,None,None,None,None,2891452000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14849520000,None,None,None,182742369,SIFY
2022-09-30,INR,51722299000,23112668000,1445726000,1445726000,3201561000,None,28609631000,23001700000,None,617400000,617400000,0,None,945438000,None,2325958000,None,36872779000,23639664000,None,None,None,8089976000,13233115000,2204510000,9067005000,7621524000,None,18893039000,2102718000,64788000,14849520000,None,-7083417000,1840898000,186264906,SIFY
2022-06-30,INR,47068377000,3781978000,-3781978000,-3781978000,None,None,-3781978000,None,None,None,None,None,None,None,7563956000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14476203000,None,None,None,182742369,SIFY
2022-03-31,INR,47068377000,22006338000,3781978000,3781978000,2407203000,None,25061837000,21107591000,None,634529000,634529000,0,None,476050000,None,1000,None,32592174000,21104334000,None,None,None,7975106000,11487840000,2207403000,7769122000,7483064000,None,17459589000,5316480000,60742000,14476203000,None,-7466624000,1840238000,182742369,SIFY
