fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,17535024000,640373000,640373000,640373000,None,None,2754719000,None,None,2372351000,1404508000,967843000,14881590000,301115000,None,None,None,9100900000,794606000,None,None,None,None,147461000,None,8039002000,None,None,8039002000,197612000,119831000,8429695000,None,-3203974000,219000,218848844,WPC
2024-09-30,USD,17631576000,818194000,818194000,818194000,-1167000,None,2680165000,None,None,2380700000,1401435000,979265000,14711546000,299465000,None,29785000,None,9045630000,786372000,None,None,None,7261000,160503000,None,7972821000,None,None,7972821000,196025000,125934000,8579458000,None,-3056708000,219000,218847015,WPC
2024-06-30,USD,17769285000,1085967000,1085967000,1085967000,-602999,None,2710260000,None,None,2354040000,1380836000,973204000,14448892000,356220000,603000,7743000,None,9129786000,742912000,None,None,None,602952000,155716000,None,8102448000,None,None,8102448000,389815000,128710000,8632879000,None,-2975236000,219000,218831869,WPC
2024-03-31,USD,17611507000,776966000,776966000,776966000,-909999,None,2749519000,None,None,2393851000,1419799000,974052000,14437892000,355668000,910000,-778191000,None,8932332000,768780000,None,None,None,1164157000,158820000,None,7873215000,None,None,7873215000,192948000,131517000,8673057000,None,-2926085000,219000,218823907,WPC
2023-12-31,USD,17976783000,633860000,633860000,633860000,668806000,None,2866680000,None,None,2439285000,1460996000,978289000,15268160000,354261000,995000,37122000,None,9269786000,808082000,None,None,None,1134088000,180700000,None,8144182000,None,None,8144182000,192332000,136872000,8700435000,None,-2891424000,219000,218671874,WPC
2023-09-30,USD,18630239000,136438000,136438000,136438000,-3287999,None,3070126000,11174571000,None,2718589000,1684406000,1034183000,16268268000,351537000,3288000,-136438000,None,9484988000,872296000,None,None,None,111174000,171929000,None,8287714000,None,None,8287714000,233331000,153049000,9134361000,None,-2616638000,214000,213925817,WPC
2023-06-30,USD,19076325000,204103000,204103000,204103000,-3843000,None,3174976000,11519953000,None,2834691000,1797725000,1036966000,16680311000,340285000,3843000,-204103000,None,9829393000,876291000,None,None,None,278231000,179449000,None,8615925000,None,None,8615925000,232461000,157728000,9230573000,None,-2510816000,214000,213901170,WPC
2023-03-31,USD,18832407000,147939000,147939000,147939000,-2045999,None,3120215000,12572895000,None,2779062000,1741243000,1037819000,16058615000,341153000,2046000,-147939000,None,9513045000,911014000,None,None,None,325558000,181935000,None,8258248000,None,None,8258248000,231530000,161848000,9301581000,None,-2425031000,214000,213890620,WPC
2022-12-31,USD,18102035000,167996000,167996000,167996000,-2693000,None,3207378000,11165692000,None,2826478000,1789066000,1037412000,15816400000,327502000,771761000,-168915000,None,9093391000,852100000,None,None,None,456708000,178959000,None,7877748000,None,None,7877748000,-407410000,184584000,8993646000,None,-2486633000,211000,210620949,WPC
2022-09-30,USD,17774842000,186417000,186417000,186417000,-2571999,None,3132372000,10881786000,None,2834707000,1811536000,1023171000,15418553000,297665000,781345000,38578000,None,8960945000,818441000,None,None,None,96744000,174276000,None,7783343000,None,None,7783343000,-46718000,184885000,8799205000,None,-2470261000,208000,208032718,WPC
