fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,43827000,43827000,37903000,37903000,900000,4557000,None,None,None,None,None,None,None,None,None,529000,None,48420000,3972000,1434000,None,None,None,50000,None,None,None,None,None,2538000,44448000,-4593000,None,-755612000,5000,4571229,CARA
2024-09-30,USD,51329000,47912000,37061000,42036000,625000,1468000,3417000,3417000,None,None,None,None,4975000,None,4975000,3882000,None,50622000,10039000,2541000,None,None,3417000,286000,3417000,None,None,None,3417000,4081000,40583000,707000,None,-747933000,54000,54846639,CARA
2024-06-30,USD,72495000,63859000,49239000,56618000,1644000,1939000,8636000,3490000,None,None,None,None,7379000,None,7379000,3777000,None,60897000,13901000,6755000,None,None,336000,10299000,7488000,None,None,None,7488000,6810000,39676000,11598000,None,-735457000,54000,54837764,CARA
2024-03-31,USD,90099000,81225000,46996000,69773000,2741000,3081000,8874000,3548000,None,None,None,None,22777000,None,22777000,5790000,None,60296000,15095000,4978000,None,None,220000,7524000,7045000,None,None,None,45421000,9897000,38376000,29803000,None,-715441000,54000,54667079,CARA
2023-12-31,USD,125844000,116158000,51775000,100758000,2821000,4156000,9686000,3322000,1667000,None,None,None,48983000,None,48983000,8562000,None,68759000,25592000,11583000,None,None,None,6088000,6088000,None,None,None,43167000,14009000,37079000,57085000,None,-684745000,5000,54480704,CARA
2023-09-30,USD,115338000,100603000,62875000,83288000,3266000,5962000,9988000,1380000,None,None,None,None,20413000,4747000,20413000,13066000,None,29696000,22881000,7978000,None,None,994000,6815000,7312000,None,None,None,7312000,13909000,None,85642000,None,-652408000,54000,54471829,CARA
2023-06-30,USD,134389000,124736000,58249000,101744000,3420000,11661000,2600000,308000,None,None,None,None,43495000,7053000,43495000,16081000,None,25457000,25457000,12122000,None,None,982000,None,982000,None,None,None,982000,24475000,None,108932000,None,-624376000,54000,54068806,CARA
2023-03-31,USD,153276000,142659000,47391000,123357000,3515000,7753000,1543000,368000,None,None,None,None,75966000,9074000,75966000,18300000,None,16678000,16678000,4424000,None,None,1456000,1456000,1456000,None,None,None,1456000,10798000,None,136598000,None,-592897000,54000,53974352,CARA
2022-12-31,USD,182237000,168910000,63741000,156749000,2383000,4942000,1977000,426000,1409000,None,None,None,93008000,11350000,93008000,16675000,None,23458000,23458000,9604000,None,None,1918000,11522000,1918000,None,None,None,1918000,11936000,None,158779000,None,-566232000,53000,53797341,CARA
2022-09-30,USD,213509000,186780000,42806000,179528000,1835000,11222000,2813000,487000,None,None,None,None,136722000,23916000,136722000,18562000,None,28689000,28192000,15218000,None,None,1876000,497000,2373000,None,None,None,2373000,11098000,None,184820000,None,-535893000,53000,53733607,CARA
