fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,82442000,61682000,58514000,58514000,None,None,24373000,16554000,3160000,None,None,None,None,None,None,3168000,3899000,52810000,21588000,4243000,None,1326000,1845000,31222000,3832000,64500000,1326000,27345000,64500000,7132000,564000,29632000,48000,-340221000,2915000,291367558,OCGN
2024-09-30,USD,61936000,40673000,38696000,38696000,None,None,21263000,17130000,2571000,None,None,None,None,None,None,1977000,3828000,21306000,15762000,1494000,None,1316000,1793000,5544000,3896000,1571000,1316000,1571000,6783000,12475000,554000,40630000,48000,-326341000,2904000,290262752,OCGN
2024-06-30,USD,40542000,18617000,15697000,15697000,None,None,21925000,17474000,1966000,None,None,None,None,None,None,2920000,4149000,23615000,17972000,3391000,None,1306000,2228000,5643000,4007000,1552000,1306000,1552000,6865000,3573000,545000,16927000,48000,-313371000,2576000,257421124,OCGN
2024-03-31,USD,51794000,29998000,26375000,26375000,None,None,21796000,17654000,1397000,None,None,None,None,None,None,3623000,4142000,21533000,16050000,1731000,None,1296000,2474000,5483000,4003000,1533000,1296000,1533000,6832000,2233000,536000,30261000,48000,-298091000,2575000,257325264,OCGN
2023-12-31,USD,64547000,42971000,39462000,39462000,None,None,25520000,17290000,1230000,None,None,None,None,None,None,3509000,4286000,23983000,17089000,3172000,None,None,574000,6894000,4141000,2800000,0,2800000,6941000,2818000,527000,40564000,48000,-286167000,2567000,256566804,OCGN
2023-09-30,USD,74687000,56558000,53477000,53477000,None,None,18129000,14469000,1059000,None,None,None,None,None,None,3081000,3660000,24886000,19730000,2921000,None,1276000,2356000,5156000,3704000,1495000,1276000,1495000,6475000,5859000,497000,49801000,48000,-266603000,2566000,256499987,OCGN
2023-06-30,USD,88976000,73452000,70578000,70578000,None,None,15524000,11720000,893000,None,None,None,None,None,None,2874000,3804000,29734000,24499000,3881000,None,1266000,1792000,5235000,3834000,1472000,1266000,1472000,6572000,7787000,455000,59242000,48000,-252441000,2566000,256487052,OCGN
2023-03-31,USD,96299000,84401000,68259000,76721000,None,None,11898000,7952000,787000,None,None,None,8462000,None,8462000,7680000,3946000,31398000,26582000,8092000,None,1256000,1768000,4816000,3961000,1058000,1256000,1058000,6275000,5823000,309000,64901000,48000,-229516000,2265000,226427193,OCGN
2022-12-31,USD,108632000,98492000,77563000,90934000,None,None,14050000,6053000,621000,None,None,None,13371000,None,13371000,7558000,4087000,34651000,28531000,8062000,None,None,498000,6120000,4085000,2289000,0,2289000,6374000,-1321000,244000,73981000,48000,-213018000,2217000,221599682,OCGN
2022-09-30,USD,116239000,107497000,101602000,101602000,None,None,12782000,4517000,578000,None,None,None,None,None,None,5895000,4225000,30552000,24523000,6460000,None,None,443000,6029000,4207000,2265000,0,2265000,6472000,8004000,0,85687000,48000,-191079000,2168000,216688437,OCGN
