fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,7037692000,911733000,10748000,10748000,110739000,740584000,5595582000,4667508000,2206947000,399244000,97285000,301959000,240368000,240368000,None,30858000,55102000,5521909000,858755000,491070000,123782000,None,None,4957432000,None,4120250000,None,4107153000,4120250000,367685000,538200000,1515783000,None,None,None,122464000,GEL
2024-09-30,USD,7058631000,925349000,12964000,12964000,110687000,745608000,5598148000,4632466000,2143320000,444030000,142071000,301959000,245288000,245288000,-1788000,37286000,49187000,5464243000,897035000,538980000,130948000,None,12700000,4358109000,None,4021735000,None,3600000000,4021735000,358055000,541874000,1594388000,None,-1184960000,371371000,122464000,GEL
2024-06-30,USD,6951302000,865616000,13695000,13695000,106327000,687985000,5549283000,4575133000,2090138000,443707000,141748000,301959000,252142000,252142000,None,38805000,44960000,5306321000,793920000,418666000,138594000,None,12300000,4314370000,None,3949394000,None,3500000000,3949394000,362954000,557857000,1644981000,None,-428811999,428812000,122464000,GEL
2024-03-31,USD,6945258000,879852000,7047000,7047000,126645000,668744000,5527320000,4547576000,2034076000,443576000,141617000,301959000,257021000,257021000,None,49612000,39346000,5256816000,835081000,473263000,131639000,None,12000000,4144003000,None,3848602000,None,3200000000,3848602000,349818000,567094000,1688442000,None,-1680322000,490787000,122464000,GEL
2023-12-31,USD,7018778000,964050000,9234000,9234000,135231000,759547000,5515067000,4528301000,1972596000,443496000,141537000,301959000,263829000,263829000,None,41234000,38241000,5308001000,967447000,588924000,124194000,None,29869000,4323991000,None,3764464000,None,3200000000,3764464000,378523000,570197000,1710777000,None,-519697999,519698000,122463000,GEL
2023-09-30,USD,6938442000,1091545000,21101000,21101000,126946000,871298000,5305212000,4322632000,1925879000,443662000,141703000,301959000,270294000,270294000,None,53396000,38658000,5186769000,1023713000,660577000,100340000,None,5127000,3863949000,None,3612801000,None,2900000000,3612801000,363136000,541373000,1751673000,None,-1387317000,547622000,122521000,GEL
2023-06-30,USD,6669459000,965694000,11506000,11506000,117852000,774086000,5160792000,4183702000,1875840000,440239000,138280000,301959000,274233000,274233000,None,43446000,39439000,4931784000,857980000,524268000,88962000,None,5800000,3762629000,None,3546272000,None,2900000000,3546272000,333712000,516143000,1737675000,None,-1397093000,531291000,122579000,GEL
2023-03-31,USD,6586460000,952795000,18086000,18086000,121328000,748538000,5089424000,4116942000,1818018000,429420000,127461000,301959000,279658000,279658000,None,46123000,50601000,4845802000,805246000,518822000,79296000,None,3000000,3715854000,None,3535527000,None,2900000000,3535527000,286424000,490860000,1740658000,None,-1415153000,523244000,122579000,GEL
2022-12-31,USD,6365992000,853047000,7930000,7930000,78143000,721567000,4967823000,4096573000,1768465000,429279000,127320000,301959000,284486000,284486000,None,26770000,32208000,4590530000,709107000,427961000,66565000,None,17978000,3712983000,None,3464154000,None,2700000000,3464154000,245190000,400617000,1775462000,None,-1453072000,567277000,122579000,GEL
2022-09-30,USD,6169539000,726430000,5848000,5848000,92907000,575927000,4896934000,4020324000,1711306000,429160000,127201000,301959000,285417000,285417000,None,33111000,33745000,4411349000,645317000,378367000,52264000,None,2975074000,3801634000,None,3377328000,None,3377328000,3377328000,266950000,373397000,1758190000,None,-1459524000,562373000,122579000,GEL
2022-06-30,USD,5971460000,605091000,10070000,10070000,91834000,453502000,4819298000,3937675000,1661837000,428659000,126700000,301959000,287748000,287748000,None,31239000,31740000,4290804000,509455000,256086000,38267000,None,2923022000,3807718000,None,3325226000,None,3325226000,3325226000,253369000,441226000,1680656000,None,72418000,596059000,122579000,GEL
2022-03-31,USD,6019199000,669599000,9547000,9547000,84094000,531791000,4801615000,3911770000,1607285000,428742000,126783000,301959000,290005000,290005000,None,39162000,34712000,4076093000,597205000,365935000,20913000,None,None,3497386000,None,3026803000,None,3026803000,3026803000,231270000,437609000,1943106000,None,-1393383000,597783000,122579000,GEL
2021-12-31,USD,5905801000,542484000,19987000,19987000,77958000,400334000,4814312000,3912185000,1551855000,429022000,127063000,301959000,294050000,294050000,None,39200000,38259000,3925666000,496939000,264316000,21647000,None,19966000,3590255000,None,2979505000,None,3000000000,2979505000,210038000,434925000,1980135000,None,-16783000,641313000,122579000,GEL
2021-09-30,USD,5826326000,481683000,10407000,10407000,87220000,321637000,4794643000,3890684000,1494832000,429107000,127148000,301959000,296202000,296202000,None,57330000,38623000,4172524000,378119000,176091000,22476000,None,2988000,3814025000,None,3359577000,None,2900000000,3359577000,199040000,420881000,1653802000,None,-1411423000,621308000,122579000,GEL
2021-06-30,USD,5963487000,619721000,24205000,24205000,78327000,433310000,4792807000,3874647000,1437510000,429906000,127947000,301959000,302940000,302940000,None,61796000,41301000,4299163000,520003000,301676000,21245000,None,2669000,3797736000,None,3343142000,None,3000000000,3343142000,215658000,422299000,1664324000,None,-1469393000,679278000,122579000,GEL
2021-03-31,USD,5949613000,644143000,18449000,18449000,72427000,473929000,4756981000,3825124000,1381384000,429807000,127848000,301959000,310024000,310024000,None,64000000,39141000,4247934000,454094000,257728000,22036000,None,2671262000,3813027000,None,3370262000,None,2700000000,3370262000,196366000,410189000,1701679000,None,-1548146000,758031000,122579000,GEL
2020-12-31,USD,5933619000,580169000,21282000,21282000,99877000,392465000,4812940000,3851334000,1322141000,430701000,128742000,301959000,319068000,319068000,None,60809000,45847000,4183462000,383411000,198433000,22822000,None,48200000,3971975000,None,3393716000,None,2700000000,3393716000,184978000,393018000,1750157000,None,-1671813000,829326000,122579000,GEL
2020-09-30,USD,5953350000,516592000,36504000,36504000,89811000,247819000,4903550000,3913749000,1295654000,431137000,129178000,301959000,321541000,321541000,69370000,65576000,57426000,4083865000,333602000,151762000,23949000,None,2373928000,3771192000,None,3358728000,None,3358728000,3358728000,181840000,378870000,1869485000,None,-1775789000,951554000,122579000,GEL
2020-06-30,USD,6069437000,472790000,28020000,28020000,109531000,238300000,5070639000,3950907000,1238006000,433928000,131969000,301959000,322412000,322412000,None,79458000,66625000,4137690000,303657000,118606000,24678000,None,None,3855630000,None,3432576000,None,3432576000,3432576000,185051000,388687000,1931747000,None,-1849266000,1018342000,122579000,GEL
2020-03-31,USD,6434458000,496880000,18137000,18137000,70161000,315645000,5419993000,4256491000,1311219000,438030000,136071000,301959000,327942000,327942000,None,69565000,79113000,4143786000,324809000,151868000,25359000,None,None,3841353000,None,3477400000,None,3440571000,3477400000,172941000,366281000,2290672000,None,-2191211000,1382126000,122579000,GEL
