fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,20235000000,5232000000,1367000000,1367000000,2168000000,-26000000,15201000000,11973000000,14266000000,1336000000,416000000,920000000,736000000,736000000,None,299000000,830000000,8795000000,3373000000,None,None,95000000,37000000,5449000000,151000000,4109000000,95000000,None,3822000000,511000000,526000000,11347000000,1446000000,7219000000,288000000,225177000,X
2024-09-30,USD,20633000000,5766000000,1773000000,1773000000,2039000000,-40000000,14867000000,11665000000,14191000000,1341000000,421000000,920000000,None,830000000,-32000000,305000000,913000000,8962000000,3452000000,None,None,163000000,239000000,5533000000,89000000,3890000000,163000000,None,3890000000,376000000,535000000,11578000000,1447000000,7319000000,288000000,225095000,X
2024-06-30,USD,20416000000,5950000000,2031000000,2031000000,2020000000,-40000000,14466000000,11222000000,13926000000,1346000000,426000000,920000000,None,809000000,None,221000000,963000000,8930000000,3456000000,None,None,162000000,242000000,5497000000,98000000,3890000000,162000000,None,3890000000,664000000,542000000,11393000000,1442000000,7211000000,288000000,224893000,X
2024-03-31,USD,20448000000,6421000000,2221000000,2221000000,2157000000,-39000000,14027000000,10807000000,13750000000,1351000000,431000000,920000000,None,785000000,None,321000000,941000000,9156000000,3748000000,None,None,159000000,241000000,5431000000,106000000,3897000000,159000000,None,3897000000,654000000,516000000,11199000000,1441000000,7040000000,288000000,224099000,X
2023-12-31,USD,20451000000,6943000000,2948000000,2948000000,2128000000,-38000000,13684000000,10393000000,13582000000,1356000000,436000000,920000000,742000000,742000000,19000000,319000000,838000000,9311000000,3948000000,None,None,142000000,99000000,5386000000,137000000,3899000000,142000000,None,3899000000,799000000,497000000,11047000000,1418000000,6880000000,286000000,223111000,X
2023-09-30,USD,20395000000,7395000000,3222000000,3222000000,2304000000,-39000000,13000000000,9911000000,13186000000,1367000000,447000000,920000000,None,863000000,None,328000000,711000000,9298000000,3801000000,None,None,98000000,98000000,5520000000,79000000,3906000000,98000000,None,3906000000,944000000,439000000,11004000000,1402000000,6971000000,285000000,223109000,X
2023-06-30,USD,20309000000,7835000000,3080000000,3080000000,2540000000,-40000000,12474000000,9436000000,13029000000,1377000000,457000000,920000000,None,832000000,None,351000000,668000000,9491000000,4072000000,None,None,98000000,98000000,5442000000,90000000,3941000000,98000000,None,3941000000,405000000,461000000,10725000000,1376000000,6683000000,285000000,225538000,X
2023-03-31,USD,19540000000,7548000000,2837000000,2837000000,2541000000,-38000000,11992000000,8875000000,12931000000,1387000000,467000000,920000000,None,830000000,None,362000000,727000000,9145000000,4015000000,None,None,91000000,91000000,5153000000,95000000,3703000000,91000000,None,3703000000,749000000,509000000,10302000000,1301000000,6217000000,285000000,227332000,X
2022-12-31,USD,19458000000,7866000000,3504000000,3504000000,2359000000,1635000000,11718000000,8492000000,12730000000,1398000000,478000000,920000000,818000000,818000000,None,368000000,675000000,9147000000,3959000000,None,None,63000000,38000000,5212000000,98000000,3701000000,63000000,None,3701000000,870000000,504000000,10218000000,1204000000,6030000000,283000000,232400000,X
2022-09-30,USD,19958000000,8452000000,3364000000,3364000000,2759000000,2035000000,11506000000,7978000000,12459000000,1408000000,488000000,920000000,None,832000000,None,294000000,1011000000,9428000000,4162000000,None,None,59000000,59000000,5290000000,163000000,3702000000,59000000,None,3702000000,235000000,499000000,10437000000,1054000000,5867000000,282000000,237094000,X
2022-06-30,USD,19858000000,9035000000,3035000000,3035000000,3014000000,2602000000,10823000000,7443000000,12398000000,1417000000,497000000,920000000,None,778000000,None,384000000,956000000,9567000000,4568000000,None,None,54000000,107000000,5023000000,172000000,3712000000,54000000,None,3712000000,1074000000,506000000,10198000000,877000000,5390000000,282000000,257267000,X
2022-03-31,USD,19224000000,8380000000,2866000000,2866000000,2663000000,2415000000,10844000000,7416000000,12549000000,1429000000,509000000,920000000,None,727000000,None,436000000,1016000000,9433000000,4405000000,None,None,60000000,60000000,5052000000,183000000,3777000000,60000000,None,3777000000,1002000000,573000000,9698000000,477000000,4425000000,282000000,261453000,X
2021-12-31,USD,17816000000,7152000000,2522000000,2522000000,2210000000,2089000000,10765000000,7254000000,12422000000,1439000000,519000000,920000000,663000000,663000000,-34000000,331000000,984000000,8713000000,3852000000,None,None,28000000,12000000,4885000000,76000000,3702000000,28000000,None,3702000000,884000000,505000000,9010000000,334000000,3534000000,280000000,269041000,X
2021-09-30,USD,17333000000,6799000000,2044000000,2044000000,2086000000,2403000000,10534000000,7380000000,12500000000,1436000000,527000000,909000000,None,628000000,628000000,266000000,755000000,9325000000,4030000000,None,None,61000000,61000000,5318000000,148000000,4272000000,61000000,None,3996000000,427000000,473000000,7916000000,184000000,2480000000,279000000,270175000,X
2021-06-30,USD,16084000000,5638000000,1329000000,1329000000,1914000000,2010000000,10446000000,7375000000,12382000000,1442000000,533000000,909000000,None,572000000,572000000,231000000,726000000,10141000000,4451000000,None,None,763000000,763000000,5713000000,201000000,4803000000,763000000,None,5265000000,444000000,488000000,5851000000,183000000,480000000,279000000,269872000,X
2021-03-31,USD,14689000000,4250000000,753000000,753000000,1750000000,1619000000,10439000000,7563000000,12347000000,1448000000,539000000,909000000,None,545000000,None,128000000,537000000,9969000000,3144000000,None,None,45000000,45000000,6848000000,161000000,5787000000,45000000,None,5527000000,286000000,535000000,4627000000,182000000,-532000000,279000000,249351000,X
2020-12-31,USD,12059000000,4432000000,1985000000,1985000000,1402000000,994000000,7700000000,5444000000,12260000000,133000000,129000000,4000000,1143000000,1143000000,1177000000,51000000,507000000,8180000000,2656000000,None,None,192000000,176000000,5547000000,65000000,5115000000,192000000,None,4806000000,558000000,333000000,3786000000,175000000,-623000000,229000000,220586000,X
2020-09-30,USD,11731000000,4244000000,1696000000,1696000000,1398000000,1099000000,7524000000,5430000000,12047000000,131000000,131000000,None,None,1286000000,1286000000,51000000,305000000,8227000000,2463000000,None,None,262000000,322000000,5787000000,234000000,4628000000,262000000,None,4804000000,386000000,413000000,3449000000,175000000,-671000000,229000000,220402000,X
2020-06-30,USD,12551000000,4924000000,2300000000,2300000000,1634000000,939000000,7669000000,5410000000,11859000000,132000000,132000000,None,None,1376000000,None,51000000,326000000,8897000000,2141000000,None,None,94000000,152000000,6779000000,243000000,5510000000,94000000,None,5510000000,414000000,497000000,3617000000,175000000,-438000000,229000000,175327000,X
2020-03-31,USD,12366000000,4686000000,1350000000,1350000000,2075000000,1172000000,7802000000,5407000000,11724000000,134000000,134000000,None,None,1421000000,None,89000000,324000000,8640000000,2777000000,None,None,99000000,99000000,5693000000,74000000,4621000000,99000000,None,4621000000,220000000,464000000,3725000000,175000000,151000000,179000000,170224000,X
2019-12-31,USD,11608000000,3813000000,749000000,749000000,1785000000,956000000,7872000000,5447000000,11630000000,150000000,150000000,None,1275000000,1275000000,None,102000000,295000000,7515000000,2625000000,None,None,14000000,14000000,4732000000,51000000,3575000000,14000000,None,3575000000,585000000,550000000,4092000000,173000000,544000000,179000000,170026000,X
2019-09-30,USD,10917000000,4042000000,476000000,476000000,2071000000,1183000000,6524000000,5310000000,11415000000,152000000,152000000,None,None,576000000,None,95000000,138000000,6717000000,2850000000,None,None,67000000,3000000,3692000000,47000000,2452000000,56000000,None,2455000000,189000000,265000000,4199000000,173000000,1221000000,179000000,170801000,X
2019-06-30,USD,11291000000,4547000000,651000000,651000000,2166000000,1420000000,6429000000,5233000000,11351000000,154000000,154000000,None,None,550000000,None,92000000,137000000,6979000000,3223000000,None,None,70000000,8000000,3572000000,48000000,2298000000,54000000,None,2306000000,204000000,279000000,4311000000,155000000,1314000000,179000000,171992000,X
2019-03-31,USD,11152000000,4630000000,676000000,676000000,2133000000,1489000000,5933000000,4989000000,11221000000,156000000,156000000,None,None,535000000,None,92000000,181000000,6916000000,3140000000,None,None,66000000,66000000,3613000000,32000000,2295000000,66000000,None,2295000000,194000000,299000000,4235000000,126000000,1255000000,178000000,173241000,X
2018-12-31,USD,10982000000,4830000000,1000000000,1000000000,2092000000,1435000000,5783000000,4865000000,11143000000,158000000,158000000,None,489000000,489000000,None,79000000,134000000,6779000000,3197000000,None,None,65000000,65000000,3604000000,None,2353000000,65000000,None,2418000000,152000000,272000000,4202000000,78000000,1212000000,177000000,176087000,X
2018-09-30,USD,10569000000,5068000000,1344000000,1344000000,1950000000,1463000000,5521000000,4643000000,11055000000,160000000,160000000,None,None,508000000,4000000,101000000,134000000,6627000000,3136000000,None,None,4000000,4000000,3513000000,None,2478000000,4000000,None,2478000000,182000000,320000000,3941000000,3000000,629000000,177000000,177250000,X
2018-06-30,USD,10058000000,4812000000,1231000000,1231000000,1848000000,1430000000,5266000000,4401000000,10977000000,162000000,162000000,None,None,498000000,5000000,77000000,129000000,6452000000,2902000000,None,None,4000000,4000000,3572000000,None,2517000000,4000000,None,2517000000,181000000,311000000,3605000000,1000000,347000000,177000000,177027000,X
2018-03-31,USD,10026000000,4830000000,1372000000,1372000000,1824000000,1347000000,5220000000,4357000000,10941000000,165000000,165000000,None,None,491000000,6000000,68000000,127000000,6587000000,2959000000,None,None,281000000,281000000,3650000000,None,2546000000,281000000,None,2546000000,178000000,323000000,3438000000,1000000,142000000,177000000,176157000,X
