fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,10650923000,68916000,68916000,68916000,None,None,2387773000,1143468000,None,930467000,930467000,0,9932640000,477226000,None,167854000,None,5345049000,223793000,None,None,None,None,5121256000,296845000,4662771000,None,None,4662771000,223793000,161640000,5234861000,None,374309000,3505000,350532000,HR
2024-09-30,USD,11244585000,22801000,22801000,22801000,None,None,2589556000,1195116000,None,718343000,718343000,0,10436574000,417084000,-2094000,156339700,None,5645238000,301812000,None,None,None,305558000,5343426000,301812000,4957796000,549344000,None,4957796000,-3746000,180283000,5515426000,None,481155000,3558000,355834000,HR
2024-06-30,USD,11803627000,41765000,41765000,41765000,None,None,2689079000,1287532000,None,764730000,764730000,0,10978330000,374841000,None,34530000,None,5828935000,447689000,None,None,None,305800000,5381246000,305800000,5148153000,250000000,None,5148153000,-195884000,177293000,5887142000,None,-3463515000,3643000,364327000,HR
2024-03-31,USD,12280924000,26172000,26172000,26172000,None,None,2742901000,1342895000,None,816303000,816303000,0,11519188000,309754000,None,30968000,None,5773906000,283872000,None,None,None,120000000,5490034000,303992000,5108279000,120000000,None,5108279000,700000,197763000,6415895000,None,-3202241000,3815000,381502000,HR
2023-12-31,USD,12637131000,25699000,25699000,25699000,None,None,3250972000,1343265000,None,1571832000,1321302000,250530000,11661950000,311511000,None,125289000,None,5714349000,562087000,None,None,None,2182000,5156130000,304217000,4994859000,349798000,None,4994859000,90041000,202984000,6822662000,None,-2772999000,3810000,380964000,HR
2023-09-30,USD,13103728000,24668000,24668000,24668000,None,None,3177836000,1387821000,None,1140803000,890273000,250530000,12030579000,325453000,None,-179668000,None,5994945000,444761000,None,None,None,236000000,5550184000,347406000,5227413000,236000000,None,5227413000,208761000,211365000,7003700000,None,-2614817000,3809000,380860000,HR
2023-06-30,USD,13394347000,35904000,35904000,35904000,None,None,3257481000,1424453000,None,1172559000,922029000,250530000,12378772000,327245000,None,-35904000,None,6108443000,550369000,None,None,None,354000000,5558074000,352108000,5340272000,354000000,None,5340272000,196369000,219694000,7179399000,None,-2428770000,3808000,380858000,HR
2023-03-31,USD,13568884000,49941000,49941000,49941000,None,None,3266493000,1412805000,None,1189830000,929008000,260822000,12541077000,327746000,None,-350828000,None,6102045000,71453000,None,90979000,None,934222000,5946558000,352830000,5361699000,934222000,None,5361699000,-904842000,232029000,7358628000,None,-2227820000,3808000,380816000,HR
2022-12-31,USD,13849631000,60961000,60961000,60961000,1,None,3778979000,1439798000,None,1927898000,1704698000,223202000,12954689000,327248000,120236000,-304139000,None,6167799000,50037000,None,87325000,None,349114000,5488904000,352834000,5351827000,349114000,None,5351827000,187118000,127074000,7571076000,None,-2022507000,3806000,380590000,HR
2022-09-30,USD,14195443000,57583000,57583000,57583000,None,None,3216472000,1449550000,None,1117805000,968914000,148891000,13139431000,327752000,118919000,270127000,None,6356417000,27644000,None,60675000,None,190600000,5863480000,341218000,5570139000,190600000,None,5570139000,240358000,142723000,7727213000,None,-1868673000,3806000,380572000,HR
2022-06-30,USD,4548877000,34312000,34312000,34312000,None,None,793291000,456306000,None,4458119000,4458119000,None,4179161000,210781000,None,-34312000,None,2371010000,574710000,None,None,None,490500000,1796300000,156943000,2063755000,490500000,None,2063755000,84210000,66102000,2177867000,None,-1824925000,1516000,151637000,HR
