fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,4239983000,3295285000,966428000,2694504000,78509000,405308000,944698000,502784000,270364000,None,None,None,1789009000,None,1728076000,116964000,65310000,4172895000,1186272000,88415000,110962000,None,41886000,1652270000,271427000,1024621000,None,1024621000,1024621000,1000490000,398108000,67088000,None,-7287748000,1293000,129294000,ALNY
2024-09-30,USD,4205039000,3355424000,1099920000,2780235000,75987000,353852000,849615000,506997000,None,None,None,None,1681177000,None,1680315000,153672000,77618000,4172685000,1220663000,70805000,72042000,None,42144000,1618173000,278174000,1023654000,None,1023654000,1023654000,1036684000,357477000,32354000,None,-7203985000,1289000,128841000,ALNY
2024-06-30,USD,4009634000,3172856000,968492000,2624649000,83981000,309481000,836778000,517159000,None,None,None,None,1688883000,None,1656157000,154745000,71925000,4012701000,1055251000,73980000,71411000,None,103619000,1614870000,281008000,1022688000,None,1022688000,1022688000,808643000,350428000,-3067000,None,-7092415000,1281000,128021000,ALNY
2024-03-31,USD,3824386000,2988607000,681879000,2371282000,93988000,321377000,835779000,523460000,None,None,None,None,1734915000,None,1689403000,201960000,67461000,4043658000,941709000,78148000,262356000,None,87846000,1765057000,279501000,1021732000,None,1021732000,1021732000,698865000,319990000,-219272000,None,-7075526000,1265000,126463000,ALNY
2023-12-31,USD,3829880000,2982697000,812688000,2439382000,89146000,327787000,847183000,526057000,223076000,697784000,697784000,None,1649675000,None,1626694000,126382000,61902000,4050524000,967786000,55519000,581691000,None,96501000,1760490000,284611000,1020776000,None,1020776000,1020776000,713013000,308438000,-220644000,None,-7009591000,1259000,125794000,ALNY
2023-09-30,USD,3839073000,2985452000,1033024000,2406278000,95771000,325445000,853621000,525591000,None,None,None,None,1380951000,None,1373254000,157958000,75155000,4004939000,949785000,73840000,273226000,None,41516000,1744340000,289227000,1019809000,None,1019809000,1019809000,757289000,280734000,-165866000,None,-6871721000,1255000,125454000,ALNY
2023-06-30,USD,3402396000,2524047000,657800000,2057507000,100453000,220635000,878349000,527474000,None,None,None,None,1380383000,None,1399707000,145452000,92686000,3810527000,788639000,59746000,248768000,None,42074000,1723442000,295490000,1018843000,None,1018843000,1018843000,632180000,257054000,-408131000,None,-7019474000,1250000,124901000,ALNY
2023-03-31,USD,3391940000,2541018000,672245000,2070675000,131879000,219434000,850922000,523032000,None,None,None,None,1376762000,None,1398430000,119030000,63453000,3651180000,673391000,62237000,227051000,None,43055000,1692589000,302454000,1017887000,None,1017887000,1017887000,532305000,224046000,-259240000,None,-6743450000,1243000,124241000,ALNY
2022-12-31,USD,3546359000,2692247000,866394000,2192406000,128962000,237963000,854112000,523494000,173450000,None,None,None,1411133000,None,1326012000,132916000,66092000,3704582000,767915000,98094000,471424000,None,41967000,1684652000,303306000,1016942000,None,1016942000,1016942000,585749000,212580000,-158223000,None,-6569349000,1240000,123925000,ALNY
2022-09-30,USD,3535255000,2690847000,1073228000,2265329000,115489000,184513000,844408000,514821000,None,None,None,None,1238128000,None,1192101000,125516000,61396000,3602893000,772791000,40572000,350763000,None,41581000,1598229000,307904000,1015975000,None,1015975000,1015975000,546430000,183001000,-67638000,None,-6361856000,1230000,122991000,ALNY
2022-06-30,USD,3330417000,2471638000,575558000,2110613000,88976000,142271000,858779000,508201000,None,None,None,None,1593728000,None,1535055000,129778000,77267000,3154377000,657685000,52418000,370280000,None,41236000,604658000,313252000,677723000,None,None,677723000,449739000,157301000,176040000,None,-5955936000,1210000,120992000,ALNY
2022-03-31,USD,3433545000,2589677000,534081000,2239563000,78516000,156533000,843868000,504389000,None,None,None,None,1727451000,None,1705482000,115065000,69821000,3032379000,605963000,54916000,368189000,None,41290000,555884000,318678000,676710000,None,None,676710000,377919000,120828000,401166000,None,-5678534000,1207000,120729000,ALNY
2021-12-31,USD,3643304000,2808576000,819975000,2435564000,86363000,198571000,834728000,501958000,140415000,None,None,None,1603615000,None,1615589000,111944000,60204000,3055101000,695710000,73426000,390470000,None,321895000,1208367000,321895000,675697000,None,675697000,675697000,494137000,98963000,588203000,None,-5438193000,1202000,120182000,ALNY
2021-09-30,USD,3472313000,2675362000,1093991000,2327865000,97899000,141064000,796951000,484941000,None,None,None,None,1171324000,None,1233874000,108534000,35267000,2716420000,610656000,40048000,368619000,None,40612000,539603000,326642000,433799000,None,None,433799000,414952000,76450000,755893000,None,-5179733000,1195000,119480000,ALNY
2021-06-30,USD,3509429000,2725163000,745767000,1900082000,84358000,146587000,784266000,470700000,None,None,None,None,1101782000,None,1154315000,94136000,34587000,2656067000,554648000,53079000,382798000,None,39362000,562583000,327921000,433151000,None,None,433151000,364063000,71633000,853362000,None,-4975219000,1186000,118596000,ALNY
2021-03-31,USD,3255269000,2470083000,379543000,1709537000,73940000,110626000,785186000,464572000,None,None,None,None,1329994000,None,1329994000,75980000,42676000,2329079000,494825000,45381000,419222000,None,38917000,556599000,326932000,191590000,None,None,191590000,294187000,60461000,926190000,None,-4785660000,1173000,117321000,ALNY
2020-12-31,USD,3407061000,2614777000,496580000,1874395000,75202000,102413000,792284000,465029000,104347000,None,None,None,1397815000,None,1377815000,90712000,45045000,2390814000,585270000,51966000,472322000,None,329911000,747319000,329911000,191278000,None,191278000,191278000,393817000,37908000,1016247000,None,-4585369000,1164000,116427000,ALNY
2020-09-30,USD,3307283000,2554702000,496704000,1833876000,66942000,79118000,755028000,444690000,None,None,None,None,1352172000,None,1337172000,74766000,37932000,2092260000,480241000,27872000,526001000,32192000,32192000,579311000,329454000,None,32192000,None,329454000,305576000,16341000,1215023000,None,-4341829000,1161000,116143000,ALNY
2020-06-30,USD,3374367000,2160446000,580829000,1925564000,77418000,69115000,716368000,439126000,None,None,None,None,1354734000,None,1344735000,88349000,20396000,1974641000,384302000,26125000,541375000,33447000,33447000,582003000,315065000,None,33447000,None,315065000,217143000,18855000,1399726000,None,-4088538000,1156000,115647000,ALNY
2020-03-31,USD,2279624000,1584773000,467779000,1342203000,68300000,75572000,697298000,429814000,None,None,None,None,1010916000,None,874424000,98698000,19032000,929895000,338791000,40484000,544996000,29043000,29043000,591104000,304825000,None,29043000,None,304825000,183221000,9198000,1349729000,None,-3909309000,1131000,113168000,ALNY
2019-12-31,USD,2395134000,1715864000,547178000,1536162000,56348000,43011000,681716000,425179000,76158000,None,None,None,1329116000,14825000,988984000,98412000,18069000,956442000,352594000,49884000,549321000,27688000,303823000,603848000,303823000,None,27688000,None,303823000,206531000,9330000,1438692000,None,-3727088000,1122000,112188000,ALNY
2019-09-30,USD,2541622000,1897265000,923304000,1721058000,54562000,48109000,646799000,396456000,None,None,None,None,1471897000,14825000,797754000,73536000,9632000,934535000,352864000,39392000,561984000,28165000,28165000,581671000,304621000,None,28165000,None,304621000,177948000,9036000,1607087000,None,-3450903000,1113000,111325000,ALNY
2019-06-30,USD,2716411000,2063773000,1136289000,1926831000,40587000,30739000,429264000,371769000,None,None,None,None,1589326000,44825000,790542000,75303000,9687000,959216000,328604000,71215000,None,None,306558000,353401000,306558000,30000000,None,None,30000000,148314000,9514000,1757195000,None,-3242368000,1110000,111114000,ALNY
2019-03-31,USD,2013999000,1392013000,724959000,1244537000,32001000,33801000,397880000,341712000,None,None,None,None,1049809000,44825000,519578000,90711000,9037000,467013000,149163000,22671000,None,None,16977000,35550000,299277000,30000000,16977000,None,30000000,94968000,5072000,1546986000,None,-3022887000,1064000,106400000,ALNY
2018-12-31,USD,1574802000,1200696000,420146000,1084155000,24068000,18760000,376366000,320658000,79485000,None,None,None,664009000,None,664009000,83542000,8623000,272837000,179494000,59708000,7908000,None,62885000,93343000,None,30000000,None,None,30000000,116290000,4965000,1301965000,None,-2840972000,1011000,101177007,ALNY
2018-09-30,USD,1675654000,1342120000,316608000,1236834000,11081000,3362000,335672000,272652000,None,None,None,None,920226000,None,920226000,90843000,16057000,197535000,121503000,21772000,None,None,None,76032000,None,30000000,None,None,30000000,96287000,4335000,1478119000,None,-2629531000,1009000,100968096,ALNY
2018-06-30,USD,1789389000,1502559000,361457000,1447666000,None,2961000,288764000,227839000,None,None,None,None,1086209000,None,1086209000,51932000,14166000,168587000,113659000,11988000,None,None,30000000,54928000,None,30000000,30000000,None,30000000,92510000,4186000,1620802000,None,-2384249000,1005000,100569034,ALNY
2018-03-31,USD,1923139000,1685297000,396149000,1567864000,None,50768000,240217000,201979000,None,None,None,None,1172363000,648000000,1171715000,71880000,5215000,168334000,115383000,13206000,43531000,None,15275000,52951000,None,30000000,30000000,None,30000000,66322000,4458000,1754805000,None,-2220689000,1005000,100468061,ALNY
2017-12-31,USD,1994730000,1764740000,645361000,1690618000,None,34002000,243909000,181900000,67351000,None,None,None,1059176000,13919000,1045257000,44291000,4171000,228299000,144251000,28355000,None,None,10973000,84048000,None,30000000,30000000,None,30000000,74191000,4347000,1766431000,None,-2147685000,997000,99666549,ALNY
2017-09-30,USD,1358281000,993368000,202045000,948294000,None,14644000,416456000,161899000,None,None,None,None,797792000,51543000,746249000,30430000,1471000,299446000,101045000,9239000,76888000,None,150000000,198401000,None,150000000,150000000,None,150000000,53274000,2842000,1058835000,None,-2005458000,924000,92367873,ALNY
2017-06-30,USD,1434283000,960709000,408671000,923271000,None,15405000,648144000,147533000,None,None,None,None,689170000,174570000,514600000,22033000,1471000,311317000,108726000,23170000,81873000,None,150000000,202591000,None,150000000,150000000,None,150000000,45762000,2815000,1122966000,None,-1882521000,917000,91701397,ALNY
2017-03-31,USD,1133926000,597188000,171079000,559604000,None,19457000,792043000,129962000,None,None,None,None,643830000,255305000,388525000,18127000,1471000,303025000,95786000,25371000,82804000,None,150000000,207239000,None,150000000,150000000,None,150000000,33660000,3184000,830901000,None,-1764101000,861000,86068086,ALNY
2016-12-31,USD,1262810000,671877000,193617000,626799000,None,23334000,915732000,114572000,61007000,None,None,None,757981000,324799000,433182000,23306000,1562000,342589000,131699000,54465000,82932000,None,11498000,212990000,None,150000000,150000000,None,150000000,43694000,3067000,920221000,None,-1656811000,859000,85941344,ALNY
2016-09-30,USD,1312910000,747564000,168481000,713136000,None,15146000,904912000,74219000,None,None,None,None,884221000,339566000,544655000,19282000,1561000,297942000,81761000,23137000,76981000,None,None,216181000,None,150000000,None,None,150000000,37537000,1991000,1014968000,None,-1543877000,858000,85766228,ALNY
2016-06-30,USD,1382162000,888068000,271076000,856402000,None,9514000,781323000,55394000,None,None,None,None,872555000,287229000,585326000,22152000,1471000,283680000,70575000,12824000,73695000,None,None,213105000,None,150000000,None,None,150000000,38866000,1777000,1098482000,None,-1439806000,856000,85572768,ALNY
2016-03-31,USD,1316949000,1050074000,231278000,1013634000,None,8814000,495465000,36814000,None,None,None,None,1010946000,228590000,782356000,29097000,1471000,127898000,66369000,17442000,70896000,None,7577000,61529000,None,None,None,None,None,31983000,1373000,1189051000,None,-1349677000,855000,85463258,ALNY
2015-12-31,USD,1386510000,1105388000,180895000,1080531000,None,8298000,532961000,27812000,51494000,None,None,None,1151475000,251839000,899636000,18030000,1471000,121796000,62099000,16787000,68317000,None,6732000,60097000,None,None,None,None,None,29960000,1301000,1264714000,None,-1246703000,851000,85090968,ALNY
2015-09-30,USD,1436144000,1041793000,149218000,1016210000,None,8130000,743574000,26316000,None,None,None,None,1225621000,358629000,866992000,17453000,None,114540000,57112000,14272000,66090000,None,None,57428000,None,None,None,None,None,28867000,None,1321604000,None,-1155982000,847000,84708488,ALNY
2015-06-30,USD,1530771000,1029150000,151262000,1004630000,None,9403000,938765000,25169000,None,None,None,None,1310166000,456798000,853368000,15117000,None,122167000,66598000,15715000,62716000,None,5313000,55569000,None,None,None,None,None,38423000,None,1408604000,None,-1079190000,845000,84533778,ALNY
2015-03-31,USD,1628790000,1090186000,306580000,1066873000,None,10107000,988708000,21166000,None,None,None,None,1244064000,483771000,760293000,13206000,None,132280000,80693000,15486000,60665000,None,7025000,51587000,None,None,None,None,None,49104000,None,1496510000,None,-1007407000,842000,84214295,ALNY
