fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,13779988000,6387212000,2168777000,2168777000,1263919000,None,7392776000,None,None,33286000,33286000,None,None,242372000,None,1838452000,None,9747526000,6018150000,None,None,None,3133885000,3729376000,229061000,2633059000,3110509000,None,5972629000,1674697000,615729000,2872961000,None,1551855000,835543000,66933121,CSIQ
2024-06-30,USD,12136937000,5224374000,2182264000,2182264000,1204986000,None,6912563000,None,None,33923000,33923000,None,None,227703000,None,446454000,None,8277035000,5578890000,None,None,None,2819520000,2698144999,131337000,1998789000,2801514000,None,4931640000,1643214000,497401000,2656432000,None,1565881000,835543000,66984783,CSIQ
2024-03-31,USD,12136937000,5224374000,2182264000,2182264000,1377394000,None,6912563000,None,None,33923000,33923000,None,None,237521000,19324000,274046000,None,8277035000,5578890000,None,None,None,2819520000,2698144999,131103000,1968758000,3075955000,None,4931640000,1643214000,473865000,2656432000,None,1565881000,835543000,66984782,CSIQ
2023-12-31,USD,12366770000,5899753000,2889637000,2889637000,1623543000,None,6467017000,None,None,35390000,35390000,None,None,236928000,None,476302000,None,8675354000,6038488000,None,None,None,3095452000,2636865999,137050000,1654998000,2683483000,None,5175816000,1762524000,471453000,2530038000,None,1562059000,835543000,66642725,CSIQ
2023-09-30,USD,11895760000,5814660000,2938622000,2938622000,1373459000,None,6081100000,3460164000,None,19727000,19727000,None,None,177947000,19324000,486700000,None,8190516000,5864391000,None,None,None,2703687000,2326125000,106357000,1453452000,2975134000,None,4475531000,1954719000,453537000,2559243000,None,1549707000,835543000,66035331,CSIQ
2023-06-30,USD,11198650000,7317033000,2011425000,2011425000,1532149000,None,3881617000,2759278000,None,13942000,13942000,None,None,159486000,None,609144000,None,7757376000,6002482000,None,None,None,3613363000,1754894000,86400000,1240849000,3602670000,None,4929919000,1304542000,362731000,2447520000,None,1529202000,835543000,71689925,CSIQ
2023-03-31,USD,11198650000,7317033000,2011425000,2011425000,1532149000,None,3881617000,None,None,13942000,13942000,None,None,136449000,18337000,609144000,None,7757376000,6002482000,None,None,None,3613363000,1754894000,82631000,1089094000,3382435000,None,4929919000,1304542000,343290000,2447520000,None,1529202000,835543000,71689925,CSIQ
2022-12-31,USD,9829323000,6047468000,848035000,848035000,1671544000,None,3781855000,2295059000,None,14797000,14797000,None,None,115784000,None,663868000,None,7395258000,5815205000,None,None,None,3392214000,1580053000,35524000,1039383000,2937215000,None,4554160000,1289875000,302502000,2047838000,None,1359232000,835543000,71424749,CSIQ
2022-09-30,USD,8661466000,5752820000,1082567000,1082567000,1603627000,None,2908646000,1645913000,None,79659000,79659000,None,None,107368000,None,629963000,None,6544951000,4929901000,None,None,None,2793688000,1615050000,28268000,1167467000,2784784000,None,3980519000,976075000,316959000,1784917000,None,1197686000,835543000,71402769,CSIQ
2022-06-30,USD,8380090000,5732536000,1053567000,1053567000,1622297000,None,2647554000,1488783000,None,82761000,82761000,None,None,104528000,None,760558000,None,6268669000,4783547000,None,None,None,2945296000,1485122000,31018000,1005420000,2934930000,None,3971368000,830930000,337028000,1788899000,None,1119221000,835543000,71103568,CSIQ
2022-03-31,USD,7388342000,4771827000,869831000,869831000,1192374000,None,2616515000,1524723000,None,90003000,90003000,None,None,98810000,None,1028284000,None,5261904000,4038148000,None,None,None,2486239000,1223756000,35930000,978335000,2944731000,None,3257763000,913402000,351538000,1801083000,None,1035552000,835543000,70506025,CSIQ
2021-12-31,USD,8372620000,5693888000,844560000,844560000,1628803000,None,2678732000,1545426000,None,88810000,88810000,None,None,98819000,None,1115595000,None,6227909000,4761331000,None,None,None,2956520000,1466578000,35400000,748309000,2474054000,None,3958996000,868457000,343788000,1818229000,None,1044759000,835543000,64720107,CSIQ
2021-09-30,USD,7481829000,4956622000,867939000,867939000,1213243000,None,2525207000,1508171000,None,89425000,89425000,None,None,82961000,None,1158684000,None,5448107000,4177739000,None,None,None,2223854000,1270368000,38021000,803790000,2205292000,None,3047103000,856346000,315142000,1713260000,None,1009588000,792725000,69857925,CSIQ
2021-06-30,USD,7024607000,4361767000,814193000,814193000,1129964000,None,2662840000,1588586000,None,91455000,91455000,None,None,62519000,None,920398000,None,5060348000,3868976000,None,None,None,2187435000,1191372000,30942000,754655000,2175443000,None,2961040000,786650000,289513000,1651030000,None,974344000,744886000,61339043,CSIQ
2021-03-31,USD,6536854000,4185822000,1178752000,1178752000,695981000,None,2351032000,1448393000,None,84843000,84843000,None,None,73748000,None,1101545000,None,4644069000,3588355000,None,None,None,2126919000,1055714000,30473000,690771000,2171068000,None,2809455000,757224000,265013000,1570422000,None,940346000,687033000,61147256,CSIQ
2020-12-31,USD,6536854000,4185822000,1178752000,1178752000,695981000,None,2351032000,1342786000,None,84843000,84843000,None,None,78291000,None,1101545000,None,4644069000,3588355000,None,None,None,2126919000,1055714000,28436000,669304000,2111715000,None,2809455000,757224000,259908000,1570422000,None,940346000,687033000,61147256,CSIQ
2020-09-30,USD,6192776000,3921465000,1102927000,1102927000,624515000,None,2271311000,1104230000,None,86158000,86158000,None,None,78348000,None,993774000,None,4376719000,3169708000,None,None,None,1925798000,1207011000,29553000,846473000,1909814000,None,2785840000,626819000,223353000,1501199000,None,933669000,687024000,60829073,CSIQ
2020-06-30,USD,5258530000,3196400000,578815000,578815000,547106000,None,2062130000,1049881000,None,81230000,81230000,None,None,79322000,None,1051050000,None,3709570000,2791227000,None,None,None,1684945000,918343000,32741000,580442000,1667727000,None,2280910000,575919000,188207000,1508057000,None,924836000,686425000,59793196,CSIQ
