fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,None,618676000,320876000,98714000,98714000,14030000,None,297800000,None,None,11750000,11750000,68008000,None,None,177067000,14242000,None,261601000,168470000,None,None,None,4750000,93131000,None,None,None,None,18269000,51836000,None,316273000,None,125850000,754000,43725803,RDWR
2024-09-30,USD,608177000,365620000,115416000,115416000,13543000,None,242557000,None,None,12742000,12742000,68008000,None,91563000,206807000,9891000,None,260982000,167235000,None,None,None,4333000,93747000,17991000,None,None,None,17991000,46427000,14173000,306392000,None,123398000,749000,43573161,RDWR
2024-06-30,USD,608177000,365620000,115416000,115416000,13543000,None,242557000,None,None,12742000,12742000,68008000,None,20136000,206807000,9891000,None,260982000,167235000,None,None,None,4333000,93747000,18452000,None,None,None,4333000,46427000,14547000,306392000,None,123398000,749000,43573161,RDWR
2024-03-31,USD,601538000,426970000,86802000,86802000,13796000,None,174567999,None,None,13734000,13734000,68008000,None,20936000,291686000,9187000,None,264551000,165866000,None,None,None,4533000,98684999,19816000,None,None,None,18452000,45576000,15164000,296644000,None,120254000,748000,43148129,RDWR
2023-12-31,USD,587213000,408179000,74626000,74626000,14540000,None,179034000,None,None,14726000,14726000,68008000,None,35297000,289328000,9199000,None,257846000,154890000,None,None,None,4537000,102956000,20704000,None,None,None,19816000,42757000,17108000,289561000,None,118590000,744000,41750203,RDWR
2023-09-30,USD,571916000,375928000,70538000,70538000,15544000,None,195988000,39453000,None,15718000,15718000,68008000,None,49898000,260050000,9529000,None,248642000,155015000,None,None,None,4684000,93627000,20395000,None,None,None,20704000,37875000,20172000,284091000,None,119812000,742000,41806042,RDWR
2023-06-30,USD,574202000,358025000,32422000,32422000,12994000,None,216177000,41000000,None,16710000,16710000,68008000,None,59375000,289322000,10915000,None,249209000,149823000,None,None,None,4439000,99386000,21843000,None,None,None,20395000,33206000,18809000,286448000,None,125662000,733000,42261637,RDWR
2023-03-31,USD,610938000,381593000,42644000,42644000,12323000,None,229345000,42641000,None,17702000,17702000,68008000,None,96187000,299991000,9815000,None,266568000,160180000,None,None,None,4633000,106388000,23173000,None,None,None,21843000,36391000,19095000,306356000,None,132513000,733000,43400635,RDWR
2022-12-31,USD,632091000,362012000,41882000,41882000,11279000,None,270079000,44146000,None,18694000,18694000,68008000,None,133913000,280980000,7196000,None,270180000,161365000,None,None,None,4815000,108815000,24146000,None,None,None,23173000,41877000,20843000,324614000,None,138321000,733000,44053402,RDWR
2022-09-30,USD,647405000,335870000,46185000,46185000,11428000,None,311535000,45346000,None,19686000,19686000,68008000,None,165380000,251859000,7196000,None,278962000,166439000,None,None,None,4685000,112523000,24800000,None,None,None,24146000,41615000,19202000,332159000,None,141402000,732000,44586590,RDWR
