fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,220567000000,26584000000,862000000,26584000000,None,None,10617000000,-7219000000,None,611000000,265000000,346000000,25446000000,41007000000,82000000,36143000000,None,197739000000,391000000,None,None,391000000,391000000,40331000000,381000000,36770000000,None,36762000000,37161000000,265000000,None,22828000000,None,18703000000,14000000,14375974,FCNCA
2024-06-30,USD,219827000000,26203000000,764000000,26203000000,-4205000000,None,10399000000,-7015000000,None,626000000,280000000,346000000,25778000000,40020000000,78000000,28057000000,None,197340000000,386000000,None,None,386000000,386000000,40416000000,393000000,37072000000,None,37064000000,37458000000,-159000000,None,22487000000,None,18102000000,15000000,14534499,FCNCA
2024-03-31,USD,217836000000,32219000000,698000000,31569000000,-2465000000,None,12201000000,10717000000,None,641000000,295000000,346000000,25386000000,37250000000,79000000,33122000000,None,195988000000,395000000,None,None,395000000,395000000,40690000000,405000000,37145000000,None,37137000000,37540000000,-536000000,None,21848000000,None,17435000000,15000000,14533302,FCNCA
2023-12-31,USD,213758000000,35244000000,908000000,34601000000,-2301000000,None,12131000000,-8755000000,None,658000000,312000000,346000000,23963000000,32154000000,84000000,36203000000,None,192503000000,485000000,None,None,485000000,485000000,40748000000,405000000,37169000000,None,37160000000,37654000000,-137000000,None,21255000000,None,16742000000,15000000,14528454,FCNCA
2023-09-30,USD,213765000000,38207000000,791000000,37570000000,-41695000000,None,13690000000,10429000000,None,675000000,329000000,346000000,22475000000,26818000000,75000000,39587000000,None,193376000000,453000000,None,None,453000000,453000000,40886000000,420000000,37259000000,453000000,37250000000,37712000000,-608000000,None,20389000000,None,16267000000,15000000,14528310,FCNCA
2023-06-30,USD,209502000000,39458000000,917000000,38839000000,-40293000000,None,13541000000,10313000000,None,693000000,347000000,346000000,18677000000,117000000,76000000,40293000000,None,189731000000,454000000,None,None,454000000,454000000,42832000000,374000000,39685000000,15000000,39679000000,40139000000,-527000000,8428000000,19771000000,None,15541000000,15000000,14528134,FCNCA
2023-03-31,USD,214658000000,40865000000,1598000000,40205000000,-43650000000,None,13147000000,10074000000,None,710000000,364000000,346000000,15763000000,94000000,85000000,41487000000,None,195442000000,1009000000,None,None,1009000000,1009000000,48636000000,7000000,45085000000,1009000000,45078000000,46094000000,140050000000,9298000000,19216000000,None,14885000000,15000000,14526693,FCNCA
2022-12-31,USD,109298000000,5860000000,518000000,5638000000,-9165000000,None,11459000000,9612000000,None,486000000,140000000,346000000,15235000000,60000000,95000000,6292000000,None,99636000000,2186000000,None,None,2186000000,2186000000,4745000000,7000000,4459000000,1750000000,4452000000,6645000000,1798000000,3583000000,9662000000,None,5392000000,15000000,14580039,FCNCA
2022-09-30,USD,109310000000,6932000000,481000000,6745000000,-10121000000,None,11257000000,9394000000,None,491000000,145000000,346000000,14624000000,21000000,92000000,7937000000,None,99477000000,3128000000,None,None,3128000000,3128000000,5388000000,8000000,5215000000,2550000000,5207000000,8343000000,578000000,3581000000,9833000000,None,5160000000,15000000,15711976,FCNCA
2022-06-30,USD,107673000000,7312000000,583000000,7153000000,-10607000000,None,11163000000,9386000000,None,496000000,150000000,346000000,19216000000,38000000,94000000,8429000000,None,97031000000,646000000,None,None,646000000,646000000,3990000000,None,5758000000,None,3810000000,6404000000,67833000000,5674000000,10642000000,None,4865000000,16000000,16023613,FCNCA
2022-03-31,USD,108597000000,10059000000,523000000,9908000000,-13341000000,None,11178000000,9403000000,None,502000000,156000000,346000000,19579000000,83000000,100000000,11121000000,None,98027000000,616000000,None,None,616000000,616000000,2836000000,None,4627000000,None,2672000000,5243000000,59096000000,4393000000,10570000000,None,4634000000,16000000,15779153,FCNCA
2021-12-31,USD,58309000000,18340888000,9030000000,18242188000,-10462339000,None,2176164000,1233418000,1079631000,365000000,19000000,346000000,54639048000,40450000,9212188000,10462339000,None,53571000000,589101000,None,None,589101000,589000000,1228000000,4311000,1195000000,None,1195000000,1784000000,33932130000,970427000,4738000000,None,4378000000,10000000,9816405,FCNCA
2021-09-30,USD,56901977000,20309223000,338000000,20210723000,40649000,None,1692078000,1230572000,None,394440000,44142000,350298000,53266606000,20750417000,9998210000,16809995000,None,52320682000,663575000,None,None,663575000,663575000,1219229000,None,497427000,None,None,1161002000,31660159000,1681354000,4582000000,None,4263679000,9816000,9816405,FCNCA
2021-06-30,USD,55175318000,8493086000,395000000,8385286000,43685000,None,1706081000,1237860000,None,397737000,47439000,350298000,51455261000,18765609000,7989922000,18993240000,None,50698828000,692604000,None,None,692604000,692604000,1224488000,None,1143957000,None,None,1836561000,30527696000,1063744000,4477000000,None,4148857000,9816000,9816405,FCNCA
2021-03-31,USD,53908606000,8235438000,410000000,8106138000,48512000,None,1711985000,1238874000,None,401845000,51547000,350298000,50991715000,43263267000,7695643000,19002627000,None,49587206000,680705000,None,None,680705000,680705000,1230326000,None,1145824000,None,None,1826529000,497153000,1025883000,4321000000,None,4005318000,9816000,9816405,FCNCA
2020-12-31,USD,49957680000,4925864000,4270000000,4801064000,50890000,None,1890782000,1251283000,1010176000,400775000,50775000,350000000,47062216000,45392000,4439016000,22165762000,None,45728412000,641487000,None,None,641487000,641487000,1248163000,None,1248163000,None,None,1889650000,50549000,1048640000,4229000000,None,3867252000,9816000,9814653,FCNCA
2020-09-30,USD,48666873000,3703738000,352419000,3583438000,52789000,None,1736691000,1255250000,None,404468000,54170000,350298000,45843683000,42561822000,3231019000,21346727000,None,44592459000,693889000,None,None,693889000,693889000,44647798000,None,1159560000,None,None,1853449000,504381000,1089837000,4074414000,None,3738417000,9816000,9836629,FCNCA
2020-06-30,USD,47866194000,3719024000,389233000,3611124000,53850000,None,1745627000,1255688000,None,408904000,58606000,350298000,45034476000,41751866000,3221891000,21293965000,None,43874750000,740276000,None,None,740276000,740276000,1258719000,None,1161928000,None,None,1902204000,41479245000,1136786000,3991444000,None,3651237000,9934000,10105520,FCNCA
2020-03-31,USD,41594453000,1534539000,454220000,1458239000,55707000,None,1750105000,1251702000,None,413968000,63884000,350084000,38774674000,37693450000,1004019000,21337670000,None,37636933000,540362000,None,None,540362000,540362000,1402132000,None,1296829000,None,None,1837191000,35346711000,888090000,3957520000,None,3632894000,10280000,10473119,FCNCA
2019-12-31,USD,39824496000,1634796000,376719000,1566896000,46591000,None,1829870000,1244396000,914971000,417674000,68276000,349398000,8280847000,35861485000,1190177000,21214188000,None,36238312000,738233000,None,None,738233000,738233000,36253624000,None,588638000,None,None,1326871000,34431236000,923161000,3586000000,None,3658197000,10629000,10703324,FCNCA
2019-09-30,USD,37748324000,1438942000,288933000,1355686000,46253000,None,1584570000,1222659000,None,361911000,65147000,296764000,8117579000,29245138000,1066753000,21785337000,None,34179842000,149051000,None,None,149051000,149051000,112153000,None,112153000,None,None,261204000,32743277000,982689000,3568482000,None,3560580000,10884000,11060462,FCNCA
2019-06-30,USD,37655094000,2088737000,284147000,2035900000,46236000,None,1579635000,1213296000,None,366339000,69575000,296764000,8335842000,28818775000,1751753000,21333862000,None,34080481000,154277000,None,None,154277000,154277000,18446000,None,18446000,None,None,172723000,32719671000,990956000,3574613000,None,3440284000,11180000,11286520,FCNCA
2019-03-31,USD,35961670000,1818240000,268599000,1765008000,43306000,None,1507074000,1203674000,None,303400000,67053000,236347000,8301038000,27546377000,1496409000,19794822000,None,32438361000,136544000,None,None,136544000,136544000,14970000,None,14970000,None,None,151514000,31198093000,899160000,3523309000,None,3325335000,11385000,11519008,FCNCA
2018-12-31,USD,35408629000,1262950000,327440000,1217445000,48030000,None,1660124000,1204179000,892060000,308645000,72298000,236347000,7631768000,32134862000,890005000,20472178000,None,31919675000,572287000,None,None,572287000,572287000,319867000,None,319867000,None,None,892154000,30672460000,355061000,3488954000,None,3218551000,11628000,11761913,FCNCA
2018-09-30,USD,34954659000,1361539000,262525000,1315457000,43601000,None,1599794000,1167329000,None,280965000,72748000,208217000,3306348000,27010249000,1052932000,19534149000,None,31455646000,687749000,None,None,687749000,687749000,297487000,None,297487000,None,None,985236000,30163537000,306873000,3499013000,None,3133746000,11885000,11971460,FCNCA
2018-06-30,USD,35088566000,1650061000,260525000,1591100000,46633000,None,1603619000,1167532000,None,285587000,77370000,208217000,3630349000,26718940000,1330575000,18854681000,None,31641680000,613993000,None,None,613993000,613993000,241360000,None,241360000,855353000,None,855353000,30408884000,377443000,3446886000,None,3020596000,12010000,12010405,FCNCA
2018-03-31,USD,34436437000,2241681000,248139000,2195021000,48089000,None,1494489000,1140820000,None,219269000,68668000,150601000,8914803000,23483684000,1946882000,15012177000,None,31064323000,554758000,None,None,554758000,554758000,194413000,None,194413000,749171000,None,749171000,29969245000,345907000,3372114000,None,2931509000,12010000,12010405,FCNCA
2017-12-31,USD,34527512000,1775256000,336150000,1724077000,102276000,None,1490128000,1138431000,800325000,223697000,73096000,150601000,8568183000,23477284000,1387927000,15597695000,None,31193448000,693807000,None,None,693807000,693807000,870240000,None,870240000,15000000,None,1564047000,29266275000,363126000,3334064000,None,2785430000,12010000,12010405,FCNCA
2017-09-30,USD,34584154000,2799422000,296386000,2728619000,124791000,None,1483750000,1131558000,None,228092000,77491000,150601000,9425188000,23042100000,2432233000,13986999000,None,31270323000,679280000,None,None,679280000,679280000,866123000,None,866123000,1545403000,None,1545403000,29333949000,390971000,3313831000,None,2735227000,12010000,12010405,FCNCA
2017-06-30,USD,34769850000,3594095000,556772000,3439561000,215315000,None,1488538000,1129993000,None,231145000,80544000,150601000,9479319000,22858062000,2882789000,13806742000,None,31529999000,784517000,None,None,784517000,784517000,879957000,None,879957000,1664474000,None,1664474000,29456338000,409187000,3239851000,None,2671766000,12010000,12010405,FCNCA
2017-03-31,USD,34018405000,3288739000,502273000,3238787000,106443000,None,1466464000,1123838000,None,225926000,75325000,150601000,9856458000,21792032000,2736514000,12373079000,None,30917709000,795587000,None,None,795587000,795587000,727500000,None,727500000,795587000,None,1523087000,29002768000,391854000,3100696000,None,2540709000,12010000,12010405,FCNCA
2016-12-31,USD,32990836000,2486736000,539741000,2412335000,75667000,None,1471485000,1133044000,726778000,228641000,78040000,150601000,8879272000,21654813000,1872594000,13251125000,None,29978409000,603487000,None,None,603487000,603487000,832942000,None,832942000,1436429000,None,1436429000,28161343000,380637000,3012427000,None,2476691000,12010000,12010405,FCNCA
2016-09-30,USD,32971910000,3588701000,495705000,3492791000,71825000,None,1469513000,1134562000,None,230151000,79550000,150601000,9382026000,21250029000,2997086000,12272632000,None,29888162000,730214000,None,None,730214000,730214000,840266000,None,840266000,730214000,None,1570480000,27925253000,392429000,3083748000,None,2427604000,12010000,12010405,FCNCA
2016-06-30,USD,32230403000,2868444000,507569000,2783649000,66635000,None,1448698000,1120970000,None,220328000,80555000,139773000,8833816000,20686603000,2276080000,12642144000,None,29194699000,728562000,None,None,728562000,728562000,850504000,None,850504000,728562000,None,1579066000,27257774000,357859000,3035704000,None,2379803000,12010000,12010405,FCNCA
2016-03-31,USD,32195657000,3395851000,457758000,3328863000,66044000,None,1461887000,1127371000,None,224516000,84743000,139773000,9558588000,20343156000,2871105000,11195512000,None,29234463000,689236000,None,None,689236000,689236000,779087000,None,779087000,689236000,None,1468323000,27365245000,400895000,2961194000,None,2314090000,12010000,12010405,FCNCA
2015-12-31,USD,31475934000,2656984000,534086000,2597218000,65982000,None,1452188000,1135829000,675125000,230759000,90986000,139773000,8924680000,20093795000,2063132000,11656119000,None,28603825000,594733000,None,None,594733000,594733000,704155000,None,704155000,1429000,None,1298888000,26930755000,374182000,2872109000,None,2265621000,12010000,12010405,FCNCA
2015-09-30,USD,31449824000,2986450000,546444000,2914576000,58092000,None,1433636000,1123828000,None,235308000,95535000,139773000,9059011000,19722518000,2368132000,11359155000,None,28587296000,759757000,None,None,759757000,759757000,705418000,None,705418000,None,None,1465175000,26719375000,402746000,2862528000,None,2226476000,12010000,12010405,FCNCA
2015-06-30,USD,30896855000,2302785000,514404000,2217745000,60921000,None,1436592000,1121421000,None,238771000,98998000,139773000,9053886000,19397259000,1703341000,10848109000,None,28102965000,723225000,None,None,723225000,723225000,475568000,None,475568000,None,None,1198793000,26511896000,392276000,2793890000,None,2174121000,12010000,12010405,FCNCA
