fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2025-01-31,USD,4012705000,1489261000,648623000,648623000,None,429582000,2399318000,299370000,None,530865000,76388000,454477000,None,134105000,314924000,397292000,141803000,2010013000,1831910000,30697000,1476965000,None,19077000,178103000,124427000,None,None,None,124427000,1782136000,30634000,2002692000,2871000,-1287323000,20000,202477000,DOCU
2024-10-31,USD,3770208000,1331877000,610870000,610870000,None,300444000,2325526000,278623000,None,538985000,83307000,455678000,None,112805000,331506000,75412000,132028000,1780831000,1598770000,18144000,1330680000,None,39014000,182061000,130639000,None,None,None,130639000,1580626000,28695000,1989377000,2871000,-1209571000,20000,202000000,DOCU
2024-07-31,USD,3753941000,1343380000,619064000,619064000,None,309885000,2308024000,265544000,None,545746000,90227000,455519000,None,102537000,319289000,81693000,129232000,1792535000,1607304000,8116000,1330585000,None,39538000,185231000,135601000,None,None,None,135601000,252085000,28257000,1961406000,2670000,-1099046000,20000,202296000,DOCU
2024-04-30,USD,2926689000,1489799000,817388000,817388000,1,306152000,1297782000,255736000,None,398656000,46206000,352450000,None,139108000,269400000,79139999,107654000,1789689000,1604961000,17700000,1337067000,None,41850000,184728000,138369000,None,None,None,138369000,232184000,25407000,1137000000,2670000,-1785521000,20000,204701000,DOCU
2024-01-31,USD,2971290000,1567667000,797060000,797060000,1,439299000,1284753000,245173000,None,404043000,50905000,353138000,None,121977000,248402000,66983999,97584000,1841551000,1660621000,19029000,1342039000,None,44460000,193230000,143053000,None,0,None,143053000,277073000,21332000,1129739000,2164000,-1670219000,21000,205326000,DOCU
2023-10-31,USD,3337627000,2042683000,1188578000,1188578000,None,360456000,1239496000,230963000,None,407098000,55605000,351493000,None,55448000,401639000,72629000,92032000,2372594000,2189221000,14787000,1226668000,689111000,710812000,183373000,146252000,689111000,689111000,None,689111000,259023000,19593000,965033000,2164000,-1697460000,20000,203922000,DOCU
2023-07-31,USD,3267405000,1956469000,1017778000,1017778000,None,414740000,1225734000,220916000,None,413649000,60304000,353345000,None,85202000,426271000,81492000,90079000,2419646000,2233964000,5803000,1230250000,725105000,748158000,185682000,153799000,725105000,725105000,None,725105000,271592000,19174000,847759000,2027000,-1661230000,20000,203197000,DOCU
2023-04-30,USD,3129899000,1804062000,940494000,940494000,1,408632000,1205034000,206026000,None,418555000,65247000,353308000,None,120803000,350763000,86719000,85795000,2380407000,2195464000,14688000,1208079000,723995000,746737000,184943000,158985000,723995000,723995000,None,723995000,243675000,18661000,749492000,2027000,-1638617000,20000,202359000,DOCU
2023-01-31,USD,3012720000,1631004000,721895000,1031666000,2,516914000,1382985000,199892000,None,423899000,70280000,353619000,638819000,186049000,309771000,69987000,79484000,2395433000,2208322000,24393000,1189792000,722887000,746942000,187111000,165403000,722887000,722887000,0,722887000,264120000,18115000,617287000,1785000,-1598684000,20000,201904000,DOCU
2022-10-31,USD,2731584000,1480385000,632620000,632620000,1,422612000,1123216000,196127000,None,427655000,75232000,352423000,None,129783000,342730000,68814000,75521000,2263078000,1449531000,47176000,1103439000,36921000,71634000,813547000,115950000,721782000,36921000,684861000,721782000,242524000,21807000,468506000,1785000,-1603547000,20000,201069000,DOCU
2022-07-31,USD,2667346000,1422782000,637186000,994725000,1,339528000,1246264000,186229000,None,434572000,81246000,353326000,490777000,133238000,357539000,79142000,67349000,2260215000,1402245000,44449000,1088430000,None,43479000,857970000,133958000,720677000,None,720677000,720677000,240517000,21861000,407131000,1648000,-1535647000,20000,200771000,DOCU
2022-04-30,USD,2574131000,1362524000,638190000,967615000,1,300872000,1213007000,183704000,None,441333000,87277000,354056000,500793000,94751000,329425000,80669000,61470000,2225182000,1343716000,26213000,1065328000,16000,37309000,881466000,152269000,719632000,16000,719616000,719632000,230660000,22001000,348949000,1648000,-1465562000,20000,199920000,DOCU
2022-01-31,USD,2541265000,1319596000,509059000,802822000,None,440950000,1222009000,184664000,None,453874000,98816000,355058000,502916000,94938000,293763000,63236000,50337000,2265762000,1371639000,52804000,1046616000,None,37404000,894123000,163744000,718487000,0,718487000,718487000,251540000,23255000,275503000,1532000,-1438189000,20000,198834000,DOCU
2021-10-31,USD,2410503000,1206589000,503884000,818458000,None,305599000,1204514000,177832000,None,458155000,102802000,355353000,503648000,89455000,314574000,67842000,45791000,2170934000,1260367000,47712000,957181000,17510000,6000000,910567000,171468000,730331000,11510000,718821000,736331000,225806000,32057000,239569000,1532000,-1407744000,20000,197754000,DOCU
2021-07-31,USD,2355687000,1182789000,518577000,822869000,None,284730000,1173798000,173983000,None,465922000,110327000,355595000,504195000,64088000,304292000,61197000,38680000,2143811000,1209630000,33612000,932757000,20632000,18600000,934181000,180976000,732304000,2032000,730272000,750904000,224416000,33322000,211876000,1219000,-1402068000,20000,196467000,DOCU
2021-04-30,USD,2297120000,1111436000,518972000,780632000,None,250365000,1186584000,164128000,None,466520000,115009000,351511000,504465000,94930000,261660000,65172000,33882000,2053883000,1097912000,14870000,847782000,13343000,48120000,955971000,190775000,755920000,13343000,742577000,755920000,205078000,32974000,243237000,1219000,-1376567000,19000,194734000,DOCU
2021-01-31,USD,2336507000,1162348000,566055000,773505000,None,323570000,1175040000,165039000,None,471979000,121828000,350151000,584479000,92717000,207450000,48390000,24942000,2007380000,1093173000,37367000,796134000,20469000,53440000,914207000,198675000,713688000,20469000,693219000,713688000,222724000,32328000,325737000,1048000,-1380452000,19000,192807000,DOCU
2020-10-31,USD,2051119000,929760000,374984000,598574000,281000,261085000,1122159000,159652000,None,476918000,128414000,348504000,453783000,76782000,223590000,47343000,22530000,1625087000,923100000,32309000,700902000,None,30633000,701987000,199711000,486149000,None,486149000,486149000,173973000,24069000,426032000,1048000,-1308040000,19000,186531000,DOCU
2020-07-31,USD,2053310000,968023000,404262000,674039000,280000,224502000,1086087000,150646000,None,485079000,135825000,349254000,633276000,66265000,269777000,52158000,16659000,1551419000,854038000,33053000,635868000,None,30415000,697381000,208277000,479105000,None,479105000,479105000,166539000,19837000,501891000,None,-1249549000,19000,185137000,DOCU
2020-04-30,USD,1921488000,1043243000,442237000,757949000,280000,220602000,879145000,134811000,None,245835000,52241000,193594000,625226000,140117000,315712000,51176000,26312000,1398700000,729590000,21504000,563632000,None,27613000,669110000,201363000,472162000,None,472162000,472162000,128128000,7097000,522788000,None,-1184989000,18000,183428000,DOCU
2020-01-31,USD,1891138000,943890000,241203000,656142000,280000,237841000,948148000,128293000,None,251382000,56500000,194882000,820092000,239729000,414939000,12696000,24678000,1344811000,693965000,28144000,519038000,None,20728000,650846000,183160000,465321000,0,465321000,465321000,14994000,6695000,546327000,0,-1137185000,18000,181254000,DOCU
2019-10-31,USD,1786365000,869390000,197697000,653777000,414000,159464000,918175000,105917000,None,255783000,60759000,195024000,713863000,257783000,456080000,37814000,24617000,1217003000,588494000,29099000,433081000,None,18743000,628509000,169105000,458578000,None,458578000,458578000,12956000,5955000,569362000,None,-1089778000,18000,179252000,DOCU
2019-07-31,USD,1761836000,943493000,224290000,750253000,133000,138652000,819643000,92078000,None,260497000,65070000,195427000,706109000,180146000,525963000,38907000,23896000,1195157000,574149000,23452000,410518000,None,17193000,621008000,167686000,451934000,None,451934000,451934000,16563000,6527000,566679000,None,-1043180000,18000,175953000,DOCU
