fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,CAD,57067000000,2619000000,389000000,389000000,720000000,None,54448000000,None,None,128000000,128000000,71000000,None,428000000,None,203000000,None,36016000000,3976000000,None,None,None,1300000000,32040000000,477000000,19728000000,1166000000,None,21371000000,1313000000,None,21051000000,None,18354000000,3474000000,636200000,CNI
2024-09-30,CAD,54481000000,3043000000,273000000,273000000,725000000,None,51438000000,None,None,None,None,None,None,None,None,802000000,None,35023000000,4719000000,None,None,None,2079000000,30304000000,237000000,18619000000,2079000000,None,20935000000,None,563000000,19458000000,None,17887000000,3477000000,636200000,CNI
2024-06-30,CAD,53988000000,3130000000,784000000,784000000,788000000,None,50858000000,None,None,741000000,741000000,None,None,None,-449000000,784000000,None,34584000000,4930000000,None,None,None,2535000000,29654000000,248000000,18100000000,2410000000,None,20758000000,2000000,524000000,19404000000,None,17749000000,3484000000,636200000,CNI
2024-03-31,CAD,72431353000,4440013250,1165148250,1165148250,1059594750,None,67991339750,None,None,740000000,740000000,None,None,None,None,1191601250,None,45563927500,7407690500,None,None,None,3007000000,38156237000,264000000,16754000000,3007000000,None,27098831250,163743250,502000000,26867425500,None,24703578750,4749907500,641900000,CNI
2023-12-31,CAD,52666000000,3089000000,475000000,475000000,699000000,None,49577000000,None,None,131000000,131000000,70000000,None,402000000,None,615000000,None,32549000000,5035000000,None,None,None,2457000000,27514000000,415000000,16133000000,2340000000,None,18888000000,1300000000,None,20117000000,None,18655000000,3512000000,647600000,CNI
2023-09-30,CAD,52089000000,3371000000,491000000,491000000,761000000,None,48718000000,44957000000,None,411000000,411000000,None,None,None,None,384000000,None,32118000000,4656000000,None,None,None,2296000000,27462000000,309000000,16086000000,2296000000,None,18691000000,1000000,453000000,19971000000,None,18116000000,3533000000,655600000,CNI
2023-06-30,CAD,50876000000,3266000000,539000000,539000000,757000000,None,47610000000,43962000000,None,403000000,403000000,None,None,None,None,296000000,None,30478000000,3501000000,None,None,None,1107000000,26977000000,295000000,15831000000,1107000000,None,17233000000,18000000,461000000,20398000000,None,18677000000,3573000000,663100000,CNI
2023-03-31,CAD,50903000000,3416000000,484000000,484000000,764000000,None,47487000000,43942000000,None,406000000,406000000,None,None,None,None,305000000,None,30044000000,4614000000,None,None,None,2325000000,25430000000,320000000,14323000000,2325000000,None,16968000000,113000000,445000000,20859000000,None,19037000000,3589000000,669900000,CNI
2022-12-31,CAD,50662000000,3217000000,328000000,328000000,692000000,None,47445000000,44007000000,None,137000000,137000000,70000000,None,94000000,None,320000000,None,29278000000,3842000000,None,None,None,1057000000,25436000000,341000000,14372000000,1057000000,None,15770000000,-12000000,441000000,21384000000,None,19529000000,3613000000,676900000,CNI
2022-09-30,CAD,51206000000,3389000000,403000000,403000000,706000000,None,47817000000,43933000000,None,424000000,424000000,None,None,None,None,29000000,None,29206000000,3357000000,None,None,None,792000000,25849000000,357000000,14597000000,792000000,None,15749000000,792000000,439000000,22000000000,None,19631000000,3625000000,684300000,CNI
2022-06-30,CAD,49285000000,3354000000,465000000,465000000,731000000,None,45931000000,42190000000,None,410000000,410000000,None,None,None,26000000,67000000,None,27541000000,4756000000,None,None,None,2447000000,22785000000,312000000,11925000000,2447000000,None,14684000000,2599000000,435000000,21744000000,None,19817000000,3660000000,691700000,CNI
2022-03-31,CAD,48236000000,3239000000,490000000,490000000,660000000,None,44997000000,41387000000,None,411000000,411000000,None,None,None,None,18000000,None,26384000000,3848000000,None,None,None,1504000000,22536000000,322000000,11879000000,1504000000,None,13705000000,None,418000000,21852000000,None,20143000000,3695000000,700200000,CNI
2021-12-31,CAD,48538000000,3426000000,838000000,838000000,589000000,None,45112000000,41623000000,None,139000000,139000000,70000000,None,119000000,None,422000000,None,25794000000,3120000000,None,None,None,508000000,22674000000,430000000,11977000000,508000000,None,12807000000,-74000000,427000000,22744000000,-103000000,20987000000,3704000000,707400000,CNI
2021-09-30,CAD,47762000000,4937000000,2194000000,2194000000,622000000,None,42825000000,41197000000,None,431000000,431000000,None,None,None,None,47000000,None,26102000000,3552000000,None,None,None,1224000000,22550000000,321000000,12332000000,1224000000,None,13877000000,114000000,451000000,21660000000,-104000000,21002000000,3727000000,710400000,CNI
