fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,5963096000,2096863000,769432000,769432000,656216000,438722000,3866233000,820874000,1806645000,2769572000,332338000,2437234000,None,25692000,None,77690000,250095000,2582663000,807861000,283341000,None,None,None,1788209000,None,1549230000,0,1549230000,1549230000,227110000,225572000,3380433000,None,None,None,93559000,QRVO
2024-09-30,USD,6503075000,2532459000,1096452000,1096452000,694457000,593762000,3970616000,846540000,1772229000,2883505000,445715000,2437790000,None,24804000,None,110145000,215767000,3092906000,1333737000,321880000,None,412179000,412179000,1759169000,None,1549244000,412179000,1549244000,1961423000,245977000,209925000,3410169000,None,None,None,94664000,QRVO
2024-06-30,USD,6447299000,2378194000,1082415000,1082415000,726558000,439957000,4070105000,866836000,1735376000,3007046000,473589000,2533457000,None,25716000,None,99046000,169507000,2961044000,1216544000,304381000,None,411853000,411853000,1744500000,None,1549257000,411853000,1549257000,1961110000,200283000,195243000,3486255000,None,None,None,94962000,QRVO
2024-03-31,USD,6554635000,2446034000,1029258000,1029258000,710555000,427387000,4241894000,870982000,1683592000,3043984000,509383000,2534601000,16000000,23252000,None,78993000,170383000,2998263000,1230087000,252993000,None,438740000,438740000,269482000,None,1549272000,438740000,1549272000,1988012000,113215000,218904000,3556372000,None,None,None,95798000,QRVO
2023-12-31,USD,6699388000,2428368000,1071987000,1071987000,726687000,514665000,4271020000,1039439000,2017964000,3040424000,499963000,2540461000,17500000,24714000,None,75454000,166443000,3061041000,1280333000,282954000,None,479964000,479964000,1780708000,None,1550438000,479964000,1550438000,2030402000,189930000,230270000,3638347000,None,None,None,96680000,QRVO
2023-09-30,USD,6718520000,2262877000,706836000,706836000,839855000,620626000,4455643000,1061163000,1976429000,3181474000,473164000,2708310000,18500000,25649000,None,46440000,187357000,2901334000,671942000,275256000,None,96000,None,2229392000,None,2048585000,96000,2048585000,2048585000,92876000,180807000,3817186000,None,34606000,None,97506000,QRVO
2023-06-30,USD,6686592000,2087775000,744428000,744428000,917390000,327241000,4598817000,1087683000,1933949000,3268104000,507174000,2760930000,22000000,27020000,None,49463000,216010000,2874369000,638976000,294171000,None,113000,None,2235393000,None,2048255000,113000,2048255000,2048255000,80490000,187138000,3812223000,None,0,None,98048000,QRVO
2023-03-31,USD,6691903000,2029794000,808757000,808757000,796596000,331054000,4662109000,1149806000,1900317000,3298516000,537703000,2760813000,20400000,20406000,None,46703000,193381000,2789109000,555763000,210701000,None,310000,310000,2233346000,None,2048073000,310000,2048073000,2048383000,122289000,185273000,3902794000,None,84495000,None,98649000,QRVO
2022-12-31,USD,7076219000,2257700000,918758000,918758000,857277000,398468000,4818519000,1191986000,1846373000,3337521000,567375000,2770146000,20200000,24218000,None,37092000,264794000,2911651000,613590000,225111000,None,451000,None,2298061000,None,2047743000,310000,2047743000,2047743000,149466000,250318000,4164568000,None,315993000,None,100021000,QRVO
2022-09-30,USD,7374732000,2521284000,911570000,911570000,840850000,None,None,1222924000,1820091000,3342984000,585860000,2757124000,None,29452000,None,52054000,258088000,3052592000,764127000,322247000,None,None,None,None,None,2047398000,571000,2047398000,None,142998000,241067000,4322140000,None,447947000,None,102061000,QRVO
