fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,148183000,112902000,37452000,90300000,2103000,20000000,30071000,13266000,40723000,2463000,None,2463000,69408000,5790000,52800000,300000,1928000,74783000,35129000,4212000,21242000,None,8162000,39654000,13215000,28631000,None,28631000,28631000,12744000,1279000,73400000,None,-552430000,8000,81376000,CDXS
2024-06-30,USD,132006000,91398000,18595000,73200000,2232000,16768000,31513000,13966000,39821000,2463000,None,2463000,67057000,9700000,54604000,900000,1841000,70559000,30539000,3685000,20000000,None,7958000,40020000,14170000,28365000,None,28365000,28365000,9096000,1264000,61447000,None,-531789999,7000,70914000,CDXS
2024-03-31,USD,149559000,107948000,58046000,85515000,2441000,19664000,32541000,14668000,39904000,2463000,None,2463000,65586000,9700000,27469000,500000,1354000,70292000,29080000,3465000,20980000,None,7758000,41212000,15111000,28102000,None,28102000,28102000,7997000,1248000,79267000,None,-509035000,7000,70554000,CDXS
2023-12-31,USD,136561000,93466000,65116000,65116000,2685000,29070000,33395000,15487000,39311000,2463000,None,2463000,19993000,9700000,0,600000,1246000,49946000,35830000,5947000,15182000,None,-6340000,14116000,16024000,None,None,0,22364000,15981000,1233000,86615000,None,-497530000,7000,69905000,CDXS
2023-09-30,USD,154455000,103014000,74577000,74577000,2305000,24754000,33465000,15282000,39087000,2500000,None,2500000,19226000,18013000,None,5402000,726000,62949000,38415000,3098000,38672000,None,6764000,24534000,19979000,None,None,None,19979000,19317000,1219000,91506000,None,-490338000,6000,69827000,CDXS
2023-06-30,USD,206761000,120044000,92093000,92093000,2052000,32303000,65298000,23325000,42472000,3200000,None,3200000,21745000,21378000,None,3763000,498000,82630000,35736000,4042000,41278000,None,5626000,46894000,41005000,None,None,None,41005000,15539000,1405000,124131000,None,-455430000,6000,69804000,CDXS
2023-03-31,USD,218068000,129954000,102831000,102800000,1996000,27814000,66804000,23609000,41162000,3241000,None,3241000,20180000,21310000,None,4585000,415000,92052000,38311000,4494000,57764000,None,5492000,53741000,42337000,None,None,None,42337000,14951000,1388000,126016000,None,-443907000,6000,66696000,CDXS
2022-12-31,USD,250393000,162894000,114000000,113984000,2029000,47889000,66989000,22614000,39821000,3241000,None,3241000,41036000,20510000,None,700000,350000,105596000,49066000,3246000,61218000,None,5360000,56530000,43638000,None,None,None,43638000,26732000,1371000,144797000,None,-421290000,6000,65811000,CDXS
2022-09-30,USD,235288000,145997000,108689000,108689000,1623000,37265000,68781000,23319000,39350000,3241000,None,3241000,29884000,20510000,None,5910000,208000,81157000,31908000,2621000,19680000,None,5230000,49249000,44885000,None,None,None,44885000,22455000,1356000,154131000,None,-408686000,6000,65613000,CDXS
2022-06-30,USD,234970000,145283000,90113000,90113000,1718000,57464000,70385000,23694000,38119000,3241000,None,3241000,49030000,19302000,None,3985000,224000,75511000,30014000,2015000,10762000,None,5103000,45497000,46109000,None,None,None,46109000,20666000,1340000,159459000,None,-398694000,6000,65494000,CDXS
2022-03-31,USD,235274000,144869000,94260000,94300000,1560000,53700000,71403000,23474000,36779000,3241000,None,3241000,44532000,19002000,40000,4933000,257000,76639000,29495000,1949000,10136000,None,4927000,47144000,47281000,None,None,None,47281000,21015000,1326000,158635000,None,-396054000,6000,65304000,CDXS
2021-12-31,USD,246383000,161888000,116797000,116800000,1160000,46210000,70493000,21345000,35882000,3241000,None,3241000,38068000,14002000,3000,5700000,276000,81992000,33371000,2995000,12670000,None,4093000,48621000,47654000,None,None,None,47654000,23697000,1311000,164391000,None,-387698000,6000,65109000,CDXS
2021-09-30,USD,227551000,174112000,119189000,119189000,1084000,59231000,40635000,16124000,35002000,3200000,None,3200000,48545000,12763000,None,4787000,271000,58496000,33480000,3281000,12392000,None,2782000,25016000,23000000,None,None,None,23000000,24968000,1051000,169055000,None,-377508000,6000,64833000,CDXS
2021-06-30,USD,212310000,172395000,129506000,129500000,1078000,48776000,36444000,11232000,34441000,3200000,None,3200000,37722000,3430000,1289000,3578000,301000,49537000,24090000,3164000,10958000,None,2672000,25447000,23664000,None,None,None,23664000,15941000,1289000,162773000,None,-379752000,6000,64623000,CDXS
2021-03-31,USD,212170000,173563000,139748000,139748000,1029000,39033000,36257000,10396000,33737000,3241000,None,3241000,28876000,2350000,1067000,3390000,249000,48431000,22553000,3569000,9594000,None,2618000,25878000,24319000,None,None,None,24319000,14469000,1277000,163739000,None,-375487000,6000,64488000,CDXS
2020-12-31,USD,221646000,184423000,149117000,149100000,964000,40230000,35732000,9675000,33373000,3200000,None,3241000,30362000,1450000,1000000,3416000,294000,51543000,24981000,2970000,9582000,None,2627000,26562000,24951000,None,None,None,24951000,17560000,1271000,170103000,None,-366419000,6000,64283000,CDXS
