fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,12800000000,2131500000,654300000,654300000,None,813900000,11425500000,4062400000,3767400000,5208600000,2227600000,2981000000,190500000,None,None,396400000,1397500000,11174000000,2043900000,441900000,408300000,465700000,553200000,9588800000,3000000,8075600000,141000000,7780500000,8075600000,932500000,847300000,1121000000,444100000,-3598700000,2400000,196600000,LILAK
2024-09-30,USD,12728300000,2067100000,588600000,588600000,None,811300000,11203100000,4038500000,3975400000,5233200000,2245300000,2987900000,153500000,None,None,382600000,1389500000,10962100000,1948400000,286700000,211600000,549600000,637800000,9469700000,88200000,8151200000,549600000,7885600000,8151200000,897400000,845600000,1226800000,444100000,-3420700000,2400000,196400000,LILAK
2024-06-30,USD,13150500000,2064400000,598600000,598600000,-95700000,820000000,11742000000,4096900000,3834600000,5533700000,2060300000,3473400000,284900000,None,95700000,346700000,1455500000,10956800000,1900000000,320400000,212800000,499600000,674800000,9523600000,87600000,8075500000,499600000,7755600000,8075500000,779200000,775900000,1651900000,444100000,-2984900000,2400000,197000000,LILAK
2024-03-31,USD,13272700000,2101400000,668500000,668500000,-95300000,797700000,11837400000,4149700000,3617000000,5601600000,2098900000,3502700000,285000000,None,95300000,342200000,1420000000,10993700000,1879700000,365800000,227900000,465200000,553100000,9596100000,87900000,8050700000,465200000,7779200000,8050700000,829600000,796200000,1733400000,421700000,-2942200000,2400000,203600000,LILAK
2023-12-31,USD,13594600000,2412200000,988600000,988600000,-91899999,793100000,11909900000,4205700000,3453900000,5617800000,2134400000,3483400000,249400000,None,91900000,359500000,1358900000,11284900000,2132600000,424400000,517700000,581900000,666200000,9670300000,7100000,8174400000,581900000,7985300000,8174400000,874900000,832100000,1763500000,361200000,-2941700000,2400000,204900000,LILAK
2023-09-30,USD,13308500000,1970600000,571600000,571600000,193000000,732100000,12066000000,4254700000,3740400000,5639900000,2170100000,3469800000,347700000,None,101600000,366300000,1443300000,10879800000,1930000000,404500000,240200000,558100000,641500000,9479300000,83400000,7906700000,558100000,7482300000,7906700000,733200000,829100000,1867600000,354700000,-2838900000,2400000,207200000,LILAK
2023-06-30,USD,13410900000,2091400000,632900000,632900000,223400000,748100000,12023200000,4257500000,3688900000,5666100000,2207100000,3459000000,345500000,None,133100000,379800000,1395900000,11018000000,1760000000,408100000,245100000,315500000,404600000,9786000000,89100000,7950400000,315500000,7576100000,7950400000,795000000,833400000,1825700000,325200000,-2881000000,2400000,212300000,LILAK
2023-03-31,USD,13421200000,1993000000,671800000,671800000,76600000,722300000,12116100000,4269500000,3480100000,5716400000,2252600000,3463800000,254700000,None,86100000,420800000,1442300000,10899000000,1687000000,426400000,255300000,261400000,353300000,9704900000,91900000,7906600000,261400000,7515200000,7906600000,753200000,779800000,1896500000,268000000,-2919200000,2400000,215700000,LILAK
2022-12-31,USD,13575200000,2078900000,781000000,781000000,65100000,695300000,12421700000,4293600000,3277200000,5702200000,2280900000,3421300000,315500000,None,91300000,338900000,1500500000,11018500000,1773800000,525100000,522000000,226900000,303600000,9685700000,76700000,7872100000,226900000,7446500000,7872100000,781500000,792900000,1918800000,243400000,-2869500000,2400000,217157178,LILAK
2022-09-30,USD,15062900000,2108600000,769200000,769200000,87500000,690300000,13740600000,4275000000,3093300000,5726700000,2310100000,3416600000,328700000,None,67600000,561600000,1553000000,12537000000,1590800000,412200000,256400000,208000000,283600000,11420100000,75600000,7841700000,208000000,6994100000,7841700000,751600000,817400000,1876200000,226400000,-3004200000,2400000,220186543,LILAK
