fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,763567000,554515000,123598000,123598000,178576000,162164000,209052000,41568000,339050000,1924000,1924000,None,None,None,None,23485000,None,614864000,326570000,157636000,29830000,2170000,39497000,300273000,150985000,164800000,2200000,165900000,164800000,110357000,17485000,148703000,None,-84268000,533000,53254000,FOSL
2024-09-30,USD,812408000,575857000,106308000,106308000,226389000,173700000,236551000,407494000,362279000,11998000,11998000,None,None,None,None,69460000,None,648031000,317523000,159002000,24816000,2254000,42688000,332977000,161082000,150000000,2254000,83700000,150000000,99120000,18380000,164377000,None,-76709000,532000,53154000,FOSL
2024-06-30,USD,785682000,542409000,104906000,104906000,202128000,133076000,243273000,415232000,368016000,12430000,12430000,None,None,None,None,102299000,None,596036000,279670000,132535000,24782000,2556000,42245000,318936000,165049000,150000000,2556000,75000000,150000000,97230000,16864000,189646000,None,-44678000,531000,53099000,FOSL
2024-03-31,USD,890972000,637263000,112889000,112889000,224137000,134362000,253709000,434203000,379768000,12910000,12910000,None,None,None,568000,165875000,None,661887000,295424000,142908000,32143000,482000,40739000,368975000,169388000,202866000,482000,None,372736000,104286000,17322000,229085000,None,-5893000,525000,52492000,FOSL
2023-12-31,USD,978030000,710690000,117197000,117197000,252834000,245257000,267340000,57244000,384688000,13807000,13807000,None,339000,None,568000,24447000,None,723798000,342477000,147161000,37584000,480000,44045000,383815000,181209000,207500000,500000,212100000,207500000,136476000,18081000,254232000,None,18403000,525000,52487000,FOSL
2023-09-30,USD,1063244000,784939000,116132000,116132000,326718000,193975000,278305000,474947000,406365000,13752000,13752000,43619000,None,None,29355000,148100000,None,782144000,348589000,158028000,40505000,455000,500000,435904000,142100000,261900000,500000,195800000,261900000,348100000,16115000,281100000,None,46638000,525000,52472039,FOSL
2023-06-30,USD,1073363000,797557000,132107000,132107000,323914000,162700000,275806000,492868000,416987000,14041000,14041000,24000,None,None,None,178900000,None,733859000,321536000,139842000,28565000,446000,400000,414925000,135100000,249400000,400000,201100000,249400000,123285000,15622000,339504000,None,107700000,524000,52446000,FOSL
2023-03-31,USD,1085995000,804487000,127111000,127111000,336503000,None,281508000,494653000,416175000,11804000,11804000,43996000,None,None,None,172000000,None,716863000,305139000,120124000,None,461000,500000,414567000,140800000,234600000,500000,192900000,375900000,184476000,15246000,369132000,None,134229000,518000,51841000,FOSL
2022-12-31,USD,1238128000,945300000,198726000,198726000,376028000,260239000,292828000,79882000,415172000,14952000,14952000,44086000,2783000,None,1786000,24710000,None,832196000,425920000,191141000,41996000,342000,42000,409199000,199890000,216400000,300000,223000000,216442000,234459000,19660000,405932000,None,175491000,518000,51836000,FOSL
2022-09-30,USD,1314986000,1015310000,162612000,162612000,452747000,None,299676000,495469000,418090000,12392000,12392000,None,None,327000,None,184964000,None,921937000,428727000,204040000,None,354000,48592000,496026000,200166000,301200000,354000,236600000,494103000,176095000,25988000,393049000,None,184909000,518000,51827000,FOSL
2022-06-30,USD,1283424000,964788000,167067000,167067000,437909000,None,318636000,507624000,427065000,13015000,13015000,56385000,None,327000,None,183300000,None,886150000,421284000,208732000,None,570000,600000,468115000,163900000,248900000,600000,None,413400000,211968000,31764000,397274000,None,179060000,518000,51806845,FOSL
2022-03-31,USD,1265322000,937219000,162619000,162619000,385831000,None,328103000,520240000,434682000,13645000,13645000,None,None,327000,None,187663000,None,838156000,432679000,198527000,None,619000,53358000,403179000,217327000,183852000,619000,None,401798000,180794000,31634000,427166000,None,198134000,511000,51157000,FOSL
2021-12-31,USD,1368719000,1022755000,250844000,250844000,346850000,255131000,345964000,89767000,436663000,14301000,14301000,64299000,3452000,327000,835000,24063000,None,905493000,535647000,229877000,45786000,554000,54000,367714000,233241000,141800000,500000,150000000,141854000,246495000,30884000,463226000,None,229132000,521000,52146000,FOSL
2021-09-30,USD,1355961000,987450000,181782000,181782000,398324000,None,368511000,87388000,None,15017000,15017000,None,None,327000,None,155848000,None,915035000,569381000,246325000,None,41205000,98566000,343680000,28000,97426000,41205000,None,380296000,174175000,41463000,440926000,None,209486000,521000,52143000,FOSL
2021-06-30,USD,1337438000,949171000,252251000,252251000,351990000,None,388267000,92026000,None,15759000,15759000,75341000,None,327000,None,157300000,None,929581000,521800000,213496000,None,38361000,38400000,406311000,32000,139705000,38361000,None,381100000,165333000,40481000,407857000,None,178066000,521000,52126740,FOSL
2021-03-31,USD,1349113000,947110000,246694000,246694000,322495000,None,402003000,104851000,453231000,16496000,16496000,68704000,None,327000,None,202400000,None,941332000,507226000,201230000,None,37860000,37900000,433063000,288000,157235000,37860000,None,412600000,172148000,37802000,407781000,None,179258000,515000,51526000,FOSL
2020-12-31,USD,1478505000,990475000,315965000,315965000,295296000,None,488030000,114026000,467175000,17754000,17754000,129446000,345000,327000,1238000,23200000,None,1039415000,558526000,178212000,None,41561000,40473000,479947000,569000,225800000,40500000,210300000,458100000,219426000,43125000,439090000,None,203698000,515000,51474034,FOSL
