fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,71441976000,5408295000,1209226000,1209226000,90915000,None,66033681000,None,None,2269659000,2269659000,None,None,1205650000,None,658529000,None,54257144000,1703610000,None,None,None,None,52553534000,55777000,45294511000,None,None,45350288000,None,1092585000,17184623000,None,12755758000,2558000,193187846,AER
2024-09-30,USD,73824890000,5644866000,3754539000,3754539000,79952000,None,68180024000,None,None,2427008000,2427008000,None,None,1162817000,199974000,-1158221000,None,57072414000,1671259000,None,None,None,-3145360000,53068964000,68804000,48352710000,None,None,48421514000,3145360000,1050352000,16752268000,None,12129365000,2558000,191886520,AER
2024-06-30,USD,71106661000,2966784000,1612235000,1612235000,62499000,None,68139877000,None,None,2561908000,2561908000,None,None,1117738000,143460000,1523632000,None,54090240000,3794404000,None,None,None,54166000,50295836000,106923000,45697189000,None,None,45804112000,340362000,1007927000,17016208000,None,11802243000,2558000,196881272,AER
2024-03-31,USD,71105025000,2909252000,1485495000,1485495000,72902000,None,68195773000,None,None,2753560000,2753560000,None,None,1107323000,153228000,652660000,None,54149219000,3825596000,None,None,None,808870000,50323623000,109445000,45723667000,None,None,45833112000,3396191000,1063056000,16955594000,None,11407200000,2676000,200085734,AER
2023-12-31,USD,71274559000,3796402000,1825466000,1825466000,85668000,None,67478157000,None,None,2893129000,2893129000,None,None,1058572000,130614000,2437196000,None,54685513000,4675042000,None,None,None,827525000,50010471000,92083000,46483903000,None,None,46575986000,4231000000,1018702000,16588830000,None,10802599000,2676000,205969098,AER
2023-09-30,USD,71593664000,6778313000,2415297000,2415297000,76817000,None,64815351000,56297985000,None,3021028000,3021028000,None,None,1011224000,244463000,611966000,None,55221543000,1526381000,None,None,None,3096654000,53695162000,91666000,47492809000,None,None,50589463000,3096654000,945855000,16293654000,None,9703259000,2876000,227379759,AER
2023-06-30,USD,69928407000,5849020000,1153922000,1153922000,72584000,None,64079387000,55675460000,None,3151893000,3151893000,None,None,968471000,220597000,971590000,None,53537899000,1372037000,None,None,None,2881042000,52165862000,132064000,46255843000,None,None,49136885000,2881042000,876556000,16311872000,None,8598005000,3024000,232866512,AER
2023-03-31,USD,69684403000,5375921000,1089046000,1089046000,59163000,None,64308482000,55563060000,None,3334938000,3334938000,None,None,914241000,175711000,782106000,None,53560780000,4011587000,None,None,None,14903000,49549193000,133375000,46295924000,None,None,46429299000,2473066000,844958000,16045416000,None,8104773000,3024000,241559712,AER
2022-12-31,USD,69726918000,5608144000,1597147000,1597147000,55868000,None,64118774000,55302761000,None,3549663000,3549663000,None,None,873738000,211993000,452431000,None,53531868000,3862940000,None,None,None,0,49668928000,135215000,46395800000,None,None,46668175000,2503202000,806655000,16117507000,None,7674922000,3024000,242857553,AER
2022-09-30,USD,69811154000,5237583000,1098542000,1098542000,42958000,None,64573571000,140306000,None,3800675000,3800675000,None,None,820479000,205536000,168398000,None,54166636000,3992576000,None,None,None,0,50174060000,123931000,47350115000,None,None,47474046000,2405995000,774357000,15567684000,None,7181003000,3024000,242364744,AER
2022-06-30,USD,69747591000,5570198000,1229008000,1229008000,53441000,None,64177393000,127047000,None,3974113000,3974113000,None,None,757499000,96299000,237525000,None,54636240000,3938680000,None,None,None,1325000,50697560000,165385000,47927887000,None,None,48093272000,2314143000,743485000,15034429000,None,6741794000,3024000,242264561,AER
2022-03-31,USD,70208185000,5753256000,1185702000,1185702000,51940000,None,64454929000,117998000,None,4118287000,4118287000,None,None,753850000,68826000,326014000,None,55478407000,3825519000,None,None,None,23369000,51652888000,166957000,48912874000,None,None,49079831000,2217715000,742076000,14653130000,None,6408091000,3024000,239645460,AER
2021-12-31,USD,74569768000,6305930000,1728794000,1728794000,48584000,None,68263838000,57946288000,None,4653399000,4653399000,None,None,750341000,16909000,490321000,None,57922408000,4613955000,None,None,None,173595000,53308453000,173595000,50204678000,None,None,50378273000,2727056000,773753000,16570743000,-285901000,8410261000,3024000,129378791,AER
2021-09-30,USD,41499328000,3386871000,1311234000,1311234000,-9766000,None,38112457000,54216000,None,802254000,802254000,None,None,167132000,9766000,415674000,None,31569374000,2372958000,None,None,None,39991000,29196416000,39991000,27539694000,None,None,27579685000,1596414000,497178000,9854952000,-313907000,8322581000,1721000,129378791,AER
2021-06-30,USD,41824093000,3753431000,1402918000,1402918000,-10382999,None,38070662000,56215000,None,828217000,828217000,None,None,129512000,10383000,241888000,None,32372594000,2525323000,None,None,None,123608000,29847271000,41685000,28098620000,None,None,28222228000,1524589000,587335000,9383537000,-313952000,7888710000,1721000,129896210,AER
2021-03-31,USD,42064963000,2636824000,1447514000,1447514000,None,None,39428139000,57863000,None,849973000,849973000,None,None,128148000,None,271455000,None,32857729000,2534876000,None,None,None,None,30322853000,43223000,28553115000,None,None,28596338000,None,629629000,9139325000,-443228000,7625705000,1721000,129484250,AER
2020-12-31,USD,42048039000,3371617000,1248772000,1248772000,-3303000,None,38676422000,63115000,None,874548000,874548000,874548000,None,138065000,3303000,246518000,None,33115553000,2642994000,None,None,None,167303000,30472559000,49423000,28631380000,None,None,28909384000,1583092000,600321000,8864470000,-459994000,7399703000,1721000,129484250,AER
2020-09-30,USD,44421118000,5485572000,3244433000,3244433000,-1211999,None,38935546000,63916000,None,912896000,912896000,912896000,None,194313000,1212000,284928000,None,35541629000,2739982000,None,None,None,186693000,32801647000,49142000,31087112000,None,None,31273805000,1641553000,594631000,8811373000,-168946000,7380699000,1721000,127589905,AER
2020-06-30,USD,45193774000,4705992000,2382655000,2382655000,-1851999,None,40487782000,66029000,None,973449000,973449000,58094000,None,326538000,1852000,406271000,None,35490711000,2917524000,None,None,None,200014000,32573187000,49069000,30683892000,None,None,30883906000,1730860000,649947000,9633977000,-496217000,8232470000,1721000,128131663,AER
2020-03-31,USD,47144828000,6748642000,4693872000,4693872000,-1838999,None,40396186000,68031000,None,1018045000,1018045000,58094000,None,1103465000,1839000,520058000,None,37692842000,3016202000,None,None,None,192641000,34676640000,49078000,32760773000,None,None,32953414000,1957243000,723949000,9382926000,-498003000,7986142000,1721000,129340501,AER
2019-12-31,USD,43749244000,3241270000,1121396000,1121396000,3157000,None,40507974000,69686000,None,1058915000,1058915000,58094000,None,1134828000,11664000,515543000,None,34367039000,3074572000,None,None,None,1000000000,31292467000,51144000,29349903000,97066000,None,30474454000,1190159000,747790000,9314897000,-537341000,7734609000,1754000,129340501,AER
2019-09-30,USD,43549014000,3540256000,1036919000,1036919000,6431000,None,40008758000,35303816000,None,1171947000,1171947000,58094000,None,1162488000,9573999,961339000,None,34309023000,3159781000,None,None,None,116304000,31149242000,51343000,29155264000,116304000,None,29396261000,2164920000,762261000,9174916000,-591085000,7424094000,1810000,134175597,AER
2019-06-30,USD,43067924000,2017352000,782884000,782884000,57220000,None,41050572000,35329904000,None,1218095000,1218095000,58094000,None,1138200000,11232000,695350000,None,33989749000,3150248000,None,None,None,4873000,30839501000,54445000,28890961000,103778000,None,29074111000,2242753000,774312000,9013009000,-494545000,7157186000,1810000,137072268,AER
2019-03-31,USD,44716954000,4601796000,2348132000,2348132000,20256000,None,40115158000,35159653000,None,1323272000,1323272000,58094000,None,1128299000,39047000,859657000,None,35747173000,3252546000,None,None,None,54994000,32494627000,56792000,30629622000,54994000,None,30815946000,2206055000,781586000,8906178000,-611601000,6825312000,1866000,139618644,AER
2018-12-31,USD,43208915000,3032875000,1204018000,1204018000,30971000,None,40176039000,29151000,None,1383666000,1383666000,58094000,None,132113000,69105000,395146000,None,34328301000,3215846000,None,None,None,29321000,31112455000,None,25398927000,4137981000,None,29536908000,2208173000,None,8828048000,-476085000,6591674000,1866000,139618644,AER
2018-09-30,USD,42149536000,3397495000,1175969000,1175969000,54995000,None,38752041000,29039000,None,1470459000,1470459000,58094000,None,130536000,120853000,682586000,None,33225944000,3244070000,None,None,None,1465664000,29981874000,None,28387468000,None,None,28387468000,804467000,None,8869852000,-518192000,6359681000,1923000,147123818,AER
2018-06-30,USD,42019387000,3576861000,1598502000,1598502000,37120000,None,38442526000,29480000,None,1559175000,1559175000,58094000,None,127891000,104393000,305783000,None,33295571000,3204782000,None,None,None,1458051000,30090789000,None,28545513000,502000,None,28545513000,794740000,None,8669467000,-434457000,6095973000,1923000,149474890,AER
2018-03-31,USD,42493720000,4573215000,2152165000,2152165000,37034000,None,37920505000,30350000,None,1676811000,1676811000,58094000,None,126591000,90312000,929141000,None,33845441000,3414460000,None,None,None,53000,30430981000,None,28890287000,53000,None,28890287000,2368308000,None,8592625000,-491291000,5846544000,1923000,154146803,AER
2017-12-31,USD,42040144000,4244529000,1659669000,1659669000,38972000,None,37795615000,35358244000,None,1799276000,1799276000,58094000,None,122946000,48896000,995245000,None,33401330000,3476901000,None,None,None,1632057000,29924429000,None,25243381000,3177358000,None,28420739000,829742000,None,8579710000,-731442000,5580257000,2058000,154146803,AER
2017-09-30,USD,41006730000,3427990000,1454233000,1454233000,42267000,None,37578740000,34942197000,None,1978654000,1978654000,58094000,None,121944000,29985000,532395000,None,32404135000,3596361000,None,None,None,2563134000,28807774000,None,27287634000,1428000,None,27287634000,5050000,None,8546475000,-695252000,5313120000,2117000,164411228,AER
2017-06-30,USD,41019489000,3835953000,1601080000,1601080000,46892000,None,37183536000,34400359000,None,2147554000,2147554000,58094000,None,121030000,27482000,960864000,None,32442242000,3714843000,None,None,None,2668582000,28727399000,None,27180966000,27184156000,None,27180966000,23998000,None,8520758000,-654021000,5047251000,2174000,169263392,AER
2017-03-31,USD,41442898000,3637342000,1935630000,1935630000,59386000,None,37805556000,34811137000,None,2357851000,2357851000,58094000,None,121921000,36296000,520550000,None,32865915000,3816771000,None,None,None,2668411000,29049144000,None,27520504000,27520896000,None,27520504000,57989000,None,8519654000,-579841000,4767381000,2229000,175903060,AER
2016-12-31,USD,41620453000,3668805000,2035447000,2035447000,52673000,None,37951648000,34804379000,None,2506932000,2506932000,58094000,None,118783000,37187000,436572000,None,33038189000,3831308000,None,None,None,2698772000,29206881000,None,23961806000,27716999000,None,27716999000,51804000,None,8524447000,-490092000,4509007000,2282000,175903060,AER
2016-09-30,USD,41797800000,4266595000,2228019000,2228019000,61424000,None,37531205000,34194408000,None,2774749000,2774749000,58094000,None,115071000,11789000,768430000,None,33370773000,3964032000,None,None,None,2870041000,29406741000,None,27997884000,28001132000,None,27997884000,53164000,None,8369518000,-257872000,4146969000,2282000,185326517,AER
2016-06-30,USD,42922807000,5082003000,2584552000,2584552000,146689000,None,37840804000,34255995000,None,3013094000,3013094000,58094000,None,117000000,10032000,1270108000,None,34507980000,4011280000,None,None,None,2900129000,30496700000,None,29139129000,29144000000,None,29139129000,53113000,None,8351710000,-352629000,3924226000,2380000,190528697,AER
2016-03-31,USD,43717710000,4605704000,2929232000,2929232000,200186000,None,39112006000,35313660000,None,3246109000,3246109000,58094000,None,None,13488000,418947000,None,35258454000,4122784000,None,None,None,2978380000,31135670000,None,29812797000,None,None,29812797000,49251000,None,8392850000,-155573000,3690953000,2408000,197743117,AER
2015-12-31,USD,43914479000,4106013000,2403098000,2403098000,260269000,None,39808466000,35540765000,None,3541957000,3541957000,58094000,None,114711000,18965000,490502000,None,35488670000,4377592000,None,None,None,3138393000,31111078000,None,25830296000,21000,None,29806843000,47401000,None,8348963000,-146312000,3472132000,2457000,197743117,AER
2015-09-30,USD,43202087000,2951549000,1301492000,1301492000,304079000,None,40250538000,35702391000,None,3847785000,3847785000,58094000,None,None,384657000,394546000,None,35065799000,4376290000,None,None,None,3235252000,30689509000,None,29321208000,None,None,29321208000,79880000,None,8059825000,-755118000,3220402000,2568000,199215352,AER
2015-06-30,USD,44056479000,3111660000,1568345000,1568345000,292358000,None,40944819000,36183689000,None,4060979000,4060979000,58094000,None,None,20100000,399042000,None,36234139000,4248767000,None,None,None,3095333000,31985372000,None,30682408000,None,None,30682408000,102638000,None,7746243000,-761228000,2931090000,2568000,211486227,AER
2015-03-31,USD,44083750000,3140995000,1594018000,1594018000,311174000,None,40942755000,36011620000,None,4261009000,4261009000,58094000,None,None,17089000,414578000,None,35815111000,4281360000,None,None,None,3079120000,31533751000,None,30256631000,None,None,30256631000,134100000,None,8192083000,None,2621981000,2562000,214823708,AER
2014-12-31,USD,43891098000,2729342000,1490369000,1490369000,315532000,None,41161756000,35492210000,None,4428346000,4428346000,58094000,None,115554000,717388000,731470000,None,35948550000,1203002000,None,None,None,527281000,34745548000,None,26807497000,2208000,None,30402392000,135708000,None,7863777000,None,2310486000,2559000,214580092,AER
2014-09-30,USD,43865284000,3400995000,1744294000,1744294000,273901000,None,40464289000,35287934000,None,4676042000,4676042000,4263076000,None,None,673307000,704627000,None,36220729000,4285076000,None,None,None,24339842000,31935653000,None,30827610000,None,None,30827610000,3637198000,None,7564190000,None,2033996000,2559000,214398654,AER
