fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,EUR,132798000000,42588000000,7441000000,7441000000,9431000000,None,90210000000,None,None,22629000000,22629000000,43384000000,None,3259000000,486000000,14601000000,None,54941000000,29162000000,None,None,None,4470000000,25779000000,1906000000,11791000000,4209000000,None,17906000000,16007000000,2903000000,77507000000,None,None,2526000000,1253000000,SNY
2024-09-30,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1253000000,SNY
2024-06-30,EUR,129755000000,30079000000,6795000000,6795000000,10609000000,None,99676000000,None,None,26653000000,26653000000,50080000000,None,2640000000,17420000000,3870000000,None,56758000000,30027000000,None,None,None,9515000000,26731000000,2012000000,12503000000,9236000000,None,23751000000,12947000000,2828000000,72690000000,None,65093000000,2533000000,1253800000,SNY
2024-03-31,None,None,8710000000,-8710000000,-8710000000,None,None,-8710000000,None,None,None,None,None,None,None,17420000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,74353000000,None,None,None,1248800000,SNY
2023-12-31,EUR,126464000000,30655000000,8710000000,8710000000,9666000000,None,95809000000,None,None,24319000000,24319000000,49404000000,None,2666000000,270000000,1239000000,None,52111000000,24194000000,None,None,None,2320000000,27917000000,2030000000,14347000000,2045000000,None,18422000000,13949000000,2841000000,74040000000,None,67499000000,2530000000,1253600000,SNY
2023-09-30,EUR,125353000000,7993000000,-7993000000,-7993000000,None,None,-7993000000,None,None,None,None,None,None,None,15986000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,72947000000,None,None,None,2506400000,SNY
2023-06-30,EUR,125353000000,30243000000,7993000000,7993000000,21630000000,None,95110000000,11527000000,None,73833000000,73833000000,49243000000,None,9510000000,None,267000000,None,52406000000,24797000000,None,None,None,4947000000,27609000000,2092000000,14241000000,4694000000,None,21027000000,191000000,563000000,72629000000,None,65694000000,2525000000,2501200000,SNY
2023-03-31,EUR,124585000000,12736000000,-12736000000,-12736000000,None,None,-12736000000,None,None,None,None,None,None,None,25472000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,75152000000,None,None,None,2498600000,SNY
2022-12-31,EUR,126722000000,34111000000,12736000000,12736000000,8960000000,None,92611000000,11684000000,None,21640000000,21640000000,49892000000,None,9153000000,664000000,1005000000,None,51570000000,23974000000,None,None,None,4451000000,27596000000,2181000000,14857000000,4174000000,None,21212000000,12446000000,674000000,74784000000,None,66734000000,2522000000,2508000000,SNY
2022-09-30,EUR,121826000000,6899000000,-6899000000,-6899000000,None,None,-6899000000,None,None,None,None,None,None,None,13798000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,71304000000,None,None,None,2507000000,SNY
2022-06-30,EUR,121826000000,28646000000,6899000000,6899000000,9366000000,None,93180000000,11642000000,None,21978000000,21978000000,50555000000,None,2644000000,None,3689000000,None,50522000000,22077000000,None,None,None,3294000000,28445000000,2232000000,15942000000,3063000000,None,21237000000,107000000,742000000,70951000000,None,61883000000,2531000000,2501600000,SNY
2022-03-31,EUR,120242000000,10109000000,-10109000000,-10109000000,None,None,-10109000000,None,None,None,None,None,None,None,20218000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,69031000000,None,None,None,2498400000,SNY
2021-12-31,EUR,120242000000,30653000000,10098000000,10098000000,8715000000,None,89589000000,11976000000,None,21407000000,21407000000,48056000000,None,7975000000,1054000000,89000000,None,51211000000,21295000000,None,None,None,3452000000,29916000000,2108000000,17123000000,3183000000,None,22414000000,11344000000,577000000,68681000000,None,63013000000,2527000000,2509800000,SNY
2021-09-30,EUR,112321000000,9722000000,-9722000000,-9722000000,None,None,-9722000000,None,None,None,None,None,None,None,19444000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,63364000000,None,None,None,2509000000,SNY
2021-06-30,EUR,112321000000,29595000000,9722000000,9722000000,9261000000,None,82726000000,10976000000,None,19466000000,19466000000,44979000000,None,2128000000,None,3094000000,None,48957000000,19145000000,None,None,None,2472000000,29812000000,1489000000,17935000000,2225000000,None,21649000000,218000000,247000000,63237000000,None,59046000000,2522000000,2498600000,SNY
2021-03-31,EUR,114529000000,13915000000,-13915000000,-13915000000,None,None,-13915000000,None,None,None,None,None,None,None,27830000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,63147000000,None,None,None,2498600000,SNY
