fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,2003800000,274100000,105200000,105200000,118700000,None,1729700000,None,None,None,None,None,None,None,5100000,20100000,None,951500000,196600000,None,None,None,700000,754900000,2700000,397000000,None,None,399700000,158500000,7900000,1052300000,None,-2357200000,3334500000,758400000,NGD
2024-09-30,USD,1983000000,279500000,132600000,132600000,114700000,None,1703500000,None,None,None,None,None,None,None,7900000,7600000,None,985800000,196900000,None,None,None,1000000,788900000,3200000,446700000,None,None,449900000,160100000,8500000,997200000,None,-2412300000,3334500000,796100000,NGD
2024-06-30,USD,2008705370,331051442,184372956,184372956,113283383,None,1677653927,None,None,None,None,None,None,None,7998826,15100000,None,1056045102,221267545,None,None,None,1100000,834777557,3200000,496500000,None,None,499626716,183267545,3800000,952660267,None,-2449840665,3333011125,744900000,NGD
2024-03-31,USD,2255772237,319270540,156538465,156538465,130365474,None,1936501697,None,None,None,None,None,None,None,7592165,17000000,None,1520131355,211681562,None,None,None,1500000,1308449792,3800000,396200000,None,None,400986216,168900000,2200000,735640882,None,-2386337505,3164834164,687600000,NGD
2023-12-31,USD,2274304138,350000085,184550926,184550926,126051764,None,1924304052,None,None,None,None,None,None,None,7063674,22300000,None,1489141922,227828367,None,None,None,2586697,1261313554,2600000,396000000,None,None,399147340,164900001,3400000,785162216,None,-2333300741,3147314584,685000000,NGD
2023-09-30,USD,2252300000,349000000,179400000,179400000,135400000,None,1903300000,1901000000,None,None,None,None,None,None,6500000,14600000,None,1368700000,214100000,None,None,None,3483225,1154600000,2900000,395700000,None,None,402083225,165700000,2000000,883600000,None,-2317900000,3160000000,684500000,NGD
2023-06-30,USD,2239000000,349400000,174400000,174400000,136400000,None,1889600000,1886800000,None,None,None,None,None,None,8500000,11400000,None,1351800000,203800000,None,None,None,3993039,1148000000,1600000,395500000,None,None,401093039,157600000,1500000,887200000,None,-2315200000,3159800000,683200000,NGD
2023-03-31,USD,2228800000,358600000,197300000,197300000,125100000,None,1870200000,1868200000,None,None,None,None,None,None,11200000,10600000,None,1351000000,157500000,None,None,None,7404935,1193500000,200000,395200000,None,None,402804935,103600000,1900000,877800000,None,-2312600000,3157600000,682700000,NGD
2022-12-31,USD,2243500000,377500000,200800000,200800000,115700000,None,1866000000,1863900000,None,None,None,None,None,None,35600000,11300000,None,1284000000,171200000,None,None,None,8596100,1112800000,1300000,394900000,None,None,404796100,109400000,4800000,959500000,None,-2280800000,3157100000,682277000,NGD
2022-09-30,USD,2254900000,401700000,247000000,247000000,101600000,None,1853200000,1850900000,None,None,None,None,None,None,32900000,8800000,None,1231800000,178400000,None,None,None,8538841,1053400000,4000000,394700000,None,None,407238841,113400000,3800000,1023100000,None,-2263900000,3157100000,682300000,NGD
2022-06-30,USD,2293800000,471500000,277200000,277200000,110800000,None,1822300000,1819900000,None,None,None,None,None,None,47700000,11200000,None,1295300000,168100000,None,None,None,9314949,1127200000,6100000,394400000,None,None,409814949,108200000,3600000,998500000,None,-2259700000,3157000000,682000000,NGD
2022-03-31,USD,2434600000,637900000,431500000,431500000,92200000,None,1796700000,1794200000,None,None,None,None,None,None,63200000,15500000,None,1501200000,146100000,None,None,None,9483287,1355100000,8500000,491500000,None,None,509483287,89216713,3300000,933400000,None,-2221800000,3155700000,681300000,NGD
2021-12-31,USD,2476800000,686300000,481500000,481500000,101000000,None,1790500000,1787900000,None,None,None,None,None,None,59500000,14800000,None,1520900000,172900000,None,None,None,9587005,1348000000,10700000,491000000,None,None,511287005,111312995,3700000,955900000,None,-2214000000,3155400000,680800000,NGD
2021-09-30,USD,2270100000,361800000,150900000,150900000,106900000,None,1908300000,1906800000,None,None,None,None,None,None,52100000,9900000,None,1441900000,151700000,None,None,None,9086633,1290200000,13400000,490600000,None,None,513086633,99413367,5600000,828200000,None,-2364900000,3155000000,680800000,NGD
2021-06-30,USD,2284200000,386400000,138400000,138400000,93000000,None,1897800000,1896100000,None,None,None,None,None,None,65500000,9000000,None,1465400000,172400000,None,None,None,9200000,1293000000,15800000,490100000,None,None,515100000,102000000,4300000,818800000,None,-2353600000,3155000000,680800000,NGD
2021-03-31,USD,2221200000,380500000,131200000,131200000,95900000,None,1840700000,1838800000,None,None,None,None,None,None,59700000,9000000,None,1380700000,146800000,None,None,None,9300000,1233900000,17900000,489600000,None,None,516800000,88000000,3300000,840500000,None,-2339500000,3154900000,682800000,NGD
2020-12-31,USD,2250100000,418800000,186300000,186300000,93300000,None,1831300000,1828300000,None,None,None,None,None,None,45400000,300000,None,1460800000,158700000,None,None,None,20288000,1302100000,19500000,489200000,None,None,528988000,117100000,9000000,789300000,None,-2354600000,3154000000,676000000,NGD
2020-09-30,USD,2394300000,588800000,416400000,416400000,97500000,None,1805500000,1766600000,None,None,None,None,None,None,None,9400000,None,1547800000,188500000,None,None,None,None,1359300000,21800000,681200000,None,None,703000000,144000000,4600000,846500000,None,-2333500000,3144600000,677900000,NGD
2020-06-30,USD,2751300000,834500000,700200000,700200000,100600000,None,1916800000,1593300000,None,None,None,None,None,None,None,9300000,None,1913600000,165000000,None,None,None,None,1748600000,23900000,1078900000,None,None,1102800000,123800000,2200000,837700000,None,-2349200000,3144600000,676000000,NGD
2020-03-31,USD,2457700000,526000000,400400000,400400000,100900000,None,1931700000,1929400000,None,None,None,None,None,None,None,6400000,None,1518900000,172100000,None,None,None,None,1346800000,21500000,750200000,None,None,771700000,131600000,800000,938800000,None,-2303600000,3144600000,676000000,NGD
2019-12-31,USD,2158500000,228700000,83400000,83400000,110000000,None,1929800000,1928000000,None,None,None,None,None,None,500000,7100000,None,1197200000,171900000,None,None,None,None,1025300000,23900000,714500000,None,None,714500000,132200000,1000000,961300000,None,-2275300000,3144500000,676000000,NGD
2019-09-30,USD,2250200000,332500000,178800000,178800000,123300000,None,1917700000,1888700000,None,None,None,None,None,None,None,6500000,None,1292700000,184900000,None,None,None,None,1107800000,25600000,727500000,None,None,753100000,142100000,7800000,957500000,None,-2275600000,3141900000,610700000,NGD
2019-06-30,USD,2169300000,289300000,109700000,109700000,139000000,None,1880000000,1853300000,None,None,None,None,None,None,None,7300000,None,1276000000,138800000,None,None,None,None,1137200000,27800000,781900000,None,None,809700000,107000000,8000000,893300000,None,-2250900000,3035200000,579100000,NGD
2019-03-31,USD,2168800000,296800000,132300000,132300000,127700000,None,1872000000,1845700000,None,None,None,None,None,None,None,5400000,None,1239400000,126300000,None,None,None,None,1113100000,17800000,781200000,None,None,799000000,89800000,500000,929400000,None,-2215200000,3035200000,579100000,NGD
2018-12-31,USD,2169600000,290400000,103700000,103700000,141800000,None,1879200000,1853400000,None,None,None,None,None,None,None,4700000,None,1210300000,130900000,None,None,None,None,1079400000,None,780500000,None,None,780500000,83800000,None,959300000,None,-2187000000,3035200000,579100000,NGD
2018-09-30,USD,3210300000,294400000,129000000,129000000,122800000,None,2915900000,2581300000,None,None,None,None,None,None,None,4900000,None,1532000000,138700000,None,None,None,None,1393300000,None,939800000,None,None,939800000,99500000,None,1678300000,None,-1458600000,3036800000,578700000,NGD
2018-06-30,USD,3517100000,407300000,167400000,167400000,198900000,None,3109800000,2786500000,None,None,None,None,None,None,None,5700000,None,1698300000,137600000,None,None,None,959100000,1560700000,None,959100000,959100000,None,959100000,92500000,None,1818800000,None,-1292800000,3036700000,578700000,NGD
2018-03-31,USD,3951500000,434200000,191300000,191300000,195300000,None,3517300000,3154400000,None,None,None,None,None,None,None,8400000,None,1836200000,153800000,None,None,None,84200000,1682400000,None,1008400000,1008400000,None,1008400000,25500000,None,2115300000,None,-990800000,3036700000,578700000,NGD
2017-12-31,USD,4017300000,455000000,216200000,216200000,193200000,None,3562300000,3200400000,None,None,None,None,None,None,None,5600000,None,1877800000,181200000,None,None,None,28600000,1696600000,None,1007700000,1007700000,None,1007700000,28600000,None,2139500000,None,-961300000,3036500000,578100000,NGD
2017-09-30,USD,4321200000,405800000,207100000,207100000,160000000,None,3915400000,3421800000,None,None,None,None,None,None,None,3900000,None,1987700000,177900000,None,None,None,977000000,1809800000,None,977000000,977000000,None,977000000,135100000,None,2333500000,None,-765700000,3032600000,577000000,NGD
2017-06-30,USD,4143400000,423100000,198800000,198800000,165100000,None,3720300000,3383700000,None,None,None,None,None,None,None,5100000,None,1835000000,176900000,None,None,None,880100000,1658100000,None,880100000,880100000,None,880100000,134300000,None,2308400000,None,-792600000,3027700000,576300000,NGD
2017-03-31,USD,4138600000,551700000,349500000,349500000,159600000,None,3586900000,3254700000,None,None,None,None,None,None,None,6700000,None,1848200000,174900000,None,None,None,890000000,1673300000,None,890000000,890000000,None,890000000,143400000,None,2290400000,None,-815800000,3026000000,528900000,NGD
2016-12-31,USD,3948000000,409600000,185900000,185900000,150000000,None,3538400000,3206700000,None,None,None,None,None,None,None,6100000,None,1865100000,175400000,None,None,None,889500000,1689700000,None,889500000,889500000,None,889500000,143400000,None,2082900000,None,-843600000,2859000000,515800000,NGD
2016-09-30,USD,3831500000,422400000,151200000,151200000,154500000,None,3409100000,3079200000,None,None,None,None,None,None,None,7100000,None,1719800000,180200000,None,None,None,None,1539600000,None,789000000,None,None,789000000,150000000,None,2111700000,None,-823500000,2856400000,515800000,NGD
2016-06-30,USD,3773700000,485600000,219500000,219500000,141000000,None,3288100000,2966500000,None,None,None,None,None,None,None,5400000,None,1657700000,163600000,None,None,None,None,1494100000,None,788500000,None,None,788500000,137300000,None,2116000000,None,-828300000,2854200000,511200000,NGD
2016-03-31,USD,3735600000,582900000,298300000,298300000,160100000,None,3152700000,2868200000,None,None,None,None,None,None,None,9500000,None,1602100000,159200000,None,None,None,None,1442900000,None,788000000,None,None,788000000,132100000,None,2133500000,None,-819500000,2842900000,510700000,NGD
2015-12-31,USD,3675500000,614600000,335500000,335500000,145900000,None,3060900000,2803200000,None,None,None,None,None,None,None,5000000,None,1575900000,147300000,None,None,None,787600000,1428600000,None,787600000,787600000,None,787600000,6200000,None,2099600000,None,-846300000,2841000000,509300000,NGD
2015-09-30,USD,3919800000,683800000,384600000,384600000,160400000,None,3236000000,2710500000,None,None,None,None,None,None,None,4300000,None,1813900000,164800000,None,None,None,None,1649100000,None,787100000,None,None,787100000,119800000,None,2105900000,None,-836800000,2840100000,509100000,NGD
2015-06-30,USD,3910500000,564800000,326800000,326800000,186800000,None,3345700000,3092500000,None,None,None,None,None,None,None,5700000,None,1650500000,99800000,None,None,None,None,1550700000,None,879300000,None,None,879300000,71800000,None,2260000000,None,-679300000,2839900000,509800000,NGD
2015-03-31,USD,3907800000,606100000,365800000,365800000,178700000,None,3301700000,3057500000,None,None,None,None,None,None,None,8100000,None,1662700000,109400000,None,None,None,None,1553300000,None,876900000,None,None,876900000,79900000,None,2245100000,None,-688700000,2839900000,508600000,NGD
2014-12-31,USD,3881800000,669400000,370500000,370500000,222400000,None,3212400000,3008700000,None,None,None,None,None,None,None,10600000,None,1610600000,104900000,None,None,None,874300000,1505700000,None,874300000,874300000,None,874300000,7900000,None,2271200000,None,-644900000,2820900000,503900000,NGD
