fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,2913815000,307401000,189205000,189205000,39842000,52341000,2606414000,1574465000,1182014000,171363000,1679000,169684000,None,None,None,26013000,112787000,1590571000,627564000,130850000,226626000,None,28476000,953539000,831052000,None,None,None,831052000,238837000,138568000,1308290000,None,1308223000,67000,66713823,TXRH
2024-06-30,USD,2861911000,333286000,197454000,197454000,41199000,68599000,2528625000,1523393000,1155242000,172058000,2374000,169684000,None,None,None,26034000,106796000,1584221000,644327000,136789000,250485000,None,56616000,930277000,807825000,None,None,None,807825000,309881000,133027000,1262636000,None,1262569000,67000,66727898,TXRH
2024-03-31,USD,2830401000,344395000,213428000,213428000,38384000,53906000,2486006000,1499860000,1117520000,172612000,2928000,169684000,None,None,None,38677000,97803000,1607285000,686428000,140287000,266482000,None,55090000,911443000,794061000,None,None,None,794061000,348400000,121621000,1207186000,None,1207119000,67000,66846291,TXRH
2023-12-31,USD,2793376000,356474000,104246000,104246000,38320000,175474000,2438902000,1474722000,1078855000,173167000,3483000,169684000,None,None,None,38434000,94999000,1635865000,745434000,131638000,373913000,None,54822000,881538000,770887000,None,None,0,773687000,301948000,114958000,1141662000,None,1141595000,67000,66789464,TXRH
2023-09-30,USD,2546337000,181486000,69324000,69324000,36589000,48967000,2364851000,1425169000,1048243000,173879000,4195000,169684000,None,None,None,112162000,86738000,1427171000,561426000,126219000,201316000,None,27186000,856872000,730163000,None,None,0,730163000,206705000,103316000,1103956000,None,1103889000,67000,66783010,TXRH
2023-06-30,USD,2514991000,233285000,107324000,107324000,38121000,60537000,2281706000,1360132000,1019637000,174670000,4986000,169684000,None,None,None,125961000,84174000,1416741000,571983000,120653000,226130000,None,712800000,836164000,712800000,None,None,None,712800000,-487600000,100910000,1082982000,None,1082915000,67000,66843456,TXRH
2023-03-31,USD,2474865000,268718000,156143000,156143000,36812000,41528000,2206147000,1310782000,995149000,175500000,5859000,169641000,None,None,None,112575000,76380000,1404326000,588098000,113834000,240729000,None,26466000,807741000,692016000,None,None,None,692016000,207069000,92051000,1055248000,None,1048941000,67000,67000306,TXRH
2022-12-31,USD,2525665000,396841000,173861000,173861000,38015000,150264000,2130924000,1270349000,968036000,154339000,5607000,148732000,None,None,None,222980000,73878000,1498003000,652010000,105560000,335403000,None,25490000,838014000,677874000,50000000,None,50000000,753364000,185557000,89161000,1012638000,None,999432000,67000,66973311,TXRH
2022-09-30,USD,2365051000,277378000,185315000,185315000,32905000,37804000,2087673000,1237345000,943087000,155036000,6304000,148732000,None,None,None,92063000,68741000,1372418000,515693000,98678000,182265000,None,24977000,848665000,672774000,75000000,None,75000000,772751000,209773000,84121000,977575000,None,970372000,67000,66914586,TXRH
2022-06-30,USD,2321718000,280944000,180411000,180411000,31831000,45465000,2040774000,1207996000,923684000,155733000,7001000,148732000,None,None,None,23237000,65111000,1367699000,528459000,101619000,208429000,None,24453000,831022000,657476000,75000000,None,75000000,756929000,193957999,83116000,938892000,None,938825000,67000,66853296,TXRH
