fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,USD,523180000,19638000,19638000,19638000,4884000,None,16825000,None,None,None,None,None,473301000,None,None,698000,None,223045000,43157000,None,None,None,22402000,2131000,15564000,159138000,22402000,None,181540000,6283000,5186000,196367000,33395000,29108000,97000,8080000,STRS
2024-06-30,USD,514016000,13498000,13498000,13498000,4460000,None,16980000,None,None,None,None,None,471257000,None,None,463000,None,216510000,10676000,None,None,None,22377000,2359000,15676000,155938000,22377000,None,178315000,-2359000,4684000,196288000,33395000,29472000,97000,8072000,STRS
2024-03-31,USD,509517000,20741000,20741000,20741000,7342000,None,20347000,None,None,None,None,None,456231000,None,None,787000,None,209673000,30914000,None,None,None,9888000,2488000,15792000,158286000,9888000,None,168174000,3669000,4681000,197573000,33395000,31197000,97000,8026000,STRS
2023-12-31,USD,517766000,31397000,31397000,31397000,7382000,None,13609000,None,None,None,None,None,459587000,None,None,1035000,None,223161000,40692000,None,None,None,15682000,2721000,15866000,177400000,15682000,None,175168000,-2721000,7117000,191479000,32997000,26645000,96000,8003000,STRS
2023-09-30,USD,502021000,35162000,35162000,35162000,1773000,None,15660000,None,None,None,None,None,439043000,None,None,-36390000,None,206078000,27256000,None,None,None,42065000,2948000,15970000,156068000,None,None,156068000,-34893000,6784000,191971000,32924000,27506000,96000,8240000,STRS
2023-06-30,USD,485755000,44145000,44145000,44145000,1773000,None,15522000,413188000,None,None,None,None,413188000,1773000,None,-45140000,None,186594000,26566000,None,None,None,10951000,3066000,16297000,137432000,10951000,None,137432000,-5558000,22596000,194816000,32449000,30350000,96000,8227000,STRS
2023-03-31,USD,479719000,50895000,50895000,50895000,1773000,None,14792000,388110000,None,None,None,None,388110000,1773000,None,-59784000,None,174494000,23902000,None,None,None,7446000,3289000,16382000,128336000,7446000,None,128336000,-1517000,22256000,200872000,31181000,35651000,94000,8224000,STRS
2022-12-31,USD,445140000,37666000,37666000,37666000,1773000,None,11848000,None,None,None,None,None,373283000,None,None,8043000,None,173067000,31178000,None,None,None,5366000,3519000,14848000,123900000,5366000,None,122765000,7049000,9642000,207248000,30071000,41452000,94000,7991000,STRS
2022-09-30,USD,462837000,63537000,63537000,63537000,1773000,None,13930000,104356000,None,None,None,None,358590000,1773000,None,13776000,None,178020000,38460000,None,None,None,5574000,3748000,14945000,118596000,5574000,None,124170000,15951000,6019000,219772000,23004000,47559000,94000,8275000,STRS
2022-06-30,USD,484660000,102372000,102372000,102372000,1773000,None,13700000,346530000,None,None,None,None,346530000,1773000,None,8162000,None,172004000,40465000,None,None,None,2469000,4055000,14206000,114591000,2469000,None,114591000,18261000,19417000,262429000,22205000,89930000,94000,8273000,STRS
2022-03-31,USD,544768000,12273000,12273000,12273000,1773000,None,18176000,330767000,None,None,None,None,330767000,1773000,None,162031000,None,334208000,200412000,None,None,None,12166000,4274000,14135000,121446000,12166000,None,121446000,169399000,174233000,160169000,22205000,-6691000,94000,8251000,STRS
2021-12-31,USD,541226000,24229000,24229000,24229000,1773000,None,17696000,100771000,None,None,None,None,313940000,None,90284000,169347000,None,332613000,195690000,None,None,None,1605000,4801000,13986000,107900000,1605000,None,106648000,175166000,17894000,158137000,21753000,-8963000,94000,8245000,STRS
2021-09-30,USD,559100000,23169000,23169000,23169000,1773000,None,14007000,399202000,None,None,None,None,399202000,1773000,211972000,103716000,None,431698000,156853000,None,None,None,55819000,5253000,13888000,295394000,55819000,None,295394000,85240000,110444000,95554000,21753000,-71340000,94000,8239000,STRS
2021-06-30,USD,510341000,15272000,15272000,15272000,1773000,None,14613000,292313000,None,None,None,None,438937000,1773000,None,21612000,None,406809000,70113000,None,None,None,47106000,5596000,13709000,352096000,47106000,None,352096000,7491000,17997000,99088000,21753000,-67576000,94000,8235000,STRS
2021-03-31,USD,501871000,12560000,12560000,12560000,2000000,None,14684000,437918000,None,None,None,None,437918000,2000000,None,18682000,None,388337000,20072000,None,None,None,35446000,5936000,13467000,339213000,35446000,None,339213000,-29969000,29052000,109049000,21753000,-57413000,94000,8223000,STRS
2020-12-31,USD,544016000,12434000,9309000,12434000,4204000,None,13115000,297400000,None,None,None,None,442302000,4204000,3125000,58265000,None,434252000,97108000,None,None,None,44413000,6200000,13269000,353200000,44413000,None,137699000,38475000,17233000,98914000,21600000,-66357000,94000,8221000,STRS
2020-09-30,USD,543219000,13422000,13422000,13422000,5018000,None,18475000,475975000,None,None,None,None,475975000,5018000,None,19627000,None,422305000,63336000,None,None,None,36009000,6656000,13036000,368601000,36009000,None,368601000,10751000,26377000,109532000,21600000,-55581000,93000,8214000,STRS
2020-06-30,USD,551705000,16138000,16138000,16138000,6960000,None,30407000,475266000,None,None,None,None,475266000,6960000,None,18734000,None,415718000,60219000,None,None,None,33982000,7030000,12894000,363849000,None,None,363849000,8861000,25632000,124412000,21600000,-40503000,93000,8210000,STRS
2020-03-31,USD,558938000,23882000,23882000,23882000,7546000,None,31702000,473874000,None,None,None,None,473874000,7546000,None,13824000,None,426932000,76579000,None,None,None,49305000,7423000,12765000,373068000,None,None,373068000,6865000,26590000,120100000,21600000,-44637000,93000,8200000,STRS
2019-12-31,USD,561368000,8765000,19173000,8765000,14872000,None,13978000,338382000,None,None,None,None,353254000,14872000,None,164592000,None,427286000,231509000,None,None,None,116713000,7654000,12636000,227179000,42482000,None,343892000,161394000,174439000,121099000,21509000,-43567000,93000,8197000,STRS
2019-09-30,USD,567932000,32490000,32490000,32490000,16894000,None,32228000,302184000,None,None,None,None,290650000,16894000,None,17254000,None,430349000,92213000,None,None,None,56721000,8165000,12508000,367358000,51297000,None,367358000,11439000,14991000,119510000,21509000,-45590000,93000,8188000,STRS
2019-06-30,USD,542731000,18073000,18073000,18073000,17897000,None,32689000,452915000,None,None,None,None,272274000,17897000,None,15566000,None,402219000,88328000,None,None,None,53981000,8647000,12381000,340622000,48658000,None,340622000,9239000,14869000,122437000,21360000,-42630000,93000,8177000,STRS
2019-03-31,USD,528783000,19048000,19048000,19048000,17523000,None,20923000,277670000,None,None,None,None,265816000,17523000,None,14981000,None,385791000,95756000,None,None,None,55684000,8984000,12258000,320909000,None,None,320909000,7145000,12552000,124916000,21360000,-40241000,93000,8167000,STRS
2018-12-31,USD,496493000,19004000,7902000,19004000,16396000,None,2800000,413806000,None,None,None,None,430202000,16396000,11102000,19915000,None,349842000,95333000,None,None,None,53547000,9270000,None,298360000,50221000,None,152281000,11914000,12525000,123986000,21260000,-41103000,93000,8164000,STRS
2018-09-30,USD,488056000,21182000,21182000,21182000,18980000,None,21380000,395388000,None,None,None,None,160592000,18980000,25910000,25910000,None,347689000,98680000,None,None,None,57350000,9926000,None,241650000,52089000,None,293739000,10428000,12620000,122637000,21260000,-42220000,93000,8156000,STRS
