fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-09-30,CNY,5208360000,2954739000,855815000,855815000,53404000,None,2253621000,None,None,25964000,25964000,None,None,964363000,1482924000,562596000,None,3142091000,2458358000,None,None,None,164178000,683733000,561644000,None,None,None,561644000,1070433000,None,2066269000,None,-5726766000,116000,259565033,GOTU
2024-06-30,CNY,5845854000,3830532000,1414853000,1414853000,38394000,None,2015322000,None,None,26165000,26165000,None,None,905829000,1780283000,597002000,None,3174168000,2604074000,None,None,None,107521000,570094000,416281000,None,None,None,416281000,1104567000,None,2671686000,None,-5255493000,116000,259565033,GOTU
2024-03-31,CNY,5329047000,3459419000,1201452000,1201452000,23070000,None,1869628000,None,None,26366000,26366000,None,None,974074000,1588129000,646768000,None,2201757000,1787316000,None,None,None,70485000,414441000,266998000,None,None,None,266998000,858450000,None,3127290000,None,-4825943000,116000,258493776,GOTU
2023-12-31,CNY,5413309000,3586707000,636052000,636052000,24596000,None,1826602000,None,None,42795000,42795000,331000,None,1029632000,2253910000,600448000,None,2307044000,1973284000,None,None,None,50494000,333760000,188146000,None,None,None,188146000,1847039000,None,3106265000,None,-4813646000,116000,258817283,GOTU
2023-09-30,CNY,4885094000,3106861000,885569000,885569000,29821000,None,1778233000,650832000,None,26769000,26769000,None,None,1059577000,1578237000,602524000,None,1594945000,1304725000,None,None,None,36901000,290220000,124450000,None,None,None,124450000,636577000,None,3290149000,None,-4684152000,116000,261946671,GOTU
2023-06-30,CNY,4885094000,3106861000,885569000,885569000,29821000,None,1778233000,611851000,None,26769000,26769000,None,None,114474000,1578237000,613234000,None,1594945000,1304725000,None,None,None,36901000,290220000,85467000,None,None,None,124450000,634021000,None,3290149000,None,-4684152000,116000,261946671,GOTU
2023-03-31,CNY,4876175000,4166477000,819911000,819911000,22783000,None,709698000,657000000,None,27373000,27373000,331000,None,None,2923864000,399897000,None,1780346000,1609222000,None,None,None,38326000,171124000,117300000,None,None,None,82524000,663982000,None,3095829000,None,-4796503000,115000,264979666,GOTU
2022-12-31,CNY,4876175000,4166477000,819911000,819911000,22783000,None,709698000,635695000,None,27373000,27373000,331000,None,0,2923864000,399897000,None,1780346000,1609222000,None,None,None,38326000,171124000,82524000,None,None,None,82524000,663982000,None,3095829000,None,-4796503000,115000,264979666,GOTU
2022-09-30,CNY,4428466000,3701821000,908736000,908736000,19010000,None,726645000,672386000,None,27574000,27574000,None,None,None,2433428000,340647000,None,1388805000,1181663000,None,None,None,29446000,207142000,105270000,None,None,None,105270000,547617000,None,3039661000,None,-4867116000,115000,258773038,GOTU
2022-06-30,CNY,4428466000,3701821000,908736000,908736000,19010000,None,726645000,732068000,None,27574000,27574000,None,None,None,2433428000,340647000,None,1388805000,1181663000,None,None,None,29446000,207142000,153040000,None,None,None,105270000,547617000,None,3039661000,None,-4867116000,115000,258773038,GOTU
