fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2024-12-31,USD,27521000000,1149000000,162000000,162000000,None,676000000,26733000000,2109000000,3624000000,22579000000,10189000000,12390000000,1043000000,1043000000,None,None,641000000,16447000000,2731000000,None,1132000000,61000000,None,14083000000,5000000,649000000,55000000,594000000,-16000000,None,1100000000,11074000000,1000000,11121000000,0,339000000,SIRI
2024-09-30,USD,27483000000,1133000000,127000000,127000000,None,668000000,26417000000,2013000000,3545000000,22600000000,10210000000,12390000000,1079000000,1079000000,None,None,658000000,16624000000,3061000000,None,1170000000,589000000,None,13636000000,None,1179000000,589000000,590000000,-16000000,None,1106000000,10859000000,None,10889000000,0,339000000,SIRI
2024-06-30,USD,11185000000,1100000000,100000000,100000000,None,644000000,10151000000,1874000000,3454000000,6113000000,2864000000,3249000000,1426000000,1426000000,None,None,234000000,13298000000,2558000000,95000000,1211000000,5000000,None,10811000000,None,None,5000000,None,-8000000,None,838000000,-2113000000,None,None,4000000,3851000000,SIRI
2024-03-31,USD,11174000000,1078000000,71000000,71000000,None,614000000,10162000000,1820000000,3339000000,6131000000,2882000000,3249000000,1465000000,1465000000,None,None,235000000,13544000000,3088000000,133000000,1246000000,505000000,None,10520000000,None,None,505000000,None,-9000000,None,858000000,-2370000000,None,None,4000000,3847000000,SIRI
2023-12-31,USD,30056000000,1361000000,306000000,216000000,None,709000000,8688000000,1791000000,3150000000,6154000000,10310000000,15209000000,None,None,None,None,670000000,16954000000,3951000000,8000000,1283000000,505000000,None,9763000000,10000000,1762000000,500000000,688000000,-9000000,None,134000000,10076000000,0,None,0,3843000000,SIRI
2023-09-30,USD,10129000000,1041000000,327000000,53000000,None,659000000,9148000000,1715000000,3134000000,6190000000,2941000000,3249000000,None,None,None,None,260000000,13022000000,3158000000,None,1321000000,525000000,None,9974000000,None,None,525000000,None,-10000000,None,197000000,-2893000000,None,None,4000000,3840000000,SIRI
2023-06-30,USD,10078000000,1039000000,51000000,51000000,None,660000000,9101000000,1616000000,3040000000,6226000000,2977000000,3249000000,None,None,None,None,264000000,13189000000,3235000000,None,1363000000,525000000,None,10063000000,None,None,525000000,None,-10000000,None,200000000,-3111000000,3000000,None,4000000,3844000000,SIRI
2023-03-31,USD,10023000000,980000000,53000000,53000000,None,587000000,9102000000,1586000000,2944000000,6262000000,3013000000,3249000000,None,None,None,None,260000000,13282000000,2796000000,None,1386000000,122000000,None,10590000000,None,None,122000000,None,-10000000,None,195000000,-3259000000,5000000,None,4000000,3878000000,SIRI
2022-12-31,USD,10022000000,1038000000,57000000,57000000,None,655000000,9053000000,1499000000,3094000000,6299000000,3050000000,3249000000,None,None,None,None,236000000,13373000000,2981000000,0,1403000000,196000000,None,10473000000,9000000,None,193000000,None,-11000000,None,170000000,-3351000000,0,None,4000000,3891000000,SIRI
2022-09-30,USD,10059000000,1032000000,39000000,39000000,None,658000000,9081000000,1438000000,3013000000,6338000000,3089000000,3249000000,None,None,None,None,236000000,13675000000,2751000000,None,1464000000,2000000,None,10963000000,None,None,2000000,None,-11000000,None,128000000,-3616000000,3000000,None,4000000,3895000000,SIRI
2022-06-30,USD,10270000000,1133000000,126000000,126000000,None,660000000,9191000000,1467000000,2931000000,6377000000,3128000000,3249000000,None,None,None,None,230000000,13849000000,2884000000,None,1519000000,None,None,11005000000,None,None,None,None,-12000000,None,140000000,-3579000000,10000000,None,4000000,3908000000,SIRI
2022-03-31,USD,10163000000,1056000000,76000000,76000000,None,650000000,9168000000,1458000000,2835000000,6346000000,3166000000,3180000000,None,None,None,None,216000000,13750000000,2821000000,None,1542000000,0,None,10962000000,None,None,None,None,-12000000,None,150000000,-3587000000,2000000,None,4000000,3940000000,SIRI
2021-12-31,USD,10274000000,1180000000,191000000,191000000,None,722000000,9159000000,1450000000,2760000000,6337000000,3186000000,3151000000,None,None,None,None,223000000,12899000000,2980000000,None,1551000000,0,None,9954000000,0,49000000,None,None,49000000,None,150000000,-2625000000,8000000,None,4000000,3967000000,SIRI
2021-09-30,USD,10094000000,1036000000,164000000,164000000,4000000,652000000,9344000000,1456000000,2675000000,6375000000,3225000000,3150000000,None,None,None,None,221000000,12649000000,2832000000,None,1603000000,0,None,9843000000,None,49000000,None,None,49000000,None,151000000,-2555000000,13000000,None,4000000,4018000000,SIRI
2021-06-30,USD,11201000000,2129000000,1124000000,1124000000,5000000,654000000,9150000000,1405000000,2626000000,6413000000,3263000000,3150000000,None,None,None,None,214000000,13716000000,3937000000,None,1693000000,998000000,None,9805000000,None,None,998000000,None,-12000000,None,139000000,-2515000000,7000000,None,4000000,4058000000,SIRI
2021-03-31,USD,9988000000,905000000,59000000,59000000,8000000,611000000,9141000000,1403000000,2535000000,6430000000,3302000000,3128000000,None,None,None,None,209000000,12591000000,2850000000,None,1779000000,1000000,None,9767000000,None,None,1000000,None,-9000000,None,150000000,-2603000000,13000000,None,4000000,4105000000,SIRI
2020-12-31,USD,10333000000,967000000,71000000,71000000,10000000,672000000,9425000000,1629000000,2445000000,6462000000,3340000000,3122000000,None,None,None,None,206000000,12618000000,3167000000,None,1839000000,1000000,None,9481000000,0,None,None,None,-9000000,None,149000000,-2285000000,19000000,None,4000000,4173000000,SIRI
2020-09-30,USD,10702000000,829000000,33000000,33000000,10000000,582000000,9927000000,1587000000,2387000000,7220000000,3360000000,3860000000,None,None,None,None,129000000,11613000000,3014000000,None,1913000000,2000000,None,8625000000,None,None,2000000,None,-10000000,None,126000000,-911000000,24000000,None,4000000,4278000000,SIRI
2020-06-30,USD,12465000000,2495000000,1770000000,1770000000,12000000,497000000,10022000000,1592000000,2299000000,7258000000,3398000000,3860000000,None,None,None,None,129000000,13133000000,4552000000,None,1956000000,1492000000,None,8605000000,None,20000000,1492000000,None,20000000,None,117000000,-668000000,9000000,None,4000000,4353000000,SIRI
